date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/06/18,1:38 PM.,TEX,TOR,away,Roof Closed.,74,0.1,3,3,3,0,0,1,22,7.40
2023/06/17,3:07 PM.,TEX,TOR,away,Roof Closed.,74,1.2,0,0,0,0,1,0,22,6.20
2023/06/10,3:08 PM.,MIN,TOR,home,Sunny.,70,0.1,5,6,6,0,1,1,26,6.75
2023/06/09,7:07 PM.,MIN,TOR,home,Cloudy.,70,0.2,1,1,0,0,0,0,9,3.93
2023/06/05,7:08 PM.,HOU,TOR,home,Overcast.,68,1.2,1,1,1,0,2,0,22,4.08
2023/06/04,1:40 PM.,NYM,TOR,away,Cloudy.,64,1.0,1,0,0,0,0,0,11,3.94
2023/05/31,7:08 PM.,MIL,TOR,home,Clear.,75,1.1,0,0,0,0,1,0,19,4.20
2023/05/30,7:07 PM.,MIL,TOR,home,Clear.,73,0.2,0,0,0,1,0,0,16,4.61
2023/05/27,1:11 PM.,MIN,TOR,away,Sunny.,79,1.0,3,1,1,0,1,1,26,4.85
2023/05/25,1:10 PM.,TB,TOR,away,Dome.,72,1.0,2,1,1,1,0,0,26,4.50
2023/05/23,6:40 PM.,TB,TOR,away,Dome.,72,1.0,1,0,0,1,0,0,14,4.09
2023/04/23,1:40 PM.,NYY,TOR,away,Cloudy.,62,1.0,3,1,1,0,0,1,20,4.50
2023/04/19,7:11 PM.,HOU,TOR,away,Roof Closed.,73,0.1,2,2,2,0,1,1,7,4.00
2023/04/17,7:10 PM.,HOU,TOR,away,Roof Closed.,73,1.1,0,0,0,0,2,0,13,2.08
2023/04/15,3:08 PM.,TB,TOR,home,Partly Cloudy.,63,1.0,1,1,1,0,0,0,13,2.45
2023/04/13,7:08 PM.,DET,TOR,home,Clear.,59,0.1,1,0,0,1,0,0,17,1.42
2023/04/09,1:06 PM.,LAA,TOR,away,Sunny.,72,1.0,0,0,0,0,0,0,14,1.50
2023/04/08,6:07 PM.,LAA,TOR,away,Clear.,63,1.0,1,1,1,1,0,1,15,1.80
2023/04/06,1:10 PM.,KC,TOR,away,Sunny.,51,1.0,0,0,0,0,1,0,14,0.00
2023/04/03,6:40 PM.,KC,TOR,away,Clear.,73,1.0,0,0,0,1,2,0,22,0.00
2023/04/01,1:16 PM.,STL,TOR,away,Cloudy.,46,1.0,0,0,0,0,0,0,13,0.00
2023/03/30,3:22 PM.,STL,TOR,away,Sunny.,70,1.0,0,0,0,1,0,0,11,0.00
2023/03/28,12:07 PM.,PHI,TOR,away,Partly Cloudy.,79,0.1,0,0,0,0,1,0,4,3.86
