date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/08/08,7:12 PM.,KC,BOS,home,Partly Cloudy.,78,2.0,4,3,3,1,1,1,40,11.71
2023/06/16,7:20 PM.,ATL,COL,away,Partly Cloudy.,85,4.0,5,8,8,5,5,3,89,11.57
2023/06/11,1:10 PM.,SD,COL,home,Cloudy.,66,5.0,6,3,2,3,5,1,91,10.38
2023/06/06,6:42 PM.,SF,COL,home,Partly Cloudy.,73,3.0,6,3,3,2,4,0,83,12.42
2023/05/31,6:40 PM.,AZ,COL,away,Partly Cloudy.,87,3.0,7,5,5,0,4,0,71,13.17
2023/05/03,6:40 PM.,MIL,COL,home,Cloudy.,77,0.1,0,1,1,3,0,0,19,12.66
2023/04/28,6:41 PM.,AZ,COL,home,Partly Cloudy.,57,0.1,3,5,5,1,0,0,19,12.19
2023/04/23,12:05 PM.,PHI,COL,away,Sunny.,63,1.0,2,3,3,1,2,1,29,8.10
2023/04/21,7:07 PM.,PHI,COL,away,Clear.,73,1.0,1,1,1,0,1,1,16,6.00
2023/04/18,6:40 PM.,PIT,COL,home,Partly Cloudy.,73,1.0,1,0,0,1,2,0,19,5.63
2023/04/16,1:10 PM.,SEA,COL,away,Roof Closed.,48,0.2,0,1,1,2,0,0,16,6.43
2023/04/14,7:10 PM.,SEA,COL,away,Clear.,56,1.0,1,0,0,0,0,0,9,5.68
2023/04/11,6:40 PM.,STL,COL,home,Clear.,82,1.1,1,1,1,1,3,0,30,6.75
2023/04/09,1:11 PM.,WSH,COL,home,Partly Cloudy.,63,1.0,0,0,0,0,1,0,11,6.75
2023/04/07,6:41 PM.,WSH,COL,home,Partly Cloudy.,64,1.0,2,2,1,0,0,0,11,9.00
2023/04/01,5:40 PM.,SD,COL,away,Clear.,60,1.0,1,2,2,3,2,0,30,9.00
2023/03/30,6:42 PM.,SD,COL,away,Partly Cloudy.,56,1.0,2,0,0,0,2,0,20,0.00
