date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/01,1:11 PM.,CHC,CIN,home,Sunny.,80,5.0,6,3,3,1,6,1,72,4.76
2023/08/27,1:10 PM.,AZ,CIN,away,Roof Closed.,78,6.2,7,2,2,1,5,1,91,4.73
2023/08/22,6:39 PM.,LAA,CIN,away,Clear.,81,7.0,5,3,3,2,10,3,94,4.84
2023/08/15,6:42 PM.,CLE,CIN,home,Partly Cloudy.,72,7.0,7,3,3,2,2,0,102,4.89
2023/08/09,1:11 PM.,MIA,CIN,home,Partly Cloudy.,81,7.0,3,1,1,1,7,1,103,4.95
2023/08/04,6:42 PM.,WSH,CIN,home,Clear.,89,8.0,5,3,3,2,5,2,106,5.18
2023/07/30,1:10 PM.,LAD,CIN,away,Sunny.,82,6.0,5,0,0,0,2,0,85,5.31
2023/07/24,7:10 PM.,MIL,CIN,away,Overcast.,78,5.1,5,2,2,4,8,1,110,5.64
2023/07/19,7:11 PM.,SF,CIN,home,Partly Cloudy.,82,6.0,5,2,2,2,3,1,96,5.77
2023/07/14,7:11 PM.,MIL,CIN,home,Partly Cloudy.,91,6.0,5,1,1,2,2,0,74,5.95
2023/07/05,7:06 PM.,WSH,CIN,away,Partly Cloudy.,86,6.0,7,1,1,3,2,0,98,6.28
2023/06/30,5:12 PM.,SD,CIN,home,Partly Cloudy.,89,6.2,3,1,1,2,7,1,94,6.66
2023/06/24,4:11 PM.,ATL,CIN,home,Partly Cloudy.,86,4.0,10,6,6,0,2,3,87,7.17
2023/06/08,12:36 PM.,LAD,CIN,home,Sunny.,71,2.2,3,3,3,2,1,0,46,6.78
2023/06/03,4:14 PM.,MIL,CIN,home,Cloudy.,91,4.0,9,10,10,4,2,2,86,6.64
2023/05/28,1:20 PM.,CHC,CIN,away,Sunny.,69,5.0,5,3,3,3,6,1,92,5.55
2023/05/23,6:41 PM.,STL,CIN,home,Partly Cloudy.,80,5.0,10,7,7,0,5,2,91,5.57
2023/05/17,1:09 PM.,COL,CIN,away,Partly Cloudy.,77,5.0,10,7,7,1,3,0,80,4.84
2023/05/12,6:40 PM.,MIA,CIN,away,Partly Cloudy.,83,5.2,6,4,3,2,3,2,99,3.95
2023/05/07,4:11 PM.,CWS,CIN,home,Cloudy.,77,1.2,6,8,8,2,3,1,52,3.82
2023/05/02,6:42 PM.,SD,CIN,away,Partly Cloudy.,61,6.0,6,1,1,1,3,0,95,2.00
2023/04/26,12:37 PM.,TEX,CIN,home,Partly Cloudy.,58,6.0,3,2,2,4,3,0,101,2.10
2023/04/21,6:36 PM.,PIT,CIN,away,Clear.,82,5.0,3,2,2,3,4,0,89,1.88
2023/04/15,4:11 PM.,PHI,CIN,home,Partly Cloudy.,79,6.0,4,0,0,4,4,0,89,1.42
2023/04/10,7:20 PM.,ATL,CIN,away,Clear.,65,6.0,6,2,2,3,7,0,97,2.08
2023/04/02,1:41 PM.,PIT,CIN,home,Partly Cloudy.,49,7.0,4,1,1,1,6,1,95,1.29
