date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/28,7:11 PM.,MIA,NYM,home,Cloudy.,62,7.0,4,0,0,4,8,0,113,5.03
2023/09/21,7:17 PM.,PHI,NYM,away,Partly Cloudy.,69,4.0,5,4,4,2,7,1,94,5.37
2023/09/15,7:11 PM.,CIN,NYM,home,Partly Cloudy.,67,5.2,6,3,2,2,10,1,95,5.22
2023/09/09,1:12 PM.,MIN,NYM,away,Overcast.,74,6.0,8,3,3,1,8,0,96,5.34
2023/09/02,7:10 PM.,SEA,NYM,home,Partly Cloudy.,71,4.0,7,4,4,0,4,1,77,5.40
2023/08/27,12:06 PM.,LAA,NYM,home,Sunny.,79,7.0,3,1,1,3,8,0,104,5.23
2023/08/21,7:20 PM.,ATL,NYM,away,Partly Cloudy.,92,4.2,7,4,4,2,4,2,93,5.59
2023/08/15,7:12 PM.,PIT,NYM,home,Partly Cloudy.,78,3.2,3,1,1,6,5,1,91,5.45
2023/08/09,7:10 PM.,CHC,NYM,home,Partly Cloudy.,84,3.2,4,2,2,2,5,1,62,5.61
2023/08/04,7:06 PM.,BAL,NYM,away,Cloudy.,80,3.0,1,0,0,3,1,0,52,5.65
2023/07/30,1:40 PM.,WSH,NYM,home,Sunny.,77,2.0,1,1,0,0,2,0,20,5.92
2023/07/27,7:11 PM.,WSH,NYM,home,Clear.,90,2.0,3,0,0,0,0,0,24,6.12
2023/07/23,7:11 PM.,BOS,NYM,away,Clear.,75,1.0,1,0,0,0,2,0,14,6.33
2023/07/21,7:13 PM.,BOS,NYM,away,Cloudy.,75,0.2,2,1,1,1,1,0,24,6.44
2023/07/20,1:11 PM.,CWS,NYM,home,Sunny.,85,1.1,0,0,0,1,2,0,15,6.35
2023/07/14,7:10 PM.,LAD,NYM,home,Cloudy.,82,1.0,2,1,1,1,1,0,22,6.51
2023/07/08,7:10 PM.,SD,NYM,away,Partly Cloudy.,65,5.1,5,3,3,2,7,1,88,6.46
2023/07/02,7:10 PM.,SF,NYM,home,Cloudy.,75,4.0,3,1,1,3,3,0,61,6.61
2023/06/27,7:10 PM.,MIL,NYM,home,Cloudy.,76,6.0,5,0,0,3,5,0,110,7.00
2023/05/15,4:05 PM.,WSH,NYM,away,Sunny.,76,5.0,9,6,6,2,5,0,94,8.08
2023/05/09,6:41 PM.,CIN,NYM,away,Clear.,73,3.1,7,4,4,2,4,0,87,7.68
2023/04/28,7:11 PM.,ATL,NYM,home,Cloudy.,52,5.0,5,4,4,1,6,1,73,7.34
2023/04/22,1:06 PM.,SF,NYM,away,Sunny.,66,5.0,7,7,7,1,8,2,98,7.36
2023/04/17,7:10 PM.,LAD,NYM,away,Clear.,58,6.0,7,6,6,0,6,3,94,6.10
2023/04/11,7:10 PM.,SD,NYM,home,Partly Cloudy.,69,5.2,6,2,2,2,6,0,89,4.91
2023/04/05,12:40 PM.,MIL,NYM,away,Roof Closed.,66,4.0,5,5,5,5,5,1,92,6.00
2023/03/31,6:44 PM.,MIA,NYM,away,Partly Cloudy.,80,5.0,8,1,1,1,5,1,84,1.80
