date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,6:39 PM.,LAA,OAK,away,Cloudy.,69,1.0,0,0,0,0,0,0,12,5.94
2023/09/26,6:41 PM.,MIN,OAK,away,Overcast.,64,0.1,1,3,3,2,0,0,20,6.32
2023/09/20,12:37 PM.,SEA,OAK,home,Sunny.,69,0.2,0,0,0,2,0,0,20,4.70
2023/09/19,6:40 PM.,SEA,OAK,home,Partly Cloudy.,66,0.1,0,0,0,0,0,0,4,4.91
2023/09/17,1:08 PM.,SD,OAK,home,Partly Cloudy.,70,1.0,0,0,0,0,0,0,11,5.02
2023/09/15,6:40 PM.,SD,OAK,home,Partly Cloudy.,65,0.1,0,0,0,1,1,0,10,5.40
2023/09/13,6:11 PM.,HOU,OAK,away,Roof Closed.,73,1.0,1,0,0,0,0,0,14,5.54
2023/09/09,6:09 PM.,TEX,OAK,away,Roof Closed.,74,1.1,0,0,0,0,0,0,18,6.00
2023/09/04,1:08 PM.,TOR,OAK,home,Sunny.,69,0.1,2,3,2,0,0,0,15,6.75
2023/09/03,1:07 PM.,LAA,OAK,home,Partly Cloudy.,71,0.2,0,0,0,0,1,0,8,5.23
2023/08/27,1:11 PM.,CWS,OAK,away,Sunny.,71,1.1,3,0,0,0,1,0,31,5.59
2023/08/25,6:10 PM.,CWS,OAK,away,Partly Cloudy.,77,2.0,1,0,0,0,2,0,28,6.48
2023/08/23,12:38 PM.,KC,OAK,home,Sunny.,82,1.2,1,2,2,2,2,0,26,8.53
2023/08/20,1:08 PM.,BAL,OAK,home,Partly Cloudy.,78,1.2,1,0,0,0,3,0,27,7.71
2023/08/18,6:40 PM.,BAL,OAK,home,Partly Cloudy.,68,1.0,4,3,3,0,1,0,23,12.00
2023/08/14,6:47 PM.,STL,OAK,away,Cloudy.,79,0.2,1,1,1,1,2,0,20,4.50
2023/08/12,7:05 PM.,WSH,OAK,away,Cloudy.,87,1.1,2,0,0,0,1,0,21,0.00
