date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/27,7:40 PM.,NYM,MIA,away,Clear.,61,4.1,4,2,2,1,4,2,73,6.02
2023/09/22,6:41 PM.,MIL,MIA,home,Roof Closed.,72,1.0,0,0,0,0,0,0,6,6.19
2023/09/20,6:41 PM.,NYM,MIA,home,Roof Closed.,72,2.0,3,2,2,0,0,2,25,6.32
2023/09/15,6:43 PM.,ATL,MIA,home,Roof Closed.,72,4.0,7,3,3,0,2,1,70,6.20
2023/09/09,6:22 PM.,PHI,MIA,away,Partly Cloudy.,73,3.2,5,5,5,3,3,1,92,6.15
2023/09/02,4:05 PM.,WSH,MIA,away,Sunny.,84,5.0,5,3,3,2,4,2,77,5.54
2023/08/15,6:41 PM.,HOU,MIA,home,Roof Closed.,72,5.1,7,5,4,2,3,2,96,5.57
2023/08/09,1:11 PM.,CIN,MIA,away,Partly Cloudy.,81,5.0,5,3,3,1,5,2,77,5.33
2023/08/03,12:11 PM.,PHI,MIA,home,Roof Closed.,72,6.0,5,4,4,2,4,1,100,5.32
2023/07/29,4:11 PM.,DET,MIA,home,Roof Closed.,72,6.0,4,4,4,1,5,2,83,5.06
2023/07/22,1:11 PM.,COL,MIA,home,Roof Closed.,72,6.0,2,1,1,1,8,0,81,4.50
2023/07/16,1:36 PM.,BAL,MIA,away,Cloudy.,81,3.0,1,0,0,1,1,0,50,9.00
2023/04/03,6:42 PM.,MIN,MIA,home,Partly Cloudy.,83,1.0,3,4,4,1,0,2,30,36.00
