date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/17,1:11 PM.,SF,COL,home,Sunny.,75,0.2,1,0,0,0,1,0,11,6.29
2023/09/16,6:09 PM.,SF,COL,home,Clear.,72,2.0,1,0,0,0,1,0,27,6.46
2023/06/29,8:30 PM.,LAD,COL,home,Partly Cloudy.,68,1.1,4,1,1,0,3,0,32,7.06
2023/06/24,7:13 PM.,LAA,COL,home,Clear.,86,0.1,4,6,6,2,0,1,26,7.08
2023/06/21,12:36 PM.,CIN,COL,away,Partly Cloudy.,75,2.0,3,0,0,0,3,0,33,4.50
2023/06/18,1:37 PM.,ATL,COL,away,Partly Cloudy.,84,2.0,3,3,3,2,1,1,36,5.00
2023/06/15,7:22 PM.,ATL,COL,away,Partly Cloudy.,81,1.2,1,0,0,0,0,0,23,3.94
2023/06/13,7:13 PM.,BOS,COL,away,Partly Cloudy.,69,0.1,1,2,1,1,0,1,15,4.40
2023/06/12,7:12 PM.,BOS,COL,away,Partly Cloudy.,73,1.0,1,1,0,0,0,0,10,3.86
2023/06/11,1:10 PM.,SD,COL,home,Cloudy.,66,1.2,0,0,0,0,0,0,16,4.15
2023/06/08,1:13 PM.,SF,COL,home,Partly Cloudy.,75,1.2,0,0,0,2,1,0,26,4.76
2023/06/03,3:10 PM.,KC,COL,away,Partly Cloudy.,89,2.1,1,0,0,0,2,0,33,5.59
2023/05/29,1:10 PM.,AZ,COL,away,Roof Closed.,75,3.0,1,0,0,0,0,0,36,7.36
2023/05/26,6:40 PM.,NYM,COL,home,Partly Cloudy.,63,2.1,2,0,0,1,2,0,32,12.46
2023/05/24,6:40 PM.,MIA,COL,home,Partly Cloudy.,67,1.0,0,0,0,0,0,0,7,27.00
2023/05/21,1:38 PM.,TEX,COL,away,Partly Cloudy.,73,1.0,5,6,6,3,2,0,48,54.00
