date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/08/05,1:07 PM.,HOU,NYY,home,Sunny.,80,4.0,1,1,1,1,8,1,64,4.97
2023/05/30,6:40 PM.,SEA,NYY,away,Clear.,60,5.0,5,2,2,3,6,0,101,5.16
2023/05/24,8:41 PM.,BAL,NYY,home,Overcast.,62,6.0,5,4,4,2,5,2,89,5.30
2023/05/18,7:08 PM.,TOR,NYY,away,Roof Closed.,68,6.0,5,2,2,1,6,1,91,5.21
2023/05/13,1:08 PM.,TB,NYY,home,Overcast.,77,4.1,7,6,6,2,3,1,78,5.53
2023/05/08,7:08 PM.,OAK,NYY,home,Clear.,73,5.0,6,2,2,2,4,0,89,4.74
2023/04/30,1:38 PM.,TEX,NYY,away,Sunny.,82,4.2,5,7,7,4,7,3,100,4.91
2023/04/25,6:42 PM.,MIN,NYY,away,Partly Cloudy.,50,5.0,5,4,3,1,6,1,98,3.49
2023/04/20,4:08 PM.,LAA,NYY,home,Sunny.,63,6.0,4,3,3,2,7,0,94,3.09
2023/04/14,7:08 PM.,MIN,NYY,home,Partly Cloudy.,78,7.0,5,2,2,0,7,2,93,2.60
2023/04/09,1:37 PM.,BAL,NYY,away,Partly Cloudy.,55,5.1,4,2,2,2,5,0,91,2.61
2023/04/03,7:08 PM.,PHI,NYY,home,Partly Cloudy.,53,5.0,7,1,1,0,3,0,80,1.80
2023/03/28,12:04 PM.,WSH,NYY,away,Partly Cloudy.,55,4.0,3,1,1,1,0,1,74,4.76
