date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,6:11 PM.,NYY,KC,home,Clear.,88,4.1,6,3,3,3,6,0,80,5.69
2023/09/24,1:10 PM.,HOU,KC,away,Roof Closed.,73,5.1,3,4,3,2,6,1,77,5.66
2023/09/19,6:41 PM.,CLE,KC,home,Partly Cloudy.,76,4.1,5,4,3,1,2,0,70,5.71
2023/09/13,6:41 PM.,CWS,KC,away,Clear.,64,4.1,3,1,1,2,5,0,74,5.67
2023/09/08,7:07 PM.,TOR,KC,away,Cloudy.,68,4.0,3,1,1,2,6,0,65,5.95
2023/09/02,6:13 PM.,BOS,KC,home,Clear.,94,2.2,7,6,6,2,1,1,60,6.23
2023/08/27,1:11 PM.,SEA,KC,away,Sunny.,77,5.2,5,3,3,2,9,2,101,5.47
2023/08/21,6:41 PM.,OAK,KC,away,Cloudy.,72,5.2,5,3,3,1,9,2,90,5.56
2023/08/16,7:11 PM.,SEA,KC,home,Clear.,82,5.0,4,1,1,5,6,0,97,5.68
2023/08/10,7:12 PM.,BOS,KC,away,Overcast.,77,5.0,6,2,2,2,3,0,91,6.27
2023/08/05,6:08 PM.,PHI,KC,away,Cloudy.,86,4.0,6,3,3,2,4,1,66,6.75
2023/08/01,7:10 PM.,NYM,KC,home,Partly Cloudy.,93,1.0,0,0,0,1,1,0,21,6.75
2023/07/26,1:10 PM.,CLE,KC,away,Sunny.,86,2.2,5,4,4,4,3,1,75,7.04
2023/07/21,7:09 PM.,NYY,KC,away,Partly Cloudy.,84,5.1,5,5,5,2,3,3,97,6.20
2023/07/15,1:11 PM.,TB,KC,home,Sunny.,86,6.0,5,2,2,1,11,2,92,5.40
2023/07/05,6:40 PM.,MIN,KC,away,Partly Cloudy.,75,5.0,3,3,2,3,5,1,91,7.00
2023/06/30,7:11 PM.,LAD,KC,home,Cloudy.,97,4.0,6,5,5,4,5,2,95,11.25
