date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/07/07,6:40 PM.,TB,ATL,away,Dome.,72,1.0,1,0,0,1,1,0,19,3.06
2023/07/04,7:10 PM.,CLE,ATL,away,Clear.,82,1.0,0,0,0,0,0,0,10,3.15
2023/07/03,7:10 PM.,CLE,ATL,away,Clear.,78,0.1,0,0,0,0,0,0,5,3.24
2023/07/01,4:11 PM.,MIA,ATL,home,Sunny.,95,1.0,1,0,0,0,0,0,11,3.27
2023/06/25,1:42 PM.,CIN,ATL,away,Cloudy.,79,0.2,1,1,1,1,1,1,18,3.38
2023/06/24,4:11 PM.,CIN,ATL,away,Partly Cloudy.,86,1.0,1,0,0,0,1,0,22,3.16
2023/06/22,1:07 PM.,PHI,ATL,away,Cloudy.,65,1.0,1,1,0,1,0,0,24,3.26
2023/06/20,6:44 PM.,PHI,ATL,away,Partly Cloudy.,75,1.0,1,0,0,1,1,0,16,3.38
2023/06/17,4:11 PM.,COL,ATL,home,Partly Cloudy.,89,1.0,0,0,0,1,2,0,18,3.49
2023/06/14,1:10 PM.,DET,ATL,away,Partly Cloudy.,66,1.0,3,1,1,1,1,0,26,3.62
2023/06/12,6:40 PM.,DET,ATL,away,Cloudy.,64,1.0,3,1,1,0,1,0,25,3.42
2023/06/07,7:20 PM.,NYM,ATL,home,Clear.,86,1.0,1,0,0,0,0,0,8,3.20
2023/06/03,7:10 PM.,AZ,ATL,away,Roof Closed.,76,1.0,1,0,0,0,0,0,11,3.33
2023/05/31,12:38 PM.,OAK,ATL,away,Partly Cloudy.,61,1.0,0,0,0,0,1,0,12,3.47
2023/05/25,7:20 PM.,PHI,ATL,home,Partly Cloudy.,80,1.0,0,0,0,0,2,0,14,3.63
2023/05/24,7:21 PM.,LAD,ATL,home,Partly Cloudy.,77,1.0,3,2,2,0,1,0,22,3.80
2023/05/21,1:36 PM.,SEA,ATL,home,Cloudy.,77,1.0,1,1,1,0,2,1,16,3.10
2023/05/19,7:21 PM.,SEA,ATL,home,Partly Cloudy.,74,1.0,0,0,0,0,1,0,5,2.79
2023/05/17,7:07 PM.,TEX,ATL,away,Roof Closed.,74,1.0,0,0,0,1,1,0,12,2.95
2023/05/14,1:37 PM.,TOR,ATL,away,Sunny.,53,1.0,0,0,0,0,0,0,7,3.12
2023/05/10,7:22 PM.,BOS,ATL,home,Partly Cloudy.,81,1.2,1,0,0,1,2,0,24,3.31
2023/05/06,7:15 PM.,BAL,ATL,home,Overcast.,73,1.0,2,2,1,0,0,0,19,3.68
2023/05/04,4:10 PM.,MIA,ATL,away,Roof Closed.,72,1.0,0,0,0,0,0,0,12,3.29
2023/05/01,1:10 PM.,NYM,ATL,away,Partly Cloudy.,59,1.0,0,0,0,0,2,0,12,3.55
2023/04/27,12:20 PM.,MIA,ATL,home,Overcast.,57,1.0,0,0,0,0,2,0,11,3.86
2023/04/23,1:35 PM.,HOU,ATL,home,Sunny.,64,1.0,2,2,2,1,2,0,27,4.22
2023/04/21,7:20 PM.,HOU,ATL,home,Overcast.,75,1.0,1,0,0,0,1,0,14,2.79
2023/04/18,6:40 PM.,SD,ATL,away,Partly Cloudy.,60,1.0,2,1,1,0,0,0,16,3.12
2023/04/16,1:12 PM.,KC,ATL,away,Partly Cloudy.,51,1.0,0,0,0,0,1,0,11,2.35
2023/04/15,5:45 PM.,KC,ATL,away,Overcast.,46,1.0,1,0,0,0,2,0,16,2.70
2023/04/11,7:20 PM.,CIN,ATL,home,Clear.,71,1.0,0,0,0,0,1,0,12,3.18
2023/04/10,7:20 PM.,CIN,ATL,home,Clear.,65,1.0,2,1,1,0,1,0,18,3.86
2023/04/06,7:22 PM.,SD,ATL,home,Cloudy.,81,1.0,0,0,0,0,1,0,17,2.45
2023/04/03,6:46 PM.,STL,ATL,away,Clear.,77,1.2,1,1,1,0,4,1,28,3.38
2023/04/01,4:05 PM.,WSH,ATL,away,Partly Cloudy.,73,1.0,0,0,0,0,1,0,10,0.00
