date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/08,6:42 PM.,STL,CIN,home,Cloudy.,77,1.0,0,0,0,0,1,0,13,4.63
2023/09/05,6:41 PM.,SEA,CIN,home,Partly Cloudy.,89,1.1,0,0,0,2,1,0,29,4.74
2023/09/03,12:11 PM.,CHC,CIN,home,Sunny.,84,1.0,1,1,1,0,1,1,13,4.89
2023/08/10,1:10 PM.,MIN,DET,home,Sunny.,80,1.0,0,0,0,0,1,0,11,4.79
2023/08/06,1:45 PM.,TB,DET,home,Cloudy.,74,1.0,1,0,0,1,2,0,23,4.91
2023/08/04,6:40 PM.,TB,DET,home,Partly Cloudy.,81,0.0,2,3,2,0,0,0,15,5.03
2023/08/01,7:07 PM.,PIT,DET,away,Cloudy.,75,1.0,0,0,0,0,0,0,14,4.58
2023/07/27,4:11 PM.,LAA,DET,home,Clear.,84,1.0,2,0,0,0,0,0,23,4.70
2023/07/25,6:42 PM.,LAA,DET,home,Overcast.,85,1.0,3,2,2,0,1,0,16,4.82
2023/07/22,6:10 PM.,SD,DET,home,Partly Cloudy.,80,1.0,1,1,1,0,3,1,17,4.46
2023/07/21,6:40 PM.,SD,DET,home,Partly Cloudy.,80,0.2,2,0,0,0,1,0,16,4.33
2023/07/18,7:11 PM.,KC,DET,away,Partly Cloudy.,76,1.0,0,0,0,0,0,0,5,4.41
2023/07/16,1:10 PM.,SEA,DET,away,Sunny.,76,0.2,0,0,0,1,0,0,7,4.54
2023/07/09,1:40 PM.,TOR,DET,home,Cloudy.,74,1.0,0,0,0,1,0,0,10,4.64
2023/07/07,6:40 PM.,TOR,DET,home,Partly Cloudy.,79,1.0,1,0,0,0,1,0,18,4.78
2023/07/06,1:11 PM.,OAK,DET,home,Cloudy.,80,1.0,0,0,0,0,3,0,12,4.94
2023/07/02,1:11 PM.,COL,DET,away,Partly Cloudy.,86,0.1,0,0,0,0,0,0,4,5.10
2023/06/30,6:10 PM.,COL,DET,away,Partly Cloudy.,66,0.2,3,3,3,1,1,1,24,5.16
2023/06/27,7:08 PM.,TEX,DET,away,Roof Closed.,74,0.0,3,1,1,0,0,0,12,4.34
2023/06/25,12:10 PM.,MIN,DET,home,Partly Cloudy.,82,0.1,1,0,0,0,0,0,14,4.03
2023/06/24,7:15 PM.,MIN,DET,home,Partly Cloudy.,84,0.2,1,1,1,0,0,1,6,4.08
2023/06/20,6:41 PM.,KC,DET,home,Clear.,84,1.1,0,0,0,1,1,0,14,3.86
2023/06/18,1:11 PM.,MIN,DET,away,Partly Cloudy.,72,1.0,1,0,0,0,1,0,14,4.05
2023/06/16,7:11 PM.,MIN,DET,away,Clear.,77,1.0,0,0,0,0,1,0,14,4.21
2023/06/14,5:05 PM.,ATL,DET,home,Partly Cloudy.,73,1.0,0,0,0,0,1,0,11,4.38
2023/06/11,11:35 AM.,AZ,DET,home,Cloudy.,67,0.2,1,0,0,0,1,0,11,4.56
2023/06/08,6:07 PM.,PHI,DET,away,Overcast.,75,1.0,0,0,0,0,3,0,23,4.70
2023/06/05,6:43 PM.,PHI,DET,away,Cloudy.,76,1.1,0,0,0,0,2,0,14,4.91
2023/06/02,7:10 PM.,CWS,DET,away,Clear.,76,0.2,0,1,1,1,0,0,13,5.23
2023/05/31,1:10 PM.,TEX,DET,home,Sunny.,85,0.2,2,1,1,1,0,0,20,4.95
2023/05/27,1:10 PM.,CWS,DET,home,Partly Cloudy.,72,1.0,0,0,0,0,1,0,8,4.66
2023/05/24,7:09 PM.,KC,DET,away,Cloudy.,76,0.2,3,1,1,0,1,0,16,4.91
2023/05/22,6:40 PM.,KC,DET,away,Partly Cloudy.,77,0.1,0,0,0,0,0,0,1,4.58
2023/05/19,7:05 PM.,WSH,DET,away,Partly Cloudy.,72,1.0,0,0,0,0,1,0,9,4.67
2023/05/14,1:42 PM.,SEA,DET,home,Partly Cloudy.,66,1.0,0,0,0,0,2,0,14,4.96
2023/05/13,1:11 PM.,SEA,DET,home,Cloudy.,73,1.0,1,0,0,0,1,0,18,5.28
2023/05/10,1:10 PM.,CLE,DET,away,Clear.,62,1.0,0,0,0,1,1,0,12,5.65
2023/05/08,6:10 PM.,CLE,DET,away,Cloudy.,55,1.2,2,0,0,0,2,0,26,6.08
2023/05/06,1:17 PM.,STL,DET,away,Overcast.,73,1.1,1,0,0,0,2,0,20,6.94
2023/04/30,1:40 PM.,BAL,DET,home,Cloudy.,51,0.2,2,1,1,0,0,1,11,7.84
2023/04/27,6:41 PM.,BAL,DET,home,Clear.,58,0.2,4,5,5,1,0,1,26,7.45
2023/04/23,1:36 PM.,BAL,DET,away,Cloudy.,64,0.2,2,1,1,1,1,0,21,3.00
2023/04/21,7:06 PM.,BAL,DET,away,Clear.,80,1.0,1,0,0,0,1,0,22,2.16
2023/04/15,1:11 PM.,SF,DET,home,Partly Cloudy.,76,1.0,0,0,0,1,0,0,16,2.45
2023/04/13,7:08 PM.,TOR,DET,away,Clear.,59,1.0,1,0,0,0,1,0,13,2.84
2023/04/12,7:08 PM.,TOR,DET,away,Clear.,61,1.1,0,1,0,0,0,0,15,3.38
2023/04/09,1:10 PM.,BOS,DET,home,Sunny.,55,1.0,1,1,1,0,2,1,18,4.50
2023/04/04,7:11 PM.,HOU,DET,away,Roof Closed.,73,1.0,1,0,0,0,1,0,14,3.00
2023/04/02,1:30 PM.,TB,DET,away,Dome.,72,1.0,2,1,1,0,0,0,15,4.50
2023/03/30,3:10 PM.,TB,DET,away,Dome.,72,1.0,0,0,0,1,2,0,22,0.00
