date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/21,7:08 PM.,NYY,TOR,away,Clear.,68,1.2,2,0,0,2,1,0,43,4.85
2023/09/19,7:09 PM.,NYY,TOR,away,Clear.,70,1.0,1,0,0,0,1,0,12,5.05
2023/08/13,1:39 PM.,CHC,TOR,home,Partly Cloudy.,75,1.0,1,0,0,1,2,0,22,5.18
2023/08/01,7:09 PM.,BAL,TOR,home,Roof Closed.,68,1.0,1,4,4,3,0,1,31,5.31
2023/07/31,7:09 PM.,BAL,TOR,home,Clear.,76,1.0,0,0,0,1,2,0,27,4.50
2023/07/29,3:11 PM.,LAA,TOR,home,Roof Closed.,68,1.0,0,0,0,0,1,0,7,4.62
2023/07/22,1:10 PM.,SEA,TOR,away,Sunny.,74,0.1,3,4,4,0,0,0,16,4.75
2023/07/18,7:09 PM.,SD,TOR,home,Partly Cloudy.,73,2.0,2,2,2,1,1,2,32,3.79
2023/07/15,3:08 PM.,AZ,TOR,home,Roof Closed.,68,1.0,0,0,0,1,1,0,13,3.48
2023/07/14,7:07 PM.,AZ,TOR,home,Cloudy.,73,1.0,0,0,0,1,2,0,14,3.58
2023/07/08,2:32 PM.,DET,TOR,away,Overcast.,69,1.2,0,0,0,1,2,0,31,3.69
2023/07/06,8:00 PM.,CWS,TOR,away,Partly Cloudy.,71,1.1,1,0,0,0,0,0,11,3.90
2023/07/04,7:11 PM.,CWS,TOR,away,Partly Cloudy.,84,1.0,0,0,0,0,1,0,13,4.08
2023/07/01,3:31 PM.,BOS,TOR,home,Overcast.,80,1.1,1,0,0,0,1,0,26,4.23
2023/06/27,7:09 PM.,SF,TOR,home,Overcast.,73,1.1,1,0,0,0,1,0,20,4.44
2023/06/24,4:08 PM.,OAK,TOR,home,Roof Closed.,68,1.0,0,0,0,0,0,0,12,4.68
2023/06/19,6:41 PM.,MIA,TOR,away,Roof Closed.,72,0.1,4,5,5,1,1,0,23,4.88
2023/06/18,1:38 PM.,TEX,TOR,away,Roof Closed.,74,0.2,3,3,3,1,0,1,22,3.04
2023/06/15,1:06 PM.,BAL,TOR,away,Partly Cloudy.,79,1.0,0,0,0,0,1,0,11,1.96
2023/06/11,1:39 PM.,MIN,TOR,home,Roof Closed.,68,2.0,1,0,0,0,3,0,25,2.05
2023/06/09,7:07 PM.,MIN,TOR,home,Cloudy.,70,2.0,2,0,0,0,1,0,27,2.25
2023/06/04,1:40 PM.,NYM,TOR,away,Cloudy.,64,1.0,2,2,2,0,1,2,15,2.50
2023/06/03,4:33 PM.,NYM,TOR,away,Cloudy.,65,1.0,0,0,0,0,2,0,16,1.59
2023/05/30,7:07 PM.,MIL,TOR,home,Clear.,73,2.0,0,0,0,0,4,0,25,1.69
2023/05/26,7:10 PM.,MIN,TOR,away,Clear.,79,1.0,0,0,0,1,1,0,20,1.93
2023/05/24,6:39 PM.,TB,TOR,away,Dome.,72,1.0,1,0,0,0,1,0,18,2.08
2023/05/21,1:39 PM.,BAL,TOR,home,Sunny.,59,2.0,2,1,0,0,3,0,26,2.25
2023/05/18,7:08 PM.,NYY,TOR,home,Roof Closed.,68,2.0,2,1,1,0,1,1,35,2.70
2023/05/15,7:10 PM.,NYY,TOR,home,Clear.,72,1.1,0,1,1,2,1,0,22,2.25
2023/05/14,1:37 PM.,ATL,TOR,home,Sunny.,53,1.0,0,0,0,1,1,0,13,1.35
2023/05/09,6:42 PM.,PHI,TOR,away,Clear.,70,0.1,2,1,1,1,0,0,13,1.59
2023/05/07,3:10 PM.,PIT,TOR,away,Cloudy.,60,1.0,1,0,0,0,1,0,17,0.00
2023/05/03,7:12 PM.,BOS,TOR,away,Overcast.,50,1.1,2,1,0,0,1,0,28,0.00
2023/05/01,7:10 PM.,BOS,TOR,away,Partly Cloudy.,59,2.0,1,0,0,0,3,0,29,0.00
2023/04/25,7:08 PM.,CWS,TOR,home,Roof Closed.,68,1.0,0,0,0,0,1,0,22,0.00
