date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,6:11 PM.,KC,NYY,away,Clear.,88,4.0,8,2,2,0,3,1,64,4.64
2023/09/25,1:08 PM.,AZ,NYY,home,Drizzle.,59,4.0,3,2,2,3,3,0,79,4.65
2023/09/19,7:09 PM.,TOR,NYY,home,Clear.,70,5.0,4,4,4,2,1,2,91,4.65
2023/09/14,7:15 PM.,BOS,NYY,away,Clear.,70,5.1,7,4,3,3,3,1,88,4.56
2023/09/06,7:09 PM.,DET,NYY,home,Clear.,90,6.1,5,3,3,0,6,0,99,4.54
2023/08/31,1:10 PM.,DET,NYY,away,Sunny.,68,4.2,6,3,3,3,7,1,94,4.56
2023/08/26,4:31 PM.,TB,NYY,away,Dome.,72,6.2,6,3,1,0,5,0,99,4.51
2023/08/20,1:40 PM.,BOS,NYY,home,Sunny.,82,5.2,4,2,2,2,8,1,97,4.68
2023/08/14,7:20 PM.,ATL,NYY,away,Partly Cloudy.,91,2.1,9,8,8,2,3,1,68,4.76
2023/08/08,7:10 PM.,CWS,NYY,away,Partly Cloudy.,78,5.1,4,1,1,1,7,1,88,4.23
2023/08/03,7:16 PM.,HOU,NYY,home,Clear.,74,5.0,4,2,2,1,4,0,82,4.35
2023/07/29,7:16 PM.,BAL,NYY,away,Partly Cloudy.,82,5.0,5,3,3,1,2,1,96,4.39
2023/07/21,7:09 PM.,KC,NYY,home,Partly Cloudy.,84,5.2,5,3,3,1,2,1,64,4.33
2023/07/15,6:11 PM.,COL,NYY,away,Partly Cloudy.,85,6.0,3,2,2,1,8,1,92,4.31
2023/07/09,1:38 PM.,CHC,NYY,home,Cloudy.,79,0.2,0,0,0,0,1,0,9,4.40
2023/07/04,1:43 PM.,BAL,NYY,home,Partly Cloudy.,75,5.0,5,3,3,0,7,2,80,4.43
2023/06/29,12:37 PM.,OAK,NYY,away,Sunny.,69,5.1,5,3,3,3,3,0,93,4.37
2023/06/23,7:10 PM.,TEX,NYY,home,Overcast.,69,5.1,6,1,0,1,3,0,91,4.32
2023/06/18,1:45 PM.,BOS,NYY,away,Cloudy.,64,4.2,5,2,2,3,3,0,84,4.65
2023/06/11,7:10 PM.,BOS,NYY,home,Partly Cloudy.,76,5.1,4,1,1,0,4,1,82,4.70
2023/06/06,7:10 PM.,CWS,NYY,home,Cloudy.,68,6.0,6,3,3,0,1,2,79,4.96
2023/05/31,6:40 PM.,SEA,NYY,away,Cloudy.,60,5.2,3,0,0,1,7,0,84,5.01
2023/05/25,7:09 PM.,BAL,NYY,home,Clear.,66,5.0,5,1,1,2,4,0,97,5.58
2023/05/19,6:41 PM.,CIN,NYY,away,Partly Cloudy.,77,5.0,5,2,2,2,6,0,81,6.00
2023/05/14,1:40 PM.,TB,NYY,home,Sunny.,68,4.2,6,7,7,3,5,0,86,6.30
2023/05/09,7:10 PM.,OAK,NYY,home,Partly Cloudy.,62,6.0,5,2,2,2,7,1,93,5.35
2023/05/03,7:09 PM.,CLE,NYY,home,Drizzle.,53,4.1,6,2,0,2,4,0,79,5.83
2023/04/28,7:07 PM.,TEX,NYY,away,Roof Closed.,74,5.0,10,5,5,1,8,1,97,6.84
2023/04/23,1:40 PM.,TOR,NYY,home,Cloudy.,62,5.2,3,3,0,1,8,2,76,6.30
2023/04/18,7:09 PM.,LAA,NYY,home,Clear.,52,3.2,6,4,4,0,5,1,68,8.79
2023/04/12,1:10 PM.,CLE,NYY,away,Sunny.,70,4.0,6,3,3,1,3,1,72,8.44
2023/04/07,3:12 PM.,BAL,NYY,away,Overcast.,55,3.1,5,4,4,3,3,0,84,9.45
2023/04/01,4:09 PM.,SF,NYY,home,Sunny.,68,3.1,5,3,3,1,5,2,76,8.10
