date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,7:10 PM.,CHC,MIL,home,Clear.,66,5.0,2,0,0,0,6,0,67,4.55
2023/09/26,6:41 PM.,STL,MIL,home,Roof Closed.,72,1.0,0,0,0,0,2,0,16,4.74
2023/09/19,6:45 PM.,STL,MIL,away,Partly Cloudy.,81,4.2,3,1,1,3,2,1,85,4.78
2023/09/13,6:42 PM.,MIA,MIL,home,Roof Closed.,70,4.2,4,1,1,1,3,0,65,4.89
2023/09/08,7:20 PM.,NYY,MIL,away,Partly Cloudy.,75,4.2,3,2,2,2,6,1,85,5.02
2023/09/02,6:16 PM.,PHI,MIL,home,Cloudy.,85,4.1,3,2,2,0,6,2,66,5.07
2023/08/04,7:11 PM.,PIT,MIL,home,Partly Cloudy.,75,4.0,8,6,6,3,2,2,90,5.11
2023/07/30,1:36 PM.,ATL,MIL,away,Partly Cloudy.,87,5.0,5,5,5,2,8,2,80,4.76
2023/07/24,7:10 PM.,CIN,MIL,home,Overcast.,78,6.0,5,2,2,1,5,1,91,4.53
2023/07/19,6:44 PM.,PHI,MIL,away,Cloudy.,82,5.0,5,3,2,0,3,1,74,4.64
2023/07/08,3:10 PM.,CIN,MIL,home,Partly Cloudy.,75,4.2,7,5,5,1,7,2,91,4.71
2023/07/02,1:36 PM.,PIT,MIL,away,Drizzle.,73,6.2,5,2,2,1,3,1,89,4.40
2023/06/26,7:10 PM.,NYM,MIL,away,Cloudy.,74,6.1,3,1,1,1,3,0,86,4.57
2023/06/20,7:10 PM.,AZ,MIL,home,Clear.,74,5.1,7,5,4,1,2,1,74,4.88
2023/06/14,12:11 PM.,MIN,MIL,away,Overcast.,83,5.0,5,4,4,3,4,0,90,4.71
2023/06/08,1:11 PM.,BAL,MIL,home,Sunny.,70,5.0,3,0,0,1,8,0,84,4.47
2023/06/03,4:14 PM.,CIN,MIL,away,Cloudy.,91,5.0,6,3,3,3,5,1,93,4.94
2023/05/28,1:11 PM.,SF,MIL,home,Sunny.,74,6.0,5,4,4,0,6,2,90,4.89
2023/05/23,6:40 PM.,HOU,MIL,home,Clear.,73,5.1,4,0,0,2,4,0,82,4.71
2023/05/14,1:11 PM.,KC,MIL,home,Roof Closed.,65,3.2,6,4,4,2,3,1,81,5.52
2023/05/10,12:40 PM.,LAD,MIL,home,Partly Cloudy.,71,0.2,2,1,1,2,0,0,27,4.94
2023/05/06,4:16 PM.,SF,MIL,away,Cloudy.,59,6.0,4,3,3,1,4,1,89,4.73
2023/04/30,1:10 PM.,LAA,MIL,home,Roof Closed.,64,5.0,3,2,2,1,9,2,86,4.79
2023/04/24,6:41 PM.,DET,MIL,home,Roof Closed.,62,5.0,5,4,4,4,1,1,79,5.17
2023/04/18,6:40 PM.,SEA,MIL,away,Roof Closed.,46,5.0,5,4,4,2,2,0,73,4.22
2023/04/13,6:42 PM.,SD,MIL,away,Cloudy.,55,5.2,2,1,1,1,6,1,83,1.59
