date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/05/10,12:35 PM.,PIT,COL,away,Cloudy.,66,2.2,4,3,3,1,1,2,51,4.70
2023/05/05,7:10 PM.,NYM,COL,away,Partly Cloudy.,55,5.0,3,1,1,1,3,1,69,1.80
