date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/12,7:07 PM.,TOR,TEX,away,Roof Closed.,68,5.1,3,0,0,1,2,0,73,3.77
2023/09/06,7:07 PM.,HOU,TEX,home,Roof Closed.,74,3.0,6,7,7,2,4,3,60,3.91
2023/09/01,7:07 PM.,MIN,TEX,home,Roof Closed.,74,6.0,1,0,0,2,7,0,88,3.55
2023/08/26,6:16 PM.,MIN,TEX,away,Overcast.,72,7.0,4,2,2,1,10,1,101,3.71
2023/08/20,1:37 PM.,MIL,TEX,home,Roof Closed.,74,3.2,3,3,3,4,4,0,99,3.77
2023/08/14,7:07 PM.,LAA,TEX,home,Roof Closed.,74,7.0,1,0,0,1,11,0,100,3.67
2023/08/08,6:41 PM.,OAK,TEX,away,Clear.,66,7.0,3,1,1,2,6,1,89,3.88
2023/08/03,1:07 PM.,CWS,TEX,home,Roof Closed.,74,6.0,7,3,3,2,9,0,105,4.04
2023/07/28,7:10 PM.,WSH,NYM,home,Partly Cloudy.,87,7.0,6,1,1,2,7,1,103,4.01
2023/07/22,7:13 PM.,BOS,NYM,away,Partly Cloudy.,74,6.0,6,5,5,2,7,4,93,4.20
2023/07/16,5:30 PM.,LAD,NYM,home,Cloudy.,79,7.0,1,0,0,3,6,0,97,3.99
2023/07/09,1:12 PM.,SD,NYM,away,Sunny.,70,5.0,6,5,5,3,7,2,100,4.31
2023/07/04,1:10 PM.,AZ,NYM,away,Roof Closed.,78,6.0,5,4,4,2,9,3,101,4.03
2023/06/29,7:10 PM.,MIL,NYM,home,Partly Cloudy.,77,6.0,7,2,2,2,9,1,102,3.87
2023/06/24,4:08 PM.,PHI,NYM,away,Partly Cloudy.,78,6.0,7,2,2,1,8,1,107,3.95
2023/06/19,7:11 PM.,HOU,NYM,away,Roof Closed.,73,8.0,4,1,1,1,8,1,91,4.04
2023/06/13,7:10 PM.,NYY,NYM,home,Clear.,77,3.1,7,6,6,0,2,2,76,4.45
2023/06/07,7:20 PM.,ATL,NYM,away,Clear.,86,5.2,11,5,5,0,10,1,103,3.71
2023/06/01,1:10 PM.,PHI,NYM,home,Sunny.,82,7.0,5,2,1,1,9,0,101,3.21
2023/05/26,6:40 PM.,COL,NYM,away,Partly Cloudy.,63,7.0,6,1,1,0,8,1,102,3.54
2023/05/21,1:40 PM.,CLE,NYM,home,Partly Cloudy.,69,6.0,3,0,0,1,5,0,86,4.01
2023/05/14,4:35 PM.,WSH,NYM,away,Sunny.,79,5.0,2,1,1,2,6,0,83,4.88
2023/05/03,6:40 PM.,DET,NYM,away,Cloudy.,52,3.1,8,6,6,1,3,2,75,5.56
2023/04/19,12:11 PM.,LAD,NYM,away,Sunny.,68,3.0,1,0,0,2,3,0,47,3.72
2023/04/10,7:10 PM.,SD,NYM,home,Clear.,55,5.0,1,0,0,3,6,0,97,4.41
2023/04/04,6:39 PM.,MIL,NYM,away,Roof Closed.,63,5.1,8,5,5,2,2,3,95,6.35
2023/03/30,4:13 PM.,MIA,NYM,away,Roof Closed.,76,6.0,4,3,3,2,6,1,91,4.50
