date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/26,6:47 PM.,SD,SF,home,Clear.,64,4.2,4,1,0,3,5,0,83,4.33
2023/09/24,4:11 PM.,LAD,SF,away,Sunny.,77,1.0,1,0,0,0,1,0,19,4.55
2023/09/19,6:40 PM.,AZ,SF,away,Clear.,95,5.0,7,3,3,1,2,0,82,4.60
2023/09/13,12:46 PM.,CLE,SF,home,Sunny.,66,4.0,3,0,0,0,1,0,59,4.55
2023/09/06,1:20 PM.,CHC,SF,away,Sunny.,80,2.1,5,5,5,1,2,0,52,4.77
2023/09/01,6:42 PM.,SD,SF,away,Partly Cloudy.,72,3.0,3,1,0,1,1,0,70,4.35
2023/08/25,7:15 PM.,ATL,SF,home,Clear.,64,3.2,1,0,0,1,2,0,52,4.52
2023/08/23,4:08 PM.,PHI,SF,away,Partly Cloudy.,82,0.1,0,0,0,2,1,0,16,4.74
2023/08/20,1:35 PM.,ATL,SF,away,Sunny.,89,1.1,2,0,0,0,0,0,19,4.76
2023/08/16,12:46 PM.,TB,SF,home,Partly Cloudy.,71,1.0,2,0,0,0,1,0,20,4.85
2023/08/12,6:06 PM.,TEX,SF,home,Clear.,67,4.0,6,3,3,0,3,0,70,4.92
2023/08/08,6:39 PM.,LAA,SF,away,Partly Cloudy.,77,4.0,3,2,2,1,2,1,59,4.81
2023/07/31,6:46 PM.,AZ,SF,home,Partly Cloudy.,62,2.2,1,2,2,2,2,0,43,4.83
2023/07/26,6:45 PM.,OAK,SF,home,Cloudy.,61,3.0,1,0,0,0,0,0,27,4.75
2023/07/21,7:05 PM.,WSH,SF,away,Partly Cloudy.,87,4.0,5,5,5,2,1,2,75,4.99
2023/07/16,12:07 PM.,PIT,SF,away,Partly Cloudy.,79,3.2,5,1,1,3,1,0,67,4.53
2023/07/08,1:06 PM.,COL,SF,home,Partly Cloudy.,62,5.0,3,0,0,1,3,0,72,4.68
2023/07/02,7:10 PM.,NYM,SF,away,Cloudy.,75,1.2,2,5,4,4,3,1,57,5.20
2023/06/27,7:09 PM.,TOR,SF,away,Overcast.,73,5.0,5,0,0,0,7,0,80,4.57
2023/06/22,12:45 PM.,SD,SF,home,Partly Cloudy.,61,3.1,4,6,6,4,2,2,76,5.17
2023/06/17,6:10 PM.,LAD,SF,away,Clear.,72,5.0,3,0,0,0,4,0,67,4.11
2023/05/31,12:45 PM.,PIT,SF,home,Cloudy.,60,4.1,8,6,6,3,4,0,94,4.80
2023/05/26,7:10 PM.,MIL,SF,away,Roof Closed.,67,5.2,3,1,1,5,5,0,93,3.51
2023/05/21,1:05 PM.,MIA,SF,home,Sunny.,63,4.1,6,4,4,0,5,2,74,4.05
2023/05/15,6:46 PM.,PHI,SF,home,Clear.,60,4.2,4,2,2,1,4,1,72,2.87
2023/05/12,6:40 PM.,AZ,SF,away,Clear.,93,1.0,3,1,1,1,1,0,31,2.45
2023/04/18,6:41 PM.,MIA,SF,away,Roof Closed.,72,2.1,1,1,1,1,3,0,33,1.80
2023/04/11,6:46 PM.,LAD,SF,home,Partly Cloudy.,56,4.2,1,0,0,3,5,0,75,1.17
2023/04/06,1:11 PM.,CWS,SF,away,Sunny.,46,3.0,6,3,1,2,3,0,71,3.00
