date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/25,6:39 PM.,TEX,LAA,home,Clear.,73,3.0,2,0,0,5,2,0,65,4.11
2023/09/19,6:40 PM.,TB,LAA,away,Dome.,72,5.0,5,2,2,3,7,1,100,4.19
2023/09/12,6:42 PM.,SEA,LAA,away,Roof Closed.,63,5.0,9,8,1,0,4,1,92,4.21
2023/09/06,6:39 PM.,BAL,LAA,home,Clear.,77,5.0,7,7,4,4,3,0,107,4.31
2023/09/01,6:40 PM.,OAK,LAA,away,Cloudy.,65,3.2,5,5,5,3,3,0,79,4.19
2023/08/25,7:10 PM.,NYM,LAA,away,Partly Cloudy.,76,6.0,2,1,1,4,7,1,107,3.95
2023/08/19,6:07 PM.,TB,LAA,home,Cloudy.,76,4.2,7,6,2,3,4,0,100,4.08
2023/08/14,7:07 PM.,TEX,LAA,away,Roof Closed.,74,2.2,4,5,4,6,6,0,83,4.09
2023/08/07,6:38 PM.,SF,LAA,home,Clear.,78,6.2,5,2,2,1,8,1,99,3.86
2023/08/01,7:20 PM.,ATL,LAA,away,Partly Cloudy.,89,5.0,3,2,2,4,3,1,90,3.93
2023/07/27,4:11 PM.,DET,LAA,away,Clear.,84,5.0,4,2,0,2,4,0,97,3.95
2023/07/18,6:38 PM.,NYY,LAA,home,Clear.,82,7.1,2,1,1,3,7,1,99,4.16
2023/07/05,5:41 PM.,SD,LAA,away,Clear.,68,5.0,2,2,1,4,5,0,85,4.41
2023/06/29,1:09 PM.,CWS,LAA,home,Sunny.,75,5.0,8,7,7,2,8,0,96,4.57
2023/06/23,6:41 PM.,COL,LAA,away,Partly Cloudy.,82,5.0,10,3,3,1,3,1,101,4.04
2023/06/16,7:10 PM.,KC,LAA,away,Partly Cloudy.,87,7.0,4,0,0,4,6,0,102,3.95
2023/06/10,7:07 PM.,SEA,LAA,home,Overcast.,64,5.0,10,5,5,0,8,1,102,4.38
2023/06/03,3:11 PM.,HOU,LAA,away,Roof Closed.,73,3.1,7,6,5,3,4,0,72,3.99
2023/05/28,1:07 PM.,MIA,LAA,home,Cloudy.,68,6.0,8,2,2,2,2,1,89,3.42
2023/05/20,7:09 PM.,MIN,LAA,home,Partly Cloudy.,67,4.2,5,3,3,4,3,0,104,3.47
2023/05/14,11:36 AM.,CLE,LAA,away,Partly Cloudy.,64,7.2,5,3,2,1,5,0,98,3.22
2023/05/08,6:39 PM.,HOU,LAA,home,Clear.,69,6.1,7,4,4,0,2,1,92,3.41
2023/05/02,6:45 PM.,STL,LAA,away,Clear.,66,5.0,3,1,1,3,4,0,98,2.93
2023/04/26,6:38 PM.,OAK,LAA,home,Clear.,73,7.0,6,3,2,0,5,1,105,3.16
2023/04/20,4:08 PM.,NYY,LAA,away,Sunny.,63,4.0,4,5,5,6,5,0,93,3.38
2023/04/14,7:11 PM.,BOS,LAA,away,Partly Cloudy.,58,3.2,3,2,0,3,6,0,90,1.23
2023/04/07,7:05 PM.,TOR,LAA,home,Partly Cloudy.,64,6.0,6,1,1,1,2,0,89,1.64
2023/04/01,1:07 PM.,OAK,LAA,away,Sunny.,58,5.0,2,1,1,2,2,1,86,1.80
