date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,7:07 PM.,TOR,TB,away,Clear.,64,3.0,8,6,4,0,4,2,62,6.41
2023/09/24,1:10 PM.,TOR,TB,home,Dome.,72,1.0,2,2,2,0,2,2,24,6.12
2023/09/22,6:41 PM.,TOR,TB,home,Dome.,72,0.2,1,0,0,0,0,0,4,5.91
2023/09/20,6:40 PM.,LAA,TB,home,Dome.,72,3.0,1,2,2,2,4,1,52,5.98
2023/09/16,7:06 PM.,BAL,TB,away,Clear.,79,3.0,4,2,2,1,5,0,50,5.98
2023/09/05,6:40 PM.,BOS,TB,home,Dome.,72,1.0,2,1,0,0,0,0,12,5.98
2023/09/04,4:11 PM.,BOS,TB,home,Dome.,72,1.1,0,0,0,0,1,0,11,6.10
2023/08/29,6:40 PM.,MIA,TB,away,Roof Closed.,72,2.0,1,0,0,0,1,0,29,6.27
2023/08/24,1:10 PM.,COL,TB,home,Dome.,72,2.2,3,3,3,2,2,1,43,6.55
2023/08/18,6:38 PM.,LAA,TB,away,Clear.,81,3.1,5,5,5,1,3,1,47,6.33
2023/08/15,6:46 PM.,SF,TB,away,Partly Cloudy.,67,1.0,4,2,2,0,0,0,18,5.72
2023/08/12,4:10 PM.,CLE,TB,home,Dome.,72,3.1,5,3,3,0,3,0,56,5.40
2023/08/06,1:45 PM.,DET,TB,away,Cloudy.,74,3.0,3,1,1,1,3,0,58,5.14
2023/08/02,7:08 PM.,NYY,TB,away,Partly Cloudy.,78,2.0,5,0,0,0,0,0,32,5.34
2023/07/30,1:10 PM.,HOU,TB,away,Roof Closed.,73,3.0,2,0,0,0,2,0,48,5.70
2023/06/06,7:05 PM.,AZ,WSH,home,Cloudy.,80,0.2,2,2,2,1,0,0,16,6.33
2023/06/03,4:05 PM.,PHI,WSH,home,Cloudy.,79,1.0,1,1,1,1,0,0,18,5.81
2023/05/29,6:10 PM.,LAD,WSH,away,Partly Cloudy.,66,1.0,0,0,0,0,0,0,8,5.68
2023/05/26,7:10 PM.,KC,WSH,away,Clear.,79,0.0,3,2,2,0,0,1,9,5.92
2023/05/23,7:05 PM.,SD,WSH,home,Partly Cloudy.,70,1.0,4,4,4,1,0,2,27,5.18
2023/05/18,1:10 PM.,MIA,WSH,away,Roof Closed.,72,1.0,2,1,0,0,1,0,16,3.86
2023/05/13,4:05 PM.,NYM,WSH,home,Cloudy.,67,2.2,4,0,0,0,4,0,44,4.03
2023/05/12,7:06 PM.,NYM,WSH,home,Partly Cloudy.,81,2.0,0,0,0,0,0,0,20,4.58
2023/05/10,12:44 PM.,SF,WSH,away,Cloudy.,57,1.0,2,2,2,0,0,1,11,5.09
2023/05/07,1:11 PM.,AZ,WSH,away,Roof Closed.,75,1.1,1,0,0,0,0,0,16,4.32
2023/05/05,6:40 PM.,AZ,WSH,away,Partly Cloudy.,79,2.0,0,0,0,1,1,0,23,4.70
2023/04/29,1:06 PM.,PIT,WSH,home,Overcast.,60,1.0,0,0,0,0,0,0,14,5.40
2023/04/27,7:11 PM.,NYM,WSH,away,Partly Cloudy.,55,1.0,4,3,3,0,0,0,22,5.84
2023/04/23,1:11 PM.,MIN,WSH,away,Cloudy.,40,1.0,2,0,0,0,1,0,22,3.97
2023/04/21,7:11 PM.,MIN,WSH,away,Cloudy.,37,1.0,1,0,0,1,0,0,14,4.35
2023/04/18,7:05 PM.,BAL,WSH,home,Clear.,69,1.0,0,0,0,0,2,0,11,4.82
2023/04/15,5:45 PM.,CLE,WSH,home,Cloudy.,72,2.1,1,0,0,0,1,0,28,5.40
2023/04/12,1:07 PM.,LAA,WSH,away,Cloudy.,65,1.0,0,0,0,0,1,0,11,7.50
2023/04/09,1:11 PM.,COL,WSH,away,Partly Cloudy.,63,0.2,3,2,2,0,1,0,20,9.00
2023/04/07,6:41 PM.,COL,WSH,away,Partly Cloudy.,64,0.1,3,3,3,0,0,0,11,6.23
2023/04/04,7:05 PM.,TB,WSH,home,Partly Cloudy.,80,1.0,0,0,0,0,0,0,11,0.00
2023/04/02,1:35 PM.,ATL,WSH,home,Sunny.,54,1.0,1,0,0,0,0,0,10,0.00
2023/03/30,1:06 PM.,ATL,WSH,home,Sunny.,45,2.0,2,0,0,1,1,0,34,0.00
