date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/04/06,1:11 PM.,SF,CWS,home,Sunny.,46,1.0,4,4,4,1,0,1,18,21.60
2023/04/03,2:12 PM.,SF,CWS,home,Cloudy.,57,0.2,2,0,0,0,1,0,15,0.00
