date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/29,7:05 PM.,BAL,BOS,away,Overcast.,65,2.0,1,0,0,0,3,0,33,5.15
2023/09/22,7:12 PM.,CWS,BOS,home,Cloudy.,62,2.0,3,2,2,1,2,0,51,5.30
2023/09/18,7:07 PM.,TEX,BOS,away,Roof Closed.,74,1.0,0,0,0,0,0,0,6,5.19
2023/09/17,1:38 PM.,TOR,BOS,away,Sunny.,68,0.1,2,1,1,0,1,0,17,5.27
2023/09/14,1:36 PM.,NYY,BOS,home,Sunny.,75,2.0,0,0,0,0,1,0,24,5.16
2023/09/10,2:17 PM.,BAL,BOS,home,Rain.,73,2.0,0,0,0,1,3,0,31,5.32
2023/08/30,4:11 PM.,HOU,BOS,home,Cloudy.,78,2.0,4,1,1,2,2,0,50,5.49
2023/08/26,4:13 PM.,LAD,BOS,home,Partly Cloudy.,83,1.2,4,1,1,1,3,0,40,5.52
2023/08/23,7:10 PM.,HOU,BOS,away,Roof Closed.,73,2.0,2,0,0,1,1,0,29,5.52
2023/08/18,7:11 PM.,NYY,BOS,away,Partly Cloudy.,78,2.0,2,2,2,0,5,1,33,5.72
2023/08/16,7:05 PM.,WSH,BOS,away,Cloudy.,83,1.0,3,4,4,0,1,2,25,5.60
2023/08/13,12:06 PM.,DET,BOS,home,Partly Cloudy.,82,2.0,0,1,0,0,3,0,24,5.03
2023/07/02,1:38 PM.,TOR,BOS,away,Roof Closed.,68,1.0,1,1,1,0,1,1,18,5.23
2023/06/27,7:12 PM.,MIA,BOS,home,Cloudy.,76,4.2,11,6,6,0,7,2,92,5.15
2023/06/21,6:43 PM.,MIN,BOS,away,Partly Cloudy.,90,7.0,8,4,4,0,6,1,88,4.50
2023/06/14,9:12 PM.,COL,BOS,home,Cloudy.,64,7.0,6,2,2,1,7,0,92,4.38
2023/06/09,7:07 PM.,NYY,BOS,away,Cloudy.,68,6.1,7,2,1,1,6,1,88,4.78
2023/06/03,1:10 PM.,TB,BOS,home,Drizzle.,52,4.2,6,4,4,2,5,0,97,5.61
2023/05/27,4:15 PM.,AZ,BOS,away,Roof Closed.,75,5.0,3,1,1,0,4,1,92,5.14
2023/04/22,6:10 PM.,MIL,BOS,away,Roof Closed.,62,4.0,8,5,5,1,1,1,81,6.19
2023/04/16,1:34 PM.,LAA,BOS,home,Cloudy.,54,7.0,3,1,1,2,5,0,99,4.50
2023/04/11,6:40 PM.,TB,BOS,away,Dome.,72,5.0,8,5,5,0,5,3,85,9.00
