date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/26,6:39 PM.,LAA,TEX,away,Clear.,75,0.2,4,3,3,0,0,0,28,3.92
2023/09/24,1:37 PM.,SEA,TEX,home,Roof Closed.,74,0.0,3,1,1,0,0,0,13,3.62
2023/09/22,7:08 PM.,SEA,TEX,home,Roof Closed.,74,0.1,1,0,0,2,1,0,15,3.51
2023/09/19,7:09 PM.,BOS,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,11,3.53
2023/09/18,7:07 PM.,BOS,TEX,home,Roof Closed.,74,1.1,1,0,0,1,0,0,26,3.57
2023/09/12,7:07 PM.,TOR,TEX,away,Roof Closed.,68,1.1,0,0,0,0,0,0,25,3.63
2023/09/11,7:08 PM.,TOR,TEX,away,Clear.,72,1.0,0,0,0,0,2,0,12,3.69
2023/09/09,6:09 PM.,OAK,TEX,home,Roof Closed.,74,1.2,1,2,2,1,3,1,39,3.74
2023/09/06,7:07 PM.,HOU,TEX,home,Roof Closed.,74,1.1,2,1,1,2,0,0,34,3.58
2023/09/03,1:38 PM.,MIN,TEX,home,Roof Closed.,74,1.0,1,0,0,0,0,0,16,3.53
2023/09/02,6:16 PM.,MIN,TEX,home,Roof Closed.,74,1.1,2,0,0,0,2,0,25,3.58
2023/08/29,7:11 PM.,NYM,TEX,away,Cloudy.,76,0.2,0,0,0,0,1,0,7,3.64
2023/08/27,1:12 PM.,MIN,TEX,away,Partly Cloudy.,71,1.2,1,1,1,1,2,1,35,3.68
2023/08/24,6:11 PM.,MIN,TEX,away,Partly Cloudy.,84,1.2,1,1,1,0,2,1,24,3.63
2023/08/20,1:37 PM.,MIL,TEX,home,Roof Closed.,74,1.1,0,0,0,0,1,0,15,3.59
2023/08/18,7:07 PM.,MIL,TEX,home,Roof Closed.,74,2.1,1,0,0,0,1,0,27,3.66
2023/08/15,7:08 PM.,LAA,TEX,home,Roof Closed.,74,0.2,2,2,2,0,0,1,18,3.80
2023/08/12,6:06 PM.,SF,TEX,away,Clear.,67,3.0,1,0,0,1,1,0,27,3.55
2023/08/09,12:36 PM.,OAK,TEX,away,Sunny.,71,2.0,0,0,0,0,1,0,18,3.73
2023/08/06,1:37 PM.,MIA,TEX,home,Roof Closed.,74,1.1,1,0,0,0,0,0,22,3.86
2023/08/04,7:08 PM.,MIA,TEX,home,Roof Closed.,74,2.0,1,0,0,0,3,0,29,3.95
2023/08/02,7:07 PM.,CWS,TEX,home,Roof Closed.,74,1.1,1,0,0,0,1,0,14,4.09
2023/07/28,7:16 PM.,CHC,STL,home,Clear.,96,1.1,1,0,0,1,0,0,12,4.19
