date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/30,7:15 PM.,PHI,NYM,home,Cloudy.,63,1.0,0,0,0,0,0,0,10,4.15
2023/09/27,4:10 PM.,MIA,NYM,home,Partly Cloudy.,66,1.0,1,0,0,2,1,0,31,4.23
2023/09/22,7:06 PM.,PHI,NYM,away,Partly Cloudy.,66,1.0,1,0,0,0,1,0,18,4.31
2023/09/20,6:41 PM.,MIA,NYM,away,Roof Closed.,72,1.0,0,0,0,1,1,0,18,4.39
2023/09/17,1:42 PM.,CIN,NYM,home,Sunny.,77,0.1,0,0,0,0,0,0,4,4.47
2023/09/15,7:11 PM.,CIN,NYM,home,Partly Cloudy.,67,0.2,0,0,0,0,0,0,15,4.50
2023/09/13,7:10 PM.,AZ,NYM,home,Partly Cloudy.,77,1.0,1,0,0,1,0,0,17,4.56
2023/09/11,8:22 PM.,AZ,NYM,home,Partly Cloudy.,73,1.0,2,1,1,0,0,0,15,4.65
2023/09/09,1:12 PM.,MIN,NYM,away,Overcast.,74,0.2,3,4,4,2,1,0,29,4.56
2023/09/05,7:04 PM.,WSH,NYM,away,Partly Cloudy.,92,1.0,0,0,0,1,0,0,17,3.88
2023/09/01,7:11 PM.,SEA,NYM,home,Clear.,72,1.0,1,0,0,1,1,0,20,3.97
2023/08/29,7:11 PM.,TEX,NYM,home,Cloudy.,76,1.0,1,1,1,1,1,1,20,4.05
2023/08/27,12:06 PM.,LAA,NYM,home,Sunny.,79,1.0,1,1,1,0,2,1,15,3.94
2023/08/26,7:10 PM.,LAA,NYM,home,Clear.,82,1.0,1,0,0,0,1,0,18,3.83
2023/08/21,7:20 PM.,ATL,NYM,away,Partly Cloudy.,92,1.0,1,0,0,0,2,0,19,3.92
2023/08/20,1:17 PM.,STL,NYM,away,Partly Cloudy.,95,1.0,1,0,0,0,1,0,19,4.01
2023/08/17,6:16 PM.,STL,NYM,away,Partly Cloudy.,84,1.0,0,0,0,1,0,0,17,4.10
2023/08/15,7:12 PM.,PIT,NYM,home,Partly Cloudy.,78,1.1,1,0,0,0,3,0,21,4.20
2023/08/13,7:10 PM.,ATL,NYM,home,Partly Cloudy.,85,0.1,0,0,0,0,0,0,5,4.35
2023/08/12,7:17 PM.,ATL,NYM,home,Cloudy.,79,0.1,1,3,2,1,0,0,21,4.38
2023/08/08,7:15 PM.,CHC,NYM,home,Partly Cloudy.,77,0.2,2,1,1,0,1,1,14,3.96
2023/08/07,7:10 PM.,CHC,NYM,home,Cloudy.,78,0.1,0,0,0,0,1,0,5,3.79
2023/08/04,7:06 PM.,BAL,NYM,away,Cloudy.,80,1.0,1,0,0,0,2,0,25,3.82
2023/08/01,7:10 PM.,KC,NYM,away,Partly Cloudy.,93,1.0,0,0,0,1,1,0,16,3.93
2023/07/29,8:30 PM.,WSH,NYM,home,Partly Cloudy.,79,1.0,0,0,0,0,1,0,13,4.04
2023/07/26,7:09 PM.,NYY,NYM,away,Clear.,82,1.0,0,0,0,1,0,0,12,4.15
2023/07/23,7:11 PM.,BOS,NYM,away,Clear.,75,1.2,1,0,0,0,3,0,26,4.28
2023/07/22,7:13 PM.,BOS,NYM,away,Partly Cloudy.,74,1.0,1,0,0,0,0,0,13,4.50
2023/07/20,1:11 PM.,CWS,NYM,home,Sunny.,85,0.2,3,4,1,1,1,0,24,4.65
2023/07/14,7:10 PM.,LAD,NYM,home,Cloudy.,82,1.0,2,1,1,2,1,0,26,4.45
2023/07/07,6:41 PM.,SD,NYM,away,Partly Cloudy.,67,1.0,1,0,0,0,1,0,10,4.30
2023/07/04,1:10 PM.,AZ,NYM,away,Roof Closed.,78,0.2,1,1,1,1,0,0,12,4.45
2023/07/01,4:10 PM.,SF,NYM,home,Sunny.,80,1.0,0,0,0,0,1,0,13,4.23
2023/06/29,7:10 PM.,MIL,NYM,home,Partly Cloudy.,77,1.0,0,0,0,0,1,0,12,4.39
2023/06/27,7:10 PM.,MIL,NYM,home,Cloudy.,76,1.0,0,0,0,2,2,0,23,4.56
2023/06/26,7:10 PM.,MIL,NYM,home,Cloudy.,74,1.0,2,2,2,0,1,1,24,4.74
2023/06/13,7:10 PM.,NYY,NYM,home,Clear.,77,0.0,0,0,0,0,0,0,0,4.18
2023/06/11,1:36 PM.,PIT,NYM,away,Partly Cloudy.,81,1.0,1,0,0,0,2,0,23,4.18
2023/06/08,7:21 PM.,ATL,NYM,away,Partly Cloudy.,80,1.0,2,2,2,0,0,1,11,4.37
2023/06/06,9:00 PM.,ATL,NYM,away,Cloudy.,74,1.0,2,1,1,0,1,0,25,3.74
2023/06/04,1:40 PM.,TOR,NYM,home,Cloudy.,64,1.0,0,0,0,0,2,0,18,3.48
2023/06/02,8:41 PM.,TOR,NYM,home,Partly Cloudy.,73,1.0,1,0,0,0,0,0,7,3.66
2023/06/01,1:10 PM.,PHI,NYM,home,Sunny.,82,0.1,0,0,0,0,0,0,1,3.86
2023/05/27,7:12 PM.,COL,NYM,away,Cloudy.,68,1.0,2,2,2,1,0,0,28,3.93
2023/05/24,6:40 PM.,CHC,NYM,away,Clear.,51,1.0,2,1,1,1,1,1,24,3.12
2023/05/19,7:11 PM.,CLE,NYM,home,Clear.,62,1.0,1,2,1,0,1,1,19,2.76
2023/05/16,7:10 PM.,TB,NYM,home,Partly Cloudy.,78,1.0,1,1,1,1,1,0,25,2.35
2023/05/12,7:06 PM.,WSH,NYM,away,Partly Cloudy.,81,0.1,0,0,0,0,1,0,4,1.88
2023/05/09,6:41 PM.,CIN,NYM,away,Clear.,73,1.0,0,0,0,0,1,0,26,1.93
2023/05/05,7:10 PM.,COL,NYM,home,Partly Cloudy.,55,1.0,1,0,0,0,2,0,14,2.08
2023/05/04,1:11 PM.,DET,NYM,away,Cloudy.,59,1.0,0,0,0,0,1,0,21,2.25
2023/05/01,4:47 PM.,ATL,NYM,home,Partly Cloudy.,62,1.1,0,0,0,1,2,0,17,2.45
2023/04/23,4:10 PM.,SF,NYM,away,Partly Cloudy.,61,1.0,1,1,1,1,1,0,21,2.79
2023/04/20,6:47 PM.,SF,NYM,away,Clear.,59,1.0,1,0,0,0,0,0,14,2.08
2023/04/19,12:11 PM.,LAD,NYM,away,Sunny.,68,1.0,0,0,0,0,1,0,13,2.35
2023/04/17,7:10 PM.,LAD,NYM,away,Clear.,58,0.1,0,0,0,0,1,0,4,2.70
2023/04/15,1:07 PM.,OAK,NYM,away,Sunny.,58,1.1,0,0,0,0,2,0,26,2.84
2023/04/12,1:12 PM.,SD,NYM,home,Sunny.,77,1.0,0,0,0,2,2,0,29,3.60
2023/04/10,7:10 PM.,SD,NYM,home,Clear.,55,1.0,0,0,0,1,2,0,15,4.50
2023/04/08,4:11 PM.,MIA,NYM,home,Cloudy.,52,0.1,1,1,1,1,0,0,19,6.00
2023/04/05,12:40 PM.,MIL,NYM,away,Roof Closed.,66,1.0,2,1,1,0,2,0,29,3.38
2023/04/01,4:10 PM.,MIA,NYM,away,Roof Closed.,72,0.2,1,0,0,1,0,0,14,0.00
2023/03/30,4:13 PM.,MIA,NYM,away,Roof Closed.,76,1.0,1,0,0,0,2,0,18,0.00
