date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/12,6:37 PM.,STL,BAL,home,Partly Cloudy.,86,2.0,2,0,0,0,1,0,32,4.54
2023/09/10,2:17 PM.,BOS,BAL,away,Rain.,73,2.2,1,3,0,0,3,1,39,4.66
2023/09/06,6:39 PM.,LAA,BAL,away,Clear.,77,1.0,0,0,0,0,1,0,13,4.84
2023/09/01,6:40 PM.,AZ,BAL,away,Roof Closed.,74,5.2,8,4,4,1,4,2,88,4.91
2023/08/25,7:06 PM.,COL,BAL,home,Partly Cloudy.,85,6.0,6,4,4,1,5,1,85,4.78
2023/08/19,6:08 PM.,OAK,BAL,away,Partly Cloudy.,70,5.0,4,1,1,1,3,1,77,4.66
2023/08/12,6:52 PM.,SEA,BAL,away,Clear.,78,5.0,2,0,0,1,6,0,67,4.92
2023/08/06,1:36 PM.,NYM,BAL,home,Cloudy.,88,1.0,0,0,0,0,1,0,12,5.44
2023/08/04,7:06 PM.,NYM,BAL,home,Cloudy.,80,1.0,1,1,0,0,2,0,15,5.55
2023/08/02,7:07 PM.,TOR,BAL,away,Cloudy.,74,2.0,1,0,0,0,2,0,27,5.67
2023/07/29,7:16 PM.,NYY,BAL,home,Partly Cloudy.,82,1.1,5,4,4,1,1,1,46,5.93
2023/07/26,6:07 PM.,PHI,BAL,away,Clear.,89,1.0,1,0,0,0,2,0,15,5.27
2023/07/18,7:08 PM.,LAD,BAL,home,Clear.,87,4.0,4,2,2,3,4,0,80,5.40
2023/07/07,7:11 PM.,MIN,BAL,away,Partly Cloudy.,73,6.1,3,1,1,0,4,0,84,5.50
2023/07/02,12:06 PM.,MIN,BAL,home,Cloudy.,84,5.0,6,1,1,3,1,0,82,6.32
2023/06/26,7:20 PM.,CIN,BAL,home,Partly Cloudy.,79,3.0,3,1,1,0,3,0,45,7.18
2023/06/21,12:11 PM.,TB,BAL,away,Dome.,72,1.0,2,1,1,1,2,0,26,7.71
2023/06/16,1:21 PM.,CHC,BAL,away,Cloudy.,57,4.0,5,3,3,1,4,3,68,7.66
2023/06/10,4:06 PM.,KC,BAL,home,Partly Cloudy.,85,5.1,6,1,1,0,5,0,72,7.85
2023/05/20,3:08 PM.,TOR,BAL,away,Overcast.,59,0.1,1,0,0,0,0,0,7,10.38
2023/04/13,1:05 PM.,OAK,BAL,home,Sunny.,84,4.0,5,6,6,2,4,1,80,10.66
2023/04/08,7:05 PM.,NYY,BAL,home,Overcast.,51,4.2,4,3,3,4,5,0,101,9.35
2023/04/02,1:36 PM.,BOS,BAL,away,Sunny.,43,4.0,8,6,6,2,4,1,88,13.50
