date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2023/09/21,7:05 PM.,ATL,WSH,home,Partly Cloudy.,75,2.2,7,5,5,3,1,0,80,4.61
2023/09/15,7:10 PM.,MIL,WSH,away,Clear.,68,4.2,3,4,4,5,6,2,102,4.34
2023/09/09,8:15 PM.,LAD,WSH,home,Cloudy.,72,6.0,3,1,1,2,4,0,88,4.20
2023/09/01,7:05 PM.,MIA,WSH,home,Clear.,75,5.0,4,3,3,3,4,0,80,4.35
2023/08/26,4:11 PM.,MIA,WSH,away,Roof Closed.,72,6.0,4,1,1,3,3,1,96,4.30
2023/08/19,4:06 PM.,PHI,WSH,home,Sunny.,80,6.0,5,0,0,2,7,0,94,4.47
2023/08/12,7:05 PM.,OAK,WSH,home,Cloudy.,87,6.2,7,2,2,0,6,2,99,4.76
2023/08/06,1:42 PM.,CIN,WSH,away,Partly Cloudy.,84,4.1,5,3,3,2,6,2,94,4.93
2023/07/31,7:05 PM.,MIL,WSH,home,Clear.,84,5.1,6,2,2,2,2,0,92,4.86
2023/07/26,12:06 PM.,COL,WSH,home,Sunny.,86,6.0,6,4,4,2,7,3,105,4.96
2023/07/21,7:05 PM.,SF,WSH,home,Partly Cloudy.,87,6.2,5,3,3,1,9,2,111,4.87
2023/07/15,7:20 PM.,STL,WSH,away,Partly Cloudy.,77,3.0,6,4,4,1,3,1,79,4.96
2023/07/08,4:06 PM.,TEX,WSH,home,Cloudy.,87,5.0,5,2,2,2,1,1,79,4.60
2023/07/03,6:30 PM.,CIN,WSH,home,Cloudy.,86,6.0,6,3,3,1,3,1,89,4.70
2023/06/27,6:42 PM.,SEA,WSH,away,Partly Cloudy.,73,5.2,5,3,3,2,4,1,93,4.72
2023/06/22,1:06 PM.,AZ,WSH,home,Overcast.,65,6.0,5,2,1,1,6,0,87,4.71
2023/06/17,4:05 PM.,MIA,WSH,home,Partly Cloudy.,79,5.0,4,1,1,2,4,0,88,5.25
2023/06/06,7:05 PM.,AZ,WSH,home,Cloudy.,80,4.0,5,4,3,3,1,0,83,5.81
2023/05/30,7:10 PM.,LAD,WSH,away,Partly Cloudy.,64,5.0,8,4,4,1,3,1,94,5.67
2023/05/25,4:05 PM.,SD,WSH,home,Sunny.,70,4.0,2,2,2,4,4,1,76,5.32
2023/05/19,7:05 PM.,DET,WSH,home,Partly Cloudy.,72,2.2,5,6,4,4,1,2,75,5.50
2023/05/14,4:35 PM.,NYM,WSH,home,Sunny.,79,4.2,6,6,6,1,6,0,90,4.11
2023/05/08,6:47 PM.,SF,WSH,away,Partly Cloudy.,57,6.1,4,0,0,3,5,0,92,0.84
2023/05/03,7:05 PM.,CHC,WSH,home,Cloudy.,54,4.1,2,1,1,4,3,0,81,2.08
