date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,FS%,CU%,wFS/C,wCU/C,vFS,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024/07/11,1:11 PM.,CIN,COL,away,Partly Cloudy.,84,668881,C,2,0,0,0,0,0,0,0,0,0,1,.261,.360,.428,.788,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,123.0,102.0,104.0,,,,125.0,96.0,103.0,,,,,,,,0.552,,0.346,,,1.56,,,0.62,,,97.6,,,,86.8,,0.184,0.273,0.248,0.4,1.0,0.2,,,,0.161,0.3,0.39,,,,118.0,96.0,101.0,0.083,0.018,-0.79,-2.87,87.0,80.9,,,,,,,0.243,0.405,0.284,120.0,89.0,103.0,,,,,,,,,
2024/07/09,7:11 PM.,CIN,COL,away,Overcast.,85,666157,C,3,2,1,1,0,0,0,0,1,0,2,.265,.365,.434,.799,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,,,,,,,0.133,0.43,,,,0.164,0.11,,0.99,,,-0.21,94.1,,88.1,94.1,,,0.241,0.407,0.23,0.217,0.302,0.429,0.232,0.39,0.259,,,,,,,90.0,94.0,100.0,,0.273,,-0.75,,81.7,,,,0.234,0.453,0.183,,,,,,,,,,,,,,,
2024/07/07,1:09 PM.,KC,COL,home,Partly Cloudy.,76,663903,C,4,0,0,0,0,0,0,0,0,2,3,.263,.357,.429,.786,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,,,,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.429,0.5,0.111,0.207,0.361,0.354,,,,,,,,,,,,,0.327,0.571,0.35,0.267,0.389,0.127,,,,,,,,,,,,,,,
2024/07/06,7:09 PM.,KC,COL,home,Partly Cloudy.,89,607625,C,0,0,0,0,0,0,0,0,0,0,0,.271,.367,.442,.809,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,,,,97.0,103.0,103.0,0.185,0.24,0.082,0.135,,0.069,0.7,2.86,0.65,-0.67,,0.08,92.2,90.1,87.4,92.1,85.2,,0.234,0.392,0.176,0.178,0.271,0.339,0.208,0.333,0.291,0.213,0.387,0.2,0.228,0.228,0.23,126.0,100.0,110.0,0.026,0.262,0.07,1.44,85.7,79.4,0.375,0.75,0.109,0.274,0.381,0.129,0.105,0.421,0.351,93.0,107.0,106.0,0.215,0.28,0.285,,,,,,
2024/07/05,6:10 PM.,KC,COL,home,Partly Cloudy.,79,666142,C,3,0,0,0,0,0,0,0,1,2,4,.271,.367,.442,.809,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,105.0,101.0,106.0,,,,132.0,106.0,114.0,101.0,97.0,101.0,88.0,94.0,91.0,,0.418,0.113,0.128,0.104,0.237,0.85,0.26,,-0.34,0.9,1.43,95.4,90.7,84.8,,86.0,80.8,0.213,0.361,0.231,0.14,0.256,0.352,0.183,0.28,0.478,0.21,0.305,0.337,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/02,6:41 PM.,MIL,COL,home,Partly Cloudy.,87,572971,C,2,1,1,0,1,0,0,0,2,0,2,.278,.370,.452,.822,572971,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,5.11,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,71.0,97.0,96.0,116.0,91.0,97.0,,,,89.0,88.0,86.0,0.568,,0.146,0.01,,0.276,,-4.71,-2.99,1.97,,2.23,,84.6,81.1,88.1,78.6,,,,,,,,0.059,0.059,0.353,,,,0.375,0.875,0.083,,,,,,,,,,,,,0.422,0.667,0.152,,,,,,,,,,,,,,,
2024/06/29,1:10 PM.,CWS,COL,away,Sunny.,87,686563,C,2,0,0,0,0,0,0,0,1,1,0,.274,.359,.435,.794,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,101.0,93.0,0.28,0.123,0.192,0.218,,0.187,-1.13,0.39,0.44,-1.39,,-0.22,94.3,90.2,85.7,93.3,81.9,,0.25,0.411,0.252,,,,0.248,0.394,0.269,,,,0.263,0.45,0.191,,,,,,,,,,0.255,0.489,0.282,0.287,0.449,0.132,,,,,,,,,,,,,,,
2024/06/28,8:19 PM.,CWS,COL,away,Cloudy.,74,689672,C,3,0,0,0,0,0,0,0,0,1,0,.279,.360,.443,.803,689672,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.71,44.1,99.0,81.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.225,0.239,0.38,89.0,106.0,103.0,63.0,95.0,82.0,,,,99.0,99.0,102.0,,,,83.0,94.0,88.0,,0.322,0.139,0.184,,0.355,-1.43,-0.44,,-1.97,,1.65,91.0,86.3,81.6,,81.2,,0.245,0.566,0.077,,,,0.164,0.311,0.379,0.333,0.5,0.28,0.182,0.409,0.071,,,,,,,,,,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,
2024/06/26,1:10 PM.,HOU,COL,away,Roof Closed.,73,681293,C,3,0,0,0,0,0,0,0,0,0,0,.286,.368,.454,.822,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,,,66.0,98.0,96.0,,0.41,0.196,0.108,,0.086,-1.33,0.57,,0.99,,-2.52,94.1,88.2,85.5,,80.8,,0.303,0.528,0.198,0.171,0.282,0.424,0.395,0.512,0.378,,,,0.248,0.444,0.228,118.0,98.0,104.0,,0.2,,0.8,,78.4,0.113,0.226,0.386,,,,,,,,,,,,,,,,,,
2024/06/25,7:10 PM.,HOU,COL,away,Roof Closed.,73,686613,PH,0,0,0,0,0,0,0,0,1,0,0,.293,.376,.466,.842,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,127.0,100.0,106.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,0.125,0.126,0.16,0.14,0.92,1.7,-0.79,0.95,96.0,92.4,88.4,95.6,89.1,82.9,0.244,0.413,0.288,0.237,0.421,0.305,0.221,0.26,0.296,0.2,0.2,0.236,0.23,0.363,0.216,,,,,,,,,,,,,0.275,0.321,0.161,,,,,,,,,,,,,,,
2024/06/22,7:10 PM.,WSH,COL,home,Cloudy.,83,680730,C,3,0,1,0,0,0,1,0,1,2,0,.293,.371,.466,.837,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,78.0,101.0,96.0,,,,106.0,107.0,110.0,,,,,,,,0.486,,0.098,,,0.07,,,-0.73,,,92.5,,,,84.5,,0.276,0.425,0.12,0.252,0.36,0.263,,,,0.238,0.429,0.364,,,,97.0,96.0,96.0,0.191,0.225,-0.6,0.47,85.6,80.5,,,,,,,0.233,0.4,0.372,89.0,94.0,94.0,,,,,,,,,
2024/06/21,6:40 PM.,WSH,COL,home,Partly Cloudy.,84,687792,C,4,0,0,0,0,0,0,0,0,2,5,.292,.367,.469,.836,687792,djherz,Herz,Left,DJ Herz,WSN,4.16,3.26,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,,,,105.0,95.0,100.0,102.0,82.0,88.0,,,,,0.542,,0.179,0.033,0.245,0.86,,,-0.96,1.64,-0.19,93.5,,83.5,,86.1,81.2,0.222,0.317,0.305,0.2,0.2,0.533,0.224,0.388,0.26,0.229,0.429,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/20,1:10 PM.,LAD,COL,home,Partly Cloudy.,92,694813,C,1,0,0,0,0,0,0,0,0,1,0,.303,.379,.486,.865,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,101.0,100.0,97.0,97.0,103.0,98.0,136.0,111.0,117.0,,,,80.0,101.0,94.0,0.226,0.247,0.053,0.165,,0.266,0.1,0.49,-0.69,0.96,,0.82,94.9,92.3,87.5,95.3,88.7,,0.246,0.41,0.162,0.267,0.333,0.167,0.178,0.356,0.372,0.239,0.326,0.355,0.32,0.48,0.183,93.0,102.0,102.0,,0.042,,1.45,,83.3,0.182,0.182,0.133,0.314,0.504,0.136,,,,,,,,,,,,,,,
2024/06/19,6:41 PM.,LAD,COL,home,Partly Cloudy.,73,676272,C,3,1,1,1,0,0,0,0,1,0,1,.306,.382,.491,.873,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,,,,,,,0.136,0.379,,0.096,,0.199,-1.44,,-4.54,-3.17,,0.29,97.6,,86.4,97.3,88.6,,0.327,0.634,0.167,0.357,0.536,0.286,0.13,0.217,0.41,0.333,0.619,0.275,,,,120.0,99.0,104.0,,0.19,,-1.0,,79.8,,,,0.433,0.9,0.174,,,,,,,,,,,,,,,
2024/06/17,6:41 PM.,LAD,COL,home,Partly Cloudy.,87,572020,C,3,1,1,0,0,1,1,0,0,1,0,.305,.378,.486,.864,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,69.0,98.0,86.0,64.0,107.0,97.0,,,,82.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,,0.303,0.066,-0.21,-3.38,-1.01,,0.57,-2.12,93.2,84.0,82.6,92.8,,80.8,0.264,0.431,0.144,0.2,0.3,0.362,0.25,0.375,0.326,,,,0.308,0.769,0.13,,,,,,,,,,,,,0.308,0.423,0.091,,,,,,,,,,,,,,,
2024/06/16,1:11 PM.,PIT,COL,home,Partly Cloudy.,82,676596,C,4,2,2,1,0,0,0,0,0,1,1,.304,.379,.461,.840,676596,joshfleming,Fleming,Left,Josh Fleming,PIT,4.02,4.31,31.1,96.0,67.0,89.0,0.843,4.88,4.02,9.77,0.86,2.04,0.198,0.396,0.179,0.292,0.331,69.0,100.0,89.0,142.0,135.0,123.0,50.0,90.0,86.0,,,,,,,83.0,101.0,93.0,0.378,0.004,0.256,,,0.301,1.97,1.26,-2.42,,,1.56,89.8,87.2,83.2,90.4,,,,,,0.333,0.778,0.294,0.156,0.2,0.159,,,,0.261,0.304,0.164,100.0,91.0,89.0,,0.062,,-5.88,,77.9,,,,0.4,0.578,0.218,,,,,,,,,,,,,,,
2024/06/14,6:41 PM.,PIT,COL,home,Partly Cloudy.,82,669387,C,3,0,1,0,0,0,0,0,1,0,1,.296,.375,.449,.824,669387,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.34,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,95.0,100.0,98.0,,,,118.0,99.0,114.0,,,,93.0,101.0,97.0,,0.398,0.2,0.398,,0.003,1.09,1.68,,-0.03,,-28.1,96.2,92.5,88.6,,86.7,,0.174,0.304,0.255,,,,,,,0.228,0.246,0.321,0.235,0.353,0.143,,,,,,,,,,0.304,0.391,0.339,,,,,,,,,,,,,,,,,,
2024/06/12,12:11 PM.,MIN,COL,away,Overcast.,65,641154,C,5,1,2,2,0,0,2,0,0,1,1,.295,.370,.453,.823,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,,,,,,,0.073,0.407,,0.219,,0.201,1.65,,-2.77,-0.84,,-0.14,95.0,,88.5,94.5,84.5,,0.208,0.352,0.259,0.23,0.446,0.341,0.281,0.359,0.249,,,,,,,92.0,103.0,108.0,,0.1,,-1.28,,82.4,0.239,0.436,0.331,0.426,0.639,0.142,,,,,,,,,,,,,,,
2024/06/11,6:40 PM.,MIN,COL,away,Clear.,82,686973,C,3,0,1,0,0,0,0,0,0,0,0,.289,.369,.433,.802,686973,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.42,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,107.0,105.0,105.0,94.0,107.0,102.0,,,,108.0,93.0,99.0,91.0,93.0,92.0,0.038,0.425,0.277,,0.155,0.104,-0.34,-3.42,-5.1,,-1.27,-0.65,96.3,90.1,89.4,93.8,,84.6,0.306,0.553,0.242,0.293,0.366,0.288,0.294,0.294,0.105,,,,0.333,0.603,0.246,,,,,,,,,,,,,0.5,0.875,0.059,,,,,,,,,,,,,,,
2024/06/10,6:40 PM.,MIN,COL,away,Partly Cloudy.,75,663978,C,2,0,1,0,0,0,0,0,1,1,1,.287,.370,.437,.807,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,,,,0.429,,0.177,,0.259,0.63,,,-0.21,,-1.51,93.3,,82.9,,85.9,,0.277,0.4,0.243,0.326,0.435,0.19,0.283,0.519,0.248,0.264,0.434,0.254,,,,106.0,102.0,103.0,,0.136,,-1.69,,78.2,,,,,,,,,,,,,,,,,,,,,
2024/06/09,1:16 PM.,STL,COL,away,Overcast.,71,669467,PH,1,0,0,0,0,0,0,0,0,1,1,.282,.361,.435,.796,669467,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.46,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.434,,,,87.0,91.0,92.0,85.0,98.0,89.0,111.0,105.0,110.0,88.0,102.0,109.0,,,,0.19,0.512,,0.172,0.126,,1.34,,-0.25,-0.64,0.42,,94.5,,,94.8,87.5,79.5,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,,,,,,,,,,,,,,,,0.265,0.373,0.132,,,,,,,,,,,,,,,
2024/06/08,3:16 PM.,STL,COL,away,Partly Cloudy.,81,502043,C,4,0,0,0,0,0,0,0,0,1,1,.286,.365,.440,.805,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,80.0,88.0,83.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,96.0,95.0,91.0,0.264,0.132,0.211,0.207,,0.099,-1.39,0.21,0.22,0.92,,1.2,91.4,88.6,84.9,90.7,80.7,,0.268,0.563,0.065,0.325,0.675,0.462,0.19,0.254,0.39,,,,0.299,0.479,0.181,102.0,103.0,104.0,,0.086,,-2.21,,78.3,0.2,0.312,0.412,0.267,0.422,0.092,,,,,,,,,,,,,,,
2024/06/05,1:10 PM.,CIN,COL,home,Sunny.,84,668933,C,4,0,0,0,0,0,0,0,1,0,3,.300,.380,.463,.843,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.18,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.285,0.43,87.0,78.0,79.0,,,,71.0,100.0,83.0,119.0,98.0,109.0,,,,125.0,99.0,92.0,0.172,,0.479,0.319,,0.03,,-1.57,-2.72,1.37,,-3.78,,95.6,90.5,94.8,88.4,,,,,,,,0.333,0.333,0.2,0.145,0.217,0.372,0.329,0.52,0.161,,,,,,,,,,,,,0.333,0.5,0.119,,,,,,,,,,,,,,,
2024/06/03,6:41 PM.,CIN,COL,home,Cloudy.,83,671096,DH,4,0,1,0,0,0,1,0,0,2,3,.316,.391,.487,.878,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,,,,,,,0.535,,0.186,,0.163,-0.26,,,0.49,,0.23,92.8,,84.8,,82.9,,0.254,0.451,0.194,0.327,0.653,0.179,0.214,0.429,0.273,,,,,,,101.0,98.0,99.0,,0.116,,-1.56,,80.8,0.189,0.307,0.287,,,,,,,,,,,,,,,,,,
2024/06/02,1:10 PM.,LAD,COL,away,Overcast.,69,694813,C,3,0,1,0,0,0,0,0,0,1,1,.319,.398,.500,.898,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,101.0,100.0,97.0,97.0,103.0,98.0,136.0,111.0,117.0,,,,80.0,101.0,94.0,0.226,0.247,0.053,0.165,,0.266,0.1,0.49,-0.69,0.96,,0.82,94.9,92.3,87.5,95.3,88.7,,0.246,0.41,0.162,0.267,0.333,0.167,0.178,0.356,0.372,0.239,0.326,0.355,0.32,0.48,0.183,93.0,102.0,102.0,,0.042,,1.45,,83.3,0.182,0.182,0.133,0.314,0.504,0.136,,,,,,,,,,,,,,,
2024/05/29,6:40 PM.,CLE,COL,home,Clear.,78,671106,C,4,1,1,1,0,0,1,0,0,1,4,.319,.400,.507,.907,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,60.0,98.0,88.0,,,,89.0,98.0,86.0,,,,91.0,97.0,96.0,,0.484,0.146,0.187,,0.183,-1.54,-0.03,,-2.55,,-0.92,91.2,85.3,81.7,,78.6,,0.342,0.609,0.147,,,,0.237,0.438,0.269,,,,0.245,0.491,0.202,,,,,,,,,,0.273,0.576,0.333,,,,,,,,,,,,,,,,,,
2024/05/25,7:10 PM.,PHI,COL,home,Overcast.,68,605400,C,4,0,2,0,0,0,0,0,0,2,1,.323,.408,.508,.916,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,90.0,103.0,99.0,100.0,109.0,106.0,,,,135.0,106.0,113.0,69.0,99.0,92.0,0.204,0.278,0.092,,0.329,0.096,0.81,-2.57,-0.34,,0.94,-1.67,92.5,87.5,85.7,91.5,,79.1,0.168,0.318,0.224,0.221,0.381,0.37,0.279,0.426,0.135,,,,0.389,0.796,0.178,,,,,,,,,,,,,0.313,0.475,0.136,,,,,,,,,,,,,,,
2024/05/24,6:41 PM.,PHI,COL,home,Cloudy.,70,650911,PH,1,1,1,0,0,1,1,0,0,0,0,.311,.403,.508,.911,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,95.0,101.0,98.0,102.0,102.0,103.0,,,,86.0,52.0,74.0,0.473,,0.001,0.169,,0.357,,2.59,-0.55,0.65,,1.56,,86.5,85.1,94.5,84.4,,,,,,,,0.177,0.22,0.348,0.219,0.368,0.308,,,,,,,,,,,,,,,,0.345,0.481,0.131,,,,,,,,,,,,,,,
2024/05/23,12:37 PM.,OAK,COL,away,Sunny.,65,683155,C,4,0,1,0,0,0,1,0,0,1,1,.300,.394,.450,.844,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,,,,111.0,89.0,91.0,0.034,0.517,0.007,0.332,,0.111,0.08,-13.81,-1.55,-0.2,,-2.46,92.4,86.4,84.8,90.8,79.6,,0.257,0.469,0.175,,,,0.357,0.738,0.204,0.261,0.435,0.223,,,,,,,,,,,,,0.217,0.367,0.216,0.263,0.579,0.147,,,,,,,,,,,,,,,
2024/05/22,6:40 PM.,OAK,COL,away,Clear.,64,687765,C,1,0,1,1,0,0,0,0,0,0,0,.304,.403,.464,.867,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,,,,40.0,97.0,84.0,121.0,105.0,109.0,,,,99.0,100.0,96.0,0.146,,0.396,0.326,,0.011,,-0.41,-1.41,0.01,,-7.88,,90.7,88.4,91.9,84.3,,,,,0.196,0.351,0.31,0.571,0.857,0.0,0.278,0.493,0.276,0.278,0.472,0.176,118.0,117.0,117.0,,0.121,,-0.82,,80.4,,,,0.338,0.403,0.16,,,,,,,,,,,,,,,
2024/05/19,1:06 PM.,SF,COL,away,Sunny.,61,663855,C,1,0,0,0,0,0,0,0,2,0,0,.291,.394,.436,.830,663855,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.1,4.91,109.2,94.0,107.0,97.0,0.765,7.88,3.86,9.19,0.98,1.64,0.219,0.422,0.125,0.337,0.403,,,,79.0,85.0,79.0,95.0,95.0,94.0,125.0,93.0,101.0,,,,,,,0.515,0.054,,0.241,,,-3.85,,-0.02,-0.1,,,95.4,,,94.5,81.1,,0.238,0.381,0.31,,,,,,,,,,,,,,,,0.191,,-0.41,,84.3,,0.152,0.329,0.376,0.341,0.498,0.111,0.181,0.287,0.408,121.0,92.0,106.0,,,,,,,,,
2024/05/17,7:15 PM.,SF,COL,away,Partly Cloudy.,58,696131,C,4,0,0,0,0,0,0,0,0,1,5,.296,.381,.444,.825,696131,masonblack,Black,Right,Mason Black,SFG,6.44,6.13,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,,,,,,,,,,0.318,0.591,0.16,0.326,0.535,0.08,,,,,,,,,,,,,,,
2024/05/15,1:10 PM.,SD,COL,away,Cloudy.,63,650633,C,4,1,2,0,0,0,2,0,0,1,2,.320,.397,.480,.877,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,,,,,,,0.279,0.241,,0.234,,0.246,-0.15,,0.68,-0.19,,1.61,93.7,,86.7,92.9,82.9,,0.265,0.402,0.261,,,,0.207,0.286,0.362,0.281,0.5,0.284,,,,,,,,,,,,,0.206,0.304,0.345,0.2,0.376,0.189,,,,,,,,,,,,,,,
2024/05/14,6:40 PM.,SD,COL,away,Cloudy.,62,656302,C,3,0,0,0,0,0,0,0,0,0,2,.304,.389,.478,.867,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,113.0,89.0,90.0,,0.435,0.006,0.471,0.079,0.009,0.22,-5.11,,1.98,-0.95,-4.13,96.9,91.8,69.7,,87.2,82.3,0.235,0.39,0.203,0.28,0.44,0.286,0.25,1.0,0.2,0.159,0.257,0.447,0.25,1.0,0.0,,,,,,,,,,0.2,0.267,0.385,,,,,,,,,,,,,,,,,,
