date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO
2024/07/19,7:10 PM.,LAD,BOS,away,Clear.,78,694813,1B,4,0,1,1,0,0,0,0,0,0,3,.234,.322,.370,.692,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,101.0,100.0,97.0,136.0,111.0,117.0,0.247,0.165,0.042,0.266,0.1,0.96,1.45,0.82,94.9,87.5,88.7,83.3,0.246,0.41,0.162,0.178,0.356,0.372,0.239,0.326,0.355,93.0,102.0,102.0,0.267,0.333,0.167,97.0,103.0,98.0,0.226,-0.69,95.3,0.182,0.182,0.133,0.314,0.504,0.136,,,,,,,,,,80.0,101.0,94.0,0.053,,0.49,,92.3,,0.32,0.48,0.183,,,,,,,,,,,,,,,
2024/07/14,1:37 PM.,KC,BOS,home,Partly Cloudy.,91,663903,1B,3,1,2,0,0,1,3,0,1,0,0,.233,.324,.367,.691,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,106.0,99.0,102.0,0.113,0.455,,0.019,-2.09,0.0,,-5.71,91.6,88.1,82.9,,0.326,0.609,0.197,0.429,0.5,0.111,0.207,0.361,0.354,,,,,,,70.0,101.0,91.0,0.413,0.77,92.2,0.327,0.571,0.35,0.267,0.389,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/13,4:13 PM.,KC,BOS,home,Partly Cloudy.,80,607625,1B,4,1,2,0,0,0,2,0,0,1,1,.226,.315,.345,.660,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,125.0,97.0,105.0,0.24,0.135,0.262,0.069,0.7,-0.67,1.44,0.08,92.2,87.4,85.2,79.4,0.234,0.392,0.176,0.208,0.333,0.291,0.213,0.387,0.2,126.0,100.0,110.0,0.178,0.271,0.339,68.0,101.0,92.0,0.185,0.65,92.1,0.375,0.75,0.109,0.274,0.381,0.129,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,97.0,103.0,103.0,0.082,,2.86,,90.1,,0.228,0.228,0.23,,,,0.215,0.28,0.285,,,,,,,,,
2024/07/12,7:10 PM.,KC,BOS,home,Partly Cloudy.,82,666142,PH,1,0,0,0,0,0,0,0,0,0,0,.220,.311,.341,.652,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,105.0,101.0,106.0,132.0,106.0,114.0,0.418,0.128,,0.237,0.85,-0.34,,1.43,95.4,84.8,86.0,,0.213,0.361,0.231,0.183,0.28,0.478,0.21,0.305,0.337,,,,0.14,0.256,0.352,,,,,,,,,,,,,,,,,,,,,,88.0,94.0,91.0,0.113,0.104,0.26,0.9,90.7,80.8,0.348,0.455,0.228,101.0,97.0,101.0,,,,,,,,,,,,
2024/07/11,7:10 PM.,OAK,BOS,home,Clear.,85,665622,1B,3,0,0,0,0,0,0,0,0,1,3,.221,.313,.343,.656,665622,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.65,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,100.0,98.0,95.0,111.0,90.0,95.0,0.425,0.251,0.101,0.079,0.46,-0.28,-0.19,-2.61,95.9,89.6,85.8,81.2,0.238,0.365,0.122,0.353,0.529,0.067,0.262,0.357,0.308,107.0,101.0,104.0,0.154,0.308,0.433,108.0,97.0,97.0,0.143,-2.88,95.9,,,,0.429,0.667,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/10,7:11 PM.,OAK,BOS,home,Partly Cloudy.,83,676664,1B,1,0,0,0,0,0,0,0,0,0,0,.225,.318,.349,.667,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,118.0,100.0,105.0,0.363,0.339,,0.192,-0.8,-0.1,,-0.21,91.9,84.0,78.9,,0.23,0.476,0.256,0.297,0.428,0.188,0.23,0.525,0.259,,,,,,,84.0,100.0,87.0,0.106,1.37,90.0,0.239,0.381,0.213,0.276,0.395,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/09,7:12 PM.,OAK,BOS,home,Clear.,86,683155,1B,4,2,1,0,0,1,1,0,1,2,5,.226,.319,.351,.670,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,80.0,106.0,99.0,114.0,113.0,117.0,0.517,0.332,,0.111,0.08,-0.2,,-2.46,92.4,84.8,79.6,,0.257,0.469,0.175,0.357,0.738,0.204,0.261,0.435,0.223,,,,,,,61.0,93.0,83.0,0.034,-1.55,90.8,0.217,0.367,0.216,0.263,0.579,0.147,,,,,,,,,,111.0,89.0,91.0,0.007,,-13.81,,86.4,,,,,,,,,,,,,,,,,,,
2024/07/07,7:10 PM.,NYY,BOS,away,Partly Cloudy.,88,661563,1B,3,0,2,1,0,0,0,0,0,1,0,.226,.317,.335,.652,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,,0.253,0.06,1.37,,0.37,96.6,91.6,87.5,,0.205,0.395,0.285,0.179,0.282,0.269,0.171,0.312,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/06,1:08 PM.,NYY,BOS,away,Partly Cloudy.,86,543037,1B,3,0,1,0,0,0,0,0,1,1,2,.217,.311,.323,.634,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,0.462,0.146,,0.04,0.7,1.25,,-3.6,95.9,88.2,88.2,,0.189,0.365,0.234,0.333,0.667,0.28,0.222,0.27,0.264,,,,0.209,0.239,0.301,,,,0.002,17.25,93.7,,,,0.0,0.0,0.143,,,,,,,,,,99.0,102.0,102.0,0.163,0.187,-0.7,2.35,91.4,82.5,0.32,0.56,0.22,102.0,99.0,106.0,,,,,,,,,,,,
2024/07/05,7:08 PM.,NYY,BOS,away,Partly Cloudy.,83,641482,1B,1,1,1,0,0,0,0,0,0,0,0,.215,.307,.323,.630,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,99.0,103.0,100.0,99.0,98.0,101.0,0.442,0.168,,0.097,0.25,-1.27,,-0.89,92.1,83.6,78.2,,0.235,0.443,0.215,0.226,0.369,0.326,0.364,0.727,0.167,,,,,,,86.0,116.0,113.0,0.014,1.37,90.3,0.284,0.511,0.25,0.143,0.143,0.316,,,,,,,,,,109.0,100.0,102.0,0.28,,1.32,,87.5,,0.249,0.378,0.251,,,,,,,,,,,,,,,
2024/07/04,1:10 PM.,MIA,BOS,away,Roof Closed.,72,667725,1B,3,0,1,0,0,0,0,0,0,0,0,.210,.303,.318,.621,667725,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.21,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,81.0,91.0,88.0,117.0,87.0,90.0,0.143,0.112,0.284,0.012,0.03,0.12,-1.62,-4.32,90.6,86.4,82.2,77.0,0.238,0.429,0.159,,,,0.231,0.308,0.379,97.0,89.0,93.0,0.323,0.419,0.431,,,,,,,,,,,,,,,,,,,,,,108.0,102.0,100.0,0.448,,-0.34,,90.3,,0.328,0.448,0.17,,,,,,,,,,,,,,,
2024/07/03,6:40 PM.,MIA,BOS,away,Roof Closed.,72,669432,1B,4,1,0,0,0,0,0,0,1,3,7,.208,.303,.318,.621,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,66.0,101.0,93.0,74.0,93.0,91.0,0.317,0.206,,0.238,-0.26,-1.99,,-1.32,91.9,85.6,82.4,,0.252,0.467,0.234,0.295,0.396,0.238,0.312,0.506,0.259,,,,,,,86.0,97.0,92.0,0.24,-0.36,91.5,,,,0.292,0.492,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/02,6:40 PM.,MIA,BOS,away,Roof Closed.,72,678368,1B,4,0,1,1,0,0,0,0,0,2,2,.213,.306,.327,.633,678368,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.14,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,99.0,95.0,96.0,54.0,102.0,84.0,100.0,105.0,104.0,0.374,0.103,0.125,0.144,-0.41,0.03,-3.5,-3.12,89.2,81.1,77.7,73.7,0.247,0.454,0.133,0.326,0.488,0.296,,,,93.0,94.0,94.0,0.333,0.741,0.283,,,,,,,0.233,0.433,0.286,,,,,,,,,,,,,67.0,98.0,91.0,0.253,,1.23,,82.8,,0.205,0.438,0.163,,,,,,,,,,,,,,,
2024/06/30,1:35 PM.,SD,BOS,home,Cloudy.,86,663362,1B,4,0,1,1,0,0,0,0,0,0,2,.212,.307,.322,.629,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,57.0,108.0,91.0,115.0,101.0,107.0,0.19,0.198,,,-0.77,0.5,,,90.6,,79.3,,0.265,0.513,0.224,,,,,,,,,,,,,73.0,108.0,102.0,0.144,0.64,90.0,0.227,0.454,0.201,0.303,0.404,0.067,,,,,,,,,,83.0,98.0,90.0,0.086,,1.88,,87.0,,0.231,0.385,0.144,,,,,,,77.6,0.382,-1.09,0.246,0.394,0.275,,,
2024/06/29,4:10 PM.,SD,BOS,home,Cloudy.,73,650633,P,3,0,1,0,0,0,0,0,0,2,3,.211,.309,.317,.626,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,115.0,97.0,102.0,0.241,0.234,,0.246,-0.15,-0.19,,1.61,93.7,86.7,82.9,,0.265,0.402,0.261,0.207,0.286,0.362,0.281,0.5,0.284,,,,,,,88.0,105.0,98.0,0.279,0.68,92.9,0.206,0.304,0.345,0.2,0.376,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/28,7:11 PM.,SD,BOS,home,Clear.,75,681190,1B,4,0,0,0,0,0,0,0,0,0,4,.209,.308,.317,.625,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,132.0,101.0,109.0,0.285,0.1,0.197,0.124,-0.56,-0.16,-0.45,-3.49,94.3,88.6,82.4,82.2,0.301,0.462,0.222,0.365,0.615,0.122,,,,124.0,101.0,106.0,0.234,0.422,0.239,103.0,103.0,98.0,0.157,-1.91,94.2,0.229,0.396,0.247,0.429,0.571,0.106,,,,,,,,,,107.0,99.0,97.0,0.137,,2.22,,90.2,,0.228,0.351,0.169,,,,,,,,,,,,,,,
2024/06/26,7:12 PM.,TOR,BOS,home,Cloudy.,81,684320,1B,0,0,0,0,0,0,0,0,0,0,0,.215,.316,.326,.642,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,86.0,93.0,87.0,120.0,104.0,111.0,0.409,0.282,0.105,,-0.12,0.67,-2.85,,93.9,,84.6,78.3,0.255,0.439,0.22,,,,0.213,0.36,0.335,97.0,95.0,100.0,0.348,0.739,0.25,84.0,94.0,92.0,0.108,2.98,93.4,,,,0.167,0.167,0.149,85.0,102.0,102.0,0.096,-1.17,88.9,0.194,0.306,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/25,7:12 PM.,TOR,BOS,home,Partly Cloudy.,85,592332,1B,4,0,0,0,0,0,0,0,0,1,2,.215,.316,.326,.642,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,88.0,90.0,95.0,0.528,0.084,,,0.43,-1.21,,,93.9,,82.7,,0.277,0.466,0.175,,,,0.268,0.439,0.266,,,,,,,90.0,102.0,94.0,0.054,-3.21,93.3,,,,0.316,0.579,0.117,88.0,108.0,106.0,0.334,0.51,86.0,0.169,0.262,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/24,7:11 PM.,TOR,BOS,home,Partly Cloudy.,77,605135,1B,2,0,0,0,0,0,0,0,1,1,3,.221,.325,.336,.661,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,64.0,103.0,94.0,120.0,96.0,106.0,0.045,0.118,0.137,0.053,-1.6,-0.88,-0.09,-2.29,92.6,84.5,77.2,71.0,0.242,0.394,0.25,0.321,0.607,0.158,0.375,0.781,0.096,101.0,91.0,102.0,0.221,0.351,0.292,96.0,101.0,97.0,0.407,-0.08,92.5,0.154,0.231,0.458,0.327,0.423,0.128,87.0,90.0,86.0,0.043,-2.64,84.1,0.303,0.364,0.167,79.0,101.0,91.0,0.197,,0.44,,89.6,,0.188,0.316,0.268,,,,,,,,,,,,,,,
2024/06/23,1:48 PM.,CIN,BOS,away,Cloudy.,80,666157,1B,3,0,0,0,0,0,0,0,1,1,0,.225,.324,.341,.665,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,,,,0.43,,0.273,0.164,0.11,,-0.75,-0.21,94.1,88.1,,81.7,0.241,0.407,0.23,0.232,0.39,0.259,,,,90.0,94.0,100.0,0.217,0.302,0.429,111.0,97.0,93.0,0.133,0.99,94.1,,,,0.234,0.453,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/22,4:11 PM.,CIN,BOS,away,Partly Cloudy.,92,593423,1B,2,1,1,0,0,1,1,0,0,0,0,.230,.326,.349,.675,593423,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,,,,83.0,105.0,98.0,117.0,103.0,106.0,0.332,0.107,,,-0.02,-1.94,,,95.6,,85.4,,0.206,0.367,0.231,,,,0.288,0.577,0.325,,,,,,,83.0,100.0,98.0,0.191,1.13,94.8,,,,0.248,0.407,0.113,119.0,99.0,105.0,0.183,-0.23,86.0,0.218,0.297,0.426,109.0,95.0,95.0,0.187,,-1.4,,90.4,,0.326,0.609,0.223,,,,,,,,,,,,,,,
2024/06/21,7:10 PM.,CIN,BOS,away,Clear.,91,671096,PH,1,0,0,0,0,0,0,0,0,0,1,.226,.324,.323,.647,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.116,0.163,-0.26,0.49,-1.56,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.214,0.429,0.273,,,,101.0,98.0,99.0,0.327,0.653,0.179,,,,,,,0.189,0.307,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/19,7:08 PM.,TOR,BOS,away,Clear.,84,592332,1B,4,1,1,1,0,0,1,0,0,0,3,.228,.326,.325,.651,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,88.0,90.0,95.0,0.528,0.084,,,0.43,-1.21,,,93.9,,82.7,,0.277,0.466,0.175,,,,0.268,0.439,0.266,,,,,,,90.0,102.0,94.0,0.054,-3.21,93.3,,,,0.316,0.579,0.117,88.0,108.0,106.0,0.334,0.51,86.0,0.169,0.262,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/18,7:09 PM.,TOR,BOS,away,Partly Cloudy.,72,605135,1B,4,0,2,0,0,0,1,0,0,0,4,.227,.328,.319,.647,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,64.0,103.0,94.0,120.0,96.0,106.0,0.045,0.118,0.137,0.053,-1.6,-0.88,-0.09,-2.29,92.6,84.5,77.2,71.0,0.242,0.394,0.25,0.321,0.607,0.158,0.375,0.781,0.096,101.0,91.0,102.0,0.221,0.351,0.292,96.0,101.0,97.0,0.407,-0.08,92.5,0.154,0.231,0.458,0.327,0.423,0.128,87.0,90.0,86.0,0.043,-2.64,84.1,0.303,0.364,0.167,79.0,101.0,91.0,0.197,,0.44,,89.6,,0.188,0.316,0.268,,,,,,,,,,,,,,,
2024/06/16,7:12 PM.,NYY,BOS,home,Partly Cloudy.,68,573186,1B,4,1,1,0,0,0,0,1,0,1,3,.217,.323,.313,.636,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,48.0,88.0,79.0,93.0,102.0,102.0,0.032,0.16,0.165,,-4.01,-2.37,-0.03,,89.9,,85.3,81.3,0.455,0.636,0.259,,,,0.258,0.386,0.272,94.0,89.0,94.0,0.0,0.0,0.265,90.0,94.0,90.0,0.351,-0.03,90.0,,,,0.306,0.466,0.12,82.0,99.0,93.0,0.111,-0.31,83.3,0.235,0.309,0.241,106.0,101.0,99.0,0.182,,-0.26,,88.1,,0.296,0.519,0.187,,,,0.309,0.515,0.313,,,,,,,,,
2024/06/14,7:42 PM.,NYY,BOS,home,Overcast.,70,661563,1B,3,0,0,0,0,0,0,0,0,2,4,.216,.326,.315,.641,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,,0.253,0.06,1.37,,0.37,96.6,91.6,87.5,,0.205,0.395,0.285,0.179,0.282,0.269,0.171,0.312,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/13,7:10 PM.,PHI,BOS,home,Partly Cloudy.,79,605400,1B,2,2,1,0,0,0,1,0,1,1,1,.222,.333,.324,.657,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,90.0,103.0,99.0,,,,0.278,,,0.096,0.81,,,-1.67,92.5,85.7,,,0.168,0.318,0.224,0.279,0.426,0.135,,,,,,,0.221,0.381,0.37,100.0,109.0,106.0,0.204,-0.34,91.5,,,,0.313,0.475,0.136,,,,,,,,,,69.0,99.0,92.0,0.092,0.329,-2.57,0.94,87.5,79.1,0.389,0.796,0.178,135.0,106.0,113.0,,,,,,,,,,,,
2024/06/11,7:11 PM.,PHI,BOS,home,Partly Cloudy.,70,554430,1B,2,0,0,0,0,0,0,0,0,0,1,.217,.320,.321,.641,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,101.0,106.0,109.0,128.0,106.0,115.0,0.416,0.125,0.1,,0.88,1.04,-0.98,,95.3,,84.9,81.8,0.209,0.395,0.296,,,,,,,110.0,101.0,107.0,0.205,0.397,0.387,111.0,103.0,107.0,0.192,2.68,94.6,0.152,0.273,0.335,0.189,0.259,0.142,94.0,110.0,110.0,0.074,1.47,86.1,0.137,0.196,0.402,92.0,97.0,94.0,0.093,,-0.23,,91.1,,0.226,0.371,0.183,,,,,,,,,,,,,,,
2024/06/09,1:11 PM.,CWS,BOS,away,Sunny.,78,623167,1B,1,0,0,0,0,0,0,0,1,1,0,.221,.325,.327,.652,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,2.0,93.0,82.0,148.0,102.0,103.0,0.37,0.087,0.122,0.157,-0.64,-2.65,0.43,-1.32,91.3,81.3,80.0,72.0,0.261,0.473,0.132,0.257,0.436,0.379,0.361,0.475,0.271,83.0,98.0,101.0,0.246,0.393,0.308,74.0,108.0,87.0,0.002,2.01,91.4,,,,,,,,,,,,,,,,47.0,101.0,90.0,0.261,,-0.75,,87.4,,0.319,0.536,0.218,,,,,,,,,,,,,,,
2024/06/08,3:10 PM.,CWS,BOS,away,Cloudy.,77,680897,1B,2,0,0,0,0,0,0,0,1,0,2,.223,.322,.330,.652,680897,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.45,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.297,0.361,86.0,75.0,75.0,101.0,78.0,78.0,105.0,94.0,99.0,0.454,0.362,0.086,0.098,-1.37,0.09,-1.7,-4.58,93.7,85.8,84.5,79.2,0.189,0.415,0.204,0.4,0.6,0.32,0.222,0.444,0.346,90.0,81.0,88.0,0.364,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/07,7:10 PM.,CWS,BOS,away,Cloudy.,73,676979,1B,2,0,0,0,0,0,0,0,0,1,1,.228,.316,.337,.653,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,138.0,102.0,107.0,0.537,0.098,,0.059,1.66,-2.29,,-0.36,97.2,91.0,84.3,,0.198,0.295,0.314,0.184,0.289,0.339,,,,,,,,,,123.0,98.0,97.0,0.021,4.04,97.9,0.228,0.561,0.422,0.154,0.154,0.321,,,,,,,,,,94.0,105.0,103.0,0.284,,-0.14,,91.6,,0.268,0.458,0.334,,,,,,,,,,,,,,,
2024/06/06,7:09 PM.,CWS,BOS,away,Cloudy.,76,663765,1B,5,1,3,0,0,0,2,0,1,0,3,.232,.321,.343,.664,663765,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.67,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,58.0,104.0,95.0,66.0,106.0,93.0,99.0,102.0,106.0,0.029,0.282,,0.05,-0.64,-2.09,,-0.65,91.3,85.6,80.7,,,,,0.2,0.2,0.091,,,,,,,,,,92.0,99.0,91.0,0.448,-2.26,91.5,0.26,0.5,0.272,0.366,0.592,0.046,,,,,,,,,,85.0,92.0,88.0,0.191,,-0.82,,88.6,,0.308,0.5,0.13,,,,,,,,,,,,,,,
2024/06/05,1:36 PM.,ATL,BOS,home,Partly Cloudy.,80,680885,1B,3,1,2,1,0,0,1,0,1,1,0,.213,.302,.330,.632,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,,,,110.0,108.0,108.0,110.0,113.0,119.0,0.291,0.199,0.146,,0.27,0.61,0.29,,96.1,,87.3,80.6,0.24,0.448,0.205,,,,0.225,0.333,0.279,101.0,104.0,108.0,0.236,0.436,0.409,93.0,102.0,101.0,0.068,-0.12,95.1,,,,0.231,0.385,0.078,84.0,107.0,109.0,0.128,1.96,84.5,0.147,0.235,0.463,94.0,104.0,100.0,0.168,,0.53,,92.9,,0.27,0.5,0.199,,,,,,,,,,,,,,,
