date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024/07/29,7:11 PM.,KC,CWS,home,Cloudy.,79,679525,DH,4,1,2,1,0,0,0,0,0,0,0,.240,.297,.345,.642,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,93.0,98.0,95.0,98.0,99.0,97.0,117.0,99.0,107.0,,,,0.138,0.37,0.228,,0.1,0.34,-1.16,-0.57,,0.84,94.2,86.3,93.6,86.5,,0.204,0.296,0.177,0.208,0.383,0.223,0.317,0.524,0.099,0.29,0.462,0.294,0.263,0.5,0.274,103.0,105.0,103.0,,,,,,,,,0.164,,,-1.2,,,82.8,,,,0.2,0.433,0.464,,,,,,,,,
2024/07/28,1:10 PM.,SEA,CWS,home,Cloudy.,81,682243,DH,4,0,1,0,0,0,0,0,0,0,0,.236,.294,.338,.632,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,122.0,96.0,101.0,92.0,104.0,111.0,0.171,0.423,0.168,0.044,,1.53,1.55,-0.21,-0.4,,95.2,,94.7,84.5,85.0,,,,0.184,0.348,0.266,0.248,0.358,0.092,0.243,0.568,0.261,0.231,0.308,0.378,,,,93.0,80.0,85.0,95.0,107.0,111.0,0.023,0.171,,0.14,1.51,,92.1,84.4,,0.148,0.225,0.29,0.24,0.4,0.188,0.25,0.333,0.207,,,,,,
2024/07/27,6:15 PM.,SEA,CWS,home,Partly Cloudy.,84,693433,PH,0,0,0,0,0,0,0,0,0,0,0,.235,.295,.339,.634,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,,,,0.23,0.489,0.187,,0.094,1.44,1.85,1.23,,0.0,94.8,89.6,94.7,84.2,,0.186,0.373,0.207,0.218,0.355,0.273,0.234,0.315,0.097,0.265,0.529,0.241,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417,,,,,,,,,
2024/07/26,7:10 PM.,SEA,CWS,home,Clear.,76,669923,DH,4,0,0,0,0,0,0,0,0,2,4,.235,.292,.339,.631,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,114.0,110.0,113.0,0.236,0.339,0.237,0.082,,0.46,1.5,1.28,-1.95,,96.0,,96.0,87.2,83.4,,,,0.221,0.458,0.291,0.263,0.354,0.105,0.226,0.316,0.271,0.333,0.439,0.286,,,,97.0,99.0,93.0,109.0,100.0,108.0,0.004,0.102,,0.79,-2.05,,92.3,86.0,,0.253,0.413,0.295,,,,,,,,,,73.9,0.0,-3.5
2024/07/25,1:37 PM.,TEX,CWS,away,Roof Closed.,74,453286,DH,4,0,1,0,0,0,0,0,0,2,1,.240,.297,.346,.643,453286,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.86,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,59.0,110.0,106.0,78.0,105.0,100.0,,,,100.0,106.0,105.0,,,,,0.439,0.221,,0.139,0.05,,1.2,,-1.96,92.5,82.8,,85.0,,0.192,0.462,0.255,0.262,0.492,0.222,,,,0.214,0.333,0.438,0.333,0.611,0.4,84.0,101.0,103.0,121.0,119.0,105.0,,,,0.061,,0.139,2.89,,-2.13,86.6,,74.7,,,,,,,0.222,0.278,0.143,,,,,,
2024/07/24,7:09 PM.,TEX,CWS,away,Roof Closed.,74,543135,DH,3,0,1,0,0,0,0,0,0,1,1,.239,.297,.347,.644,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,75.0,105.0,98.0,,,,114.0,102.0,102.0,,,,,0.374,0.033,,,0.83,,-0.69,,,95.4,,,86.3,,,,,0.212,0.335,0.178,,,,0.269,0.462,0.25,0.214,0.471,0.355,99.0,104.0,104.0,91.0,108.0,99.0,127.0,101.0,110.0,0.148,0.308,0.137,-1.41,1.55,-0.79,91.4,88.4,76.7,0.2,0.286,0.368,,,,0.327,0.624,0.2,,,,,,
2024/07/23,7:07 PM.,TEX,CWS,away,Roof Closed.,74,592351,DH,4,0,1,1,0,0,0,0,0,1,0,.238,.297,.348,.645,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,73.0,103.0,91.0,,,,97.0,105.0,105.0,,,,,0.444,0.439,,0.071,-0.71,,0.77,,-1.39,94.9,88.7,,88.6,,0.257,0.543,0.19,0.311,0.443,0.15,,,,0.213,0.344,0.334,0.333,0.333,0.267,97.0,97.0,102.0,,,,,,,,,0.046,,,-0.7,,,78.9,,,,,,,,,,,,,,,
2024/07/21,1:11 PM.,KC,CWS,away,Partly Cloudy.,77,607625,DH,3,0,0,0,0,0,0,0,0,1,0,.238,.298,.345,.643,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,,,,0.185,0.24,0.135,,0.069,0.7,0.65,-0.67,,0.08,92.2,87.4,92.1,85.2,,0.208,0.333,0.291,0.234,0.392,0.176,0.274,0.381,0.129,0.213,0.387,0.2,0.178,0.271,0.339,126.0,100.0,110.0,97.0,103.0,103.0,93.0,107.0,106.0,0.082,0.026,0.262,2.86,0.07,1.44,90.1,85.7,79.4,0.105,0.421,0.351,0.375,0.75,0.109,0.228,0.228,0.23,0.215,0.28,0.285,,,
2024/07/20,6:10 PM.,KC,CWS,away,Partly Cloudy.,76,663903,DH,2,0,0,0,0,0,0,0,2,1,0,.241,.302,.350,.652,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,0.455,,0.019,-2.09,0.77,0.0,,-5.71,91.6,88.1,92.2,82.9,,0.429,0.5,0.111,0.326,0.609,0.197,0.267,0.389,0.127,0.207,0.361,0.354,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35,,,,,,,,,
2024/07/19,7:10 PM.,KC,CWS,away,Clear.,82,608379,DH,4,0,2,0,0,0,0,0,0,1,0,.244,.298,.353,.651,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,,,,0.153,0.238,0.092,,0.322,0.39,0.29,-2.39,,2.26,93.6,81.2,93.6,84.1,,0.169,0.312,0.341,0.279,0.449,0.169,0.252,0.301,0.099,0.371,0.6,0.373,0.357,0.643,0.174,72.0,89.0,92.0,78.0,100.0,92.0,,,,0.114,,0.081,-0.94,,-1.64,88.8,,75.2,,,,,,,0.319,0.458,0.148,,,,,,
2024/07/14,1:10 PM.,PIT,CWS,home,Sunny.,83,656605,DH,5,0,2,0,0,0,1,0,0,1,5,.239,.294,.350,.644,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,,,,0.22,0.304,0.25,,0.008,0.3,-0.26,-1.04,,-12.5,94.4,89.8,93.4,84.7,,0.667,1.333,0.0,0.257,0.4,0.24,0.266,0.405,0.125,0.338,0.636,0.248,0.233,0.442,0.293,111.0,96.0,104.0,96.0,99.0,98.0,,,,0.122,,0.096,-1.0,,-0.11,90.4,,78.4,,,,0.204,0.331,0.25,0.272,0.593,0.195,,,,,,
2024/07/13,1:11 PM.,PIT,CWS,home,Partly Cloudy.,85,682847,PH,1,0,0,0,0,0,1,0,0,0,0,.234,.292,.349,.641,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.31,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.286,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,,,,0.258,0.268,0.268,,0.009,1.02,1.13,-0.41,,0.21,95.9,90.6,94.9,85.8,,,,,0.187,0.331,0.208,0.237,0.374,0.129,0.203,0.392,0.31,,,,,,,90.0,100.0,94.0,,,,0.197,,,0.71,,,91.0,,,,,,,,,0.273,0.416,0.168,,,,,,
2024/07/12,7:10 PM.,PIT,CWS,home,Clear.,78,594835,DH,4,0,1,0,0,0,0,0,0,0,1,.236,.293,.351,.644,594835,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.53,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,89.0,117.0,108.0,64.0,103.0,90.0,64.0,110.0,92.0,,,,,,,0.092,0.315,,,0.255,-1.03,-0.44,,,-1.32,89.7,80.2,90.0,,,0.298,0.447,0.31,0.324,0.459,0.136,0.313,0.5,0.0,,,,0.353,0.647,0.176,74.0,103.0,91.0,80.0,99.0,93.0,,,,0.238,,0.101,0.9,,-2.22,85.7,,79.0,,,,,,,0.286,0.429,0.123,,,,,,
2024/07/10,1:10 PM.,MIN,CWS,home,Sunny.,76,641927,DH,3,0,1,0,0,0,0,0,0,0,0,.238,.297,.357,.654,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,,0.381,0.118,,0.294,-0.01,,2.03,,1.98,91.7,83.4,,80.3,,0.154,0.285,0.395,0.258,0.506,0.222,,,,0.095,0.162,0.307,0.0,0.0,0.375,94.0,99.0,103.0,84.0,104.0,100.0,,,,0.195,,0.011,-0.86,,4.57,86.2,,76.0,,,,,,,0.279,0.504,0.229,,,,,,
2024/07/10,4:06 PM.,MIN,CWS,home,Partly Cloudy.,79,641154,DH,2,0,0,0,0,0,0,0,0,1,1,.235,.294,.353,.647,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,,,,0.073,0.407,0.219,,0.201,1.65,-2.77,-0.84,,-0.14,95.0,88.5,94.5,84.5,,0.281,0.359,0.249,0.208,0.352,0.259,0.426,0.639,0.142,,,,0.23,0.446,0.341,92.0,103.0,108.0,,,,,,,,,0.1,,,-1.28,,,82.4,,,,0.239,0.436,0.331,,,,,,,,,
2024/07/08,7:11 PM.,MIN,CWS,home,Partly Cloudy.,84,663978,DH,4,1,2,0,0,0,1,0,1,0,1,.236,.296,.357,.653,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,0.177,,0.259,0.63,,-0.21,,-1.51,93.3,82.9,,85.9,,0.283,0.519,0.248,0.277,0.4,0.243,,,,0.264,0.434,0.254,0.326,0.435,0.19,106.0,102.0,103.0,,,,,,,,,0.136,,,-1.69,,,78.2,,,,,,,,,,,,,,,
2024/07/07,1:40 PM.,MIA,CWS,away,Roof Closed.,72,665795,DH,5,0,0,0,0,0,0,0,0,2,2,.230,.289,.354,.643,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.78,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.348,0.393,96.0,98.0,103.0,97.0,91.0,87.0,110.0,94.0,95.0,114.0,102.0,105.0,,,,0.091,0.274,0.085,,0.332,-1.63,0.07,1.65,,0.15,96.3,93.0,96.7,89.2,,0.206,0.321,0.338,0.304,0.543,0.164,0.231,0.333,0.151,0.129,0.226,0.313,0.206,0.426,0.394,106.0,101.0,104.0,,,,,,,,,0.217,,,-0.03,,,84.8,,,,,,,,,,,,,,,
2024/07/06,4:10 PM.,MIA,CWS,away,Roof Closed.,72,630023,DH,1,0,0,0,0,0,0,0,0,1,0,.237,.296,.364,.660,630023,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.71,30.0,97.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.301,0.443,,,,69.0,97.0,84.0,100.0,97.0,97.0,154.0,97.0,106.0,,,,0.297,0.165,0.39,,,-6.18,-6.8,0.86,,,93.0,,92.7,85.2,,,,,0.333,0.833,0.289,0.522,0.826,0.127,0.2,0.286,0.244,,,,,,,,,,98.0,99.0,92.0,,0.148,,,0.1,,,85.7,,0.182,0.318,0.205,,,,,,,,,,,,
2024/07/05,7:10 PM.,MIA,CWS,away,Roof Closed.,72,663773,DH,5,1,1,0,0,0,0,0,0,1,4,.238,.298,.366,.664,663773,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,69.0,105.0,90.0,100.0,103.0,101.0,112.0,100.0,101.0,,,,0.505,0.06,0.229,,,-0.35,1.05,0.09,,,94.3,,93.9,83.0,,,,,0.2,0.4,0.2,0.27,0.38,0.103,0.258,0.323,0.333,,,,,,,,,,130.0,103.0,103.0,,0.206,,,3.43,,,86.8,,0.1,0.16,0.385,,,,,,,,,,,,
2024/07/04,1:10 PM.,CLE,CWS,away,Cloudy.,80,594902,DH,4,1,1,0,0,0,0,0,0,1,4,.240,.301,.371,.672,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,0.314,0.218,,0.091,-0.21,0.56,-0.01,,-0.79,89.9,83.9,90.4,79.4,,0.279,0.382,0.185,0.268,0.504,0.166,0.227,0.392,0.133,0.238,0.476,0.419,0.206,0.365,0.18,43.0,106.0,93.0,,,,,,,,,0.088,,,-0.11,,,76.9,,,,0.231,0.413,0.241,,,,,,,,,
2024/07/03,6:40 PM.,CLE,CWS,away,Partly Cloudy.,85,668909,DH,0,0,0,0,0,0,0,0,2,0,0,.239,.302,.374,.676,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,97.0,102.0,102.0,,,,95.0,80.0,96.0,,,,,0.515,0.113,,0.054,0.08,,-0.16,,-3.82,96.6,89.2,,88.6,,0.417,0.833,0.148,0.286,0.421,0.22,,,,0.258,0.387,0.242,0.155,0.31,0.304,121.0,101.0,105.0,98.0,99.0,94.0,,,,0.12,,0.198,0.56,,-0.01,91.6,,79.5,,,,,,,0.205,0.333,0.341,,,,,,
2024/07/02,6:40 PM.,CLE,CWS,away,Partly Cloudy.,83,471911,DH,4,0,1,0,0,0,0,0,0,1,0,.239,.294,.374,.668,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,,,,0.165,0.26,0.278,,0.23,-0.84,-1.96,-0.96,,-1.09,91.6,86.8,91.1,83.5,,0.241,0.472,0.282,0.337,0.554,0.146,0.304,0.609,0.13,0.284,0.52,0.288,0.053,0.158,0.213,103.0,103.0,105.0,,,,,,,,,0.067,,,1.49,,,80.4,,,,0.25,0.313,0.357,,,,,,,,,
2024/06/30,1:10 PM.,COL,CWS,home,Sunny.,66,607536,DH,5,0,3,1,0,0,0,0,1,0,1,.239,.295,.377,.672,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.24,5.11,113.1,103.0,81.0,99.0,0.841,6.75,2.06,10.64,1.75,1.01,0.225,0.421,0.156,0.347,0.435,61.0,100.0,89.0,69.0,104.0,95.0,83.0,106.0,99.0,65.0,103.0,101.0,128.0,102.0,107.0,0.245,0.202,0.227,0.188,0.137,-1.51,-1.33,-1.11,0.07,-1.64,91.6,86.1,91.4,86.9,83.5,0.333,0.647,0.161,0.322,0.522,0.067,0.31,0.556,0.074,0.316,0.589,0.162,0.194,0.276,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/29,1:10 PM.,COL,CWS,home,Sunny.,87,615698,PH,1,0,1,0,0,0,0,0,0,0,0,.227,.281,.364,.645,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,,,,79.0,95.0,89.0,,,,,,,0.402,,,,0.018,,-2.0,,,1.81,,84.9,93.8,,,0.222,0.222,0.167,,,,0.35,0.596,0.184,,,,0.25,0.531,0.282,98.0,101.0,104.0,76.0,96.0,93.0,109.0,94.0,97.0,0.135,0.32,0.126,-0.41,0.4,-0.77,87.8,86.5,79.6,0.206,0.314,0.234,,,,0.296,0.507,0.203,,,,,,
2024/06/28,8:19 PM.,COL,CWS,home,Cloudy.,74,641712,DH,3,1,0,0,0,0,0,0,1,1,3,.222,.277,.359,.636,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,6.01,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.327,0.153,0.244,,0.1,-2.2,-0.07,-0.31,,-4.94,89.9,83.5,90.4,84.1,,0.379,0.69,0.146,0.302,0.509,0.079,0.306,0.448,0.076,0.289,0.361,0.318,0.13,0.217,0.33,103.0,97.0,100.0,,,,,,,0.005,,0.172,-18.69,,0.48,86.9,,80.3,,,,,,,,,,,,,,,
2024/06/27,3:10 PM.,ATL,CWS,home,Sunny.,70,519242,DH,3,0,0,0,0,0,0,0,0,1,1,.227,.278,.367,.645,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,96.0,105.0,101.0,113.0,100.0,96.0,105.0,100.0,104.0,,,,0.072,0.378,0.403,,0.147,-0.12,-1.99,2.16,,2.97,94.8,87.1,94.2,78.6,,0.159,0.195,0.236,0.281,0.443,0.241,0.327,0.551,0.133,0.171,0.236,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/25,7:11 PM.,LAD,CWS,home,Partly Cloudy.,81,676272,DH,5,0,1,1,0,0,1,0,0,0,0,.231,.283,.374,.657,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,,,,0.136,0.379,0.096,,0.199,-1.44,-4.54,-3.17,,0.29,97.6,86.4,97.3,88.6,,0.13,0.217,0.41,0.327,0.634,0.167,0.433,0.9,0.174,0.333,0.619,0.275,0.357,0.536,0.286,120.0,99.0,104.0,,,,,,,,,0.19,,,-1.0,,,79.8,,,,,,,,,,,,,,,
2024/06/24,7:10 PM.,LAD,CWS,home,Clear.,80,572020,DH,4,0,1,0,0,0,0,0,0,1,3,.232,.286,.373,.659,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,69.0,98.0,86.0,64.0,107.0,97.0,,,,82.0,98.0,97.0,0.05,0.551,,0.303,0.066,-0.21,-1.01,,0.57,-2.12,93.2,82.6,92.8,,80.8,0.25,0.375,0.326,0.264,0.431,0.144,0.308,0.423,0.091,,,,0.2,0.3,0.362,,,,82.0,95.0,83.0,,,,0.031,,,-3.38,,,84.0,,,,,,,,,0.308,0.769,0.13,,,,,,
2024/06/23,1:40 PM.,DET,CWS,away,Partly Cloudy.,84,681857,DH,4,1,1,0,0,0,0,0,0,1,0,.232,.287,.377,.664,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,,,,0.205,0.234,0.278,,0.223,-0.39,1.85,2.08,,-0.05,94.2,86.5,94.2,84.8,,0.222,0.344,0.429,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.455,0.304,0.652,0.295,92.0,91.0,90.0,,,,,,,,,0.06,,,-3.32,,,79.0,,,,,,,,,,,,,,,
2024/05/21,7:06 PM.,TOR,CWS,away,Clear.,76,579328,DH,3,1,2,1,0,0,0,0,0,0,0,.231,.288,.381,.669,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,114.0,103.0,107.0,,,,111.0,100.0,106.0,,,,,0.471,0.235,,0.111,-0.08,,1.31,,-0.15,95.5,86.7,,88.3,,0.194,0.25,0.358,0.274,0.505,0.28,,,,0.21,0.28,0.297,0.264,0.395,0.274,99.0,105.0,105.0,,,,,,,,,0.183,,,0.02,,,82.4,,,,,,,,,,,,,,,
2024/05/20,3:07 PM.,TOR,CWS,away,Partly Cloudy.,74,621244,DH,3,0,1,0,0,0,0,0,1,0,2,.221,.280,.366,.646,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,,,,0.337,0.183,,,0.16,-1.26,1.02,,,0.88,94.1,84.8,93.4,,,0.171,0.364,0.269,0.305,0.558,0.189,0.268,0.366,0.125,,,,,,,111.0,102.0,106.0,84.0,108.0,99.0,,,,0.035,,0.286,-1.83,,0.28,91.4,,83.2,,,,,,,0.36,0.48,0.123,0.188,0.404,0.31,,,
2024/05/19,1:38 PM.,NYY,CWS,away,Partly Cloudy.,70,607074,RF,4,0,1,0,0,0,0,1,0,1,0,.219,.273,.367,.640,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,,,,0.494,0.26,,0.129,0.05,,-0.4,,1.44,95.4,85.5,,86.8,,0.188,0.247,0.495,0.262,0.514,0.214,,,,0.199,0.361,0.393,0.281,0.531,0.276,103.0,86.0,93.0,100.0,83.0,82.0,,,,0.035,,0.083,-3.11,,-1.32,91.8,,81.0,,,,,,,0.353,0.647,0.255,,,,,,
2024/05/18,1:08 PM.,NYY,CWS,away,Partly Cloudy.,67,661563,DH,4,0,1,0,0,0,0,0,0,1,3,.218,.274,.371,.645,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,,,,108.0,94.0,105.0,,,,,0.488,0.259,,0.253,0.06,,1.37,,0.37,96.6,91.6,,87.5,,0.179,0.282,0.269,0.205,0.395,0.285,,,,0.171,0.312,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/17,7:06 PM.,NYY,CWS,away,Cloudy.,69,641482,DH,4,0,1,0,0,0,0,0,0,1,3,.217,.275,.375,.650,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,99.0,103.0,100.0,86.0,116.0,113.0,99.0,98.0,101.0,,,,0.014,0.442,0.168,,0.097,0.25,1.37,-1.27,,-0.89,92.1,83.6,90.3,78.2,,0.226,0.369,0.326,0.235,0.443,0.215,0.143,0.143,0.316,0.364,0.727,0.167,,,,,,,109.0,100.0,102.0,,,,0.28,,,1.32,,,87.5,,,,,,0.284,0.511,0.25,0.249,0.378,0.251,,,,,,
