date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO
2024/07/13,4:13 PM.,KC,BOS,home,Partly Cloudy.,80,607625,2B,3,0,1,0,0,0,0,0,1,1,0,.266,.322,.411,.733,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,93.0,107.0,106.0,0.185,0.24,0.026,0.135,0.262,0.7,0.07,0.65,-0.67,1.44,92.2,85.7,92.1,85.2,79.4,0.105,0.421,0.351,0.234,0.392,0.176,0.375,0.75,0.109,0.274,0.381,0.129,93.0,100.0,98.0,97.0,103.0,103.0,0.082,0.069,2.86,0.08,90.1,87.4,0.228,0.228,0.23,0.178,0.271,0.339,0.213,0.387,0.2,0.208,0.333,0.291,,,,,,,0.215,0.28,0.285,,,,,,,,,
2024/07/12,7:10 PM.,KC,BOS,home,Partly Cloudy.,82,666142,SS,2,0,0,0,0,0,0,0,1,1,1,.265,.319,.413,.732,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,,,,105.0,101.0,106.0,,,,132.0,106.0,114.0,,,,,0.418,,0.128,,0.85,,,-0.34,,95.4,,,86.0,,,,,0.213,0.361,0.231,,,,,,,114.0,98.0,103.0,88.0,94.0,91.0,0.113,0.237,0.26,1.43,90.7,84.8,0.348,0.455,0.228,0.14,0.256,0.352,0.21,0.305,0.337,0.183,0.28,0.478,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,
2024/07/11,7:10 PM.,OAK,BOS,home,Clear.,85,665622,2B,4,1,2,1,0,0,0,0,0,2,0,.267,.318,.417,.735,665622,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.65,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,107.0,101.0,104.0,100.0,98.0,95.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.101,0.46,,-2.88,-0.28,-0.19,95.9,,95.9,85.8,81.2,,,,0.238,0.365,0.122,,,,0.429,0.667,0.118,103.0,88.0,87.0,,,,,0.079,,-2.61,,89.6,,,,0.154,0.308,0.433,0.262,0.357,0.308,0.353,0.529,0.067,,,,,,,,,,,,,,,,,,
2024/07/10,7:11 PM.,OAK,BOS,home,Partly Cloudy.,83,676664,PH,1,0,0,0,0,0,0,0,0,1,0,.262,.315,.410,.725,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,,,,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,,,,0.106,0.363,,0.339,,-0.8,,1.37,-0.1,,91.9,,90.0,78.9,,,,,0.23,0.476,0.256,0.239,0.381,0.213,0.276,0.395,0.104,84.0,94.0,83.0,,,,,0.192,,-0.21,,84.0,,,,,,,0.23,0.525,0.259,0.297,0.428,0.188,,,,,,,,,,,,,,,,,,
2024/07/09,7:12 PM.,OAK,BOS,home,Clear.,86,683155,2B,4,1,2,0,0,0,1,0,1,1,1,.264,.316,.412,.728,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,,,,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,,,,0.034,0.517,,0.332,,0.08,,-1.55,-0.2,,92.4,,90.8,79.6,,,,,0.257,0.469,0.175,0.217,0.367,0.216,0.263,0.579,0.147,78.0,93.0,94.0,111.0,89.0,91.0,0.007,0.111,-13.81,-2.46,86.4,84.8,,,,,,,0.261,0.435,0.223,0.357,0.738,0.204,,,,,,,,,,,,,,,,,,
2024/07/07,7:10 PM.,NYY,BOS,away,Partly Cloudy.,88,661563,2B,4,0,0,0,0,0,0,0,0,3,2,.258,.309,.410,.719,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,,,,0.488,,0.259,,0.06,,,1.37,,96.6,,,87.5,,,,,0.205,0.395,0.285,,,,,,,80.0,93.0,93.0,,,,,0.253,,0.37,,91.6,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,
2024/07/06,1:08 PM.,NYY,BOS,away,Partly Cloudy.,86,543037,SS,3,1,1,1,0,0,0,0,0,2,0,.264,.316,.420,.736,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,,,,116.0,100.0,104.0,,,,128.0,106.0,112.0,,,,0.002,0.462,,0.146,,0.7,,17.25,1.25,,95.9,,93.7,88.2,,,,,0.189,0.365,0.234,,,,0.0,0.0,0.143,73.0,94.0,90.0,99.0,102.0,102.0,0.163,0.04,-0.7,-3.6,91.4,88.2,0.32,0.56,0.22,0.209,0.239,0.301,0.222,0.27,0.264,0.333,0.667,0.28,102.0,99.0,106.0,0.187,2.35,82.5,,,,,,,,,,,,
2024/07/05,7:08 PM.,NYY,BOS,away,Partly Cloudy.,83,641482,2B,1,1,0,0,0,0,0,0,0,0,0,.263,.315,.415,.730,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,,,,99.0,103.0,100.0,86.0,116.0,113.0,99.0,98.0,101.0,,,,0.014,0.442,,0.168,,0.25,,1.37,-1.27,,92.1,,90.3,78.2,,,,,0.235,0.443,0.215,0.284,0.511,0.25,0.143,0.143,0.316,86.0,102.0,94.0,109.0,100.0,102.0,0.28,0.097,1.32,-0.89,87.5,83.6,0.249,0.378,0.251,,,,0.364,0.727,0.167,0.226,0.369,0.326,,,,,,,,,,,,,,,,,,
2024/07/04,1:10 PM.,MIA,BOS,away,Roof Closed.,72,667725,2B,5,2,1,0,0,0,1,2,1,0,3,.265,.317,.418,.735,667725,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.21,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,97.0,89.0,93.0,81.0,91.0,88.0,,,,117.0,87.0,90.0,,,,,0.143,,0.112,0.284,0.03,,,0.12,-1.62,90.6,,,82.2,77.0,,,,0.238,0.429,0.159,,,,,,,47.0,78.0,66.0,108.0,102.0,100.0,0.448,0.012,-0.34,-4.32,90.3,86.4,0.328,0.448,0.17,0.323,0.419,0.431,0.231,0.308,0.379,,,,,,,,,,,,,,,,,,,,,
2024/07/03,6:40 PM.,MIA,BOS,away,Roof Closed.,72,669432,2B,1,0,0,0,0,0,0,0,0,1,1,.267,.316,.424,.740,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.317,,0.206,,-0.26,,-0.36,-1.99,,91.9,,91.5,82.4,,,,,0.252,0.467,0.234,,,,0.292,0.492,0.1,111.0,108.0,115.0,,,,,0.238,,-1.32,,85.6,,,,,,,0.312,0.506,0.259,0.295,0.396,0.238,,,,,,,,,,,,,,,,,,
2024/06/30,1:35 PM.,SD,BOS,home,Cloudy.,86,663362,SS,3,0,0,0,0,0,0,0,0,0,0,.268,.318,.427,.745,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,57.0,108.0,91.0,73.0,108.0,102.0,115.0,101.0,107.0,,,,0.144,0.19,,0.198,,-0.77,,0.64,0.5,,90.6,,90.0,79.3,,,,,0.265,0.513,0.224,0.227,0.454,0.201,0.303,0.404,0.067,,,,83.0,98.0,90.0,0.086,,1.88,,87.0,,0.231,0.385,0.144,,,,,,,,,,,,,,,,,,,77.6,0.382,-1.09,0.246,0.394,0.275,,,
2024/06/28,7:11 PM.,SD,BOS,home,Clear.,75,681190,2B,5,0,0,0,0,0,0,0,0,2,4,.273,.324,.435,.759,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,124.0,101.0,106.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,,,,0.157,0.285,,0.1,0.197,-0.56,,-1.91,-0.16,-0.45,94.3,,94.2,82.4,82.2,,,,0.301,0.462,0.222,0.229,0.396,0.247,0.429,0.571,0.106,96.0,99.0,96.0,107.0,99.0,97.0,0.137,0.124,2.22,-3.49,90.2,88.6,0.228,0.351,0.169,0.234,0.422,0.239,,,,0.365,0.615,0.122,,,,,,,,,,,,,,,,,,
2024/06/26,7:12 PM.,TOR,BOS,home,Cloudy.,81,684320,SS,1,0,0,0,0,0,0,0,0,0,0,.280,.331,.446,.777,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,0.105,-0.12,-1.17,2.98,0.67,-2.85,93.9,88.9,93.4,84.6,78.3,0.194,0.306,0.215,0.255,0.439,0.22,,,,0.167,0.167,0.149,,,,,,,,,,,,,,,,0.348,0.739,0.25,0.213,0.36,0.335,,,,,,,,,,,,,,,,,,,,,
2024/06/24,7:11 PM.,TOR,BOS,home,Partly Cloudy.,77,605135,2B,4,1,1,0,0,1,2,0,0,0,1,.282,.333,.449,.782,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,101.0,91.0,102.0,64.0,103.0,94.0,96.0,101.0,97.0,120.0,96.0,106.0,87.0,90.0,86.0,0.407,0.045,0.043,0.118,0.137,-1.6,-2.64,-0.08,-0.88,-0.09,92.6,84.1,92.5,77.2,71.0,0.303,0.364,0.167,0.242,0.394,0.25,0.154,0.231,0.458,0.327,0.423,0.128,75.0,87.0,84.0,79.0,101.0,91.0,0.197,0.053,0.44,-2.29,89.6,84.5,0.188,0.316,0.268,0.221,0.351,0.292,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,,,,,,,,,,,,,
2024/06/23,1:48 PM.,CIN,BOS,away,Cloudy.,80,666157,2B,4,1,1,1,0,0,0,0,0,1,1,.283,.335,.434,.769,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,90.0,94.0,100.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,,,,0.133,0.43,,,0.273,0.11,,0.99,,-0.75,94.1,,94.1,,81.7,,,,0.241,0.407,0.23,,,,0.234,0.453,0.183,96.0,99.0,92.0,,,,,0.164,,-0.21,,88.1,,,,0.217,0.302,0.429,,,,0.232,0.39,0.259,,,,,,,,,,,,,,,,,,
2024/06/22,4:11 PM.,CIN,BOS,away,Partly Cloudy.,92,593423,SS,1,0,0,0,0,0,0,1,1,0,0,.284,.338,.432,.770,593423,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,,,,83.0,105.0,98.0,83.0,100.0,98.0,117.0,103.0,106.0,119.0,99.0,105.0,0.191,0.332,0.183,0.107,,-0.02,-0.23,1.13,-1.94,,95.6,86.0,94.8,85.4,,0.218,0.297,0.426,0.206,0.367,0.231,,,,0.248,0.407,0.113,,,,109.0,95.0,95.0,0.187,,-1.4,,90.4,,0.326,0.609,0.223,,,,0.288,0.577,0.325,,,,,,,,,,,,,,,,,,,,,
2024/06/21,7:10 PM.,CIN,BOS,away,Clear.,91,671096,SS,1,0,0,0,0,0,0,0,0,0,1,.286,.335,.435,.770,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,101.0,98.0,99.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,,,,0.535,,0.186,0.116,-0.26,,,0.49,-1.56,92.8,,,82.9,80.8,,,,0.254,0.451,0.194,0.189,0.307,0.287,,,,96.0,94.0,97.0,,,,,0.163,,0.23,,84.8,,,,0.327,0.653,0.179,,,,0.214,0.429,0.273,,,,,,,,,,,,,,,,,,
2024/06/19,7:08 PM.,TOR,BOS,away,Clear.,84,592332,SS,5,0,2,0,0,0,1,1,0,0,3,.288,.338,.438,.776,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,,0.43,0.51,-3.21,-1.21,,93.9,86.0,93.3,82.7,,0.169,0.262,0.335,0.277,0.466,0.175,,,,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,0.268,0.439,0.266,,,,,,,,,,,,,,,,,,,,,
2024/06/18,7:09 PM.,TOR,BOS,away,Partly Cloudy.,72,605135,PR,0,1,0,0,0,0,0,1,0,0,0,.284,.336,.440,.776,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,101.0,91.0,102.0,64.0,103.0,94.0,96.0,101.0,97.0,120.0,96.0,106.0,87.0,90.0,86.0,0.407,0.045,0.043,0.118,0.137,-1.6,-2.64,-0.08,-0.88,-0.09,92.6,84.1,92.5,77.2,71.0,0.303,0.364,0.167,0.242,0.394,0.25,0.154,0.231,0.458,0.327,0.423,0.128,75.0,87.0,84.0,79.0,101.0,91.0,0.197,0.053,0.44,-2.29,89.6,84.5,0.188,0.316,0.268,0.221,0.351,0.292,0.375,0.781,0.096,0.321,0.607,0.158,,,,,,,,,,,,,,,,,,
2024/06/17,7:07 PM.,TOR,BOS,away,Clear.,75,579328,SS,2,0,0,0,0,0,0,0,0,2,2,.284,.336,.440,.776,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,105.0,105.0,114.0,103.0,107.0,,,,111.0,100.0,106.0,,,,,0.471,,0.235,0.183,-0.08,,,1.31,0.02,95.5,,,88.3,82.4,,,,0.274,0.505,0.28,,,,,,,99.0,93.0,91.0,,,,,0.111,,-0.15,,86.7,,,,0.264,0.395,0.274,0.21,0.28,0.297,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,
2024/06/16,7:12 PM.,NYY,BOS,home,Partly Cloudy.,68,573186,SS,4,3,2,0,0,0,1,4,1,0,2,.288,.340,.446,.786,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,82.0,99.0,93.0,0.351,0.032,0.111,0.16,0.165,-4.01,-0.31,-0.03,-2.37,-0.03,89.9,83.3,90.0,85.3,81.3,0.235,0.309,0.241,0.455,0.636,0.259,,,,0.306,0.466,0.12,,,,106.0,101.0,99.0,0.182,,-0.26,,88.1,,0.296,0.519,0.187,0.0,0.0,0.265,0.258,0.386,0.272,,,,,,,,,,0.309,0.515,0.313,,,,,,,,,
2024/06/15,7:17 PM.,NYY,BOS,home,Clear.,76,607074,SS,0,0,0,0,0,0,0,0,0,0,0,.281,.331,.444,.775,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,,,,0.494,,0.26,0.083,0.05,,,-0.4,-1.32,95.4,,,86.8,81.0,,,,0.262,0.514,0.214,,,,,,,129.0,92.0,106.0,100.0,83.0,82.0,0.035,0.129,-3.11,1.44,91.8,85.5,0.353,0.647,0.255,0.281,0.531,0.276,0.199,0.361,0.393,0.188,0.247,0.495,,,,,,,,,,,,,,,,,,
2024/06/14,7:42 PM.,NYY,BOS,home,Overcast.,70,661563,SS,5,0,0,0,0,0,0,0,0,1,4,.281,.331,.444,.775,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,,,,0.488,,0.259,,0.06,,,1.37,,96.6,,,87.5,,,,,0.205,0.395,0.285,,,,,,,80.0,93.0,93.0,,,,,0.253,,0.37,,91.6,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,
2024/06/13,7:10 PM.,PHI,BOS,home,Partly Cloudy.,79,605400,SS,5,1,1,0,0,0,1,1,0,3,4,.292,.343,.462,.805,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,,,,90.0,103.0,99.0,100.0,109.0,106.0,,,,,,,0.204,0.278,,,,0.81,,-0.34,,,92.5,,91.5,,,,,,0.168,0.318,0.224,,,,0.313,0.475,0.136,78.0,102.0,91.0,69.0,99.0,92.0,0.092,0.096,-2.57,-1.67,87.5,85.7,0.389,0.796,0.178,0.221,0.381,0.37,,,,0.279,0.426,0.135,135.0,106.0,113.0,0.329,0.94,79.1,,,,,,,,,,,,
2024/06/12,7:11 PM.,PHI,BOS,home,Partly Cloudy.,75,650911,SS,4,2,2,0,0,1,2,0,0,1,3,.296,.348,.472,.820,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,,,,,,,95.0,101.0,98.0,102.0,102.0,103.0,,,,0.473,,,0.169,,,,-0.55,0.65,,,,94.5,84.4,,,,,,,,,,,0.345,0.481,0.131,97.0,105.0,116.0,86.0,52.0,74.0,0.001,0.357,2.59,1.56,86.5,85.1,,,,,,,0.219,0.368,0.308,0.177,0.22,0.348,,,,,,,,,,,,,,,,,,
2024/06/11,7:11 PM.,PHI,BOS,home,Partly Cloudy.,70,554430,SS,4,0,2,1,0,0,0,0,0,1,0,.289,.344,.446,.790,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,94.0,110.0,110.0,0.192,0.416,0.074,0.125,0.1,0.88,1.47,2.68,1.04,-0.98,95.3,86.1,94.6,84.9,81.8,0.137,0.196,0.402,0.209,0.395,0.296,0.152,0.273,0.335,0.189,0.259,0.142,,,,92.0,97.0,94.0,0.093,,-0.23,,91.1,,0.226,0.371,0.183,0.205,0.397,0.387,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/09,1:11 PM.,CWS,BOS,away,Sunny.,78,623167,SS,5,2,2,1,0,1,1,1,0,2,4,.282,.339,.436,.775,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,,,,0.002,0.37,,0.087,0.122,-0.64,,2.01,-2.65,0.43,91.3,,91.4,80.0,72.0,,,,0.261,0.473,0.132,,,,,,,126.0,99.0,104.0,47.0,101.0,90.0,0.261,0.157,-0.75,-1.32,87.4,81.3,0.319,0.536,0.218,0.246,0.393,0.308,0.361,0.475,0.271,0.257,0.436,0.379,,,,,,,,,,,,,,,,,,
2024/06/08,3:10 PM.,CWS,BOS,away,Cloudy.,77,680897,SS,4,0,2,0,0,0,0,1,0,2,2,.277,.336,.402,.738,680897,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.45,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.297,0.361,90.0,81.0,88.0,101.0,78.0,78.0,,,,105.0,94.0,99.0,,,,,0.454,,0.362,0.086,-1.37,,,0.09,-1.7,93.7,,,84.5,79.2,,,,0.189,0.415,0.204,,,,,,,86.0,75.0,75.0,,,,,0.098,,-4.58,,85.8,,,,0.364,0.455,0.333,0.222,0.444,0.346,0.4,0.6,0.32,,,,,,,,,,,,,,,,,,
2024/06/07,7:10 PM.,CWS,BOS,away,Cloudy.,73,676979,SS,3,0,0,0,0,0,0,2,0,1,2,.269,.331,.398,.729,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,,,,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,,,,0.021,0.537,,0.098,,1.66,,4.04,-2.29,,97.2,,97.9,84.3,,,,,0.198,0.295,0.314,0.228,0.561,0.422,0.154,0.154,0.321,66.0,101.0,102.0,94.0,105.0,103.0,0.284,0.059,-0.14,-0.36,91.6,91.0,0.268,0.458,0.334,,,,,,,0.184,0.289,0.339,,,,,,,,,,,,,,,,,,
2024/06/06,7:09 PM.,CWS,BOS,away,Cloudy.,76,663765,SS,6,1,2,1,0,0,0,0,0,0,7,.276,.339,.410,.749,663765,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.67,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,,,,66.0,106.0,93.0,92.0,99.0,91.0,99.0,102.0,106.0,,,,0.448,0.029,,0.282,,-0.64,,-2.26,-2.09,,91.3,,91.5,80.7,,,,,,,,0.26,0.5,0.272,0.366,0.592,0.046,58.0,104.0,95.0,85.0,92.0,88.0,0.191,0.05,-0.82,-0.65,88.6,85.6,0.308,0.5,0.13,,,,,,,0.2,0.2,0.091,,,,,,,,,,,,,,,,,,
2024/06/05,1:36 PM.,ATL,BOS,home,Partly Cloudy.,80,680885,SS,3,0,1,1,0,0,1,0,1,0,1,.273,.339,.404,.743,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,84.0,107.0,109.0,0.068,0.291,0.128,0.199,0.146,0.27,1.96,-0.12,0.61,0.29,96.1,84.5,95.1,87.3,80.6,0.147,0.235,0.463,0.24,0.448,0.205,,,,0.231,0.385,0.078,,,,94.0,104.0,100.0,0.168,,0.53,,92.9,,0.27,0.5,0.199,0.236,0.436,0.409,0.225,0.333,0.279,,,,,,,,,,,,,,,,,,,,,
2024/06/04,7:16 PM.,ATL,BOS,home,Partly Cloudy.,72,608331,PH,1,0,0,0,0,0,0,0,0,0,1,.271,.333,.396,.729,608331,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,,,,0.158,0.327,,0.115,0.21,0.63,,1.47,0.5,1.39,93.9,,93.6,82.1,74.6,,,,0.266,0.36,0.182,0.167,0.2,0.358,0.265,0.299,0.137,91.0,101.0,103.0,93.0,96.0,94.0,0.054,0.136,-1.33,1.7,88.5,85.7,0.286,0.476,0.286,0.154,0.285,0.371,0.22,0.293,0.297,0.196,0.283,0.251,,,,,,,,,,,,,,,,,,
2024/06/02,1:37 PM.,DET,BOS,home,Partly Cloudy.,83,663554,SS,2,1,1,0,0,0,0,0,0,1,0,.274,.337,.400,.737,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,112.0,99.0,102.0,0.08,0.386,0.181,0.277,,-0.47,-1.06,1.3,-0.46,,95.5,86.2,95.5,85.7,,0.286,0.405,0.322,0.306,0.428,0.205,,,,0.293,0.341,0.08,,,,,,,,,,,,,,,,0.261,0.522,0.216,0.271,0.5,0.218,,,,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,,,,,,,
