date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KN%,wFS/C,wKN/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,KC_ba,KC_slg,KC_whiff
2024/08/24,7:10 PM.,TEX,CLE,home,Partly Cloudy.,77,592351,DH,5,1,2,1,0,0,1,0,0,1,1,.248,.298,.387,.685,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,73.0,103.0,91.0,,,,97.0,105.0,105.0,,,,,,,,0.444,,0.439,,0.071,-0.71,,,0.77,,-1.39,94.9,,88.7,,88.6,,0.311,0.443,0.15,0.257,0.543,0.19,,,,0.213,0.344,0.334,,,,0.333,0.333,0.267,,,,97.0,97.0,102.0,0.046,-0.7,78.9,,,,,,,,,,,,,,,,,,
2024/08/23,7:11 PM.,TEX,CLE,home,Partly Cloudy.,76,543135,RF,4,1,1,1,0,0,0,0,0,1,2,.245,.297,.383,.680,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,75.0,105.0,98.0,,,,114.0,102.0,102.0,,,,91.0,108.0,99.0,,0.374,0.148,0.033,,,0.83,-1.41,,-0.69,,,95.4,91.4,,,86.3,,0.212,0.335,0.178,,,,,,,0.269,0.462,0.25,0.327,0.624,0.2,0.214,0.471,0.355,,,,99.0,104.0,104.0,0.137,-0.79,76.7,,127.0,101.0,110.0,0.308,,1.55,,88.4,0.2,0.286,0.368,,,,,,
2024/08/22,1:08 PM.,NYY,CLE,away,Partly Cloudy.,74,543037,RF,2,0,0,0,0,0,0,0,1,0,1,.245,.297,.381,.678,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,,,,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.333,0.667,0.28,0.0,0.0,0.143,0.222,0.27,0.264,0.32,0.56,0.22,0.209,0.239,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/21,7:09 PM.,NYY,CLE,away,Clear.,70,641482,LF,1,0,0,0,0,0,0,0,0,0,1,.247,.297,.384,.681,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,99.0,103.0,100.0,86.0,116.0,113.0,99.0,98.0,101.0,,,,109.0,100.0,102.0,0.014,0.442,0.28,0.168,,0.097,0.25,1.32,1.37,-1.27,,-0.89,92.1,87.5,83.6,90.3,78.2,,0.235,0.443,0.215,0.226,0.369,0.326,0.143,0.143,0.316,0.364,0.727,0.167,0.249,0.378,0.251,,,,0.284,0.511,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/20,7:08 PM.,NYY,CLE,away,Partly Cloudy.,69,661563,DH,2,0,0,0,0,0,0,0,0,0,1,.248,.298,.385,.683,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,,,,108.0,94.0,105.0,,,,,,,,0.488,,0.259,,0.253,0.06,,,1.37,,0.37,96.6,,91.6,,87.5,,0.205,0.395,0.285,0.179,0.282,0.269,,,,0.171,0.312,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/18,1:11 PM.,MIL,CLE,away,Roof Closed.,76,607067,LF,4,0,1,0,0,0,0,0,0,0,0,.250,.300,.388,.688,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,,,,70.0,109.0,95.0,82.0,103.0,96.0,109.0,106.0,108.0,,,,76.0,94.0,88.0,0.311,0.193,0.194,0.172,,,0.49,-1.34,-0.28,1.41,,,92.9,87.6,,92.3,82.0,,0.207,0.314,0.248,,,,0.298,0.482,0.115,,,,0.287,0.656,0.168,0.394,0.636,0.18,0.159,0.234,0.227,100.0,109.0,104.0,0.042,-3.64,78.7,,78.0,98.0,96.0,0.088,,-2.02,,86.5,0.286,0.492,0.277,,,,,,
2024/08/17,6:15 PM.,MIL,CLE,away,Roof Closed.,79,642547,DH,4,0,0,0,0,0,0,0,0,1,0,.250,.301,.391,.692,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.197,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,,,,0.539,,0.217,,0.175,0.05,,,-0.09,,0.84,94.3,,87.7,,81.4,,0.239,0.424,0.252,0.218,0.291,0.369,,,,0.203,0.384,0.41,,,,0.182,0.341,0.372,,,,104.0,106.0,110.0,0.07,0.36,78.1,,,,,,,,,,,,,,,,,,
2024/08/16,7:11 PM.,MIL,CLE,away,Roof Closed.,79,650644,CF,4,1,3,0,0,0,0,0,0,0,0,.254,.305,.397,.702,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,,,,91.0,100.0,101.0,0.24,0.099,0.322,0.163,,,-1.7,1.08,0.06,-1.03,,,92.0,88.1,,92.6,80.5,,0.294,0.49,0.095,,,,0.241,0.421,0.158,0.25,0.375,0.438,0.232,0.394,0.233,0.25,0.479,0.275,0.267,0.467,0.272,104.0,104.0,109.0,0.156,-1.36,77.1,,57.0,96.0,102.0,0.02,,-4.86,,85.6,0.375,0.625,0.261,,,,,,
2024/08/14,6:40 PM.,CHC,CLE,home,Clear.,78,592791,DH,4,1,1,0,1,0,1,0,0,1,2,.246,.299,.391,.690,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.27,4.05,165.1,107.0,85.0,102.0,0.823,6.8,1.8,8.38,1.14,0.99,0.223,0.445,0.136,0.328,0.468,78.0,102.0,95.0,66.0,106.0,96.0,74.0,104.0,92.0,104.0,116.0,120.0,,,,92.0,103.0,98.0,0.109,0.296,0.251,0.155,,0.043,-0.27,2.12,1.47,0.65,,-2.45,92.3,86.5,86.0,92.5,80.4,,0.287,0.497,0.147,0.273,0.576,0.148,0.219,0.297,0.085,,,,0.252,0.31,0.191,0.232,0.424,0.23,0.183,0.296,0.317,104.0,111.0,113.0,0.147,-1.04,79.5,,,,,,,,,,,,,,,,,,
2024/08/13,6:41 PM.,CHC,CLE,home,Clear.,77,665871,CF,4,0,1,0,0,0,0,0,0,1,2,.246,.299,.385,.684,665871,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,68.0,102.0,92.0,75.0,101.0,92.0,114.0,94.0,100.0,,,,96.0,97.0,92.0,0.357,0.158,0.216,0.107,,0.046,-0.91,-0.73,0.51,-1.54,,-1.65,91.5,87.9,83.7,91.4,80.1,,0.319,0.472,0.201,0.296,0.296,0.125,0.236,0.373,0.111,0.364,0.636,0.368,0.315,0.583,0.142,0.178,0.329,0.3,0.174,0.37,0.341,98.0,101.0,97.0,0.116,-0.4,76.8,,,,,,,,,,,,,,,,,,
2024/08/12,6:41 PM.,CHC,CLE,home,Clear.,74,684007,DH,1,0,1,0,0,0,0,0,0,0,0,.246,.300,.388,.688,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,,,,50.0,107.0,96.0,0.021,0.52,0.005,0.077,0.0,0.039,0.36,-6.3,0.77,0.14,-76.55,0.48,91.7,89.8,81.6,88.7,81.6,53.9,0.229,0.47,0.176,0.194,0.226,0.333,0.25,0.333,0.37,,,,0.333,1.333,0.143,0.444,0.556,0.0,0.267,0.311,0.347,70.0,96.0,97.0,0.032,-0.59,72.7,,81.0,106.0,100.0,0.306,,1.39,,82.9,0.204,0.283,0.431,,,,,,
2024/08/11,1:10 PM.,MIN,CLE,away,Sunny.,70,701581,RF,5,0,1,1,0,0,1,0,0,2,2,.243,.297,.385,.682,701581,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.14,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,,,,118.0,103.0,105.0,,,,,,,,0.402,,0.318,,0.28,-0.79,,,1.48,,-1.14,94.7,,88.4,,86.1,,0.304,0.544,0.194,0.237,0.463,0.394,,,,0.207,0.315,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/09,7:10 PM.,MIN,CLE,away,Partly Cloudy.,65,686973,RF,3,1,1,0,0,0,0,0,0,1,0,.244,.299,.385,.684,686973,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.42,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,107.0,105.0,105.0,94.0,107.0,102.0,,,,108.0,93.0,99.0,91.0,93.0,92.0,0.038,0.425,0.277,,0.155,0.104,-0.34,-3.42,-5.1,,-1.27,-0.65,96.3,90.1,89.4,93.8,,84.6,0.306,0.553,0.242,0.294,0.294,0.105,0.5,0.875,0.059,,,,0.333,0.603,0.246,0.293,0.366,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/09,1:11 PM.,MIN,CLE,away,Partly Cloudy.,67,641927,RF,4,0,3,0,0,0,0,0,0,0,1,.242,.299,.385,.684,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,84.0,104.0,100.0,,0.381,0.195,0.118,,0.294,-0.01,-0.86,,2.03,,1.98,91.7,86.2,83.4,,80.3,,0.258,0.506,0.222,0.154,0.285,0.395,,,,0.095,0.162,0.307,0.279,0.504,0.229,0.0,0.0,0.375,,,,94.0,99.0,103.0,0.011,4.57,76.0,,,,,,,,,,,,,,,,,,
2024/07/27,6:06 PM.,PHI,CLE,away,Partly Cloudy.,85,663969,LF,3,0,0,0,0,0,0,0,0,0,0,.233,.291,.379,.670,663969,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.97,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,82.0,110.0,104.0,68.0,92.0,90.0,80.0,101.0,91.0,121.0,95.0,102.0,,,,,,,0.311,0.187,,0.292,,0.066,3.13,,-1.15,-2.49,,-9.69,92.7,,85.7,93.7,82.5,,0.219,0.313,0.214,0.6,1.1,0.182,0.35,0.7,0.118,,,,,,,0.174,0.304,0.222,0.311,0.511,0.329,107.0,112.0,116.0,0.144,-0.37,81.0,,,,,,,,,,,,,,,,,,
2024/07/25,1:11 PM.,DET,CLE,home,Cloudy.,75,663947,DH,2,0,0,0,0,0,0,0,0,0,1,.237,.295,.384,.679,663947,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.78,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,59.0,104.0,101.0,79.0,100.0,91.0,77.0,105.0,97.0,113.0,97.0,105.0,,,,85.0,105.0,101.0,0.216,0.152,0.273,0.155,,0.189,4.5,1.85,2.61,1.73,,0.4,92.1,87.6,83.6,91.5,80.6,,0.105,0.14,0.257,0.25,0.382,0.289,0.156,0.338,0.094,,,,0.194,0.292,0.253,,,,0.13,0.174,0.379,109.0,94.0,100.0,0.015,1.83,79.2,,,,,,,,,,,,,,,,,,
2024/07/24,6:42 PM.,DET,CLE,home,Cloudy.,77,656427,RF,2,0,0,0,0,0,0,0,0,0,2,.239,.298,.387,.685,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,,,,0.023,0.441,,0.29,0.218,0.027,0.5,,-5.05,0.02,2.19,-0.55,93.3,,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.111,0.333,0.111,0.6,1.2,0.4,0.222,0.455,0.363,,,,0.164,0.219,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/21,1:40 PM.,SD,CLE,home,Partly Cloudy.,80,650633,RF,3,0,0,0,0,0,0,0,0,2,0,.241,.300,.391,.691,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,,,,,,,0.279,0.241,,0.234,,0.246,-0.15,,0.68,-0.19,,1.61,93.7,,86.7,92.9,82.9,,0.265,0.402,0.261,0.207,0.286,0.362,0.2,0.376,0.189,0.281,0.5,0.284,,,,,,,0.206,0.304,0.345,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/20,7:11 PM.,SD,CLE,home,Partly Cloudy.,77,656302,LF,1,0,0,0,0,0,0,0,0,0,0,.244,.304,.396,.700,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,105.0,95.0,102.0,113.0,89.0,90.0,,0.435,0.006,0.471,0.079,0.009,0.22,-5.11,,1.98,-0.95,-4.13,96.9,91.8,69.7,,87.2,82.3,0.235,0.39,0.203,0.25,1.0,0.2,,,,0.159,0.257,0.447,0.25,1.0,0.0,0.28,0.44,0.286,0.2,0.267,0.385,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/19,7:11 PM.,SD,CLE,home,Clear.,74,663362,RF,2,0,0,0,0,0,0,0,0,0,1,.245,.305,.398,.703,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,57.0,108.0,91.0,73.0,108.0,102.0,115.0,101.0,107.0,,,,83.0,98.0,90.0,0.144,0.19,0.086,0.198,,,-0.77,1.88,0.64,0.5,,,90.6,87.0,,90.0,79.3,,0.265,0.513,0.224,,,,0.303,0.404,0.067,,,,0.231,0.385,0.144,,,,0.227,0.454,0.201,,,,,,,77.6,,,,,0.382,,-1.09,,,,,,,,0.246,0.394,0.275
2024/07/14,1:40 PM.,TB,CLE,away,Dome.,72,686752,RF,1,0,0,0,0,0,0,0,0,0,0,.248,.308,.402,.710,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,100.0,103.0,100.0,,0.506,0.06,0.173,,0.235,1.07,-0.88,,0.51,,-0.47,94.9,91.6,85.8,,89.0,,0.181,0.33,0.316,0.216,0.353,0.286,,,,0.267,0.407,0.317,0.276,0.586,0.141,0.167,0.167,0.5,,,,140.0,75.0,84.0,0.027,-1.47,80.6,,,,,,,,,,,,,,,,,,
2024/07/13,4:10 PM.,TB,CLE,away,Dome.,72,641793,RF,3,0,0,0,0,0,0,0,0,0,2,.249,.306,.404,.710,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,,,,0.148,0.221,,0.399,,,0.58,,-0.6,0.45,,,92.4,,,91.6,85.7,,0.245,0.358,0.191,,,,0.265,0.439,0.141,0.257,0.427,0.227,,,,,,,0.406,0.594,0.115,,,,,,,,104.0,106.0,112.0,0.232,,-0.84,,83.0,0.258,0.423,0.344,,,,,,
2024/07/11,1:09 PM.,DET,CLE,away,Sunny.,83,656427,RF,3,0,0,0,0,0,0,0,0,1,3,.252,.310,.410,.720,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,,,,0.023,0.441,,0.29,0.218,0.027,0.5,,-5.05,0.02,2.19,-0.55,93.3,,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.111,0.333,0.111,0.6,1.2,0.4,0.222,0.455,0.363,,,,0.164,0.219,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/24,6:36 PM.,BAL,CLE,away,Partly Cloudy.,84,700249,RF,4,0,1,0,0,0,0,0,0,1,3,.256,.314,.415,.729,700249,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.11,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,,,,97.0,94.0,94.0,0.084,0.407,0.075,0.13,,0.109,0.56,-3.12,0.86,-0.43,,-2.05,92.4,88.3,86.1,91.5,82.6,,0.223,0.379,0.185,0.25,0.542,0.235,0.2,0.24,0.103,,,,0.333,0.81,0.288,0.333,0.517,0.269,0.232,0.411,0.276,93.0,101.0,104.0,0.196,-2.26,76.3,,,,,,,,,,,,,,,,,,
2024/06/23,1:41 PM.,TOR,CLE,home,Cloudy.,78,579328,RF,0,0,0,0,0,0,0,0,0,0,0,.256,.315,.419,.734,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,114.0,103.0,107.0,,,,111.0,100.0,106.0,,,,,,,,0.471,,0.235,,0.111,-0.08,,,1.31,,-0.15,95.5,,86.7,,88.3,,0.274,0.505,0.28,0.194,0.25,0.358,,,,0.21,0.28,0.297,,,,0.264,0.395,0.274,,,,99.0,105.0,105.0,0.183,0.02,82.4,,,,,,,,,,,,,,,,,,
2024/06/22,4:11 PM.,TOR,CLE,home,Partly Cloudy.,89,621244,RF,4,1,1,0,0,0,0,0,0,0,1,.256,.315,.419,.734,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,,,,84.0,108.0,99.0,0.337,0.183,0.035,,,0.16,-1.26,-1.83,1.02,,,0.88,94.1,91.4,84.8,93.4,,,0.305,0.558,0.189,0.171,0.364,0.269,0.268,0.366,0.125,,,,0.36,0.48,0.123,,,,,,,111.0,102.0,106.0,0.286,0.28,83.2,,,,,,,,,,,,,0.188,0.404,0.31,,,
2024/06/21,7:11 PM.,TOR,CLE,home,Clear.,85,684320,LF,2,1,1,0,0,0,0,0,2,0,0,.256,.317,.422,.739,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,,,,,,,0.108,0.409,,0.282,,,-0.12,,2.98,0.67,,,93.9,,,93.4,84.6,,0.255,0.439,0.22,,,,0.167,0.167,0.149,0.213,0.36,0.335,,,,0.348,0.739,0.25,,,,97.0,95.0,100.0,0.105,-2.85,78.3,,85.0,102.0,102.0,0.096,,-1.17,,88.9,0.194,0.306,0.215,,,,,,
2024/06/20,1:10 PM.,SEA,CLE,home,Partly Cloudy.,88,622491,RF,4,2,3,1,0,2,2,0,0,0,0,.254,.308,.421,.729,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,,,,,,,0.179,0.454,,0.224,,0.143,0.97,,-0.41,0.65,,-1.63,95.6,,88.1,95.6,85.7,,0.203,0.365,0.273,0.287,0.545,0.265,0.298,0.457,0.105,0.207,0.357,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/19,6:42 PM.,SEA,CLE,home,Partly Cloudy.,85,693433,RF,4,0,0,0,0,0,0,0,0,0,2,.244,.300,.378,.678,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,,,,,,,0.23,0.489,,0.187,,0.094,1.44,,1.85,1.23,,0.0,94.8,,89.6,94.7,84.2,,0.218,0.355,0.273,0.186,0.373,0.207,0.234,0.315,0.097,0.265,0.529,0.241,,,,,,,0.1,0.1,0.417,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/18,6:40 PM.,SEA,CLE,home,Cloudy.,83,682243,RF,5,1,3,0,0,0,1,0,0,1,1,.249,.306,.386,.692,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,124.0,102.0,106.0,100.0,102.0,99.0,122.0,96.0,101.0,92.0,104.0,111.0,93.0,80.0,85.0,0.171,0.423,0.023,0.168,0.044,,1.53,0.14,1.55,-0.21,-0.4,,95.2,92.1,,94.7,84.5,85.0,0.184,0.348,0.266,,,,0.248,0.358,0.092,0.243,0.568,0.261,0.25,0.333,0.207,0.231,0.308,0.378,0.24,0.4,0.188,,,,,,,,95.0,107.0,111.0,0.171,,1.51,,84.4,0.148,0.225,0.29,,,,,,
2024/06/16,1:38 PM.,TOR,CLE,away,Sunny.,64,621244,RF,3,1,2,0,0,0,0,0,0,0,2,.239,.299,.380,.679,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,,,,84.0,108.0,99.0,0.337,0.183,0.035,,,0.16,-1.26,-1.83,1.02,,,0.88,94.1,91.4,84.8,93.4,,,0.305,0.558,0.189,0.171,0.364,0.269,0.268,0.366,0.125,,,,0.36,0.48,0.123,,,,,,,111.0,102.0,106.0,0.286,0.28,83.2,,,,,,,,,,,,,0.188,0.404,0.31,,,
2024/06/15,3:07 PM.,TOR,CLE,away,Sunny.,66,670950,RF,4,0,0,0,0,0,0,0,0,0,4,.232,.293,.376,.669,670950,trevorrichards,"Richards, T",Right,Trevor Richards,- - -,4.55,3.62,65.1,94.0,98.0,97.0,0.79,8.54,4.82,6.06,0.96,0.72,0.277,0.384,0.175,0.328,0.406,108.0,93.0,102.0,86.0,95.0,91.0,,,,,,,,,,,,,,0.464,,,,0.533,0.07,,,,,0.54,92.3,,79.2,,,,0.234,0.342,0.148,0.146,0.276,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,2.44,,85.9,,,,,,,,,
2024/06/14,7:08 PM.,TOR,CLE,away,Cloudy.,74,592332,RF,4,2,2,1,0,1,1,0,0,0,1,.237,.299,.384,.683,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,,,,,,,0.054,0.528,,0.084,,,0.43,,-3.21,-1.21,,,93.9,,,93.3,82.7,,0.277,0.466,0.175,,,,0.316,0.579,0.117,0.268,0.439,0.266,,,,,,,,,,,,,,,,,88.0,108.0,106.0,0.334,,0.51,,86.0,0.169,0.262,0.335,,,,,,
2024/06/11,7:11 PM.,CIN,CLE,away,Partly Cloudy.,76,608718,RF,1,0,0,0,0,0,0,0,1,0,2,.231,.295,.358,.653,608718,brentsuter,Suter,Left,Brent Suter,CIN,3.15,4.2,65.2,99.0,103.0,103.0,0.814,6.85,1.64,8.63,1.37,1.02,0.298,0.361,0.185,0.259,0.419,106.0,99.0,114.0,117.0,100.0,107.0,85.0,93.0,82.0,85.0,105.0,108.0,,,,,,,0.211,0.428,,0.163,,0.197,0.68,,0.21,-1.2,,0.56,85.8,,75.5,87.4,78.4,,0.273,0.4,0.171,0.196,0.314,0.266,0.239,0.478,0.168,0.261,0.522,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
