date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024/07/06,4:18 PM.,LAD,MIL,away,Sunny.,85,572020,LF,4,1,1,0,0,1,1,0,0,0,4,.322,.400,.512,.912,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,,,,69.0,98.0,86.0,64.0,107.0,97.0,0.05,0.551,,0.066,-0.21,-1.01,,-2.12,93.2,82.6,92.8,,0.308,0.423,0.091,0.2,0.3,0.362,0.264,0.431,0.144,0.25,0.375,0.326,,,,,,,82.0,95.0,83.0,0.031,,-3.38,,84.0,,,,,0.308,0.769,0.13,,,,,,,,,,,,,82.0,98.0,97.0,0.303,0.57,80.8
2024/07/05,7:10 PM.,LAD,MIL,away,Clear.,82,607192,DH,4,0,0,0,0,0,0,0,0,1,2,.324,.402,.504,.906,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.65,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.17,0.293,0.469,,,,139.0,97.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,0.087,0.45,0.186,,1.04,0.75,1.93,,96.3,,96.6,83.7,0.233,0.395,0.171,0.098,0.174,0.475,0.215,0.421,0.213,,,,,,,108.0,104.0,109.0,,,,,0.277,,1.15,,90.0,,,,,,,0.2,0.333,0.404,,,,,,,,,,,,,,,
2024/07/04,6:10 PM.,COL,MIL,away,Partly Cloudy.,82,615698,LF,3,1,0,0,0,0,0,0,2,1,1,.329,.408,.513,.921,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,,,,79.0,95.0,89.0,0.402,,0.126,0.018,,-2.0,-0.77,1.81,,84.9,93.8,79.6,0.35,0.596,0.184,0.25,0.531,0.282,,,,0.222,0.222,0.167,,,,,,,76.0,96.0,93.0,0.135,,-0.41,,87.8,,,,,0.296,0.507,0.203,,,,109.0,94.0,97.0,0.32,0.4,86.5,0.206,0.314,0.234,,,,,,
2024/07/03,6:40 PM.,COL,MIL,away,Clear.,91,641712,LF,3,1,2,1,0,1,1,0,1,1,1,.333,.408,.519,.927,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,6.01,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,103.0,97.0,100.0,64.0,89.0,76.0,71.0,96.0,86.0,0.327,0.153,0.172,0.1,-2.2,-0.07,0.48,-4.94,89.9,83.5,90.4,80.3,0.306,0.448,0.076,0.13,0.217,0.33,0.302,0.509,0.079,0.379,0.69,0.146,,,,99.0,96.0,97.0,,,,0.005,0.244,-18.69,-0.31,86.9,84.1,,,,,,,0.289,0.361,0.318,,,,,,,,,,,,,,,
2024/07/02,6:41 PM.,COL,MIL,away,Partly Cloudy.,87,663372,DH,5,0,3,1,0,0,0,0,0,1,2,.329,.403,.500,.903,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,81.0,102.0,96.0,93.0,93.0,89.0,0.128,0.37,0.101,0.147,0.63,-0.45,1.28,-1.02,94.6,85.2,94.2,79.2,0.299,0.403,0.159,0.164,0.26,0.248,0.24,0.376,0.177,0.299,0.485,0.394,,,,109.0,99.0,104.0,,,,,0.254,,-0.87,,87.4,0.156,0.375,0.35,,,,0.355,0.523,0.226,,,,,,,,,,,,,,,
2024/07/01,6:40 PM.,COL,MIL,away,Partly Cloudy.,84,596295,LF,5,2,2,0,1,0,0,1,0,0,1,.323,.399,.493,.892,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,,,,71.0,98.0,91.0,51.0,110.0,96.0,0.001,0.404,,0.205,-1.23,-42.96,,-0.15,90.4,81.1,90.1,,,,,0.22,0.368,0.269,0.305,0.6,0.096,0.28,0.409,0.273,,,,91.0,103.0,102.0,,,,,0.167,,-0.17,,83.8,,,,,,,0.274,0.513,0.22,,,,,,,,,,93.0,109.0,107.0,0.224,-0.08,77.6
2024/06/30,1:11 PM.,CHC,MIL,home,Sunny.,67,543294,LF,4,1,2,0,0,1,2,0,0,0,1,.321,.399,.486,.885,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.81,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.194,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,0.355,0.127,0.131,0.387,-1.51,-0.77,0.52,-0.72,87.7,80.9,87.6,74.3,0.333,0.493,0.106,0.22,0.3,0.244,0.237,0.553,0.209,0.267,0.409,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/29,3:11 PM.,CHC,MIL,home,Partly Cloudy.,85,657006,DH,4,0,1,0,0,0,0,1,0,1,3,.318,.398,.472,.870,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,0.053,0.595,0.022,0.033,0.38,0.43,2.76,0.32,91.6,86.2,91.6,79.9,0.292,0.458,0.182,0.0,0.0,0.2,0.253,0.396,0.223,0.222,0.222,0.172,,,,130.0,105.0,109.0,,,,,0.297,,1.81,,83.3,,,,,,,0.16,0.243,0.282,,,,,,,,,,,,,,,
2024/06/28,7:11 PM.,CHC,MIL,home,Roof Closed.,74,592791,DH,4,1,0,0,0,0,0,1,0,1,2,.319,.400,.476,.876,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.27,4.05,165.1,107.0,85.0,102.0,0.823,6.8,1.8,8.38,1.14,0.99,0.223,0.445,0.136,0.328,0.468,78.0,102.0,95.0,104.0,111.0,113.0,66.0,106.0,96.0,74.0,104.0,92.0,0.109,0.296,0.147,0.043,-0.27,1.47,-1.04,-2.45,92.3,86.0,92.5,79.5,0.219,0.297,0.085,0.232,0.424,0.23,0.287,0.497,0.147,0.273,0.576,0.148,,,,104.0,116.0,120.0,92.0,103.0,98.0,0.251,0.155,2.12,0.65,86.5,80.4,0.183,0.296,0.317,0.252,0.31,0.191,,,,,,,,,,,,,,,,,,
2024/06/26,1:10 PM.,TEX,MIL,home,Partly Cloudy.,83,543135,LF,4,1,3,0,0,0,0,1,1,0,0,.325,.407,.485,.892,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,75.0,105.0,98.0,,,,,0.374,0.137,,0.83,,-0.79,,95.4,,,76.7,,,,0.214,0.471,0.355,0.212,0.335,0.178,,,,,,,114.0,102.0,102.0,91.0,108.0,99.0,0.148,0.033,-1.41,-0.69,91.4,86.3,,,,0.327,0.624,0.2,0.269,0.462,0.25,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.368,,,,,,
2024/06/25,7:11 PM.,TEX,MIL,home,Partly Cloudy.,87,571760,LF,3,1,1,0,0,0,0,0,1,1,2,.317,.398,.480,.878,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,0.014,0.501,0.036,0.17,0.15,-4.52,-3.31,0.46,91.5,83.7,92.2,75.6,0.455,0.455,0.125,0.5,1.1,0.188,0.23,0.412,0.213,0.239,0.384,0.243,,,,79.0,100.0,103.0,20.0,51.0,51.0,0.001,0.278,-19.13,-0.26,86.6,82.5,,,,,,,0.26,0.385,0.365,,,,,,,,,,,,,,,
2024/06/24,7:10 PM.,TEX,MIL,home,Clear.,77,547179,DH,3,1,1,0,0,0,0,0,1,1,0,.317,.396,.482,.878,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,102.0,93.0,96.0,84.0,95.0,89.0,81.0,102.0,94.0,0.212,0.272,0.079,0.188,1.0,-0.25,0.02,1.94,93.8,84.6,93.6,81.7,0.291,0.441,0.062,0.217,0.348,0.352,0.155,0.309,0.184,0.122,0.173,0.373,,,,126.0,98.0,108.0,94.0,92.0,91.0,0.1,0.149,0.04,-1.51,90.1,83.9,0.19,0.429,0.291,0.235,0.51,0.236,0.368,0.632,0.253,,,,,,,,,,,,,,,
2024/06/23,1:11 PM.,SD,MIL,away,Sunny.,79,650633,DH,5,0,1,0,0,0,0,0,0,2,3,.316,.395,.485,.880,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,,,,86.0,103.0,101.0,88.0,105.0,98.0,0.279,0.241,,0.246,-0.15,0.68,,1.61,93.7,86.7,92.9,,0.2,0.376,0.189,,,,0.265,0.402,0.261,0.207,0.286,0.362,,,,115.0,97.0,102.0,,,,,0.234,,-0.19,,82.9,0.206,0.304,0.345,,,,0.281,0.5,0.284,,,,,,,,,,,,,,,
2024/06/22,4:15 PM.,SD,MIL,away,Sunny.,76,681190,LF,3,0,0,0,0,0,0,0,1,0,0,.319,.399,.492,.891,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,124.0,101.0,106.0,92.0,103.0,100.0,103.0,103.0,98.0,0.157,0.285,0.197,0.124,-0.56,-1.91,-0.45,-3.49,94.3,88.6,94.2,82.2,0.429,0.571,0.106,0.234,0.422,0.239,0.301,0.462,0.222,0.365,0.615,0.122,,,,132.0,101.0,109.0,107.0,99.0,97.0,0.137,0.1,2.22,-0.16,90.2,82.4,0.229,0.396,0.247,0.228,0.351,0.169,,,,,,,,,,,,,,,,,,
2024/06/21,6:41 PM.,SD,MIL,away,Clear.,70,656302,LF,5,1,2,0,0,0,1,0,0,1,0,.324,.402,.500,.902,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,,,,,0.435,,0.009,0.22,,,-4.13,96.9,69.7,,,,,,0.28,0.44,0.286,0.235,0.39,0.203,0.25,1.0,0.2,,,,112.0,100.0,105.0,113.0,89.0,90.0,0.006,0.471,-5.11,1.98,91.8,87.2,0.2,0.267,0.385,0.25,1.0,0.0,0.159,0.257,0.447,,,,,,,,,,105.0,95.0,102.0,0.079,-0.95,82.3
2024/06/20,6:40 PM.,SD,MIL,away,Clear.,70,800049,LF,4,2,1,0,0,0,1,0,1,1,2,.322,.402,.503,.905,800049,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.64,33.2,95.0,98.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.345,0.416,79.0,84.0,84.0,112.0,103.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,0.041,0.392,0.127,0.103,-3.03,-4.79,-2.5,-2.61,94.6,89.9,93.9,80.7,0.429,0.429,0.083,0.364,0.818,0.083,0.333,0.667,0.134,0.429,0.571,0.35,,,,123.0,98.0,108.0,,,,,0.337,,1.16,,86.8,,,,,,,0.216,0.333,0.25,,,,,,,,,,,,,,,
2024/06/19,6:38 PM.,LAA,MIL,away,Clear.,72,542881,LF,3,1,1,1,0,0,0,1,1,0,2,.324,.402,.508,.910,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,0.033,0.396,0.001,0.371,-0.73,-3.87,-3.14,1.32,89.4,78.9,88.1,71.6,0.261,0.696,0.152,,,,0.272,0.494,0.183,0.185,0.259,0.396,,,,80.0,141.0,142.0,99.0,100.0,96.0,0.185,0.013,-0.41,-0.06,84.3,81.3,,,,0.264,0.455,0.247,0.0,0.0,0.357,,,,,,,,,,,,,,,
2024/06/18,6:39 PM.,LAA,MIL,away,Clear.,74,656288,LF,4,1,1,0,0,1,1,0,0,0,2,.324,.400,.506,.906,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,0.01,0.376,0.107,0.267,-0.85,-6.83,-0.86,0.48,93.4,88.6,93.0,80.6,0.429,0.857,0.0,0.271,0.438,0.241,0.251,0.529,0.147,0.259,0.387,0.288,,,,107.0,100.0,110.0,,,,,0.24,,-0.91,,87.7,,,,,,,0.284,0.444,0.331,,,,,,,,,,,,,,,
2024/06/17,6:38 PM.,LAA,MIL,away,Clear.,71,668676,LF,4,0,0,0,0,0,0,0,0,0,2,.326,.403,.494,.897,668676,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.44,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,55.0,91.0,89.0,92.0,49.0,99.0,83.0,,,,,0.442,0.053,0.236,-2.74,,-5.16,0.77,90.2,84.4,,75.9,,,,0.333,0.667,0.0,0.304,0.783,0.065,0.111,0.111,0.19,,,,76.0,97.0,100.0,,,,,0.269,,-1.46,,83.8,,,,,,,0.25,0.5,0.423,,,,,,,,,,,,,,,
2024/06/16,1:10 PM.,CIN,MIL,home,Partly Cloudy.,79,593423,DH,3,1,1,0,0,0,1,0,1,0,1,.333,.411,.506,.917,593423,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,,,,,,,83.0,105.0,98.0,83.0,100.0,98.0,0.191,0.332,,,-0.02,1.13,,,95.6,,94.8,,0.248,0.407,0.113,,,,0.206,0.367,0.231,,,,,,,117.0,103.0,106.0,109.0,95.0,95.0,0.187,0.107,-1.4,-1.94,90.4,85.4,,,,0.326,0.609,0.223,0.288,0.577,0.325,119.0,99.0,105.0,0.183,-0.23,86.0,0.218,0.297,0.426,,,,,,
2024/06/15,3:11 PM.,CIN,MIL,home,Cloudy.,76,671096,LF,4,0,2,0,0,0,0,1,0,1,0,.333,.410,.509,.919,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,101.0,98.0,99.0,78.0,96.0,89.0,,,,,0.535,0.116,0.163,-0.26,,-1.56,0.23,92.8,84.8,,80.8,,,,0.327,0.653,0.179,0.254,0.451,0.194,0.214,0.429,0.273,,,,125.0,106.0,112.0,,,,,0.186,,0.49,,82.9,0.189,0.307,0.287,,,,,,,,,,,,,,,,,,,,,
2024/06/14,7:10 PM.,CIN,MIL,home,Clear.,71,668881,DH,4,1,2,0,0,0,0,1,1,1,1,.329,.408,.509,.917,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,118.0,96.0,101.0,123.0,102.0,104.0,,,,,0.552,0.018,,1.56,,-2.87,,97.6,,,80.9,,,,0.4,1.0,0.2,0.184,0.273,0.248,,,,,,,125.0,96.0,103.0,,,,,0.346,,0.62,,86.8,,,,,,,0.161,0.3,0.39,120.0,89.0,103.0,0.083,-0.79,87.0,0.243,0.405,0.284,,,,,,
