date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/05/02,7:07 PM.,11,W,AZ,TEX,home,Cloudy.,78,668678,4,6,2,0,1,9,2,10,32,0,5,13,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.007,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,86.8,93.0,87.4,0.286,0.714,0.125,0.25,0.389,0.265,0.21,0.336,0.314,5.0,7,3,3,0,6,0,94,59,2.53,592351,Jon Gray,5.1,4,2,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.227,-2.24,0.46,90.2,82.5,0.21,0.344,0.405,0.238,0.36,0.192,0.352,0.648,0.205,,,,,,,,,,,,,,,,,,,,,
2023/05/03,1:07 PM.,11,L,AZ,TEX,home,Partly Cloudy.,79,694297,12,7,2,0,4,10,3,12,38,0,7,13,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.443,0.148,0.386,0.466,90.0,100.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.454,0.27,0.122,-1.63,-0.03,1.21,-3.66,93.6,86.7,93.1,83.8,0.313,0.563,0.188,0.18,0.323,0.337,0.4,0.711,0.33,4.2,9,7,7,1,3,4,87,55,13.50,571760,Andrew Heaney,4.2,6,5,,,,,,,,,,,,,0.294,0.529,0.294,0.327,0.654,0.17600000000000002,,,,106.0,89.0,97.0,0.055,-1.24,78.8,,,,,,,,,,,,,,,
2023/05/05,6:38 PM.,12,L,LAA,TEX,away,Partly Cloudy.,65,542881,5,4,2,0,0,11,6,8,39,1,3,34,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.33299999999999996,0.238,0.381,0.39799999999999996,5.0,5,3,2,5,6,0,103,63,5.40,641540,Dane Dunning,5.0,0,3,,,,104.0,103.0,98.0,0.224,,0.48,,85.1,,,,,0.301,0.566,0.193,0.239,0.366,0.268,105.0,84.0,83.0,0.002,-0.33,72.9,0.001,-4.72,90.1,,,,,,,,,,,,
2023/05/06,6:09 PM.,12,W,LAA,TEX,away,Partly Cloudy.,66,672282,1,10,2,0,0,11,5,15,42,1,10,17,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.24600000000000002,4.0,7,3,3,2,7,0,94,60,5.10,543135,Nathan Eovaldi,8.0,0,5,,,,,,,,,,,,,0.191,0.326,0.28600000000000003,0.291,0.505,0.212,,,,93.0,94.0,105.0,0.194,0.14,74.7,,,,,,,,,,,,,,,
2023/05/07,1:08 PM.,12,W,LAA,TEX,away,Partly Cloudy.,70,660761,8,16,4,0,3,9,5,17,45,3,14,22,660761,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.241,0.466,0.19,0.319,0.428,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,0.052,0.398,0.267,0.269,-0.97,-3.55,-3.72,-2.55,92.3,82.0,90.8,81.5,0.444,0.778,0.067,0.591,1.091,0.25,0.31,0.548,0.385,2.2,6,7,7,3,3,2,74,43,9.62,527048,Martín Pérez,3.2,7,2,,,,99.0,68.0,88.0,0.015,,0.89,,88.1,,,,,0.273,0.477,0.222,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,
2023/05/08,6:40 PM.,13,W,SEA,TEX,away,Partly Cloudy.,61,669302,1,2,0,0,0,13,1,4,30,1,2,4,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,,93.7,88.7,0.667,1.0,0.25,0.211,0.349,0.322,,,,6.2,3,2,2,1,10,0,91,65,3.79,592351,Jon Gray,7.0,1,8,110.0,95.0,103.0,,,,,0.134,,0.39,,80.3,0.214,0.371,0.306,0.28,0.491,0.177,,,,,,,,,,0.148,0.25,85.6,0.174,0.34,0.35,98.0,103.0,117.0,,,,,,
2023/05/09,6:39 PM.,13,L,SEA,TEX,away,Clear.,61,669923,5,0,1,0,0,11,1,7,34,0,0,14,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.216,0.394,0.197,0.018,1.34,0.43,1.03,-5.31,96.1,86.6,95.8,86.3,0.261,0.383,0.131,0.264,0.377,0.22,0.5,0.9,0.125,7.0,6,0,0,0,9,0,101,75,2.62,571760,Andrew Heaney,6.2,3,7,,,,,,,,0.115,,0.35,,81.8,0.265,0.458,0.159,0.234,0.392,0.28,,,,,,,,,,0.061,1.07,84.9,0.143,0.286,0.35700000000000004,95.0,103.0,110.0,,,,75.1,0.001,0.26
2023/05/10,12:40 PM.,13,W,SEA,TEX,away,Sunny.,56,622491,3,4,3,0,1,14,0,13,39,1,4,19,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.239,0.337,0.136,0.234,0.455,0.37799999999999995,0.28,0.42,0.325,5.0,8,3,3,0,9,1,98,68,2.70,641540,Dane Dunning,6.0,2,5,,,,,,,,,,,,,,,,0.165,0.384,0.33,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/11,6:42 PM.,14,W,OAK,TEX,away,Clear.,60,665622,0,4,2,1,1,7,1,7,34,1,3,11,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.238,0.087,-0.35,-0.8,-0.8,1.25,96.1,87.3,95.5,85.3,0.313,0.406,0.141,0.233,0.456,0.484,0.256,0.282,0.304,6.0,5,3,3,0,3,1,87,50,8.18,543135,Nathan Eovaldi,8.2,0,12,,,,,,,,,,,,,0.146,0.366,0.308,0.272,0.494,0.121,,,,99.0,96.0,98.0,0.117,-0.73,79.6,,,,,,,,,,,,,,,
2023/05/12,6:41 PM.,14,L,OAK,TEX,away,Clear.,65,686610,9,7,4,0,1,11,8,12,39,1,7,27,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.543,0.271,0.166,-0.52,,-0.79,-1.4,93.3,84.2,,81.1,,,,0.218,0.423,0.32799999999999996,0.34,0.515,0.374,5.0,7,4,3,5,5,0,93,56,7.02,527048,Martín Pérez,5.0,4,3,,,,,,,,,,,,,0.333,0.833,0.0,0.275,0.493,0.17800000000000002,,,,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,,,,,
2023/05/13,1:09 PM.,14,W,OAK,TEX,away,Sunny.,74,621076,0,5,2,0,2,10,1,9,32,4,5,9,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,0.139,0.414,0.307,0.078,0.35,-2.81,-0.35,-2.75,92.3,83.3,92.0,80.8,0.412,0.529,0.14300000000000002,0.263,0.4,0.316,0.368,0.737,0.18,7.0,6,3,3,1,7,1,104,69,10.17,592351,Jon Gray,8.0,0,5,,,,,,,,,,,,,0.444,0.778,0.235,0.202,0.384,0.252,,,,84.0,108.0,109.0,0.061,-1.04,75.9,,,,,,,,,,,,,,,
2023/05/14,1:07 PM.,14,W,OAK,TEX,away,Sunny.,71,676664,3,11,2,0,2,8,2,11,40,0,11,16,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.21,0.395,0.28300000000000003,0.277,0.438,0.225,5.1,5,3,2,1,6,1,101,70,5.27,571760,Andrew Heaney,6.0,1,9,,,,,,,,,,,,,,,,0.256,0.478,0.217,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/15,7:07 PM.,15,L,ATL,TEX,home,Roof Closed.,74,450203,12,0,0,0,0,12,1,10,37,0,0,22,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.103,-1.26,-4.03,,0.86,94.9,86.0,94.2,,0.474,0.711,0.071,,,,0.25,0.339,0.336,6.2,7,0,0,1,10,0,106,70,2.85,674003,Cody Bradford,5.0,6,3,,,,89.0,92.0,87.0,0.08,,0.25,,89.1,,0.177,0.258,0.42,0.292,0.482,0.225,0.296,0.407,0.3,139.0,100.0,111.0,0.432,1.79,82.3,,,,,,,,,,,,,,,
2023/05/16,7:08 PM.,15,W,ATL,TEX,home,Roof Closed.,74,694363,4,7,1,0,2,5,3,10,32,1,7,6,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,0.329,0.23,-0.83,,1.11,-2.01,91.4,82.2,,84.9,,,,0.197,0.311,0.28600000000000003,0.26,0.5,0.33299999999999996,5.0,3,3,3,2,3,1,66,42,7.24,641540,Dane Dunning,6.0,1,4,,,,,,,,,,,,,,,,0.311,0.489,0.099,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/17,7:07 PM.,15,L,ATL,TEX,home,Roof Closed.,74,675911,6,5,1,1,2,11,4,7,32,0,5,12,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.338,0.073,0.4,,1.67,0.97,97.2,87.0,,85.6,,,,0.154,0.269,0.5529999999999999,0.122,0.184,0.444,5.0,6,4,4,3,7,2,88,59,2.96,543135,Nathan Eovaldi,7.0,3,5,,,,,,,,,,,,,,,,0.256,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/19,7:09 PM.,16,W,COL,TEX,home,Roof Closed.,74,666154,2,7,3,0,1,6,3,10,33,1,7,14,666154,karlkauffmann,Kauffmann,Right,Karl Kauffmann,COL,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.357,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,85.0,90.1,83.8,0.357,0.524,0.077,0.28,0.44,0.17,0.323,0.484,0.14,4.1,7,5,4,2,4,1,85,52,8.31,527048,Martín Pérez,7.0,2,7,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,,,0.333,0.619,0.3,0.188,0.438,0.294,,,,,,,,,,,,,,,,,,,,,
2023/05/20,3:07 PM.,16,W,COL,TEX,home,Roof Closed.,74,607536,5,11,3,0,2,3,4,15,37,0,10,20,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.283,0.184,0.236,0.122,1.13,-0.86,-0.2,-3.3,88.8,84.2,88.7,84.1,0.349,0.529,0.091,0.246,0.549,0.2,0.435,0.681,0.139,2.0,9,8,5,0,0,0,56,40,3.88,592351,Jon Gray,5.0,1,6,96.0,105.0,105.0,,,,,0.176,,-1.91,,80.6,0.261,0.41,0.32,0.239,0.431,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/21,1:38 PM.,16,W,COL,TEX,home,Partly Cloudy.,73,657756,3,13,5,0,3,8,5,13,36,0,13,14,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,0.544,0.305,0.133,-1.53,,-2.41,0.41,92.6,80.6,,85.3,,,,0.313,0.616,0.262,0.204,0.265,0.22699999999999998,3.2,5,5,5,2,5,2,90,63,5.97,571760,Andrew Heaney,6.0,0,5,,,,,,,,,,,,,0.5,0.6,0.231,0.338,0.605,0.18600000000000003,,,,100.0,101.0,103.0,0.018,-8.0,78.7,,,,,,,,,,,,,,,
2023/05/22,6:36 PM.,17,L,PIT,TEX,away,Partly Cloudy.,77,682847,6,4,0,0,1,7,2,7,31,0,4,9,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.343,0.135,0.246,0.449,0.312,0.209,0.209,0.341,7.2,5,2,2,2,4,0,93,59,4.02,641540,Dane Dunning,5.2,1,3,,,,,,,,,,,,,,,,0.383,0.704,0.156,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/23,6:36 PM.,17,W,PIT,TEX,away,Partly Cloudy.,77,448179,1,6,2,1,1,12,2,9,35,0,4,11,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.088,0.023,-0.32,2.5,-2.52,-0.06,88.4,83.0,86.1,71.1,0.105,0.105,0.226,0.5,0.929,0.125,0.263,0.421,0.037000000000000005,5.1,7,5,5,2,9,0,98,66,4.27,543135,Nathan Eovaldi,9.0,1,5,,,,85.0,97.0,93.0,0.147,0.008,-1.27,-3.65,83.3,67.1,0.283,0.47,0.174,0.249,0.454,0.218,0.39,0.701,0.19899999999999998,116.0,94.0,103.0,0.354,-1.16,72.0,,,,,,,,,,,,,,,
2023/05/24,12:35 PM.,17,W,PIT,TEX,away,Sunny.,70,670912,2,3,2,0,1,9,3,8,37,1,3,22,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.367,0.041,-1.25,0.93,0.8,-0.07,95.8,88.1,95.7,88.2,0.276,0.345,0.065,0.21,0.349,0.326,0.25,0.3,0.35700000000000004,5.2,6,3,3,2,5,1,95,63,4.70,527048,Martín Pérez,7.0,2,3,,,,,,,,,,,,,0.193,0.352,0.308,0.277,0.477,0.183,,,,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,,,,,,,
2023/05/26,7:06 PM.,18,W,BAL,TEX,away,Clear.,73,680570,2,12,1,1,3,7,5,13,39,0,12,13,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,,0.496,0.148,0.224,-0.83,,1.92,1.7,97.4,83.9,,82.4,,,,0.153,0.169,0.34,0.201,0.318,0.28300000000000003,3.1,6,9,8,3,6,3,83,49,7.35,592351,Jon Gray,7.0,1,8,,,,76.0,90.0,86.0,0.052,,-1.59,,90.0,,0.176,0.353,0.281,0.342,0.535,0.24100000000000002,0.333,0.889,0.14300000000000002,146.0,97.0,101.0,0.081,-0.49,79.9,,,,,,,,,,,,,,,
2023/05/27,4:10 PM.,18,W,BAL,TEX,away,Partly Cloudy.,78,665152,3,5,2,0,0,5,2,10,37,0,4,18,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.123,0.43,1.81,-1.43,-1.4,94.6,85.3,91.9,82.8,0.269,0.38,0.081,0.25,0.417,0.244,0.26,0.377,0.27,6.1,5,3,3,2,5,0,97,63,4.58,571760,Andrew Heaney,7.0,1,3,,,,104.0,106.0,102.0,0.239,,0.02,,88.8,,0.347,0.592,0.24,0.252,0.409,0.262,0.222,0.416,0.27699999999999997,93.0,94.0,98.0,0.089,-2.29,78.1,,,,,,,,,,,,,,,
2023/05/28,1:36 PM.,18,L,BAL,TEX,away,Partly Cloudy.,71,680694,3,2,3,0,0,8,1,7,32,0,2,10,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,90.8,95.0,88.1,0.23,0.367,0.15,0.168,0.272,0.364,0.259,0.37,0.114,6.2,4,1,1,1,4,0,85,56,3.89,674003,Cody Bradford,5.0,2,5,,,,,,,,,,,,,0.142,0.165,0.35600000000000004,0.366,0.602,0.15,,,,135.0,105.0,109.0,0.173,3.99,84.8,,,,,,,,,,,,,,,
2023/05/29,1:11 PM.,19,W,DET,TEX,away,Sunny.,80,571510,0,5,1,0,1,7,4,10,34,1,5,15,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.186,-0.64,2.52,0.57,0.56,91.4,80.2,90.8,79.6,0.207,0.207,0.244,0.203,0.338,0.305,0.245,0.367,0.389,6.0,5,5,5,4,5,1,87,50,5.59,543135,Nathan Eovaldi,5.0,0,4,,,,,,,,,,,,,0.4,1.0,0.182,0.281,0.509,0.295,,,,90.0,87.0,92.0,0.074,-2.52,73.8,,,,,,,,,,,,,,,
2023/05/30,6:40 PM.,19,W,DET,TEX,away,Clear.,86,656412,6,10,4,0,1,6,4,13,41,1,9,23,656412,alexfaedo,Faedo,Right,Alex Faedo,DET,4.45,3.82,64.2,104.0,92.0,101.0,0.781,8.07,2.78,6.68,1.67,0.79,0.235,0.459,0.18,0.339,0.436,84.0,101.0,97.0,87.0,104.0,96.0,,,,103.0,105.0,108.0,,0.485,0.381,0.133,0.89,,0.65,-0.75,92.9,85.9,,82.3,,,,0.192,0.364,0.413,0.222,0.417,0.16899999999999998,4.1,7,6,6,1,4,0,73,50,5.54,527048,Martín Pérez,4.2,6,3,,,,,,,,,,,,,,,,0.2,0.438,0.124,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/31,1:10 PM.,19,L,DET,TEX,away,Sunny.,85,666214,3,2,3,1,0,9,3,11,36,0,2,17,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,80.0,100.0,92.0,,,,,,,,0.416,,0.175,-2.53,,,-0.22,93.4,85.0,,,,,,,,,0.189,0.392,0.318,4.1,7,1,1,1,5,0,82,50,7.28,641540,Dane Dunning,5.0,3,6,,,,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.247,0.356,0.285,0.374,0.682,0.19,0.271,0.5,0.29100000000000004,102.0,106.0,105.0,0.158,-0.86,77.5,,,,,,,,,,,,,,,
2023/06/02,7:09 PM.,20,W,SEA,TEX,home,Roof Closed.,74,622491,0,2,1,0,0,7,1,7,29,0,2,10,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.239,0.337,0.136,0.234,0.455,0.37799999999999995,0.28,0.42,0.325,7.0,5,1,1,1,6,0,99,62,2.55,592351,Jon Gray,7.0,0,5,,,,,,,,,,,,,,,,0.165,0.384,0.33,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/03,3:07 PM.,20,W,SEA,TEX,home,Roof Closed.,72,693433,6,16,6,0,4,10,5,19,43,0,16,24,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.296,0.363,0.175,0.271,0.453,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037,0.69,1.34,-0.83,-2.37,95.1,89.7,95.0,86.0,0.213,0.372,0.20800000000000002,0.257,0.457,0.311,0.4,0.4,0.222,2.0,7,6,6,1,4,0,47,33,27.00,571760,Andrew Heaney,3.0,3,5,,,,,,,,,,,,,,,,0.207,0.407,0.303,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/04,1:37 PM.,20,W,SEA,TEX,home,Roof Closed.,74,682243,3,12,6,0,2,8,5,15,39,0,12,21,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,4.32,4.86,131.1,104.0,117.0,109.0,0.783,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.356,0.464,90.0,101.0,107.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.274,0.056,0.3,1.22,0.14,0.66,95.1,85.0,95.1,85.0,0.26,0.36,0.096,0.3,0.475,0.174,0.167,0.433,0.179,2.1,8,7,7,2,2,1,61,38,4.46,543135,Nathan Eovaldi,6.0,0,7,,,,,,,,,,,,,0.667,1.333,0.125,0.256,0.45,0.271,,,,113.0,102.0,102.0,0.009,-8.41,78.2,,,,,,,,,,,,,,,
2023/06/05,7:08 PM.,21,W,STL,TEX,home,Roof Closed.,74,425794,3,4,2,0,0,8,3,11,36,0,4,15,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,0.314,0.099,0.003,0.05,-1.48,-3.36,-13.9,-3.6,85.7,81.4,86.9,75.6,0.394,0.746,0.09300000000000001,,,,0.389,0.611,0.1,5.1,8,3,3,2,3,0,106,64,5.97,527048,Martín Pérez,7.0,0,5,,,,107.0,99.0,95.0,0.226,0.002,-0.27,6.39,82.9,65.7,0.291,0.475,0.153,0.326,0.512,0.11699999999999999,0.344,0.473,0.152,129.0,102.0,110.0,0.306,-1.5,71.5,,,,,,,,,,,,,,,
