date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2023-08-07,6:42 PM.,OAK,TEX,away,Clear.,70,686610,LF,3,1,1,1,0,0,0,0,1,0,2,0.223,0.306,0.375,0.681,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.543,0.271,0.166,-0.52,,-0.79,-1.4,93.3,84.2,,81.1,,,,0.218,0.423,0.3279999999999999,0.34,0.515,0.374,,,,,,,,,,,,,0.333,0.833,0.0,0.275,0.493,0.178,,,,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,,,,,,,,
2023-08-06,1:37 PM.,MIA,TEX,home,Roof Closed.,74,645261,DH,4,0,0,0,0,0,0,0,0,3,4,0.222,0.303,0.372,0.675,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.273,-0.27,1.72,0.72,-0.43,98.0,91.1,97.6,89.9,0.237,0.366,0.124,0.227,0.364,0.352,0.282,0.401,0.299,,,,,,,,,,,,,0.308,0.308,0.182,0.253,0.448,0.267,,,,134.0,99.0,105.0,0.022,-0.52,86.1,,,,,,,,,,,,,,,,,,
2023-08-05,3:09 PM.,MIA,TEX,home,Roof Closed.,74,666277,DH,3,1,1,0,0,1,3,0,1,1,2,0.226,0.307,0.377,0.684,666277,georgesoriano,"Soriano, G",Right,George Soriano,MIA,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.453,0.149,0.351,0.429,93.0,96.0,98.0,87.0,90.0,82.0,,,,111.0,100.0,108.0,,0.405,0.379,0.215,-0.11,,0.68,0.64,94.6,88.9,,83.3,,,,0.162,0.365,0.38,0.22,0.32,0.3289999999999999,,,,,,,,,,,,,,,,0.315,0.411,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,7:08 PM.,MIA,TEX,home,Roof Closed.,74,666200,DH,4,0,1,0,0,0,0,0,0,2,3,0.224,0.305,0.366,0.671,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,0.21,0.93,-0.81,-0.26,-0.09,96.7,88.3,96.5,85.1,0.314,0.686,0.102,0.233,0.389,0.518,0.248,0.429,0.361,,,,68.0,87.0,76.0,0.004,,0.74,,91.4,,,,,0.232,0.384,0.1939999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,7:07 PM.,CWS,TEX,home,Roof Closed.,74,656302,RF,1,0,0,0,0,0,0,0,0,0,1,0.224,0.306,0.368,0.674,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.432,0.386,0.03,-0.15,,0.4,1.0,95.6,74.6,,86.3,,,,0.216,0.339,0.433,0.111,0.111,0.5379999999999999,83.0,94.0,99.0,,,,,0.152,,-1.83,,80.2,0.298,0.538,0.249,0.273,0.436,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30,1:11 PM.,SD,TEX,away,Partly Cloudy.,77,605483,LF,2,0,1,0,0,0,0,0,3,1,1,0.225,0.307,0.369,0.676,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,86.7,,88.4,,,,0.123,0.26,0.536,0.185,0.266,0.4679999999999999,,,,,,,,,,,,,0.079,0.14,0.563,0.255,0.389,0.195,,,,106.0,102.0,110.0,0.198,2.55,81.0,,,,,,,,,,,,,,,,,,
2023-07-28,7:01 PM.,SD,TEX,away,Clear.,73,605397,DH,3,0,0,0,0,0,0,0,1,1,5,0.223,0.298,0.368,0.666,605397,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.438,0.154,0.254,0.414,101.0,102.0,100.0,80.0,105.0,98.0,109.0,98.0,78.0,117.0,110.0,111.0,0.054,0.245,0.145,0.114,1.77,3.35,-2.03,-0.63,93.1,87.1,92.8,82.2,0.261,0.261,0.125,0.281,0.594,0.3389999999999999,0.267,0.333,0.406,,,,102.0,99.0,98.0,0.204,,1.68,,90.1,,0.207,0.329,0.34,0.205,0.273,0.222,0.302,0.429,0.13,134.0,107.0,110.0,0.239,0.77,81.3,,,,,,,,,,,,,,,,,,
2023-07-26,7:12 PM.,HOU,TEX,away,Roof Closed.,73,664285,LF,5,2,2,1,1,0,0,0,0,0,4,0.225,0.299,0.373,0.672,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,98.0,-63.0,-49.0,97.0,98.0,96.0,,,,0.468,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,90.1,95.3,84.7,0.274,0.455,0.126,0.189,0.405,0.4379999999999999,0.231,0.342,0.311,,,,99.0,99.0,95.0,0.034,,0.45,,89.1,,0.158,0.211,0.402,,,,0.182,0.182,0.435,118.0,98.0,106.0,0.253,1.07,80.2,,,,,,,,,,,,,,,,,,
2023-07-24,7:10 PM.,HOU,TEX,away,Roof Closed.,73,656232,DH,0,0,0,0,0,0,0,0,0,0,0,0.222,0.297,0.36,0.657,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,90.0,100.0,98.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.118,0.247,-1.15,-0.12,-3.74,0.83,92.1,87.1,92.1,82.0,0.338,0.477,0.135,0.333,0.722,0.355,0.227,0.352,0.332,,,,,,,0.004,,-0.48,,84.4,,0.217,0.217,0.302,0.273,0.505,0.159,,,,101.0,90.0,88.0,0.111,-0.81,79.5,,,,,,,,,,,,,,,,,,
2023-07-23,1:39 PM.,LAD,TEX,home,Roof Closed.,74,686218,LF,1,0,0,0,0,0,0,0,0,1,0,0.222,0.297,0.36,0.657,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,74.0,99.0,100.0,104.0,96.0,95.0,,,,112.0,98.0,103.0,,0.6,0.228,0.172,0.04,,1.57,0.51,95.4,82.9,,85.8,,,,0.091,0.182,0.412,0.178,0.333,0.476,,,,,,,,,,,,,,,,0.24,0.504,0.2019999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,3:07 PM.,LAD,TEX,home,Roof Closed.,72,676272,RF,2,0,0,0,0,0,0,0,0,0,2,0.223,0.298,0.361,0.659,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.16,1.2,1.75,-1.0,0.6,99.0,88.2,98.8,89.7,0.258,0.382,0.178,0.5,0.75,0.25,0.133,0.307,0.3989999999999999,,,,,,,,,,,,,0.184,0.303,0.36,0.258,0.367,0.206,,,,115.0,100.0,110.0,0.185,1.25,80.6,,,,,,,,,,,,,,,,,,
2023-07-19,1:08 PM.,TB,TEX,home,Roof Closed.,74,641793,DH,3,0,0,0,0,0,0,0,1,2,3,0.225,0.3,0.364,0.664,641793,zacklittell,Littell,Right,Zack Littell,- - -,4.1,4.24,90.0,105.0,92.0,105.0,0.801,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,0.099,0.312,0.397,,0.57,0.28,0.34,,94.1,,92.9,87.1,0.237,0.342,0.063,0.25,0.417,0.3,,,,,,,,,,,,,,,,,,,0.26,0.44,0.22,,,,,,,,,,0.192,-1.3,84.3,0.268,0.415,0.281,115.0,107.0,118.0,,,,,,,,,
2023-07-17,7:07 PM.,TB,TEX,home,Roof Closed.,74,663556,DH,3,1,2,1,0,0,0,0,0,1,0,0.227,0.301,0.369,0.67,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,86.9,,89.3,,,,0.261,0.58,0.291,0.153,0.191,0.541,,,,,,,,,,,,,0.197,0.344,0.314,0.269,0.479,0.233,,,,115.0,101.0,107.0,0.17,1.12,83.5,,,,,,,,,,,,,,,,,,
2023-07-16,1:39 PM.,CLE,TEX,home,Roof Closed.,74,676440,DH,1,0,0,0,0,0,0,0,0,0,0,0.222,0.297,0.361,0.658,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.383,0.168,0.302,0.427,101.0,98.0,105.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.471,0.27,0.166,0.6,,1.35,1.07,94.9,83.8,,84.7,,,,0.206,0.355,0.317,0.213,0.298,0.3779999999999999,,,,,,,,,,,,,0.271,0.479,0.233,0.243,0.348,0.19,,,,88.0,98.0,102.0,0.093,-1.11,78.3,,,,,,,,,,,,,,,,,,
2023-07-09,12:05 PM.,WSH,TEX,away,Cloudy.,83,571578,RF,4,0,0,0,0,0,0,0,0,0,1,0.223,0.298,0.362,0.66,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.417,0.169,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,81.2,92.1,80.5,0.32,0.463,0.074,0.233,0.461,0.397,0.29,0.645,0.4,,,,,,,,,,,,,,,,0.327,0.541,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,4:06 PM.,WSH,TEX,away,Cloudy.,87,663623,LF,0,0,0,0,0,0,0,0,0,0,0,0.227,0.302,0.369,0.671,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.356,,0.051,-0.01,-0.75,,1.21,94.5,87.8,93.9,,0.348,0.525,0.093,,,,0.25,0.5,0.156,,,,,,,,,,,,,0.197,0.362,0.257,0.208,0.376,0.192,,,,110.0,100.0,103.0,0.306,0.08,80.9,,,,,,,,,,,,,,,,,,
2023-07-06,7:12 PM.,BOS,TEX,away,Partly Cloudy.,88,676710,LF,2,0,0,0,0,0,1,0,1,1,0,0.227,0.302,0.369,0.671,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,1.44,,1.5,,93.6,,,82.5,,,,0.15,0.25,0.376,,,,92.0,101.0,103.0,108.0,94.0,95.0,0.281,0.119,0.35,-1.47,88.6,79.4,0.34,0.642,0.2,0.163,0.326,0.258,0.289,0.43,0.244,,,,,,,0.077,-0.82,82.4,0.214,0.357,0.214,88.0,95.0,103.0,,,,,,,,,
2023-07-05,7:12 PM.,BOS,TEX,away,Partly Cloudy.,80,678394,LF,4,0,1,1,0,0,0,0,0,0,1,0.229,0.303,0.372,0.675,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,0.239,-1.91,0.52,-1.86,1.38,95.5,86.2,95.0,85.3,0.278,0.435,0.16,0.3,0.456,0.259,0.196,0.291,0.387,,,,88.0,100.0,88.0,0.015,,-6.73,,89.1,,,,,0.31,0.646,0.1989999999999999,0.462,1.077,0.208,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-04,1:37 PM.,BOS,TEX,away,Overcast.,73,657514,LF,4,0,3,1,0,0,1,0,0,1,3,0.228,0.304,0.37,0.674,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.343,0.149,0.321,0.457,34.0,68.0,70.0,,,,79.0,100.0,88.0,,,,0.559,,,0.014,,1.73,,-13.88,,82.4,90.8,,0.252,0.362,0.185,,,,0.5,2.0,0.0,,,,,,,,,,,,,0.238,0.349,0.351,,,,,,,101.0,93.0,93.0,0.427,-0.78,77.6,,,,,,,,,,,,,,,,,,
2023-06-27,7:08 PM.,DET,TEX,home,Roof Closed.,74,666159,DH,4,0,0,0,0,0,1,0,0,0,4,0.219,0.297,0.358,0.655,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.036,0.58,,1.21,0.93,93.4,87.7,,81.9,,,,0.185,0.383,0.261,0.111,0.111,0.063,,,,,,,,,,,,,0.258,0.419,0.094,0.214,0.366,0.182,,,,102.0,99.0,101.0,0.172,-0.9,79.5,,,,,,,,,,,,,,,,,,
2023-06-25,1:37 PM.,NYY,TEX,away,Partly Cloudy.,79,543037,RF,4,0,0,0,0,0,0,0,0,1,2,0.223,0.303,0.365,0.668,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.208,0.071,1.66,,1.69,-0.54,96.7,89.1,,89.1,,,,0.186,0.251,0.327,0.235,0.51,0.286,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.215,0.269,0.244,0.201,0.332,0.228,0.262,0.377,0.311,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,4:09 PM.,NYY,TEX,away,Cloudy.,76,622663,PR,0,0,0,0,0,0,0,0,0,0,0,0.227,0.308,0.372,0.68,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.028,0.449,0.188,0.186,-2.42,5.41,-2.59,-1.4,96.5,86.7,95.7,84.7,0.091,0.091,0.208,0.289,0.566,0.254,0.279,0.441,0.216,,,,110.0,100.0,98.0,0.15,,-0.08,,90.8,,,,,0.355,0.692,0.196,0.208,0.313,0.173,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23,7:10 PM.,NYY,TEX,away,Overcast.,69,657376,DH,5,0,1,1,0,0,0,0,0,0,1,0.227,0.308,0.372,0.68,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,0.015,,-0.2,-0.59,-7.35,,89.4,93.4,86.0,0.288,0.447,0.11,0.276,0.559,0.263,0.5,0.5,0.091,146.0,100.0,118.0,96.0,106.0,105.0,0.279,0.191,0.27,-0.46,91.3,83.7,0.198,0.314,0.345,,,,0.28,0.457,0.222,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,3:07 PM.,TOR,TEX,home,Roof Closed.,74,670950,DH,3,0,0,0,0,0,0,0,1,0,2,0.228,0.31,0.371,0.681,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.566,-1.19,,,0.98,92.8,82.5,,,,,,,,,0.165,0.353,0.478,,,,,,,,,,,,,,,,0.33,0.538,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,7:09 PM.,LAA,TEX,home,Roof Closed.,74,660271,DH,3,1,0,0,0,0,0,0,1,1,0,0.231,0.311,0.377,0.688,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,,1.64,-0.53,1.81,,96.8,,94.5,83.7,0.273,0.409,0.225,0.146,0.339,0.365,,,,,,,96.0,89.0,88.0,0.156,,-0.82,,88.6,,0.111,0.167,0.417,0.164,0.236,0.27,0.31,0.606,0.228,87.0,97.0,105.0,0.036,1.15,75.7,0.062,-0.25,88.6,0.179,0.205,0.411,129.0,93.0,108.0,,,,,,,,,
2023-06-14,7:07 PM.,LAA,TEX,home,Roof Closed.,74,672282,LF,3,1,1,0,0,0,0,0,0,2,2,0.235,0.313,0.383,0.696,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.246,,,,,,,,,,,,,0.191,0.326,0.286,0.291,0.505,0.212,,,,93.0,94.0,105.0,0.194,0.14,74.7,,,,,,,,,,,,,,,,,,
2023-06-13,7:07 PM.,LAA,TEX,home,Roof Closed.,74,642545,DH,3,0,0,0,0,0,0,0,1,1,4,0.233,0.312,0.383,0.695,642545,jaimebarria,Barria,Right,Jaime Barria,LAA,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.463,0.175,0.302,0.424,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,84.6,92.2,85.9,0.389,0.889,0.118,0.242,0.452,0.26,0.227,0.25,0.349,,,,,,,,,,,,,,,,0.362,0.713,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12,7:07 PM.,LAA,TEX,home,Roof Closed.,74,542881,PH,1,0,0,0,0,0,0,0,0,0,1,0.237,0.313,0.389,0.702,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.3329999999999999,0.238,0.381,0.3979999999999999,,,,104.0,103.0,98.0,0.224,,0.48,,85.1,,,,,0.301,0.566,0.193,0.239,0.366,0.268,105.0,84.0,83.0,0.002,-0.33,72.9,0.001,-4.72,90.1,,,,,,,,,,,,,,,
2023-06-11,1:40 PM.,TB,TEX,away,Dome.,72,663556,LF,3,1,1,0,0,1,1,0,0,0,0,0.238,0.315,0.392,0.707,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,86.9,,89.3,,,,0.261,0.58,0.291,0.153,0.191,0.541,,,,,,,,,,,,,0.197,0.344,0.314,0.269,0.479,0.233,,,,115.0,101.0,107.0,0.17,1.12,83.5,,,,,,,,,,,,,,,,,,
2023-06-07,7:08 PM.,STL,TEX,home,Roof Closed.,74,656427,RF,3,0,1,1,0,0,0,0,1,1,0,0.237,0.315,0.376,0.691,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.417,0.246,0.033,-0.44,-2.28,-1.15,0.86,93.1,85.3,90.1,84.2,0.333,0.333,0.1,0.339,0.558,0.265,0.154,0.154,0.083,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.194,-1.05,0.23,88.7,76.2,0.204,0.372,0.402,0.29,0.411,0.208,0.318,0.545,0.264,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,7:07 PM.,STL,TEX,home,Roof Closed.,74,669461,LF,3,0,0,0,0,0,0,0,1,1,1,0.235,0.311,0.372,0.683,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.081,-0.74,1.76,-2.12,-0.64,94.2,87.3,94.3,86.6,0.208,0.302,0.098,0.333,0.533,0.286,0.278,0.389,0.125,,,,,,,,,,,,,0.222,0.472,0.3379999999999999,0.308,0.49,0.161,,,,101.0,87.0,97.0,0.224,-1.62,76.6,,,,,,,,,,,,,,,,,,
2023-06-04,1:37 PM.,SEA,TEX,home,Roof Closed.,74,682243,LF,5,0,1,1,0,0,2,0,0,2,2,0.239,0.312,0.378,0.69,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,4.32,4.86,131.1,104.0,117.0,109.0,0.783,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.356,0.464,90.0,101.0,107.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.274,0.056,0.3,1.22,0.14,0.66,95.1,85.0,95.1,85.0,0.26,0.36,0.096,0.3,0.475,0.174,0.167,0.433,0.179,,,,,,,,,,,,,0.667,1.333,0.125,0.256,0.45,0.271,,,,113.0,102.0,102.0,0.009,-8.41,78.2,,,,,,,,,,,,,,,,,,
2023-06-03,3:07 PM.,SEA,TEX,home,Roof Closed.,72,693433,RF,1,0,0,0,0,0,0,0,0,0,2,0.24,0.315,0.377,0.692,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.296,0.363,0.175,0.271,0.453,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037,0.69,1.34,-0.83,-2.37,95.1,89.7,95.0,86.0,0.213,0.372,0.208,0.257,0.457,0.311,0.4,0.4,0.222,,,,,,,,,,,,,,,,0.207,0.407,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02,7:09 PM.,SEA,TEX,home,Roof Closed.,74,622491,DH,3,0,1,0,0,0,0,0,0,2,0,0.241,0.317,0.379,0.696,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.239,0.337,0.136,0.234,0.455,0.3779999999999999,0.28,0.42,0.325,,,,,,,,,,,,,,,,0.165,0.384,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,1:10 PM.,DET,TEX,away,Sunny.,85,666214,LF,1,1,0,0,0,0,0,0,1,1,0,0.24,0.316,0.38,0.696,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,80.0,100.0,92.0,,,,,,,,0.416,,0.175,-2.53,,,-0.22,93.4,85.0,,,,,,,,,0.189,0.392,0.318,,,,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.247,0.356,0.285,0.374,0.682,0.19,0.271,0.5,0.291,102.0,106.0,105.0,0.158,-0.86,77.5,,,,,,,,,,,,,,,,,,
