date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
2023-08-23,7:21 PM.,ATL,NYM,away,Partly Cloudy.,91,450203,SS,0,0,0,0,0,0,0,0,0,0,0,0.109,0.196,0.239,0.435,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.103,-1.26,-4.03,,0.86,94.9,86.0,94.2,,0.25,0.339,0.336,0.474,0.711,0.071,,,,0.292,0.482,0.225,89.0,92.0,87.0,0.08,,0.25,,89.1,,0.296,0.407,0.3,0.177,0.258,0.42,,,,139.0,100.0,111.0,0.432,1.79,82.3,,,,,,,,,
2023-08-22,7:20 PM.,ATL,NYM,away,Partly Cloudy.,92,693821,3B,3,0,0,0,0,0,0,0,0,0,1,0.109,0.196,0.239,0.435,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.137,-1.13,0.01,0.97,1.3,90.7,85.0,89.5,82.7,0.188,0.235,0.236,0.28,0.402,0.134,0.21,0.393,0.337,0.286,0.495,0.1939999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21,7:20 PM.,ATL,NYM,away,Partly Cloudy.,92,642216,3B,3,0,0,0,0,0,0,0,0,1,0,0.116,0.208,0.256,0.464,642216,allanwinans,Winans,Right,Allan Winans,ATL,5.29,4.24,32.1,104.0,77.0,97.0,0.771,9.46,2.23,10.3,1.39,1.19,0.227,0.474,0.103,0.381,0.449,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.277,-1.11,-1.36,-1.04,0.71,90.0,82.9,89.6,78.8,0.25,0.341,0.311,0.387,0.581,0.113,0.267,0.5,0.364,0.25,0.583,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20,1:17 PM.,STL,NYM,away,Partly Cloudy.,95,641712,3B,2,0,1,0,0,0,1,0,1,0,0,0.125,0.222,0.275,0.497,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,STL,4.98,6.0,81.1,96.0,94.0,91.0,0.818,4.98,3.76,9.74,1.0,1.89,0.16,0.461,0.141,0.349,0.419,85.0,66.0,62.0,81.0,99.0,88.0,81.0,97.0,87.0,120.0,95.0,100.0,0.377,0.222,0.321,0.024,0.43,0.04,-0.76,-4.54,91.1,84.4,91.6,85.1,0.2,0.4,0.0,0.308,0.526,0.072,0.258,0.43,0.3929999999999999,0.281,0.328,0.129,,,,,,,,,,,,,0.25,0.25,0.306,,,,81.0,103.0,96.0,0.055,-0.31,81.4,,,,,,,,,
2023-08-19,6:16 PM.,STL,NYM,away,Clear.,87,571945,SS,0,0,0,0,0,0,0,0,0,0,0,0.105,0.19,0.263,0.453,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.054,-0.19,-1.61,0.62,2.68,93.3,84.4,92.7,86.4,0.182,0.382,0.085,0.34,0.54,0.085,0.245,0.375,0.2239999999999999,0.29,0.495,0.1889999999999999,,,,,0.002,,-0.89,,68.1,,,,0.261,0.387,0.198,,,,95.0,105.0,102.0,0.198,-0.92,75.9,,,,,,,,,
2023-08-18,7:15 PM.,STL,NYM,away,Clear.,79,668868,3B,4,0,0,0,0,0,0,0,0,1,4,0.105,0.19,0.263,0.453,668868,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,4.48,4.58,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.117,0.378,0.428,64.0,93.0,83.0,87.0,102.0,89.0,,,,,,,,0.537,0.17,0.021,-0.44,,0.82,-2.61,93.6,86.1,,85.7,0.25,1.0,0.125,,,,0.205,0.462,0.33,0.327,0.476,0.206,,,,,0.002,,-21.02,,62.4,,,,0.185,0.246,0.2289999999999999,,,,65.0,102.0,108.0,0.271,0.67,75.5,,,,,,,,,
2023-08-17,6:16 PM.,STL,NYM,away,Partly Cloudy.,84,425794,3B,4,0,0,0,0,0,0,0,0,0,0,0.118,0.211,0.294,0.505,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,0.314,0.099,0.003,0.05,-1.48,-3.36,-13.9,-3.6,85.7,81.4,86.9,75.6,0.389,0.611,0.1,0.394,0.746,0.093,,,,0.326,0.512,0.1169999999999999,107.0,99.0,95.0,0.226,0.002,-0.27,6.39,82.9,65.7,0.344,0.473,0.152,0.291,0.475,0.153,,,,129.0,102.0,110.0,0.306,-1.5,71.5,,,,,,,,,
2023-08-16,1:12 PM.,PIT,NYM,home,Partly Cloudy.,78,670912,3B,3,0,0,0,0,0,0,0,1,3,4,0.133,0.235,0.333,0.568,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.367,0.041,-1.25,0.93,0.8,-0.07,95.8,88.1,95.7,88.2,0.25,0.3,0.357,0.276,0.345,0.065,0.21,0.349,0.326,0.277,0.477,0.183,,,,,,,,,,,,,0.193,0.352,0.308,,,,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,
2023-08-15,7:12 PM.,PIT,NYM,home,Partly Cloudy.,78,663559,2B,4,1,1,0,0,1,1,0,0,1,1,0.148,0.233,0.37,0.603,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.072,0.444,0.189,0.046,-0.08,-1.63,-1.91,-0.8,90.7,84.6,90.7,84.5,0.273,0.364,0.3329999999999999,0.333,0.571,0.133,0.288,0.746,0.1989999999999999,0.305,0.435,0.156,,,,,,,,,,,,,0.267,0.493,0.209,,,,87.0,108.0,105.0,0.225,-0.85,76.5,0.024,3.65,85.0,0.0,0.0,0.3329999999999999,,,
2023-08-14,7:11 PM.,PIT,NYM,home,Cloudy.,81,682990,2B,4,1,1,0,0,1,2,0,0,0,1,0.13,0.231,0.261,0.492,682990,quinnpriester,Priester,Right,Quinn Priester,PIT,7.74,6.28,50.0,98.0,95.0,96.0,0.786,6.48,4.86,10.44,2.16,1.93,0.167,0.524,0.179,0.357,0.41,69.0,90.0,86.0,76.0,95.0,91.0,99.0,101.0,95.0,106.0,99.0,101.0,0.342,0.191,0.233,0.104,-4.2,0.97,-2.71,-1.98,92.7,89.1,93.6,85.3,0.263,0.316,0.25,0.261,0.406,0.1119999999999999,0.295,0.659,0.414,0.386,0.818,0.143,,,,,,,,,,,,,0.208,0.5,0.306,,,,113.0,98.0,104.0,0.13,-3.03,80.6,,,,,,,,,
2023-08-12,1:10 PM.,ATL,NYM,home,Partly Cloudy.,83,642216,SS,4,0,0,0,0,0,0,0,0,1,2,0.105,0.227,0.105,0.332,642216,allanwinans,Winans,Right,Allan Winans,ATL,5.29,4.24,32.1,104.0,77.0,97.0,0.771,9.46,2.23,10.3,1.39,1.19,0.227,0.474,0.103,0.381,0.449,78.0,107.0,101.0,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,0.277,-1.11,-1.36,-1.04,0.71,90.0,82.9,89.6,78.8,0.25,0.341,0.311,0.387,0.581,0.113,0.267,0.5,0.364,0.25,0.583,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-11,7:10 PM.,ATL,NYM,home,Clear.,82,450203,SS,2,0,0,0,0,0,0,0,2,1,2,0.133,0.278,0.133,0.411,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.103,-1.26,-4.03,,0.86,94.9,86.0,94.2,,0.25,0.339,0.336,0.474,0.711,0.071,,,,0.292,0.482,0.225,89.0,92.0,87.0,0.08,,0.25,,89.1,,0.296,0.407,0.3,0.177,0.258,0.42,,,,139.0,100.0,111.0,0.432,1.79,82.3,,,,,,,,,
2023-08-09,7:10 PM.,CHC,NYM,home,Partly Cloudy.,84,543294,2B,4,0,1,0,0,0,1,0,0,3,0,0.154,0.214,0.154,0.368,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,67.0,100.0,93.0,72.0,110.0,99.0,,,,0.349,0.205,,0.411,-1.61,0.04,,1.43,87.8,80.7,87.5,,0.18,0.279,0.324,0.318,0.46,0.08,,,,0.38,0.658,0.1119999999999999,,,,,,,,,,,,,0.25,0.25,0.4379999999999999,,,,97.0,79.0,84.0,0.035,0.0,73.3,,,,,,,,,
2023-08-08,7:15 PM.,CHC,NYM,home,Partly Cloudy.,77,592791,2B,0,0,0,0,0,0,0,0,0,0,0,0.111,0.2,0.111,0.311,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,86.5,93.9,80.9,0.28,0.44,0.106,0.296,0.394,0.133,0.233,0.333,0.2739999999999999,0.261,0.553,0.204,101.0,102.0,99.0,0.222,,-0.32,,88.6,,0.311,0.521,0.2739999999999999,0.198,0.349,0.2,,,,109.0,111.0,113.0,0.149,-0.12,80.5,,,,,,,,,
2023-08-07,7:10 PM.,CHC,NYM,home,Cloudy.,78,592767,2B,3,0,0,0,0,0,1,0,1,1,1,0.111,0.2,0.111,0.311,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,-1.32,,,,,91.9,,,,,0.314,0.6,0.173,,,,,,,86.0,94.0,82.0,0.117,0.494,-0.51,-0.09,88.6,78.6,0.293,0.463,0.216,0.229,0.399,0.36,105.0,102.0,103.0,,,,,,,,,,,,,,,
2023-08-03,1:10 PM.,KC,NYM,away,Cloudy.,81,663903,2B,3,0,0,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.334,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,87.7,92.1,84.0,0.265,0.353,0.104,0.339,0.555,0.113,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,7:10 PM.,KC,NYM,away,Cloudy.,83,666142,2B,3,0,1,0,0,0,0,0,0,2,0,0.333,0.333,0.333,0.666,666142,coleragans,Ragans,Left,Cole Ragans,- - -,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.178,0.284,0.409,90.0,97.0,103.0,108.0,100.0,100.0,,,,126.0,114.0,125.0,,0.401,0.104,0.237,0.24,,2.79,2.84,96.5,86.6,,86.6,0.152,0.192,0.344,,,,0.18,0.2,0.4,0.234,0.411,0.2789999999999999,89.0,92.0,87.0,0.134,0.124,1.47,-0.05,91.8,81.8,0.27,0.378,0.238,0.194,0.306,0.295,,,,,,,,,,,,,,,,,,
