date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName
2023-03-28,7:10 PM.,SUG,HOU,home,Partly Cloudy.,73,666215,2B,2,0,0,0,0,0,0,0,0,0,2,0.0,0.167,0.0,0.167,666215,forrestwhitley,Whitley,Right,Forrest Whitley
