date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023-06-07,12:38 PM.,PIT,OAK,away,Sunny.,69,672710,3B,4,1,2,0,0,0,1,0,1,0,1,0.304,0.407,0.348,0.755,672710,roansycontreras,Contreras,Right,Roansy Contreras,PIT,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.463,0.117,0.341,0.394,69.0,91.0,89.0,90.0,96.0,93.0,,,,108.0,105.0,111.0,,0.402,0.443,0.039,-2.43,,0.86,2.33,94.3,89.4,,83.6,0.381,0.598,0.0969999999999999,,,,0.0,0.0,0.286,0.273,0.273,0.059,99.0,98.0,103.0,0.117,-1.73,76.8,0.222,0.593,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,7:05 PM.,PIT,OAK,away,Partly Cloudy.,76,656605,3B,4,1,2,1,0,0,1,0,0,0,2,0.263,0.364,0.316,0.68,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.028,0.66,1.66,-0.5,-2.63,95.2,90.7,93.9,82.8,0.176,0.351,0.302,0.258,0.346,0.105,0.221,0.324,0.272,0.36,0.6,0.211,91.0,94.0,98.0,0.08,-1.97,78.0,0.273,0.614,0.235,99.0,98.0,99.0,0.242,-0.07,89.7,0.316,0.503,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05,7:06 PM.,PIT,OAK,away,Clear.,73,670912,3B,3,0,1,0,0,0,0,0,0,1,0,0.2,0.294,0.2,0.494,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.367,0.041,-1.25,0.93,0.8,-0.07,95.8,88.1,95.7,88.2,0.277,0.477,0.183,0.276,0.345,0.065,0.21,0.349,0.326,0.25,0.3,0.357,87.0,97.0,101.0,0.149,0.82,80.9,0.193,0.352,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-04,1:41 PM.,MIA,OAK,away,Roof Closed.,72,645261,PH,0,0,0,0,0,0,0,0,0,0,0,0.167,0.231,0.167,0.398,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.273,-0.27,1.72,0.72,-0.43,98.0,91.1,97.6,89.9,0.253,0.448,0.267,0.237,0.366,0.124,0.227,0.364,0.352,0.282,0.401,0.299,134.0,99.0,105.0,0.022,-0.52,86.1,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02,6:40 PM.,MIA,OAK,away,Roof Closed.,72,665795,3B,2,0,0,0,0,0,0,0,1,2,1,0.167,0.231,0.167,0.398,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.093,0.279,0.081,0.314,0.19,-0.3,-0.71,1.29,96.2,92.9,96.1,88.2,0.211,0.366,0.191,0.28,0.44,0.233,0.222,0.444,0.306,0.186,0.3,0.363,109.0,102.0,103.0,0.234,-0.37,84.6,0.24,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,12:38 PM.,ATL,OAK,home,Partly Cloudy.,61,694363,3B,3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,0.329,0.23,-0.83,,1.11,-2.01,91.4,82.2,,84.9,0.311,0.489,0.099,,,,0.197,0.311,0.286,0.26,0.5,0.3329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-30,6:41 PM.,ATL,OAK,home,Partly Cloudy.,60,693821,3B,4,0,0,0,0,0,0,0,0,1,4,0.286,0.286,0.286,0.572,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.137,-1.13,0.01,0.97,1.3,90.7,85.0,89.5,82.7,0.286,0.495,0.1939999999999999,0.28,0.402,0.134,0.21,0.393,0.337,0.188,0.235,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,5:08 PM.,ATL,OAK,home,Partly Cloudy.,65,647336,3B,3,1,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.334,647336,michaelsoroka,Soroka,Right,Michael Soroka,ATL,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,79.0,88.0,87.0,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,0.227,0.324,0.266,0.182,-1.72,1.07,-2.58,-2.1,93.2,82.0,92.5,83.1,0.271,0.667,0.239,0.286,0.4,0.113,0.36,0.52,0.313,0.2,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,3:08 PM.,TOR,MIA,away,Partly Cloudy.,69,621114,1B,3,1,2,0,0,0,2,0,1,0,0,0.276,0.357,0.461,0.818,621114,ryanburr,Burr,Right,Ryan Burr,TOR,4.13,3.56,32.2,99.0,98.0,102.0,0.694,12.95,3.31,7.99,1.1,0.72,0.225,0.45,0.138,0.4,0.375,,,,79.0,94.0,91.0,,,,111.0,102.0,108.0,,0.395,0.605,,-0.36,,0.6,,94.1,,,85.4,0.256,0.465,0.224,,,,0.214,0.369,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,3:08 PM.,TOR,MIA,away,Roof Closed.,68,684320,DH,4,0,1,0,0,0,1,0,0,1,3,0.271,0.351,0.459,0.81,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,0.108,0.409,0.282,,-0.12,2.98,0.67,,93.9,,93.4,84.6,0.255,0.439,0.22,0.167,0.167,0.149,0.213,0.36,0.335,,,,97.0,95.0,100.0,0.105,-2.85,78.3,0.348,0.739,0.25,,,,,,,,,,0.096,-1.17,88.9,0.194,0.306,0.215,85.0,102.0,102.0,,,,,,,,,,,,,,,,,,
2024-09-27,7:08 PM.,TOR,MIA,away,Cloudy.,68,621244,1B,4,2,2,0,0,2,3,0,1,1,2,0.271,0.352,0.462,0.814,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,0.337,0.183,,0.16,-1.26,1.02,,0.88,94.1,84.8,93.4,,0.305,0.558,0.189,0.268,0.366,0.125,,,,0.171,0.364,0.269,111.0,102.0,106.0,0.286,0.28,83.2,,,,84.0,108.0,99.0,0.035,-1.83,91.4,0.36,0.48,0.123,,,,,,,,,,,,,,,,0.188,0.404,0.31,,,,,,,,,
2024-09-26,6:42 PM.,MIN,MIA,away,Clear.,82,701581,1B,5,0,2,1,0,0,1,0,0,2,5,0.267,0.347,0.434,0.781,701581,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.14,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,107.0,96.0,99.0,,,,118.0,103.0,105.0,,0.402,0.318,0.28,-0.79,,1.48,-1.14,94.7,88.4,,86.1,0.304,0.544,0.194,,,,0.207,0.315,0.291,0.237,0.463,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,6:41 PM.,MIN,MIA,away,Clear.,76,680573,1B,4,0,1,1,0,0,0,0,0,0,1,0.264,0.348,0.431,0.779,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,0.312,0.193,0.82,,0.76,-3.33,93.1,82.8,,86.4,0.258,0.356,0.219,,,,0.214,0.313,0.239,0.311,0.622,0.205,106.0,103.0,102.0,0.093,1.68,76.1,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,6:42 PM.,MIN,MIA,away,Partly Cloudy.,72,641927,DH,5,1,3,0,0,1,1,0,0,1,2,0.264,0.349,0.429,0.778,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,0.381,0.118,0.294,-0.01,,2.03,1.98,91.7,83.4,,80.3,0.258,0.506,0.222,,,,0.095,0.162,0.307,0.154,0.285,0.395,94.0,99.0,103.0,0.011,4.57,76.0,0.0,0.0,0.375,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,1:42 PM.,ATL,MIA,home,Roof Closed.,72,656550,1B,3,1,1,0,0,1,1,0,1,1,1,0.256,0.344,0.411,0.755,656550,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.46,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.154,0.323,0.425,59.0,91.0,86.0,81.0,100.0,92.0,,,,118.0,101.0,111.0,,0.373,0.316,0.012,1.54,,0.71,-1.32,94.6,91.3,,86.5,0.238,0.366,0.203,,,,0.25,0.33,0.415,,,,105.0,105.0,108.0,0.217,0.86,84.0,0.228,0.316,0.437,94.0,89.0,90.0,0.082,-3.71,92.6,0.467,0.867,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,4:11 PM.,ATL,MIA,home,Roof Closed.,72,608331,1B,3,2,1,0,0,0,0,0,1,2,1,0.255,0.342,0.397,0.739,608331,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,0.158,0.327,0.115,0.136,0.63,1.47,0.5,1.7,93.9,85.7,93.6,82.1,0.266,0.36,0.182,0.265,0.299,0.137,0.22,0.293,0.297,0.196,0.283,0.251,116.0,103.0,108.0,0.21,1.39,74.6,0.154,0.285,0.371,93.0,96.0,94.0,0.054,-1.33,88.5,0.286,0.476,0.286,,,,,,,,,,,,,,,,,,,0.167,0.2,0.358,,,,,,
2024-09-20,7:12 PM.,ATL,MIA,home,Roof Closed.,72,450203,1B,3,0,0,0,0,0,1,0,0,1,3,0.254,0.339,0.398,0.737,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,0.099,0.289,,0.11,-1.4,0.39,,-1.38,94.1,85.0,93.5,,0.281,0.517,0.193,0.333,0.433,0.07,,,,0.292,0.6,0.333,122.0,98.0,108.0,0.424,0.78,81.5,0.2,0.309,0.342,73.0,92.0,86.0,0.078,-0.75,88.5,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,4:40 PM.,LAD,MIA,home,Roof Closed.,72,656427,DH,4,0,0,0,0,0,0,0,0,0,1,0.258,0.345,0.404,0.749,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,0.023,0.441,0.29,0.027,0.5,-5.05,0.02,-0.55,93.3,85.7,90.6,84.7,0.245,0.401,0.238,0.6,1.2,0.4,0.222,0.455,0.363,0.111,0.333,0.111,,,,,,,0.164,0.219,0.436,,,,,,,,,,,,,,,,,,,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,,,,,,,
2024-09-18,6:40 PM.,LAD,MIA,home,Roof Closed.,72,689017,DH,3,1,1,0,0,0,0,0,1,0,2,0.263,0.351,0.412,0.763,689017,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,73.0,91.0,90.0,115.0,99.0,103.0,,,,120.0,105.0,104.0,,0.463,0.23,0.145,0.2,,1.46,-0.24,93.5,84.2,,85.1,0.228,0.526,0.203,,,,0.183,0.296,0.278,0.182,0.364,0.271,77.0,92.0,89.0,0.162,-1.55,79.6,0.333,0.485,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,6:40 PM.,LAD,MIA,home,Roof Closed.,72,676272,DH,5,0,1,0,0,0,1,0,0,2,3,0.262,0.348,0.414,0.762,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.17,0.29,97.6,86.4,97.3,88.6,0.327,0.634,0.167,0.433,0.9,0.174,0.333,0.619,0.275,0.13,0.217,0.41,120.0,99.0,104.0,0.19,-1.0,79.8,0.357,0.536,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,1:36 PM.,WSH,MIA,away,Sunny.,79,669022,DH,4,2,2,0,0,1,1,0,0,1,2,0.263,0.352,0.419,0.771,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.2,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.3,0.433,92.0,91.0,94.0,124.0,98.0,103.0,,,,89.0,92.0,92.0,,0.553,0.158,0.093,-0.02,,-0.77,-1.35,96.0,85.9,,90.6,0.281,0.418,0.226,,,,0.255,0.422,0.323,0.28,0.48,0.512,104.0,104.0,102.0,0.196,0.62,82.8,0.218,0.296,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.5,0.417,,,,,,
2024-09-14,4:05 PM.,WSH,MIA,away,Sunny.,81,571578,1B,4,1,2,1,0,0,0,0,0,1,0,0.258,0.349,0.401,0.75,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,0.338,0.076,0.343,0.034,-1.46,-1.9,0.41,-5.53,91.3,81.0,91.5,80.0,0.311,0.578,0.133,0.339,0.567,0.091,0.216,0.335,0.354,0.409,0.773,0.279,73.0,100.0,97.0,0.016,-2.3,70.0,0.5,1.25,0.526,76.0,107.0,98.0,0.192,-0.37,85.7,0.301,0.434,0.223,,,,,,,,,,,,,0.001,4.71,63.2,,,,,,,,,,,,
2024-09-13,6:45 PM.,WSH,MIA,away,Partly Cloudy.,79,687792,DH,4,0,0,0,0,0,0,0,0,0,2,0.253,0.346,0.393,0.739,687792,djherz,Herz,Left,DJ Herz,WSN,4.16,3.26,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,,,,105.0,95.0,100.0,,0.542,0.179,0.245,0.86,,-0.96,-0.19,93.5,83.5,,86.1,0.222,0.317,0.305,,,,0.229,0.429,0.275,0.224,0.388,0.26,,,,,,,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,102.0,82.0,88.0,0.033,1.64,81.2,,,,,,,,,,,,
2024-09-12,6:46 PM.,WSH,MIA,away,Clear.,79,680730,DH,4,1,1,0,0,0,2,0,0,0,1,0.259,0.353,0.402,0.755,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,78.0,101.0,96.0,,,,106.0,107.0,110.0,,0.486,0.098,,0.07,,-0.73,,92.5,,,84.5,0.276,0.425,0.12,,,,0.238,0.429,0.364,,,,97.0,96.0,96.0,0.225,0.47,80.5,0.252,0.36,0.263,,,,,,,,,,0.191,-0.6,85.6,0.233,0.4,0.372,89.0,94.0,94.0,,,,,,,,,,,,,,,,,,
2024-09-11,12:38 PM.,PIT,MIA,away,Sunny.,80,663559,1B,3,0,1,0,0,0,0,0,1,1,2,0.259,0.356,0.406,0.762,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,85.0,100.0,97.0,99.0,101.0,99.0,91.0,96.0,96.0,0.142,0.484,0.216,,0.38,1.23,0.27,,91.8,,92.0,86.1,0.255,0.41,0.166,0.26,0.448,0.157,0.245,0.304,0.287,,,,100.0,99.0,98.0,0.152,-1.24,77.7,0.305,0.61,0.207,,,,,,,,,,0.006,-7.04,86.9,0.333,1.333,0.125,43.0,95.0,70.0,,,,,,,,,,,,,,,,,,
2024-09-10,6:43 PM.,PIT,MIA,away,Clear.,79,669387,DH,3,0,1,0,0,0,1,0,0,0,0,0.257,0.354,0.407,0.761,669387,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.34,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,95.0,100.0,98.0,,,,118.0,99.0,114.0,,0.398,0.398,0.003,1.09,,-0.03,-28.1,96.2,88.6,,86.7,0.174,0.304,0.255,,,,0.228,0.246,0.321,,,,,,,,,,,,,93.0,101.0,97.0,0.2,1.68,92.5,0.235,0.353,0.143,,,,,,,,,,,,,,,,,,,0.304,0.391,0.339,,,,,,
2024-09-09,6:42 PM.,PIT,MIA,away,Clear.,75,694973,1B,4,0,1,0,0,0,0,0,0,3,2,0.256,0.356,0.409,0.765,694973,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.53,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.235,0.427,82.0,108.0,107.0,98.0,107.0,103.0,80.0,95.0,86.0,131.0,101.0,113.0,0.284,0.392,0.162,0.054,0.64,3.52,0.8,2.34,98.8,87.3,94.0,85.4,0.23,0.351,0.242,0.184,0.234,0.293,0.286,0.571,0.328,0.088,0.118,0.548,105.0,100.0,104.0,0.108,-0.18,83.0,0.25,0.375,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,0.188,0.226,,,,,,
2024-09-08,1:40 PM.,PHI,MIA,home,Roof Closed.,72,686751,1B,3,1,1,0,0,0,0,0,1,0,1,0.256,0.358,0.413,0.771,686751,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,0.571,0.182,,,,1.0,2.333,0.429,0.667,0.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,4:11 PM.,PHI,MIA,home,Roof Closed.,72,605400,1B,4,1,2,0,0,1,1,0,1,0,1,0.255,0.355,0.414,0.769,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,90.0,103.0,99.0,100.0,109.0,106.0,,,,0.204,0.278,,0.096,0.81,-0.34,,-1.67,92.5,85.7,91.5,,0.168,0.318,0.224,0.313,0.475,0.136,,,,0.279,0.426,0.135,,,,,,,0.221,0.381,0.37,69.0,99.0,92.0,0.092,-2.57,87.5,0.389,0.796,0.178,,,,,,,,,,135.0,106.0,113.0,0.329,0.94,79.1,,,,,,,,,,,,
2024-09-06,7:10 PM.,PHI,MIA,home,Roof Closed.,72,554430,1B,1,0,0,0,0,0,0,0,0,0,1,0.248,0.348,0.392,0.74,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,0.192,0.416,0.125,,0.88,2.68,1.04,,95.3,,94.6,84.9,0.209,0.395,0.296,0.189,0.259,0.142,,,,,,,110.0,101.0,107.0,0.1,-0.98,81.8,0.205,0.397,0.387,92.0,97.0,94.0,0.093,-0.23,91.1,0.226,0.371,0.183,0.074,1.47,86.1,0.137,0.196,0.402,94.0,110.0,110.0,,,,,,,,,,0.152,0.273,0.335,,,,,,
2024-09-05,6:41 PM.,PHI,MIA,home,Roof Closed.,72,624133,1B,3,0,1,0,0,0,0,0,1,2,1,0.25,0.35,0.395,0.745,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,73.0,100.0,98.0,68.0,101.0,91.0,87.0,106.0,104.0,22.0,85.0,77.0,0.315,0.195,0.001,0.163,0.67,0.84,-4.62,-0.63,91.8,80.0,90.8,81.3,0.224,0.327,0.18,0.27,0.381,0.101,,,,0.229,0.323,0.35,84.0,107.0,108.0,0.205,1.02,74.4,0.189,0.342,0.339,101.0,98.0,93.0,0.121,-1.68,86.5,0.302,0.642,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,6:40 PM.,WSH,MIA,home,Roof Closed.,72,669022,DH,3,1,0,0,0,0,0,0,1,2,2,0.248,0.347,0.396,0.743,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.2,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.3,0.433,92.0,91.0,94.0,124.0,98.0,103.0,,,,89.0,92.0,92.0,,0.553,0.158,0.093,-0.02,,-0.77,-1.35,96.0,85.9,,90.6,0.281,0.418,0.226,,,,0.255,0.422,0.323,0.28,0.48,0.512,104.0,104.0,102.0,0.196,0.62,82.8,0.218,0.296,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.5,0.417,,,,,,
2024-09-03,6:40 PM.,WSH,MIA,home,Roof Closed.,72,571578,1B,3,0,1,0,0,0,0,0,1,1,2,0.253,0.349,0.404,0.753,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,0.338,0.076,0.343,0.034,-1.46,-1.9,0.41,-5.53,91.3,81.0,91.5,80.0,0.311,0.578,0.133,0.339,0.567,0.091,0.216,0.335,0.354,0.409,0.773,0.279,73.0,100.0,97.0,0.016,-2.3,70.0,0.5,1.25,0.526,76.0,107.0,98.0,0.192,-0.37,85.7,0.301,0.434,0.223,,,,,,,,,,,,,0.001,4.71,63.2,,,,,,,,,,,,
2024-09-01,1:07 PM.,SF,MIA,away,Sunny.,69,657277,3B,4,1,1,1,0,0,1,0,0,1,1,0.252,0.345,0.406,0.751,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,0.399,0.053,0.212,0.309,0.2,1.32,0.16,-0.13,92.6,87.4,92.6,83.8,0.179,0.231,0.329,0.268,0.338,0.144,,,,0.275,0.411,0.216,,,,,,,,,,52.0,95.0,88.0,0.026,4.3,91.0,0.077,0.077,0.265,,,,,,,,,,,,,,,,,,,0.239,0.331,0.268,,,,,,
