date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC
2023-05-13,6:10 PM.,MIL,KC,away,Roof Closed.,68,605288,3B,3,0,1,0,0,0,0,0,1,1,0,0.053,0.1,0.053,0.153,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.471,0.238,,0.166,0.085,0.04,0.29,,0.46,-0.89,-1.08,-2.07,93.4,,84.3,92.1,82.3,79.4,0.296,0.396,0.129,0.294,0.471,0.2,,,,0.227,0.34,0.237,0.269,0.538,0.127,0.258,0.484,0.284,,,,,,,,,,,,,,,,,,
2023-05-11,2:10 PM.,CWS,KC,home,Rain.,67,605182,LF,0,0,0,0,0,0,0,0,0,0,0,0.029,0.056,0.029,0.085,605182,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.269,0.437,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.082,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,86.1,93.1,79.4,76.0,0.2,0.2,0.2,0.175,0.206,0.293,0.256,0.395,0.264,0.283,0.494,0.174,0.167,0.167,0.2,0.203,0.366,0.306,,,,,,,,,,,,,,,,,,
2023-05-10,6:40 PM.,CWS,KC,home,Partly Cloudy.,81,458681,CF,3,0,0,0,0,0,0,0,1,1,1,0.029,0.056,0.029,0.085,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.437,0.23,0.063,0.074,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,84.9,91.4,83.0,80.8,0.239,0.394,0.177,0.302,0.372,0.296,0.273,0.512,0.267,0.255,0.52,0.316,0.208,0.453,0.354,0.286,0.446,0.308,,,,,,,,,,,,,,,,,,
2023-05-09,8:40 PM.,CWS,KC,home,Cloudy.,69,608337,LF,3,0,0,0,0,0,0,0,0,2,2,0.031,0.031,0.031,0.062,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,0.419,,0.282,0.015,0.283,-0.85,,,-0.25,-3.72,-0.2,93.1,,80.9,,84.0,77.9,,,,0.209,0.442,0.352,,,,0.262,0.546,0.2,0.5,0.5,0.2,0.236,0.438,0.345,,,,,,,,,,,,,,,,,,
2023-05-07,1:13 PM.,OAK,KC,home,Sunny.,86,695243,LF,4,0,0,0,0,0,0,0,0,1,3,0.034,0.034,0.034,0.068,695243,masonmiller,"Miller, M",Right,Mason Miller,OAK,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,83.0,80.0,77.0,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,117.0,95.0,100.0,,0.555,0.158,0.238,,0.049,0.94,-1.76,,1.87,,1.62,98.3,94.1,90.3,,85.8,,,,,0.0,0.0,0.429,0.375,0.375,0.208,0.219,0.391,0.21,,,,0.118,0.147,0.471,,,,,,,,,,,,,,,,,,
2023-05-06,6:16 PM.,OAK,KC,home,Clear.,93,686610,CF,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.08,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,0.543,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,84.2,,81.1,74.5,,,,0.34,0.515,0.374,,,,0.275,0.493,0.178,0.333,0.833,0.0,0.218,0.423,0.3279999999999999,,,,,,,,,,,,,,,,,,
2023-04-22,6:07 PM.,LAA,KC,away,Partly Cloudy.,77,542881,LF,2,0,0,0,0,0,0,0,0,0,2,0.04,0.04,0.04,0.08,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.224,0.007,0.002,0.338,-1.25,0.48,-3.61,-1.06,-0.33,0.08,90.1,85.1,80.0,88.5,78.1,72.9,0.36,0.68,0.102,0.238,0.381,0.3979999999999999,0.239,0.366,0.268,0.301,0.566,0.193,,,,0.2,0.2,0.3329999999999999,,,,,,,,,,0.001,-4.72,90.1,,,,,,
2023-04-19,1:10 PM.,TEX,KC,home,Cloudy.,73,527048,PH,1,0,0,0,0,0,0,0,0,1,0,0.043,0.043,0.043,0.086,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,84.1,91.6,83.4,79.1,0.244,0.394,0.0969999999999999,0.316,0.447,0.278,0.342,0.64,0.1169999999999999,0.167,0.222,0.146,0.063,0.063,0.353,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
2023-04-17,6:39 PM.,TEX,KC,home,Clear.,69,594798,LF,3,0,0,0,0,0,0,1,0,2,1,0.045,0.045,0.045,0.09,594798,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.333,0.273,0.212,0.212,0.371,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.089,2.0,,,0.39,6.08,3.57,98.7,,91.4,,91.8,84.8,,,,0.1,0.1,0.318,,,,0.177,0.339,0.35,,,,0.189,0.378,0.5329999999999999,,,,,,,,,,,,,,,,,,
2023-04-16,1:12 PM.,ATL,KC,home,Partly Cloudy.,51,657140,LF,0,0,0,0,0,0,0,0,0,0,0,0.053,0.053,0.053,0.106,657140,kylewright,Wright,Right,Kyle Wright,ATL,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.296,0.155,,0.014,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,88.3,92.7,87.1,,0.568,0.676,0.079,0.0,0.0,0.091,,,,0.3,0.5,0.238,0.162,0.382,0.314,,,,0.473,0.97,84.0,,,,,,,,,,,,,120.0,98.0,103.0
2023-04-11,7:06 PM.,TEX,KC,away,Partly Cloudy.,73,594798,DH,2,0,0,0,0,0,0,1,0,1,4,0.053,0.053,0.053,0.106,594798,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.333,0.273,0.212,0.212,0.371,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.089,2.0,,,0.39,6.08,3.57,98.7,,91.4,,91.8,84.8,,,,0.1,0.1,0.318,,,,0.177,0.339,0.35,,,,0.189,0.378,0.5329999999999999,,,,,,,,,,,,,,,,,,
2023-04-10,7:07 PM.,TEX,KC,away,Partly Cloudy.,73,571760,P,3,0,1,0,0,0,0,0,0,2,0,0.059,0.059,0.059,0.118,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,0.0,0.169,0.1,,,-1.35,-3.87,-0.11,92.5,,84.0,,82.0,74.4,,,,0.274,0.452,0.24,,,,0.236,0.431,0.256,,,,0.259,0.443,0.296,,,,,,,,,,,,,,,,,,
2023-04-09,1:07 PM.,SF,KC,away,Partly Cloudy.,65,543101,LF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543101,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,SFG,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.417,75.0,92.0,86.0,,,,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,,,,0.277,0.126,,0.448,,0.098,-1.8,,-0.66,0.88,,-1.71,93.1,,86.4,93.1,87.4,,0.283,0.5,0.1119999999999999,0.344,0.5,0.15,,,,0.306,0.528,0.132,0.16,0.28,0.278,0.257,0.429,0.2689999999999999,0.05,-0.59,82.2,,,,,,,,,,,,,106.0,109.0,109.0
2023-04-08,1:05 PM.,SF,KC,away,Overcast.,59,640455,PR,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,640455,seanmanaea,Manaea,Left,Sean Manaea,SFG,4.44,4.21,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.143,0.305,0.448,90.0,97.0,94.0,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,0.0,0.26,,0.17,0.91,-5.8,-6.19,-0.93,,1.06,93.6,90.3,86.6,94.0,82.3,,0.4,0.8,0.25,0.224,0.342,0.183,,,,0.235,0.39,0.233,,,,0.122,0.143,0.367,,,,,,,,,,,,,,,,,,
2023-04-06,1:10 PM.,TOR,KC,home,Sunny.,51,592332,CF,4,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,,0.108,,,1.13,,,-0.97,,,94.7,,,,83.6,,,,,,,,,,,0.243,0.409,0.172,,,,0.348,0.565,0.353,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.432,,,
2023-04-04,6:40 PM.,TOR,KC,home,Overcast.,80,579328,RF,3,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,,,,101.0,105.0,108.0,,,,,0.451,,0.259,0.193,0.097,0.05,,,1.11,0.24,-1.83,95.1,,88.7,,88.7,83.1,,,,0.254,0.508,0.193,,,,0.27,0.412,0.268,0.284,0.463,0.307,0.225,0.396,0.302,,,,,,,,,,,,,,,,,,
2023-04-03,6:40 PM.,TOR,KC,home,Clear.,73,621244,RF,4,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.296,0.185,0.72,,0.61,,0.31,-0.38,94.3,,84.1,93.8,,82.6,0.255,0.398,0.131,0.245,0.409,0.33,,,,0.254,0.456,0.276,,,,,,,,,,0.216,0.357,0.305,,,,,,,,,,,,
2023-04-01,3:10 PM.,MIN,KC,home,Sunny.,55,543243,LF,3,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.067,0.61,1.3,-0.46,3.25,0.87,-0.63,92.9,87.6,87.9,92.8,84.3,79.6,0.275,0.413,0.177,0.27,0.405,0.174,0.265,0.368,0.278,0.301,0.422,0.1639999999999999,0.257,0.371,0.282,0.096,0.117,0.413,0.001,-0.41,72.9,,,,,,,,,,,,,,,
2023-03-28,1:08 PM.,TEX,KC,away,Roof Closed.,74,527048,3B,1,0,0,0,0,0,0,0,0,1,0,0.324,0.39,0.514,0.904,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,84.1,91.6,83.4,79.1,0.244,0.394,0.0969999999999999,0.316,0.447,0.278,0.342,0.64,0.1169999999999999,0.167,0.222,0.146,0.063,0.063,0.353,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
