date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/07/29,6:16 PM.,TB,HOU,home,Roof Closed.,73,671737,CF,3,2,3,1,0,0,0,0,2,0,0,.231,.314,.385,.699,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,131.0,101.0,109.0,,,,,,,0.449,,,,-0.8,,,,96.1,,,,,,,0.277,0.559,0.191,0.169,0.338,0.22399999999999998,,,,88.0,107.0,111.0,,,,106.0,99.0,99.0,0.001,0.248,0.167,-1.32,0.0,0.04,88.9,97.8,79.0,0.312,0.581,0.295,,,,,,,0.136,0.62,89.3,0.19,0.333,0.41,,,,,,,,,
2023/07/26,7:12 PM.,TEX,HOU,home,Roof Closed.,73,571760,CF,1,0,0,0,0,0,0,0,0,1,0,.221,.301,.372,.673,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,,,0.579,0.252,,0.169,0.1,-1.35,,-0.11,92.5,84.0,82.0,,0.259,0.443,0.29600000000000004,0.236,0.431,0.256,,,,0.274,0.452,0.24,80.0,143.0,68.0,,,,,,,,,0.0,,,-3.87,,,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/24,7:10 PM.,TEX,HOU,home,Roof Closed.,73,592351,CF,3,0,0,0,0,0,0,0,0,3,1,.222,.302,.374,.676,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,82.0,100.0,92.0,116.0,103.0,109.0,,,,0.424,0.398,,0.116,-1.83,2.33,,1.71,95.7,88.8,87.2,,0.105,0.211,0.324,0.346,0.551,0.179,0.263,0.737,0.27,0.211,0.268,0.213,99.0,90.0,98.0,,,,,,,,,0.062,,,-1.69,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/22,6:08 PM.,OAK,HOU,away,Partly Cloudy.,75,621112,CF,2,0,0,0,0,0,0,0,1,1,1,.225,.306,.379,.685,621112,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.246,0.38,0.166,0.297,0.346,67.0,108.0,96.0,77.0,95.0,87.0,91.0,103.0,108.0,,,,0.146,0.181,,0.112,-2.52,0.46,,2.14,91.9,86.0,80.8,,0.198,0.308,0.344,0.383,0.553,0.17,0.14,0.326,0.245,0.143,0.286,0.389,89.0,104.0,104.0,82.0,96.0,87.0,106.0,100.0,100.0,0.24,0.204,0.117,-2.38,-0.75,1.69,88.9,91.8,79.1,0.435,0.624,0.159,0.306,0.435,0.15,,,,,,,,,,,,,,,,,,
2023/07/20,6:40 PM.,OAK,HOU,away,Clear.,71,663687,CF,3,0,0,0,0,0,0,0,0,1,0,.227,.306,.382,.688,663687,hoganharris,"Harris, H",Left,Hogan Harris,OAK,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.357,0.184,0.316,0.496,75.0,93.0,96.0,84.0,98.0,92.0,,,,,,,0.47,0.078,,0.203,-0.58,-2.5,,0.61,92.6,80.1,77.4,,0.278,0.556,0.188,0.25,0.442,0.217,0.3,0.5,0.2,0.205,0.409,0.368,69.0,92.0,89.0,,,,87.0,104.0,98.0,,0.188,0.06,-1.58,,-1.37,90.5,,74.9,0.351,0.544,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,
2023/07/19,1:10 PM.,COL,HOU,away,Cloudy.,90,596295,CF,4,1,2,1,0,0,0,0,0,1,0,.230,.309,.387,.696,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,68.0,97.0,85.0,93.0,98.0,102.0,90.0,103.0,104.0,0.439,0.201,0.168,0.181,-1.99,0.96,-0.75,-0.07,90.6,81.6,84.8,77.6,0.275,0.383,0.247,0.344,0.656,0.11800000000000001,0.226,0.358,0.28,0.296,0.509,0.19899999999999998,,,,66.0,7.0,2.0,,,,0.012,,,,-5.34,,,90.8,,,,,0.4,1.0,0.16699999999999998,,,,,,,,,,,,,,,,,,
2023/07/18,6:42 PM.,COL,HOU,away,Partly Cloudy.,88,656234,CF,3,0,1,0,0,0,0,0,0,0,0,.225,.306,.381,.687,656234,jakebird,Bird,Right,Jake Bird,COL,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.407,0.133,0.333,0.466,47.0,112.0,34.0,,,,105.0,98.0,103.0,,,,,0.071,,0.002,,0.95,,-46.49,,87.3,86.3,,0.222,0.278,0.325,,,,0.133,0.265,0.38299999999999995,,,,135.0,110.0,114.0,99.0,96.0,80.0,112.0,99.0,98.0,0.595,0.132,0.2,-1.98,-0.04,1.82,89.7,94.4,81.7,0.341,0.614,0.25,0.32,0.402,0.135,,,,,,,,,,,,,,,,,,
2023/07/16,4:10 PM.,LAA,HOU,away,Sunny.,83,542881,CF,4,1,1,0,0,1,1,0,0,1,7,.223,.306,.381,.687,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,105.0,76.0,95.0,,,,0.374,0.007,,0.338,-1.25,-1.06,,0.08,90.1,80.0,78.1,,0.2,0.2,0.33299999999999996,0.301,0.566,0.193,,,,0.238,0.381,0.39799999999999996,105.0,84.0,83.0,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.224,0.002,0.48,-3.61,-0.33,85.1,88.5,72.9,0.239,0.366,0.268,0.36,0.68,0.102,,,,0.001,-4.72,90.1,,,,,,,,,,,,
2023/07/15,6:08 PM.,LAA,HOU,away,Clear.,77,672282,PR,0,0,0,0,0,0,0,0,0,0,0,.223,.307,.370,.677,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,124.0,100.0,102.0,,,,0.432,0.319,,0.054,-0.38,0.91,,-2.03,94.3,84.8,88.7,,0.0,0.0,0.267,0.291,0.505,0.212,0.191,0.326,0.28600000000000003,0.242,0.424,0.24600000000000002,93.0,94.0,105.0,,,,,,,,,0.194,,,0.14,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/09,1:10 PM.,SEA,HOU,home,Roof Closed.,73,669302,CF,3,0,0,0,0,0,0,0,0,0,1,.223,.307,.370,.677,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,88.0,103.0,99.0,133.0,101.0,99.0,110.0,95.0,103.0,0.419,0.297,0.134,,0.01,1.84,0.39,,95.7,,88.7,80.3,0.211,0.349,0.322,0.28,0.491,0.177,0.214,0.371,0.306,,,,,,,55.0,90.0,81.0,,,,0.003,,,,-11.33,,,93.7,,,,,0.667,1.0,0.25,98.0,103.0,117.0,0.148,0.25,85.6,0.174,0.34,0.35,,,,,,,,,
2023/07/07,7:11 PM.,SEA,HOU,home,Roof Closed.,73,622491,CF,1,0,0,0,0,0,0,0,0,1,0,.226,.311,.375,.686,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,,,,0.444,0.221,,0.156,1.31,-0.12,,-1.6,96.3,88.3,85.7,,0.234,0.455,0.37799999999999995,0.165,0.384,0.33,,,,0.28,0.42,0.325,,,,82.0,103.0,95.0,,,,0.179,,,,0.6,,,95.9,,,,,0.239,0.337,0.136,,,,,,,,,,,,,,,,,,
2023/07/05,1:10 PM.,COL,HOU,home,Roof Closed.,72,502624,CF,3,0,0,0,0,0,0,0,0,1,2,.227,.312,.377,.689,502624,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,67.0,93.0,82.0,104.0,114.0,115.0,,,,0.312,0.082,,0.229,-2.17,0.92,,2.14,93.3,83.9,80.6,,0.172,0.172,0.24600000000000002,0.351,0.619,0.17300000000000001,0.3,0.9,0.125,0.163,0.25,0.287,75.0,91.0,92.0,70.0,96.0,82.0,108.0,98.0,97.0,0.073,0.263,0.041,0.63,-5.45,-4.22,89.2,92.6,77.6,0.244,0.444,0.226,0.545,0.955,0.073,,,,,,,,,,,,,,,,,,
2023/07/04,3:10 PM.,COL,HOU,home,Roof Closed.,73,607536,CF,4,1,2,0,0,0,0,1,0,1,3,.230,.316,.382,.698,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,65.0,99.0,96.0,96.0,105.0,105.0,0.184,0.236,0.176,0.122,1.13,-0.2,-1.91,-3.3,88.8,84.2,84.1,80.6,0.246,0.549,0.2,0.239,0.431,0.127,0.261,0.41,0.32,0.435,0.681,0.139,,,,67.0,103.0,88.0,,,,0.283,,,,-0.86,,,88.7,,,,,0.349,0.529,0.091,,,,,,,,,,,,,,,,,,
2023/07/01,3:08 PM.,TEX,HOU,away,Roof Closed.,74,543135,CF,3,0,0,0,0,0,0,0,0,1,1,.225,.313,.380,.693,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,0.372,0.04,,,0.41,-3.23,,,95.1,,83.9,,0.303,0.606,0.13699999999999998,0.234,0.423,0.183,0.2,0.22,0.41700000000000004,,,,99.0,104.0,102.0,,,,86.0,98.0,92.0,,0.176,0.135,1.33,,0.86,90.6,,76.0,0.238,0.417,0.198,,,,125.0,101.0,106.0,0.276,1.26,87.9,0.196,0.314,0.355,,,,,,,,,
2023/06/30,7:08 PM.,TEX,HOU,away,Roof Closed.,74,592351,CF,3,0,1,0,0,0,1,0,0,0,1,.228,.317,.386,.703,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,82.0,100.0,92.0,116.0,103.0,109.0,,,,0.424,0.398,,0.116,-1.83,2.33,,1.71,95.7,88.8,87.2,,0.105,0.211,0.324,0.346,0.551,0.179,0.263,0.737,0.27,0.211,0.268,0.213,99.0,90.0,98.0,,,,,,,,,0.062,,,-1.69,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/29,6:16 PM.,STL,HOU,away,Partly Cloudy.,85,425794,CF,2,1,1,1,0,0,0,0,0,0,0,.227,.318,.387,.705,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,83.0,78.0,71.0,,,,0.099,0.003,0.002,0.05,-1.48,-13.9,6.39,-3.6,85.7,81.4,75.6,65.7,,,,0.326,0.512,0.11699999999999999,0.291,0.475,0.153,0.389,0.611,0.1,129.0,102.0,110.0,87.0,99.0,89.0,107.0,99.0,95.0,0.314,0.226,0.306,-0.27,-3.36,-1.5,82.9,86.9,71.5,0.344,0.473,0.152,0.394,0.746,0.09300000000000001,,,,,,,,,,,,,,,,,,
2023/06/28,6:47 PM.,STL,HOU,away,Partly Cloudy.,91,571945,CF,2,2,0,0,0,0,0,0,3,0,0,.224,.317,.380,.697,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,74.0,112.0,99.0,108.0,107.0,108.0,,,,0.26,0.243,0.002,0.054,-0.19,0.62,-0.89,2.68,93.3,84.4,86.4,68.1,0.245,0.375,0.22399999999999998,0.29,0.495,0.18899999999999997,0.261,0.387,0.198,0.182,0.382,0.085,95.0,105.0,102.0,86.0,108.0,99.0,,,,0.243,,0.198,,-1.61,-0.92,,92.7,75.9,,,,0.34,0.54,0.085,,,,,,,,,,,,,,,,,,
2023/06/25,4:10 PM.,LAD,HOU,away,Sunny.,74,664062,CF,3,0,1,0,0,0,0,1,1,0,1,.226,.310,.384,.694,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,80.0,99.0,91.0,90.0,103.0,108.0,,,,0.395,0.183,,,1.42,-0.82,,,92.4,,86.8,,0.268,0.439,0.253,0.221,0.436,0.157,0.313,0.656,0.209,,,,107.0,83.0,90.0,,,,,,,,,0.151,,,-2.12,,,80.9,,,,,,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,0.315,0.27,,,,,,,,,
2023/06/24,4:15 PM.,LAD,HOU,away,Sunny.,76,676272,CF,3,2,1,1,0,0,0,0,1,1,0,.225,.306,.385,.691,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,,,,0.289,0.174,,0.16,1.2,-1.0,,0.6,99.0,88.2,89.7,,0.5,0.75,0.25,0.258,0.367,0.20600000000000002,0.184,0.303,0.36,0.133,0.307,0.39899999999999997,115.0,100.0,110.0,107.0,99.0,100.0,,,,0.192,,0.185,,1.75,1.25,,98.8,80.6,,,,0.258,0.382,0.17800000000000002,,,,,,,,,,,,,,,,,,
2023/06/20,7:12 PM.,NYM,HOU,home,Roof Closed.,73,434378,CF,4,0,0,0,0,0,0,0,0,1,7,.223,.302,.380,.682,434378,justinverlander,Verlander,Right,Justin Verlander,- - -,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.232,0.438,0.168,0.307,0.433,102.0,107.0,113.0,97.0,100.0,100.0,127.0,112.0,111.0,,,,0.5,0.253,,0.047,0.89,0.97,,-0.23,94.3,85.2,86.9,,0.201,0.325,0.292,0.235,0.417,0.18100000000000002,0.241,0.328,0.244,0.214,0.286,0.28600000000000003,105.0,103.0,106.0,,,,,,,,,0.2,,,0.43,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/19,7:11 PM.,NYM,HOU,home,Roof Closed.,73,453286,CF,2,0,0,0,0,0,0,0,1,0,1,.228,.308,.389,.697,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.463,0.168,,0.141,0.72,-0.21,,0.03,93.7,83.8,84.0,,0.25,0.545,0.364,0.255,0.458,0.23800000000000002,0.187,0.373,0.326,0.207,0.283,0.275,96.0,101.0,104.0,,,,98.0,108.0,99.0,,0.104,0.124,2.12,,0.51,88.4,,75.4,0.135,0.243,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:10 PM.,CIN,HOU,home,Roof Closed.,73,596133,CF,0,1,0,0,0,0,0,0,0,0,0,.230,.308,.393,.701,596133,lukeweaver,Weaver,Right,Luke Weaver,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,,,,0.435,0.137,0.118,0.2,-1.47,-2.22,-1.56,-2.01,94.0,86.1,85.8,81.7,0.235,0.294,0.321,0.311,0.543,0.175,0.255,0.691,0.16699999999999998,0.316,0.547,0.32299999999999995,,,,,,,99.0,103.0,102.0,,0.11,,0.87,,,90.3,,,0.218,0.473,0.252,,,,,,,,,,,,,,,,,,,,,
2023/06/17,3:10 PM.,CIN,HOU,home,Roof Closed.,73,668881,CF,4,0,0,0,0,0,0,0,0,2,1,.230,.308,.393,.701,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.241,0.407,0.128,0.345,0.42,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,,,,0.544,0.404,,0.053,-0.95,0.16,,-2.39,98.3,91.1,87.3,,0.229,0.416,0.392,0.265,0.518,0.252,,,,0.304,0.478,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/15,7:10 PM.,WSH,HOU,home,Roof Closed.,73,669022,CF,3,0,0,0,0,0,0,0,0,0,0,.236,.314,.402,.716,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,,,,0.595,0.188,,0.029,-0.27,0.77,,1.1,95.0,86.5,88.5,,0.213,0.415,0.375,0.279,0.503,0.21600000000000003,0.257,0.416,0.379,0.188,0.25,0.382,72.0,99.0,104.0,,,,,,,,,0.188,,,-0.85,,,83.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/14,7:11 PM.,WSH,HOU,home,Roof Closed.,73,680686,CF,4,0,0,0,0,0,0,0,0,1,2,.240,.319,.409,.728,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,82.0,91.0,83.0,84.0,92.0,96.0,,,,0.166,0.299,,0.016,-1.21,-0.07,,0.6,93.5,88.6,85.1,,0.163,0.233,0.429,0.291,0.557,0.20199999999999999,0.221,0.358,0.349,0.286,0.357,0.1,96.0,95.0,97.0,93.0,101.0,90.0,95.0,95.0,83.0,0.176,0.181,0.161,-0.09,0.15,0.24,88.8,93.1,82.2,0.243,0.461,0.205,0.313,0.385,0.138,,,,,,,,,,,,,,,,,,
2023/06/13,7:10 PM.,WSH,HOU,home,Roof Closed.,73,571578,CF,2,1,0,0,0,0,0,1,2,2,0,.246,.326,.419,.745,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,65.0,103.0,88.0,84.0,99.0,100.0,,,,0.169,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,81.2,80.5,,0.233,0.461,0.397,0.327,0.541,0.121,,,,0.29,0.645,0.4,,,,86.0,102.0,93.0,,,,0.417,,,,-0.89,,,92.1,,,,,0.32,0.463,0.07400000000000001,,,,,,,,,,,,,,,,,,
2023/06/11,12:40 PM.,CLE,HOU,away,Partly Cloudy.,78,669456,CF,3,0,0,0,0,0,0,0,0,2,2,.248,.322,.424,.746,669456,shanebieber,Bieber,Right,Shane Bieber,CLE,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.238,0.395,0.147,0.328,0.42,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,0.352,0.207,0.137,0.035,0.87,0.84,-1.29,-4.04,91.3,87.2,84.6,82.5,0.18,0.331,0.326,0.257,0.434,0.09300000000000001,0.237,0.368,0.32299999999999995,0.5,0.571,0.083,,,,,,,95.0,94.0,93.0,,0.269,,0.43,,,86.5,,,0.316,0.465,0.293,,,,,,,,,,,,,,,,,,,,,
2023/06/10,6:10 PM.,CLE,HOU,away,Partly Cloudy.,75,663474,CF,3,1,1,1,0,0,1,1,1,0,2,.253,.328,.432,.760,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,,,,99.0,92.0,93.0,89.0,86.0,91.0,,,,0.633,0.2,,,-0.33,1.5,,,92.4,,85.2,,0.083,0.167,0.5770000000000001,0.22,0.39,0.174,0.286,0.429,0.261,,,,113.0,107.0,103.0,,,,,,,,,0.167,,,-0.41,,,78.8,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/09,7:10 PM.,CLE,HOU,away,Clear.,70,671106,CF,1,0,0,0,0,0,0,0,0,0,2,.252,.324,.428,.752,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,82.7,79.3,,0.3,0.3,0.368,0.257,0.482,0.177,,,,0.191,0.223,0.33,,,,,,,110.0,97.0,98.0,,0.089,,-2.1,,,86.3,,,0.462,0.692,0.17,,,,,,,,,,,,,,,,,,,,,
2023/06/08,7:08 PM.,TOR,HOU,away,Roof Closed.,68,621244,CF,3,0,1,0,0,0,0,0,0,0,3,.253,.326,.430,.756,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,96.0,103.0,99.0,,,,,,,0.204,,,0.185,0.72,,,-0.38,94.3,84.1,,,,,,0.254,0.456,0.276,,,,0.245,0.409,0.33,116.0,104.0,110.0,92.0,104.0,99.0,,,,0.315,,0.296,,0.61,0.31,,93.8,82.6,,,,0.255,0.398,0.131,,,,,,,,,,0.216,0.357,0.305,,,,,,
2023/06/06,7:08 PM.,TOR,HOU,away,Overcast.,72,592332,CF,3,0,0,0,0,0,0,0,0,3,2,.252,.326,.432,.758,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,0.108,,,1.13,-0.97,,,94.7,,83.6,,0.348,0.565,0.353,0.243,0.409,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,,,,,,,,,
2023/06/05,7:08 PM.,TOR,HOU,away,Overcast.,68,666201,CF,5,1,4,0,0,1,2,0,0,0,0,.257,.331,.441,.772,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.407,0.134,0.369,0.388,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,,,,0.29,0.3,,0.128,-2.16,-1.17,,-1.01,92.8,86.3,80.8,,0.239,0.432,0.28600000000000003,0.316,0.592,0.244,,,,0.273,0.432,0.2,,,,92.0,96.0,91.0,,,,0.282,,,,0.68,,,92.6,,,,,0.25,0.379,0.129,,,,,,,,,,,,,,,,,,
2023/06/04,1:11 PM.,LAA,HOU,home,Roof Closed.,73,656288,CF,3,0,0,0,0,0,0,0,0,0,3,.238,.317,.408,.725,656288,griffincanning,Canning,Right,Griffin Canning,LAA,4.32,4.01,127.0,102.0,96.0,101.0,0.734,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,89.0,101.0,101.0,78.0,101.0,93.0,124.0,105.0,110.0,,,,0.348,0.299,,0.213,-0.21,0.1,,1.6,94.7,90.2,88.4,,0.261,0.344,0.34,0.235,0.5,0.28300000000000003,0.271,0.667,0.252,0.213,0.339,0.248,91.0,98.0,103.0,81.0,95.0,86.0,,,,0.006,,0.134,,-8.61,-0.53,,95.0,81.8,,,,0.333,1.333,0.0,,,,,,,,,,,,,,,,,,
2023/06/03,3:11 PM.,LAA,HOU,home,Roof Closed.,73,663776,CF,3,1,1,1,0,0,0,0,1,2,0,.243,.323,.417,.740,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,83.0,86.5,,0.2,0.5,0.306,0.336,0.507,0.156,0.286,0.286,0.237,0.184,0.33,0.43200000000000005,99.0,96.0,101.0,69.0,97.0,86.0,,,,0.111,,0.09,,0.36,0.27,,93.2,76.5,,,,0.269,0.327,0.129,,,,,,,,,,,,,,,,,,
