date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/08/16,7:10 PM.,MIL,LAD,home,Clear.,78,489119,LF,3,1,1,0,0,1,1,0,1,2,0,.219,.309,.426,.735,489119,wademiley,Miley,Left,Wade Miley,MIL,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.422,0.166,0.319,0.406,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,113.0,108.0,103.0,0.195,0.049,0.022,0.246,0.46,0.62,2.01,0.6,90.4,83.7,79.1,75.8,0.198,0.453,0.134,0.192,0.308,0.349,,,,0.219,0.281,0.239,101.0,103.0,101.0,0.443,1.07,87.1,0.232,0.446,0.172,88.0,109.0,96.0,0.046,-2.53,90.7,0.333,0.375,0.125,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/13,1:10 PM.,COL,LAD,home,Sunny.,83,607536,LF,2,2,1,0,0,0,0,2,2,0,0,.218,.306,.414,.720,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,,,,68.0,105.0,90.0,65.0,99.0,96.0,0.184,0.236,,0.122,1.13,-0.2,,-3.3,88.8,84.2,84.1,,0.239,0.431,0.127,0.246,0.549,0.2,0.261,0.41,0.32,0.435,0.681,0.139,,,,,,,,,,67.0,103.0,88.0,0.283,-0.86,88.7,0.349,0.529,0.091,96.0,105.0,105.0,0.176,-1.91,80.6,,,,,,,,,,,,,,,,,,
2023/08/11,7:15 PM.,COL,LAD,home,Clear.,73,596295,DH,4,1,2,0,0,0,0,0,0,1,2,.215,.300,.414,.714,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,,,,68.0,97.0,85.0,93.0,98.0,102.0,0.439,0.201,,0.181,-1.99,0.96,,-0.07,90.6,81.6,84.8,,0.344,0.656,0.11800000000000001,0.275,0.383,0.247,0.226,0.358,0.28,0.296,0.509,0.19899999999999998,,,,,,,,,,66.0,7.0,2.0,0.012,-5.34,90.8,0.4,1.0,0.16699999999999998,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,,,,,,,
2023/08/10,7:10 PM.,COL,LAD,home,Partly Cloudy.,74,621389,3B,4,0,1,0,0,0,0,0,0,1,3,.210,.297,.412,.709,621389,tyblach,Blach,Left,Ty Blach,COL,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.279,0.371,0.121,0.39,0.447,20.0,103.0,96.0,66.0,98.0,98.0,,,,,,,,,0.064,0.221,,,-0.44,-1.35,,79.9,,78.9,,,,,,,0.211,0.211,0.257,0.371,0.486,0.207,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,0.652,0.184,69.0,104.0,84.0,0.55,-1.22,89.3,0.322,0.561,0.102,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/09,6:40 PM.,AZ,LAD,away,Roof Closed.,78,518876,CF,3,0,0,0,0,0,0,0,1,0,2,.210,.297,.415,.712,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,104.0,112.0,110.0,0.301,0.055,0.11,0.231,0.04,-0.64,-0.45,2.43,92.2,88.7,85.5,82.1,0.224,0.489,0.259,0.217,0.391,0.413,0.268,0.411,0.256,0.18,0.234,0.32,87.0,101.0,99.0,0.181,0.88,90.8,0.22,0.352,0.244,85.0,105.0,95.0,0.122,0.83,92.4,0.261,0.378,0.163,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/08,6:40 PM.,AZ,LAD,away,Roof Closed.,76,694297,LF,1,0,0,0,0,0,0,0,0,0,1,.212,.298,.420,.718,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.443,0.148,0.386,0.466,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,0.454,0.27,0.055,0.122,-1.63,1.21,-1.24,-3.66,93.6,86.7,83.8,78.8,0.327,0.654,0.17600000000000002,0.18,0.323,0.337,0.294,0.529,0.294,0.4,0.711,0.33,,,,,,,,,,97.0,108.0,100.0,0.099,-0.03,93.1,0.313,0.563,0.188,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/06,4:10 PM.,SD,LAD,away,Sunny.,74,448179,3B,3,0,0,0,0,0,0,1,1,2,0,.213,.299,.422,.721,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,90.0,92.0,97.0,0.342,0.088,0.354,0.023,-0.32,-2.52,-1.16,-0.06,88.4,83.0,71.1,72.0,0.249,0.454,0.218,0.5,0.929,0.125,0.283,0.47,0.174,0.263,0.421,0.037000000000000005,85.0,97.0,93.0,0.147,-1.27,83.3,0.39,0.701,0.19899999999999998,98.0,101.0,98.0,0.04,2.5,86.1,0.105,0.105,0.226,,,,0.008,-3.65,67.1,,,,,,,,,,,,,,,,,,
2023/08/05,5:40 PM.,SD,LAD,away,Clear.,74,605483,3B,3,1,0,0,0,0,0,2,1,1,0,.216,.297,.428,.725,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,86.7,88.4,81.0,0.255,0.389,0.195,0.123,0.26,0.536,0.079,0.14,0.563,0.185,0.266,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/04,6:41 PM.,SD,LAD,away,Clear.,72,506433,3B,4,1,1,0,0,0,2,0,1,1,2,.219,.298,.434,.732,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,0.167,0.363,0.051,0.001,-1.74,-0.68,1.37,-1.35,94.7,82.3,84.0,72.3,0.253,0.538,0.159,0.432,0.703,0.244,0.13,0.203,0.391,,,,93.0,95.0,99.0,0.089,2.4,90.9,0.2,0.32,0.196,101.0,106.0,102.0,0.186,0.46,94.3,0.319,0.418,0.157,105.0,111.0,112.0,0.066,3.06,79.3,95.0,104.0,100.0,0.077,1.21,89.2,0.167,0.217,0.4,,,,,,,,,
2023/08/03,7:10 PM.,OAK,LAD,home,Clear.,75,676664,3B,5,0,2,0,0,0,1,0,0,3,5,.219,.296,.437,.733,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.346,,0.151,-0.84,-0.06,,0.36,93.1,84.1,81.4,,0.256,0.478,0.217,0.21,0.395,0.28300000000000003,,,,0.277,0.438,0.225,,,,,,,,,,,,,0.001,0.63,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/02,7:10 PM.,OAK,LAD,home,Clear.,78,663687,3B,4,0,1,0,0,0,1,0,0,2,1,.214,.294,.438,.732,663687,hoganharris,"Harris, H",Left,Hogan Harris,OAK,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.357,0.184,0.316,0.496,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,0.47,0.078,0.06,0.203,-0.58,-2.5,-1.37,0.61,92.6,80.1,77.4,74.9,0.25,0.442,0.217,0.278,0.556,0.188,0.3,0.5,0.2,0.205,0.409,0.368,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,0.544,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/01,7:10 PM.,OAK,LAD,home,Clear.,78,686610,DH,0,1,0,0,0,0,0,0,4,0,0,.214,.294,.442,.736,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.543,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,84.2,81.1,74.5,0.275,0.493,0.17800000000000002,0.218,0.423,0.32799999999999996,0.333,0.833,0.0,0.34,0.515,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/30,1:10 PM.,CIN,LAD,home,Sunny.,82,668933,LF,3,0,1,0,0,0,0,0,0,1,0,.214,.282,.442,.724,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,90.4,88.3,,,,,0.221,0.461,0.32899999999999996,,,,,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,0.436,0.171,57.0,90.0,82.0,0.097,-1.17,96.5,0.286,0.429,0.1,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/29,6:10 PM.,CIN,LAD,home,Clear.,82,596133,2B,3,0,0,0,0,0,0,0,0,1,1,.212,.281,.443,.724,596133,lukeweaver,Weaver,Right,Luke Weaver,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,,,,88.0,102.0,96.0,112.0,101.0,104.0,0.435,0.137,,0.2,-1.47,-2.22,,-2.01,94.0,86.1,85.8,,0.311,0.543,0.175,0.235,0.294,0.321,0.255,0.691,0.16699999999999998,0.316,0.547,0.32299999999999995,99.0,103.0,102.0,0.11,0.87,90.3,0.218,0.473,0.252,,,,,,,,,,,,,0.118,-1.56,81.7,,,,,,,,,,,,,,,,,,
2023/07/28,7:10 PM.,CIN,LAD,home,Clear.,79,682227,LF,3,0,1,0,0,0,0,0,1,1,1,.215,.285,.450,.735,682227,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,4.46,4.77,117.0,99.0,93.0,96.0,0.801,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.372,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,84.0,81.7,73.1,0.269,0.433,0.171,0.0,0.0,0.273,0.333,0.6,0.14300000000000002,0.183,0.39,0.39899999999999997,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.433,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/26,1:10 PM.,TOR,LAD,home,Sunny.,92,579328,LF,4,1,1,1,0,0,0,0,0,3,2,.213,.281,.452,.733,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.097,0.05,1.11,0.24,-1.83,95.1,88.7,88.7,83.1,0.27,0.412,0.268,0.225,0.396,0.302,0.284,0.463,0.307,0.254,0.508,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/25,7:10 PM.,TOR,LAD,home,Clear.,83,605135,LF,3,1,1,0,0,0,2,0,0,2,1,.212,.282,.451,.733,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.093,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,84.1,75.6,70.7,0.333,0.652,0.20600000000000002,0.227,0.636,0.191,0.192,0.295,0.318,0.189,0.351,0.10099999999999999,95.0,105.0,102.0,0.153,-1.13,87.8,0.274,0.496,0.253,92.0,104.0,98.0,0.393,2.11,91.9,0.22,0.336,0.14400000000000002,,,,,,,78.0,84.0,84.0,0.033,-3.07,82.6,0.375,0.563,0.226,,,,,,,,,
2023/07/24,7:10 PM.,TOR,LAD,home,Clear.,78,621244,3B,4,0,1,0,0,0,0,0,1,0,2,.211,.281,.453,.734,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,,,,0.204,,0.296,0.185,0.72,,0.31,-0.38,94.3,84.1,,82.6,0.254,0.456,0.276,,,,,,,0.245,0.409,0.33,,,,,,,,,,92.0,104.0,99.0,0.315,0.61,93.8,0.255,0.398,0.131,,,,,,,,,,,,,,,,,,,0.216,0.357,0.305,,,
2023/07/23,1:39 PM.,TEX,LAD,away,Roof Closed.,74,527048,LF,3,1,1,1,0,0,0,0,1,0,3,.210,.278,.457,.735,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,88.0,94.0,96.0,0.04,0.01,0.037,0.265,3.25,2.0,3.35,-0.75,91.8,84.1,83.4,79.1,0.167,0.222,0.146,0.0,0.0,0.2,0.063,0.063,0.353,0.316,0.447,0.278,79.0,99.0,88.0,0.221,-2.02,89.2,0.342,0.64,0.11699999999999999,73.0,102.0,95.0,0.428,0.44,91.6,0.244,0.394,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/21,7:07 PM.,TEX,LAD,away,Roof Closed.,74,571760,LF,5,0,1,0,0,0,0,0,0,0,4,.208,.274,.454,.728,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.169,0.1,-1.35,-3.87,-0.11,92.5,84.0,82.0,74.4,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,,,,0.274,0.452,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/19,1:46 PM.,BAL,LAD,away,Partly Cloudy.,85,665152,LF,2,0,0,0,0,0,0,0,0,1,2,.208,.276,.461,.737,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,116.0,98.0,105.0,0.371,0.033,0.089,0.123,0.43,-1.43,-2.29,-1.4,94.6,85.3,82.8,78.1,0.252,0.409,0.262,0.25,0.417,0.244,0.347,0.592,0.24,0.26,0.377,0.27,104.0,106.0,102.0,0.239,0.02,88.8,0.222,0.416,0.27699999999999997,84.0,106.0,99.0,0.145,1.81,91.9,0.269,0.38,0.081,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/18,7:08 PM.,BAL,LAD,away,Clear.,87,669330,LF,3,0,0,0,0,0,1,0,1,3,3,.210,.278,.466,.744,669330,tylerwells,"Wells, T",Right,Tyler Wells,BAL,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.164,0.078,0.185,0.59,1.18,0.41,0.43,92.5,85.4,84.0,74.1,0.2,0.467,0.266,0.149,0.23,0.28,0.217,0.348,0.184,0.196,0.382,0.32799999999999996,85.0,100.0,96.0,0.195,0.67,88.7,0.212,0.537,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/17,7:05 PM.,BAL,LAD,away,Clear.,89,680570,LF,4,1,1,0,0,1,4,0,0,0,0,.214,.279,.474,.753,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.148,0.081,0.224,-0.83,1.92,-0.49,1.7,97.4,83.9,82.4,79.9,0.342,0.535,0.24100000000000002,0.153,0.169,0.34,0.176,0.353,0.281,0.201,0.318,0.28300000000000003,76.0,90.0,86.0,0.052,-1.59,90.0,0.333,0.889,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/16,5:30 PM.,NYM,LAD,away,Cloudy.,79,453286,LF,1,0,1,1,0,0,0,0,0,0,0,.213,.280,.462,.742,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.463,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,83.8,84.0,75.4,0.255,0.458,0.23800000000000002,0.25,0.545,0.364,0.187,0.373,0.326,0.207,0.283,0.275,98.0,108.0,99.0,0.104,2.12,88.4,0.135,0.243,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/15,8:01 PM.,NYM,LAD,away,Drizzle.,79,673540,LF,3,0,1,0,0,0,0,0,0,1,1,.208,.276,.452,.728,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.116,0.027,,0.17,-0.96,-0.23,,95.7,,82.7,72.8,0.244,0.399,0.17300000000000001,0.333,0.952,0.245,0.125,0.5,0.444,,,,93.0,95.0,93.0,0.25,2.52,90.8,0.244,0.339,0.182,,,,,,,,,,,,,,,,,,,,,,0.11,0.147,0.595,0.237,0.95,83.2,,,,,,
2023/06/21,6:40 PM.,LAA,LAD,away,Clear.,76,660271,PH,0,0,0,0,0,0,0,0,1,0,0,.206,.275,.455,.730,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,0.33,0.356,0.036,,1.64,1.81,1.15,,96.8,,83.7,75.7,0.164,0.236,0.27,0.146,0.339,0.365,0.111,0.167,0.41700000000000004,,,,96.0,89.0,88.0,0.156,-0.82,88.6,0.31,0.606,0.228,104.0,94.0,95.0,0.06,-0.53,94.5,0.273,0.409,0.225,,,,,,,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,,,,,,,,,
2023/06/20,7:07 PM.,LAA,LAD,away,Clear.,72,672282,PH,1,0,0,0,0,0,0,0,0,0,0,.206,.271,.455,.726,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.432,0.319,0.194,0.054,-0.38,0.91,0.14,-2.03,94.3,84.8,88.7,74.7,0.291,0.505,0.212,0.0,0.0,0.267,0.191,0.326,0.28600000000000003,0.242,0.424,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/16,7:10 PM.,SF,LAD,home,Clear.,69,605154,3B,1,0,0,0,0,0,0,0,0,0,1,.207,.272,.457,.729,605154,johnbrebbia,Brebbia,Right,John Brebbia,SFG,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,108.0,107.0,107.0,0.458,0.539,,0.003,1.09,-0.13,,6.56,94.5,89.2,82.8,,0.2,0.236,0.297,0.227,0.511,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/15,7:10 PM.,CWS,LAD,home,Partly Cloudy.,65,656302,3B,4,2,1,0,0,1,4,0,1,2,2,.209,.274,.460,.734,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.432,0.386,,0.03,-0.15,0.4,,1.0,95.6,74.6,86.3,,0.273,0.436,0.205,0.216,0.339,0.433,0.298,0.538,0.249,0.111,0.111,0.5379999999999999,,,,,,,,,,,,,,,,,,,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,,,,,,,,,,,
2023/06/14,7:10 PM.,CWS,LAD,home,Overcast.,65,605182,3B,5,1,1,0,0,0,0,0,0,1,3,.208,.270,.447,.717,605182,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.269,0.437,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,113.0,97.0,104.0,0.479,0.271,0.016,0.128,-0.21,0.5,0.55,1.69,94.3,86.1,79.4,76.0,0.283,0.494,0.174,0.203,0.366,0.306,0.167,0.167,0.2,0.175,0.206,0.293,90.0,100.0,100.0,0.082,-0.07,84.9,0.256,0.395,0.264,91.0,100.0,90.0,0.024,1.47,93.1,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/13,7:10 PM.,CWS,LAD,home,Partly Cloudy.,65,458681,3B,3,0,1,0,0,0,0,0,0,0,3,.208,.272,.455,.727,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,0.437,0.063,0.074,0.07,-0.4,-3.65,-2.24,-1.23,92.4,84.9,83.0,80.8,0.255,0.52,0.316,0.286,0.446,0.308,0.208,0.453,0.354,0.302,0.372,0.29600000000000004,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.512,0.267,93.0,95.0,87.0,0.126,1.21,91.4,0.239,0.394,0.177,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/11,1:41 PM.,PHI,LAD,away,Sunny.,86,592836,LF,1,0,0,0,0,0,0,0,0,1,2,.205,.271,.457,.728,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,4.38,4.36,172.2,99.0,94.0,97.0,0.808,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.167,0.326,0.382,,,,92.0,91.0,94.0,79.0,98.0,90.0,124.0,109.0,114.0,0.176,0.026,0.057,,-0.82,-1.43,-1.07,,92.8,,82.5,74.8,0.257,0.541,0.254,0.158,0.632,0.342,0.212,0.485,0.36,,,,99.0,103.0,100.0,0.176,-0.44,87.1,0.284,0.441,0.158,81.0,100.0,93.0,0.233,0.53,92.4,0.273,0.429,0.1,,,,,,,104.0,97.0,100.0,0.332,0.48,87.9,0.205,0.295,0.244,,,,,,,,,
2023/06/10,4:08 PM.,PHI,LAD,away,Partly Cloudy.,82,605400,SS,4,1,1,0,0,0,0,1,0,1,1,.207,.273,.460,.733,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,,,,95.0,107.0,103.0,,,,0.295,,,0.126,-0.03,,,0.14,92.7,85.9,,,0.246,0.503,0.217,,,,0.221,0.398,0.33299999999999996,0.22,0.319,0.319,111.0,110.0,105.0,0.075,0.4,86.3,0.246,0.508,0.301,100.0,107.0,101.0,0.188,0.46,91.8,0.279,0.416,0.106,118.0,105.0,113.0,0.316,0.47,79.4,,,,,,,,,,,,,,,,,,
