date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2023/06/23,8:45 PM.,SEA,BAL,home,Overcast.,73,669302,CF,1,0,1,0,0,0,0,0,0,0,0,.240,.293,.347,.640,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,,,,88.0,103.0,99.0,55.0,90.0,81.0,,,,0.003,0.419,,,,0.01,,-11.33,,,95.7,,,93.7,,0.214,0.371,0.306,,,,0.667,1.0,0.25,,,,133.0,101.0,99.0,0.297,1.84,88.7,0.28,0.491,0.177,0.211,0.349,0.322,110.0,95.0,103.0,0.134,0.39,80.3,98.0,103.0,117.0,0.148,0.25,85.6,0.174,0.34,0.35,,,,,,
2023/06/20,6:40 PM.,TB,BAL,away,Dome.,72,607192,RF,1,0,0,0,0,0,0,0,0,0,1,.230,.284,.338,.622,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,0.004,0.432,,0.213,0.003,0.54,,-7.7,1.81,2.91,96.4,,92.3,96.4,83.9,0.095,0.19,0.522,,,,,,,,,,94.0,97.0,104.0,0.348,1.25,90.1,0.236,0.41,0.249,0.254,0.373,0.382,,,,,,,,,,,,,,,,,,,,,
2023/06/18,12:05 PM.,CHC,BAL,away,Partly Cloudy.,76,592791,RF,2,0,1,0,0,0,0,0,0,0,0,.233,.288,.342,.630,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.342,0.222,0.149,0.031,-0.69,-0.32,0.9,-0.12,-0.22,93.7,88.6,86.5,93.9,80.5,0.198,0.349,0.2,0.311,0.521,0.27399999999999997,0.296,0.394,0.133,0.28,0.44,0.106,117.0,113.0,122.0,0.154,0.75,80.9,0.261,0.553,0.204,0.233,0.333,0.27399999999999997,,,,,,,,,,,,,,,,,,,,,
2023/06/16,1:21 PM.,CHC,BAL,away,Cloudy.,57,543294,CF,0,0,0,0,0,0,0,0,0,0,0,.225,.282,.338,.620,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,,,,0.349,0.205,,0.035,0.411,-1.61,,0.04,0.0,1.43,87.8,,80.7,87.5,73.3,0.25,0.25,0.43799999999999994,,,,0.318,0.46,0.08,0.18,0.279,0.324,,,,,,,0.38,0.658,0.11199999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/15,1:06 PM.,TOR,BAL,home,Partly Cloudy.,79,579328,CF,1,0,0,0,0,0,0,0,1,1,1,.225,.282,.338,.620,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,,,,,,,,0.451,,0.193,0.097,0.05,,,0.24,-1.83,95.1,,88.7,,83.1,0.284,0.463,0.307,,,,,,,0.254,0.508,0.193,101.0,105.0,108.0,0.259,1.11,88.7,0.27,0.412,0.268,0.225,0.396,0.302,,,,,,,,,,,,,,,,,,,,,
2023/06/13,7:06 PM.,TOR,BAL,home,Partly Cloudy.,79,605135,RF,0,0,0,0,0,0,0,0,0,0,0,.229,.276,.343,.619,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.393,0.093,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,84.1,91.9,70.7,0.192,0.295,0.318,0.274,0.496,0.253,0.22,0.336,0.14400000000000002,0.189,0.351,0.10099999999999999,106.0,93.0,102.0,0.136,-0.72,75.6,0.333,0.652,0.20600000000000002,0.227,0.636,0.191,,,,,,,78.0,84.0,84.0,0.033,-3.07,82.6,0.375,0.563,0.226,,,,,,
2023/06/11,1:36 PM.,KC,BAL,home,Cloudy.,87,672578,RF,0,0,0,0,0,0,0,0,0,0,0,.229,.276,.343,.619,672578,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.241,0.45,0.105,0.403,0.43,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,,,,0.007,0.552,0.001,0.001,0.001,0.09,-10.95,-3.63,-3.64,-5.8,99.1,83.8,77.7,98.1,70.1,0.208,0.5,0.37799999999999995,,,,,,,,,,118.0,103.0,112.0,0.235,0.71,88.6,0.272,0.507,0.254,0.173,0.307,0.379,117.0,95.0,103.0,0.093,-0.29,84.0,93.0,100.0,104.0,0.111,0.44,89.0,0.2,0.267,0.36200000000000004,,,,,,
2023/06/10,4:06 PM.,KC,BAL,home,Partly Cloudy.,85,663903,RF,1,1,0,0,0,0,0,0,1,1,1,.229,.276,.343,.619,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,,,,89.0,-304.0,-276.0,86.0,99.0,90.0,,,,0.51,0.002,,,0.063,-2.24,,-1.24,,-0.3,90.9,,87.7,92.1,,,,,,,,0.339,0.555,0.113,0.265,0.353,0.10400000000000001,86.0,101.0,104.0,0.426,0.01,84.0,,,,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,
2023/06/09,7:06 PM.,KC,BAL,home,Partly Cloudy.,73,663738,RF,3,0,0,0,0,0,0,0,0,1,2,.232,.270,.348,.618,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.667,0.22699999999999998,,,,0.75,1.5,0.0,0.125,0.156,0.34700000000000003,,,,,,,0.293,0.537,0.166,0.238,0.452,0.28800000000000003,,,,,,,,,,,,,,,,,,,,,
2023/06/08,1:11 PM.,MIL,BAL,away,Sunny.,70,607067,RF,0,0,0,0,0,0,0,0,0,0,0,.242,.282,.364,.646,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,87.0,99.0,95.0,0.299,0.193,0.265,0.079,,2.43,-0.01,0.31,-0.94,,93.2,86.7,,92.6,78.8,0.242,0.455,0.231,0.245,0.519,0.293,0.253,0.42,0.136,,,,97.0,109.0,109.0,0.109,-0.31,83.1,0.135,0.27,0.264,0.226,0.377,0.36200000000000004,,,,,,,62.0,96.0,91.0,0.056,-5.76,86.0,0.44,0.84,0.184,,,,,,
2023/06/07,6:41 PM.,MIL,BAL,away,Roof Closed.,70,669203,RF,1,0,0,0,0,0,0,0,0,0,2,.242,.282,.364,.646,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,127.0,101.0,103.0,0.077,,0.554,0.171,0.112,,1.51,-2.42,1.35,1.07,,94.4,89.3,95.3,79.8,0.133,0.211,0.488,0.209,0.34,0.22699999999999998,0.291,0.564,0.129,0.204,0.258,0.306,144.0,110.0,127.0,0.085,1.12,86.0,,,,0.159,0.275,0.43799999999999994,,,,,,,,,,,,,,,,,,,,,
2023/06/06,6:40 PM.,MIL,BAL,away,Roof Closed.,71,642547,RF,0,0,0,0,0,0,0,0,0,0,0,.246,.286,.369,.655,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,,,,,,,,0.512,,0.124,0.146,0.89,,,0.2,0.15,94.4,,88.6,,76.9,0.214,0.381,0.33799999999999997,,,,,,,0.224,0.388,0.312,115.0,99.0,104.0,0.218,0.36,82.4,0.213,0.387,0.292,0.203,0.392,0.46,,,,,,,,,,,,,,,,,,,,,
2023/06/04,1:07 PM.,SF,BAL,away,Sunny.,62,543101,RF,0,1,0,0,0,0,0,0,0,0,0,.246,.286,.369,.655,543101,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,SFG,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.417,75.0,92.0,86.0,,,,86.0,88.0,84.0,90.0,106.0,99.0,,,,0.277,0.126,,,0.098,-1.8,,-0.66,,-1.71,93.1,,86.4,93.1,,0.16,0.28,0.278,,,,0.283,0.5,0.11199999999999999,0.344,0.5,0.15,101.0,97.0,101.0,0.448,0.88,87.4,0.306,0.528,0.132,0.257,0.429,0.26899999999999996,106.0,109.0,109.0,0.05,-0.59,82.2,,,,,,,,,,,,,,,
2023/06/02,7:15 PM.,SF,BAL,away,Clear.,60,657277,RF,0,0,0,0,0,0,0,0,0,0,0,.246,.286,.369,.655,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.143,0.325,0.419,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037,,,0.416,-1.37,,0.31,,2.18,92.6,,87.5,92.3,,,,,,,,0.313,0.481,0.10400000000000001,0.225,0.309,0.228,91.0,100.0,111.0,0.212,0.11,84.3,0.226,0.452,0.3,0.208,0.369,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,
2023/05/31,3:05 PM.,CLE,BAL,home,Sunny.,79,669456,CF,4,1,1,0,0,0,2,0,0,1,2,.246,.286,.369,.655,669456,shanebieber,Bieber,Right,Shane Bieber,CLE,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.238,0.395,0.147,0.328,0.42,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,95.0,94.0,93.0,,0.352,0.269,,0.035,0.87,0.43,,,-4.04,91.3,86.5,87.2,,,0.237,0.368,0.32299999999999995,0.316,0.465,0.293,,,,0.5,0.571,0.083,111.0,107.0,109.0,0.207,0.84,84.6,0.257,0.434,0.09300000000000001,0.18,0.331,0.326,155.0,104.0,109.0,0.137,-1.29,82.5,,,,,,,,,,,,,,,
2023/05/30,7:05 PM.,CLE,BAL,home,Partly Cloudy.,73,615698,CF,0,0,0,0,0,0,0,0,0,0,0,.246,.288,.377,.665,615698,calquantrill,Quantrill,Right,Cal Quantrill,CLE,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.224,0.451,0.186,0.311,0.384,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,0.416,0.01,0.241,0.109,0.101,-2.44,-0.89,0.18,1.28,-2.42,93.8,88.1,86.1,93.7,82.0,0.188,0.313,0.158,0.33,0.495,0.221,0.277,0.428,0.16899999999999998,0.344,0.625,0.182,,,,,,,0.333,0.667,0.2,,,,,,,,,,113.0,104.0,104.0,0.123,-1.13,86.8,0.241,0.362,0.225,,,,,,
2023/05/29,1:06 PM.,CLE,BAL,home,Overcast.,81,671106,CF,3,0,0,0,0,0,0,0,0,2,0,.246,.288,.377,.665,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,60.0,104.0,105.0,,,,82.0,101.0,95.0,,,,110.0,97.0,98.0,,0.451,0.089,,0.213,-0.12,-2.1,,,1.49,91.4,86.3,82.7,,,,,,0.462,0.692,0.17,,,,0.191,0.223,0.33,108.0,98.0,101.0,0.247,-0.74,79.3,0.257,0.482,0.177,0.3,0.3,0.368,,,,,,,,,,,,,,,,,,,,,
2023/05/28,1:36 PM.,TEX,BAL,home,Partly Cloudy.,71,674003,RF,0,0,0,0,0,0,0,0,0,0,0,.259,.302,.397,.699,674003,codybradford,Bradford,Left,Cody Bradford,TEX,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,,,,,0.546,0.134,,0.276,0.16,-1.23,,,0.74,90.4,86.6,82.1,,,,,,0.316,0.737,0.17,,,,0.2,0.283,0.33899999999999997,66.0,104.0,103.0,0.044,-6.76,83.1,0.26,0.535,0.18600000000000003,0.5,0.9,0.15,,,,,,,,,,,,,,,,,,,,,
2023/05/27,4:10 PM.,TEX,BAL,home,Partly Cloudy.,78,571760,RF,3,0,0,0,0,0,0,0,0,0,0,.259,.302,.397,.699,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,,,,0.579,,0.0,0.169,0.1,,,-3.87,-0.11,92.5,,84.0,,74.4,,,,,,,,,,0.274,0.452,0.24,94.0,104.0,108.0,0.252,-1.35,82.0,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,,,,,,,,,,,,,,,,,,,,,
2023/05/25,7:09 PM.,NYY,BAL,away,Clear.,66,657376,CF,4,0,0,0,0,0,0,0,0,2,3,.273,.317,.418,.735,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,96.0,106.0,105.0,0.241,,0.279,,0.015,,0.27,-0.2,,-7.35,,91.3,89.4,93.4,,0.198,0.314,0.345,0.28,0.457,0.222,0.288,0.447,0.11,0.5,0.5,0.091,109.0,99.0,107.0,0.274,-0.59,86.0,,,,0.276,0.559,0.263,146.0,100.0,118.0,0.191,-0.46,83.7,,,,,,,,,,,,,,,
2023/05/24,8:41 PM.,NYY,BAL,away,Overcast.,62,641482,RF,0,0,0,0,0,0,0,0,0,0,0,.294,.339,.451,.790,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.521,0.288,,0.028,0.68,0.39,4.05,,-6.99,91.6,86.6,83.4,89.3,,,,,0.26,0.545,0.20600000000000002,,,,0.5,0.6,0.294,92.0,103.0,103.0,0.158,-1.47,76.9,0.213,0.352,0.249,0.2,0.2,0.429,,,,,,,,,,,,,,,,,,,,,
2023/05/23,7:07 PM.,NYY,BAL,away,Clear.,63,543037,RF,1,0,0,0,0,0,0,0,0,1,0,.294,.339,.451,.790,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,,,,107.0,103.0,102.0,,0.53,0.07,,0.071,1.66,0.61,,,-0.54,96.7,92.7,89.1,,,0.215,0.269,0.244,0.262,0.377,0.311,,,,0.235,0.51,0.28600000000000003,136.0,105.0,114.0,0.208,1.69,89.1,0.201,0.332,0.228,0.186,0.251,0.327,114.0,103.0,113.0,0.121,0.94,82.9,,,,,,,,,,,,,,,
2023/05/21,1:39 PM.,TOR,BAL,away,Sunny.,59,592332,RF,1,1,0,0,0,0,0,0,0,0,2,.300,.345,.460,.805,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,,,,,0.509,,,,1.13,,,,,94.7,,,,,,,,,,,,,,,,,89.0,89.0,94.0,0.108,-0.97,83.6,0.243,0.409,0.172,0.348,0.565,0.353,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,,,,,,
2023/05/20,3:08 PM.,TOR,BAL,away,Overcast.,59,666201,RF,0,0,0,0,0,0,0,0,0,0,0,.306,.352,.469,.821,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.407,0.134,0.369,0.388,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,,,,0.282,0.29,,,0.128,-2.16,,0.68,,-1.01,92.8,,86.3,92.6,,,,,,,,0.25,0.379,0.129,0.273,0.432,0.2,94.0,93.0,96.0,0.3,-1.17,80.8,0.316,0.592,0.244,0.239,0.432,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,
2023/05/19,7:07 PM.,TOR,BAL,away,Roof Closed.,68,579328,RF,4,0,1,1,0,0,0,0,0,2,0,.306,.352,.469,.821,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,,,,,,,,0.451,,0.193,0.097,0.05,,,0.24,-1.83,95.1,,88.7,,83.1,0.284,0.463,0.307,,,,,,,0.254,0.508,0.193,101.0,105.0,108.0,0.259,1.11,88.7,0.27,0.412,0.268,0.225,0.396,0.302,,,,,,,,,,,,,,,,,,,,,
2023/05/18,12:36 PM.,LAA,BAL,home,Sunny.,67,542881,CF,3,0,0,0,0,0,0,0,1,0,3,.311,.360,.467,.827,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.374,0.224,0.002,0.338,-1.25,0.48,-3.61,-0.33,0.08,90.1,85.1,80.0,88.5,72.9,,,,0.239,0.366,0.268,0.36,0.68,0.102,0.238,0.381,0.39799999999999996,105.0,76.0,95.0,0.007,-1.06,78.1,0.301,0.566,0.193,0.2,0.2,0.33299999999999996,,,,,,,,,,0.001,-4.72,90.1,,,,,,,,,
2023/05/17,6:36 PM.,LAA,BAL,home,Clear.,67,656288,RF,1,0,1,0,0,0,0,0,0,0,0,.333,.370,.500,.870,656288,griffincanning,Canning,Right,Griffin Canning,LAA,4.32,4.01,127.0,102.0,96.0,101.0,0.734,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,,,,0.006,0.348,,0.134,0.213,-0.21,,-8.61,-0.53,1.6,94.7,,90.2,95.0,81.8,0.271,0.667,0.252,,,,0.333,1.333,0.0,0.213,0.339,0.248,124.0,105.0,110.0,0.299,0.1,88.4,0.235,0.5,0.28300000000000003,0.261,0.344,0.34,,,,,,,,,,,,,,,,,,,,,
2023/05/16,6:37 PM.,LAA,BAL,home,Cloudy.,77,681217,RF,2,1,1,1,0,0,0,0,0,0,0,.317,.356,.488,.844,681217,chasesilseth,Silseth,Right,Chase Silseth,LAA,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.117,0.401,0.411,,,,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,99.0,92.0,92.0,0.148,0.349,0.084,0.024,,-1.53,3.24,1.39,-5.15,,95.0,90.3,,94.3,79.4,0.333,1.333,0.0,0.167,0.167,0.268,0.344,0.469,0.14,,,,102.0,94.0,102.0,0.229,1.7,82.0,0.255,0.553,0.248,0.143,0.571,0.14300000000000002,,,,,,,84.0,108.0,116.0,0.167,1.35,87.2,0.137,0.294,0.345,,,,,,
2023/05/10,6:37 PM.,TB,BAL,home,Partly Cloudy.,72,656222,RF,0,0,0,0,0,0,0,0,0,0,0,.308,.349,.462,.811,656222,jalenbeeks,Beeks,Left,Jalen Beeks,TBR,5.95,3.61,42.1,95.0,89.0,90.0,0.729,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.438,112.0,95.0,96.0,,,,65.0,95.0,83.0,,,,92.0,105.0,98.0,,0.435,0.107,,0.443,-0.49,2.73,,,-0.18,94.3,85.7,89.6,,,,,,0.125,0.125,0.588,,,,0.267,0.373,0.317,106.0,71.0,93.0,0.015,-16.85,81.8,0.243,0.419,0.252,1.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
2023/05/09,6:36 PM.,TB,BAL,home,Partly Cloudy.,65,621107,RF,0,0,0,0,0,0,0,0,0,0,0,.308,.349,.462,.811,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,100.0,106.0,102.0,0.319,0.062,0.261,0.263,0.051,2.53,-0.01,1.09,1.27,-0.61,92.9,88.5,86.4,92.2,79.1,0.185,0.339,0.349,0.307,0.588,0.16699999999999998,0.259,0.315,0.129,0.192,0.308,0.28300000000000003,122.0,120.0,127.0,0.044,0.79,80.0,0.104,0.208,0.32,0.6,0.6,0.5,,,,,,,,,,,,,,,,,,,,,
2023/05/08,6:35 PM.,TB,BAL,home,Partly Cloudy.,81,663556,CF,3,0,1,0,0,0,0,0,0,0,3,.308,.349,.462,.811,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,,,,,0.419,,0.17,0.258,-0.34,,,1.12,2.65,96.8,,86.9,,83.5,0.197,0.344,0.314,,,,,,,0.153,0.191,0.541,107.0,102.0,105.0,0.153,-0.27,89.3,0.269,0.479,0.233,0.261,0.58,0.29100000000000004,,,,,,,,,,,,,,,,,,,,,
2023/05/07,11:37 AM.,ATL,BAL,away,Partly Cloudy.,73,693821,CF,0,0,0,0,0,0,0,0,0,0,0,.306,.350,.472,.822,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,,,,0.376,0.134,,,0.137,-1.13,,0.01,,1.3,90.7,,85.0,89.5,,,,,,,,0.28,0.402,0.134,0.188,0.235,0.23600000000000002,92.0,103.0,107.0,0.353,0.97,82.7,0.286,0.495,0.19399999999999998,0.21,0.393,0.337,,,,,,,,,,,,,,,,,,,,,
2023/05/06,7:15 PM.,ATL,BAL,away,Overcast.,73,675911,LF,2,0,1,0,0,0,0,0,0,1,0,.306,.350,.472,.822,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,,,,0.589,,,0.073,0.4,,,,0.97,97.2,,87.0,,,,,,,,,,,,0.122,0.184,0.444,104.0,103.0,107.0,0.338,1.67,85.6,0.256,0.431,0.287,0.154,0.269,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,
2023/05/05,7:20 PM.,ATL,BAL,away,Overcast.,59,608331,LF,4,2,2,0,0,0,0,0,0,2,0,.294,.342,.471,.813,608331,maxfried,Fried,Left,Max Fried,ATL,2.55,2.73,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.393,0.147,0.242,0.379,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,,,,0.117,0.332,0.044,0.231,0.165,0.71,1.44,-0.71,2.64,1.75,94.0,87.5,86.2,93.5,74.2,0.109,0.109,0.391,0.091,0.364,0.19,0.302,0.395,0.23199999999999998,0.232,0.286,0.377,105.0,98.0,105.0,0.11,-0.19,83.6,0.291,0.418,0.177,0.4,0.9,0.275,,,,,,,,,,,,,,,,,,,,,
2023/05/04,1:10 PM.,KC,BAL,away,Overcast.,72,543475,RF,0,1,0,0,0,0,0,0,0,0,0,.267,.303,.467,.770,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.306,0.076,0.131,0.109,1.11,-0.94,-0.01,-1.6,-1.66,91.2,86.8,85.5,90.5,79.4,0.238,0.476,0.21899999999999997,0.314,0.725,0.19,0.248,0.457,0.158,0.26,0.481,0.257,99.0,107.0,110.0,0.247,-1.31,80.2,0.227,0.444,0.154,0.28,0.543,0.249,,,,,,,,,,,,,,,,,,,,,
