date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff
2023/06/29,12:40 PM.,AZ,TB,away,Roof Closed.,74,694297,C,4,0,0,0,0,0,0,0,0,3,4,.224,.261,.376,.637,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.443,0.148,0.386,0.466,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.454,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,86.7,93.1,83.8,78.8,0.327,0.654,0.17600000000000002,0.18,0.323,0.337,0.313,0.563,0.188,0.4,0.711,0.33,0.294,0.529,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/28,6:40 PM.,AZ,TB,away,Roof Closed.,78,605200,C,1,0,0,0,0,0,0,0,0,0,0,.231,.269,.388,.657,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,0.325,0.226,0.027,0.061,0.248,-0.05,-1.5,-1.83,-0.55,-1.19,89.3,80.7,89.6,80.8,77.0,0.21,0.355,0.18100000000000002,0.25,0.5,0.16699999999999998,0.381,0.552,0.096,0.275,0.477,0.37200000000000005,0.188,0.5,0.2,,,,,,,73.0,93.0,88.0,,,,0.113,,0.13,,87.5,,,,,0.3,0.3,0.145,,,,,,
2023/06/25,1:40 PM.,KC,TB,home,Dome.,72,663738,C,0,0,0,0,0,0,0,0,0,0,0,.233,.271,.392,.663,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.537,0.166,0.238,0.452,0.28800000000000003,0.75,1.5,0.0,0.125,0.156,0.34700000000000003,0.417,0.667,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/24,4:09 PM.,KC,TB,home,Dome.,72,543475,C,4,0,0,0,0,0,0,0,0,0,0,.233,.271,.392,.663,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.131,0.109,1.11,-0.01,-1.31,-1.6,-1.66,91.2,85.5,90.5,80.2,79.4,0.227,0.444,0.154,0.28,0.543,0.249,0.248,0.457,0.158,0.26,0.481,0.257,0.238,0.476,0.21899999999999997,,,,,,,96.0,99.0,98.0,,,,0.076,,-0.94,,86.8,,,,,0.314,0.725,0.19,,,,,,
2023/06/22,6:40 PM.,KC,TB,home,Dome.,72,621016,C,4,1,1,0,0,1,1,0,0,1,1,.241,.280,.405,.685,621016,josecuas,Cuas,Right,Jose Cuas,- - -,3.99,5.44,65.1,93.0,106.0,93.0,0.719,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,86.0,91.0,96.0,,,,146.0,102.0,101.0,89.0,96.0,91.0,112.0,82.0,91.0,0.497,0.196,0.266,,0.041,-0.11,0.89,-1.13,,-6.68,92.3,87.7,92.7,82.5,,0.132,0.289,0.42,0.0,0.0,0.643,0.298,0.379,0.166,0.333,0.917,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/20,6:40 PM.,BAL,TB,home,Dome.,72,680694,C,4,1,1,1,0,0,1,0,0,1,4,.241,.281,.384,.665,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.173,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,90.8,95.0,88.1,84.8,0.366,0.602,0.15,0.168,0.272,0.364,0.23,0.367,0.15,0.259,0.37,0.114,0.142,0.165,0.35600000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/17,4:16 PM.,SD,TB,away,Sunny.,70,605483,C,3,0,1,0,0,0,0,0,0,2,0,.241,.282,.380,.662,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.198,0.184,0.07,,0.68,2.55,2.65,95.5,86.7,,88.4,81.0,0.255,0.389,0.195,0.123,0.26,0.536,,,,0.185,0.266,0.46799999999999997,0.079,0.14,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/15,12:37 PM.,OAK,TB,away,Partly Cloudy.,68,621112,C,3,0,1,1,0,0,0,0,0,1,2,.238,.281,.381,.662,621112,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.246,0.38,0.166,0.297,0.346,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,0.24,0.146,0.181,0.117,0.112,-2.52,-0.75,0.46,1.69,2.14,91.9,86.0,91.8,80.8,79.1,0.383,0.553,0.17,0.198,0.308,0.344,0.306,0.435,0.15,0.143,0.286,0.389,0.14,0.326,0.245,,,,,,,106.0,100.0,100.0,,,,0.204,,-2.38,,88.9,,,,,0.435,0.624,0.159,,,,,,
2023/06/13,6:40 PM.,OAK,TB,away,Partly Cloudy.,62,660261,C,2,0,0,0,0,0,0,0,0,0,1,.235,.273,.373,.646,660261,shintarofujinami,Fujinami,Right,Shintaro Fujinami,- - -,7.18,4.8,79.0,92.0,112.0,94.0,0.734,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.167,0.378,0.42,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,,0.566,0.073,0.001,,0.08,,-1.47,-81.55,,98.4,,,84.4,75.7,0.243,0.385,0.255,0.75,0.75,0.33299999999999996,,,,,,,,,,,,,,,,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.199,1.27,-1.4,88.3,92.8,0.243,0.457,0.37200000000000005,0.171,0.341,0.382,,,,,,
2023/06/10,4:10 PM.,TEX,TB,home,Dome.,72,543135,C,4,1,2,1,0,1,3,0,0,1,0,.240,.278,.380,.658,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.372,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,,83.9,76.0,0.234,0.423,0.183,0.303,0.606,0.13699999999999998,,,,,,,0.2,0.22,0.41700000000000004,,,,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.176,0.276,1.33,1.26,90.6,87.9,0.196,0.314,0.355,0.238,0.417,0.198,,,,,,
2023/06/07,6:40 PM.,MIN,TB,home,Dome.,72,641154,C,3,0,1,0,0,0,0,0,0,1,0,.229,.269,.333,.602,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.211,0.1,2.08,1.34,0.25,-0.17,94.9,88.4,94.5,84.4,82.5,0.268,0.468,0.315,0.173,0.287,0.366,0.278,0.342,0.126,0.257,0.41,0.284,0.202,0.33,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/05,4:06 PM.,BOS,TB,away,Overcast.,58,678394,C,4,1,2,1,0,0,1,0,0,0,0,.226,.267,.333,.600,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,86.2,95.0,85.3,,0.31,0.646,0.19899999999999998,0.3,0.456,0.259,0.278,0.435,0.16,0.196,0.291,0.387,,,,,,,,,,88.0,100.0,88.0,,,,0.015,,-6.73,,89.1,,,,,0.462,1.077,0.20800000000000002,,,,,,
2023/06/03,6:13 PM.,BOS,TB,away,Drizzle.,48,676710,C,4,1,2,0,0,0,0,0,0,0,4,.213,.258,.315,.573,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,,82.5,,0.163,0.326,0.258,0.15,0.25,0.376,,,,,,,0.34,0.642,0.2,92.0,101.0,103.0,0.119,-1.47,79.4,108.0,94.0,95.0,88.0,95.0,103.0,0.281,0.077,0.35,-0.82,88.6,82.4,0.214,0.357,0.214,0.289,0.43,0.244,,,,,,
2023/05/30,7:05 PM.,CHC,TB,away,Partly Cloudy.,71,543294,C,3,1,1,0,0,0,0,0,0,0,2,.200,.247,.306,.553,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,,,,0.349,0.205,,0.035,0.411,-1.61,0.04,,0.0,1.43,87.8,80.7,87.5,,73.3,0.38,0.658,0.11199999999999999,,,,0.318,0.46,0.08,0.18,0.279,0.324,0.25,0.25,0.43799999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/28,11:35 AM.,LAD,TB,home,Dome.,72,694813,C,4,0,0,0,0,0,0,0,0,2,4,.195,.244,.305,.549,694813,gavinstone,Stone,Right,Gavin Stone,LAD,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.487,0.139,0.365,0.375,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,0.143,0.28,0.064,0.004,0.342,-5.4,1.55,-2.44,0.26,-0.55,94.0,85.8,94.6,85.8,79.5,0.552,0.966,0.235,0.385,0.385,0.4,0.182,0.227,0.16699999999999998,0.24,0.48,0.414,,,,,,,,,,99.0,100.0,102.0,,,,0.168,,-4.42,,90.5,,,,,0.409,0.909,0.233,,,,,,
2023/05/27,4:10 PM.,LAD,TB,home,Dome.,72,477132,C,0,0,0,0,0,0,0,0,0,0,0,.205,.256,.321,.577,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,84.6,90.9,86.5,73.4,0.281,0.451,0.09699999999999999,0.167,0.338,0.36200000000000004,0.0,0.0,0.0,0.2,0.2,0.6,0.212,0.338,0.33799999999999997,,,,,,,,,,116.0,127.0,165.0,,0.002,,13.51,,84.4,0.0,0.0,0.0,,,,,,,,,
2023/05/25,1:10 PM.,TOR,TB,home,Dome.,72,666201,C,4,0,0,0,0,0,0,0,0,3,1,.205,.256,.321,.577,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.407,0.134,0.369,0.388,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,0.128,-2.16,0.68,-1.17,,-1.01,92.8,86.3,92.6,80.8,,0.316,0.592,0.244,0.239,0.432,0.28600000000000003,0.25,0.379,0.129,0.273,0.432,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/23,6:40 PM.,TOR,TB,home,Dome.,72,621244,C,3,0,1,1,0,0,0,0,0,1,0,.216,.268,.338,.606,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.296,0.185,0.72,0.61,,0.31,-0.38,94.3,84.1,93.8,,82.6,0.254,0.456,0.276,,,,0.255,0.398,0.131,0.245,0.409,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.357,0.305
2023/05/21,1:40 PM.,MIL,TB,home,Dome.,72,642547,C,3,0,0,0,0,0,0,0,0,0,1,.211,.266,.324,.590,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,0.512,0.218,0.124,0.146,0.89,,0.36,0.2,0.15,94.4,88.6,,82.4,76.9,0.213,0.387,0.292,0.203,0.392,0.46,,,,0.224,0.388,0.312,0.214,0.381,0.33799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/19,6:41 PM.,MIL,TB,home,Dome.,72,605288,C,2,0,1,0,0,0,1,0,0,0,1,.221,.276,.338,.614,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.471,0.238,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,84.3,92.1,82.3,79.4,0.227,0.34,0.237,0.258,0.484,0.284,0.296,0.396,0.129,0.294,0.471,0.2,0.269,0.538,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/17,7:10 PM.,NYM,TB,away,Clear.,60,673540,C,4,0,0,0,0,0,0,0,0,3,3,.212,.274,.333,.607,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,0.116,0.027,,0.17,,-0.96,-0.23,,95.7,,,82.7,72.8,0.244,0.399,0.17300000000000001,0.333,0.952,0.245,,,,,,,0.125,0.5,0.444,,,,,,,93.0,95.0,93.0,,,,0.25,,2.52,,90.8,,0.11,0.147,0.595,0.244,0.339,0.182,0.237,0.95,83.2,,,
2023/05/13,1:08 PM.,NYY,TB,away,Overcast.,77,641482,C,4,2,2,0,0,0,0,0,0,1,1,.226,.290,.355,.645,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.028,0.68,4.05,-1.47,,-6.99,91.6,83.4,89.3,76.9,,0.213,0.352,0.249,0.2,0.2,0.429,,,,0.5,0.6,0.294,,,,,,,,,,110.0,102.0,102.0,,,,0.288,,0.39,,86.6,,,,,0.26,0.545,0.20600000000000002,,,,,,
2023/05/11,7:07 PM.,NYY,TB,away,Clear.,78,593334,C,3,1,1,1,0,0,0,0,1,0,2,.207,.277,.345,.622,593334,domingogerman,Germán,Right,Domingo Germán,NYY,4.56,4.3,108.2,100.0,92.0,98.0,0.707,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.328,0.416,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.277,,0.409,0.209,-1.75,0.95,,1.5,1.01,92.3,85.8,92.4,,82.9,0.321,0.741,0.19,,,,0.15,0.325,0.13,0.2,0.306,0.322,0.174,0.344,0.39299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
