,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
10,2024-09-27,747145,Walk,walk,False,606466,506433,Ketel Marte,Yu Darvish,0,15960aba-358b-4912-8e83-056c205e8eac,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
11,2024-09-27,747145,Hit By Pitch,hit_by_pitch,False,592626,506433,Joc Pederson,Yu Darvish,1,9e50a9e4-420d-4d48-b867-3c030ac2bbcf,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
12,2024-09-27,747145,Forceout,force_out,True,572233,506433,Christian Walker,Yu Darvish,1,614287ce-ae9f-4b90-beca-3e84dcbc81f8,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
13,2024-09-27,747145,Sac Fly,sac_fly,True,666971,506433,Lourdes Gurriel Jr.,Yu Darvish,1,5f1d813e-a887-4d1c-a593-d085b1631006,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
14,2024-09-27,747145,Groundout,field_out,True,656976,506433,Pavin Smith,Yu Darvish,0,304e85a1-5f7d-4228-be21-118c93a9c65c,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
15,2024-09-27,747145,Groundout,field_out,True,650333,518876,Luis Arraez,Merrill Kelly,0,67fe77b6-9b70-44ab-824f-eea8a65d6e90,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
16,2024-09-27,747145,Strikeout,strikeout,True,665487,518876,Fernando Tatis Jr.,Merrill Kelly,0,0219093c-6ceb-4946-b6a1-910bea9c1865,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
17,2024-09-27,747145,Strikeout,strikeout,True,595777,518876,Jurickson Profar,Merrill Kelly,0,c950a17a-13fa-4178-9662-dbcdfe4aee91,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
18,2024-09-27,747145,Strikeout,strikeout,True,553993,506433,Eugenio Suárez,Yu Darvish,0,99db1943-bec6-4b0a-b35f-29a696f79973,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
19,2024-09-27,747145,Single,single,False,672515,506433,Gabriel Moreno,Yu Darvish,0,eead2cd7-cff1-4472-a7f8-7af7378b3f5a,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
20,2024-09-27,747145,Strikeout,strikeout,True,672695,506433,Geraldo Perdomo,Yu Darvish,0,5320a1d0-c6bc-4af5-8b36-acc57de0e926,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
21,2024-09-27,747145,Strikeout,strikeout,True,682998,506433,Corbin Carroll,Yu Darvish,0,7c92f38d-6378-47d9-9027-f01612aaea6f,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
22,2024-09-27,747145,Pop Out,field_out,True,592518,518876,Manny Machado,Merrill Kelly,0,d04d65eb-d157-4ad3-b8e1-2a678fc047a4,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
23,2024-09-27,747145,Flyout,field_out,True,701538,518876,Jackson Merrill,Merrill Kelly,0,bd554281-aaac-475e-87e7-58313d0c8632,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
24,2024-09-27,747145,Strikeout,strikeout,True,593428,518876,Xander Bogaerts,Merrill Kelly,0,cbc8de8e-37a9-403e-9479-97c92f534e07,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
25,2024-09-27,747145,Groundout,field_out,True,606466,506433,Ketel Marte,Yu Darvish,0,36f8a47c-5913-485b-b8c2-561a3ebf41cb,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
26,2024-09-27,747145,Flyout,field_out,True,592626,506433,Joc Pederson,Yu Darvish,0,06bf5eba-acef-4938-b829-f73988b73f35,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
27,2024-09-27,747145,Strikeout,strikeout,True,572233,506433,Christian Walker,Yu Darvish,0,0f52b13c-4f66-4026-9667-121e15db1d29,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.64,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,85.0,94.0,102.0,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,80.0,103.0,97.0,0.168,0.19,0.044,0.371,0.086,,-0.19,2.98,-0.28,0.6,0.49,,94.0,90.6,,93.6,84.4,73.8,,,,0.0,0.0,0.346,0.21,0.403,0.151,0.255,0.473,0.176,0.269,0.478,0.286,0.162,0.243,0.364,89.0,114.0,112.0,110.0,99.0,99.0,0.09,0.051,0.68,2.13,87.9,78.7,0.214,0.333,0.261,0.167,0.333,0.328
28,2024-09-27,747145,Groundout,field_out,True,630105,518876,Jake Cronenworth,Merrill Kelly,0,891702b9-00a7-4de4-ba32-0216f48c7829,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.93,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,114.0,111.0,111.0,95.0,103.0,98.0,0.147,0.197,0.252,0.118,0.077,0.21,-0.76,0.01,-3.28,-0.18,-1.78,4.47,91.9,90.3,88.4,92.3,85.6,82.2,0.099,0.099,0.315,0.276,0.5,0.109,0.26,0.54,0.194,0.378,0.644,0.086,0.273,0.455,0.394,0.25,0.55,0.205,,,,,,,,,,,,,,,,,,
