,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-08-05,745628,Flyout,field_out,True,678246,676664,Miguel Vargas,JP Sears,0,a6ae1172-e331-40a7-85a4-66753bb17f5e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
1,2024-08-05,745628,Groundout,field_out,True,672820,676664,Lenyn Sosa,JP Sears,0,76870181-378f-4c41-bf0d-bb01d8834546,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
2,2024-08-05,745628,Flyout,field_out,True,673357,676664,Luis Robert Jr.,JP Sears,0,6646f802-9c8f-4312-a82d-4d88f4eefbf2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
3,2024-08-05,745628,Walk,walk,False,663662,681066,Daz Cameron,Ky Bush,0,65128da5-74d0-426d-a1f9-a59ca383b4da,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
4,2024-08-05,745628,Flyout,field_out,True,609280,681066,Miguel Andujar,Ky Bush,0,9de5c889-3908-45e8-85c2-f712ed6ce31d,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
5,2024-08-05,745628,Walk,walk,False,667670,681066,Brent Rooker,Ky Bush,1,de393f03-b7fc-4fd5-bf50-3349906a0a23,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
6,2024-08-05,745628,Walk,walk,False,669127,681066,Shea Langeliers,Ky Bush,1,a5b09d7f-438b-437e-9bbe-3c2a45881ecc,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
7,2024-08-05,745628,Sac Fly,sac_fly,True,663527,681066,Tyler Nevin,Ky Bush,1,689298e0-1fce-46dc-b6ed-e1742df8e86a,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
8,2024-08-05,745628,Groundout,field_out,True,668709,681066,JJ Bleday,Ky Bush,0,60f018a6-2cb1-45ff-b10f-ffa552093213,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
9,2024-08-05,745628,Groundout,field_out,True,683734,676664,Andrew Vaughn,JP Sears,0,2bd1025c-3a6e-4404-b390-838cbd6430fb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
10,2024-08-05,745628,Walk,walk,False,669222,676664,Nick Senzel,JP Sears,0,a8e198cf-0c27-457b-be43-8e83fc308887,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
11,2024-08-05,745628,Lineout,field_out,True,643217,676664,Andrew Benintendi,JP Sears,0,6cb14466-9d99-4a1c-94d7-58ad134ee400,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
12,2024-08-05,745628,Lineout,field_out,True,681460,676664,Brooks Baldwin,JP Sears,0,28789469-cc5d-43b5-9d46-f2d6010a23f9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
13,2024-08-05,745628,Strikeout,strikeout,True,680869,681066,Zack Gelof,Ky Bush,0,4a791103-76b2-43d5-80b9-14920754ba97,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
14,2024-08-05,745628,Groundout,field_out,True,687231,681066,Darell Hernaiz,Ky Bush,0,16beb68f-f441-45d2-b81a-b7ca42c610c8,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
15,2024-08-05,745628,Groundout,field_out,True,680474,681066,Max Schuemann,Ky Bush,0,c0fc679d-2eda-43a6-b6b1-b630bce83156,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
16,2024-08-05,745628,Single,single,False,667452,676664,Corey Julks,JP Sears,0,47d3612a-7275-4f5d-a5d2-82247f2439d5,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
17,2024-08-05,745628,Strikeout,strikeout,True,642020,676664,Chuckie Robinson,JP Sears,1,38b7aa94-da90-4188-9a27-0d6fa0de1533,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
18,2024-08-05,745628,Pop Out,field_out,True,678246,676664,Miguel Vargas,JP Sears,0,9c5b1ba9-5193-47d5-adfb-b45ba7544569,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
19,2024-08-05,745628,Flyout,field_out,True,672820,676664,Lenyn Sosa,JP Sears,0,1acf4051-fd1c-4fd8-adf6-ee7f6bb5671a,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
20,2024-08-05,745628,Strikeout,strikeout,True,663662,681066,Daz Cameron,Ky Bush,0,a14a0973-b043-459b-9ce6-a979c0912f9b,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
21,2024-08-05,745628,Groundout,field_out,True,609280,681066,Miguel Andujar,Ky Bush,0,30adeda7-84a3-416c-9405-78073f30c2a2,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
22,2024-08-05,745628,Walk,walk,False,667670,681066,Brent Rooker,Ky Bush,0,2f8bb6bf-fa08-4573-86dd-78a14b93a275,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
23,2024-08-05,745628,Flyout,field_out,True,669127,681066,Shea Langeliers,Ky Bush,0,cf40f64a-ff81-4bfc-aa8f-2d7e68f055ed,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
24,2024-08-05,745628,Groundout,field_out,True,673357,676664,Luis Robert Jr.,JP Sears,0,1b4f38be-65df-4aa5-a475-f6456d1c4c13,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
25,2024-08-05,745628,Double,double,False,683734,676664,Andrew Vaughn,JP Sears,0,7971bb52-ebb6-4178-a452-ebf469936891,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
26,2024-08-05,745628,Pop Out,field_out,True,669222,676664,Nick Senzel,JP Sears,0,b4f48117-32c4-49b7-ad29-62bcfd2da28c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
27,2024-08-05,745628,Single,single,False,643217,676664,Andrew Benintendi,JP Sears,1,d1c8bbf1-74f3-4341-8bc0-ca638fcd7b75,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
28,2024-08-05,745628,Flyout,field_out,True,681460,676664,Brooks Baldwin,JP Sears,0,a1db2da0-be24-48fc-a8a2-5fdf74a2e784,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,0.109,0.354,0.351,0.187,-0.39,1.05,-0.46,0.0,92.0,84.2,90.1,78.9,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,,,,,,,,,,,,,,,,,,
29,2024-08-05,745628,Flyout,field_out,True,663527,681066,Tyler Nevin,Ky Bush,0,bce18ea9-cb4f-49ef-b5cc-c422bd51b6e0,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,75.0,92.0,87.0,,,,103.0,83.0,88.0,,0.509,0.244,0.098,-3.23,,-0.25,4.56,91.7,85.9,,82.5,0.412,0.647,0.174,,,,0.0,0.0,0.308,,,,0.118,0.294,0.257,76.0,101.0,95.0,0.149,-1.96,73.4,0.364,0.364,0.263,,,,,,,,,
