,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-06,746896,Walk,walk,False,605141,696136,Mookie Betts,Jordan Wicks,0,2ba5d11a-ee93-4efc-b2e6-bde2db7a0601,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,71.0,118.0,92.0,0.131,0.461,0.004,0.081,0.062,0.262,0.11,-19.26,-1.19,-3.7,-3.75,1.62,92.9,90.6,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.176,0.294,0.506,0.357,0.429,0.182,0.4,0.6,0.333,0.667,1.0,0.222,,,,,,,,,,,,,,,,,,
1,2024-04-06,746896,Single,single,False,660271,696136,Shohei Ohtani,Jordan Wicks,1,2d1b3003-8435-4e47-938e-b5819ed388b8,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,71.0,118.0,92.0,0.131,0.461,0.004,0.081,0.062,0.262,0.11,-19.26,-1.19,-3.7,-3.75,1.62,92.9,90.6,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.176,0.294,0.506,0.357,0.429,0.182,0.4,0.6,0.333,0.667,1.0,0.222,,,,,,,,,,,,,,,,,,
2,2024-04-06,746896,Flyout,field_out,True,518692,696136,Freddie Freeman,Jordan Wicks,0,49901252-f1bd-453c-8f0d-cdaf38515e6f,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,71.0,118.0,92.0,0.131,0.461,0.004,0.081,0.062,0.262,0.11,-19.26,-1.19,-3.7,-3.75,1.62,92.9,90.6,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.176,0.294,0.506,0.357,0.429,0.182,0.4,0.6,0.333,0.667,1.0,0.222,,,,,,,,,,,,,,,,,,
3,2024-04-06,746896,Strikeout,strikeout,True,606192,696136,Teoscar Hernández,Jordan Wicks,1,f474f38b-8582-4d8f-8169-5fddaba294cb,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,71.0,118.0,92.0,0.131,0.461,0.004,0.081,0.062,0.262,0.11,-19.26,-1.19,-3.7,-3.75,1.62,92.9,90.6,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.176,0.294,0.506,0.357,0.429,0.182,0.4,0.6,0.333,0.667,1.0,0.222,,,,,,,,,,,,,,,,,,
4,2024-04-06,746896,Strikeout,strikeout,True,571970,696136,Max Muncy,Jordan Wicks,0,cd198497-9ffd-472b-8b9e-db483514f9e9,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,92.0,103.0,99.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,71.0,118.0,92.0,0.131,0.461,0.004,0.081,0.062,0.262,0.11,-19.26,-1.19,-3.7,-3.75,1.62,92.9,90.6,82.5,92.2,83.2,78.7,0.259,0.397,0.176,0.176,0.294,0.506,0.357,0.429,0.182,0.4,0.6,0.333,0.667,1.0,0.222,,,,,,,,,,,,,,,,,,
5,2024-04-06,746896,Double,double,False,664023,808967,Ian Happ,Yoshinobu Yamamoto,0,b3195746-3b21-454e-ad2e-9b16eae74f37,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.248,0.396,0.194,,,,0.3,0.5,0.143,0.133,0.133,0.333,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,
6,2024-04-06,746896,Walk,walk,False,673548,808967,Seiya Suzuki,Yoshinobu Yamamoto,0,f28a9fd2-5ebf-4017-9a43-133fad1707c5,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.248,0.396,0.194,,,,0.3,0.5,0.143,0.133,0.133,0.333,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,
7,2024-04-06,746896,Single,single,False,641355,808967,Cody Bellinger,Yoshinobu Yamamoto,1,ef69b08d-96a3-4129-b1df-25167666576e,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.248,0.396,0.194,,,,0.3,0.5,0.143,0.133,0.133,0.333,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,
8,2024-04-06,746896,Strikeout,strikeout,True,666624,808967,Christopher Morel,Yoshinobu Yamamoto,0,5633ad68-b258-4b56-91e0-5fc5a68117e2,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.248,0.396,0.194,,,,0.3,0.5,0.143,0.133,0.133,0.333,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,
9,2024-04-06,746896,Strikeout,strikeout,True,621020,808967,Dansby Swanson,Yoshinobu Yamamoto,0,79955fdf-341e-4f40-bc62-f6732e1c9b9f,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,0.033,0.407,0.053,0.033,0.226,,1.22,2.17,-0.61,0.93,0.52,,95.5,91.3,,94.9,86.5,77.9,0.248,0.396,0.194,,,,0.3,0.5,0.143,0.133,0.133,0.333,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,
