,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-12,747028,Strikeout,strikeout,True,669221,700249,Sean Murphy,Cade Povich,0,d92ac96f-abd1-4b28-b6bd-8119e6f18af5,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
11,2024-06-12,747028,Strikeout,strikeout,True,623993,680885,Anthony Santander,Spencer Schwellenbach,0,59b61980-583c-4fc2-8f35-12941c57640f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
12,2024-06-12,747028,Flyout,field_out,True,669720,680885,Austin Hays,Spencer Schwellenbach,0,9f0ac853-eae6-4266-851b-b14253b1c7cc,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
13,2024-06-12,747028,Groundout,field_out,True,602104,680885,Ramón Urías,Spencer Schwellenbach,0,4b29512d-6737-40a9-971b-ce73fe4eba77,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
14,2024-06-12,747028,Strikeout,strikeout,True,605119,700249,Brian Anderson,Cade Povich,0,37cc8cb3-dcca-4de2-97d3-c0a9b3370d27,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
15,2024-06-12,747028,Groundout,field_out,True,606115,700249,Orlando Arcia,Cade Povich,0,d552143f-9104-4084-a6f6-a6cd1b734b35,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
16,2024-06-12,747028,Single,single,False,671739,700249,Michael Harris II,Cade Povich,0,a2182812-40cc-49b2-9f9c-8479315ed8ef,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
17,2024-06-12,747028,Groundout,field_out,True,645277,700249,Ozzie Albies,Cade Povich,0,e5ef447e-065f-42c2-ac92-e92fbedb3750,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
18,2024-06-12,747028,Double,double,False,656775,680885,Cedric Mullins,Spencer Schwellenbach,0,3b2cf925-5709-480f-8417-cd4c5252fb34,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
19,2024-06-12,747028,Single,single,False,622761,680885,Jorge Mateo,Spencer Schwellenbach,1,0514bdc5-475a-45ac-b864-7d7228507510,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
20,2024-06-12,747028,Groundout,field_out,True,683002,680885,Gunnar Henderson,Spencer Schwellenbach,1,87e0aa52-ae9e-4d6e-b89a-11968422d778,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
21,2024-06-12,747028,Fielders Choice,fielders_choice,False,668939,680885,Adley Rutschman,Spencer Schwellenbach,1,97fe5870-3a8c-4151-8020-70e9b4ae7e4e,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
22,2024-06-12,747028,Walk,walk,False,663624,680885,Ryan Mountcastle,Spencer Schwellenbach,0,e8449af1-56b6-4880-9357-3ff5b18fa73a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
23,2024-06-12,747028,Grounded Into DP,grounded_into_double_play,True,656811,680885,Ryan O'Hearn,Spencer Schwellenbach,1,a836d27a-a869-4cd4-afef-5d2c8b52b96f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
24,2024-06-12,747028,Single,single,False,542303,700249,Marcell Ozuna,Cade Povich,0,b924809e-089b-4acf-a92f-1067a18a11b6,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
25,2024-06-12,747028,Single,single,False,621566,700249,Matt Olson,Cade Povich,1,22fcb206-9255-4b3b-98a1-8377d58e431a,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
26,2024-06-12,747028,Strikeout,strikeout,True,663586,700249,Austin Riley,Cade Povich,0,b359a1f2-e619-4a55-b2c8-92110505f51d,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
27,2024-06-12,747028,Forceout,force_out,True,594807,700249,Adam Duvall,Cade Povich,1,e2b3fe7c-767e-4c56-accf-216f3301b4c9,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
28,2024-06-12,747028,Forceout,force_out,True,669221,700249,Sean Murphy,Cade Povich,1,5c397ffc-3890-439a-b2cf-ae74a6b4ceea,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182,,,,,,,,,,,,,,,
29,2024-06-12,747028,Single,single,False,623993,680885,Anthony Santander,Spencer Schwellenbach,0,9ddf00d8-da1c-4c7e-905b-c83fd39dacd8,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,,,91.0,102.0,104.0,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,0.166,,-1.85,-0.1,-0.1,0.12,1.16,,95.7,92.1,,94.6,86.6,79.9,0.333,0.528,0.189,0.238,0.286,0.314,0.237,0.316,0.223,0.267,0.567,0.224,,,,0.267,0.4,0.12,79.0,108.0,107.0,0.131,2.89,84.4,0.129,0.29,0.44,,,,,,
