,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-22,745137,Groundout,field_out,True,686217,571945,Sal Frelick,Miles Mikolas,0,8aa46c8b-7221-4fec-b3f3-53f4d5de5e10,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
11,2024-08-22,745137,Strikeout,strikeout,True,596142,571945,Gary Sánchez,Miles Mikolas,0,b5ecaa2a-1fb9-4181-b092-bd74505f4d65,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
12,2024-08-22,745137,Lineout,field_out,True,571448,642547,Nolan Arenado,Freddy Peralta,0,47cfb457-bed6-45f8-bc43-ab81e6f14d02,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
13,2024-08-22,745137,Pop Out,field_out,True,663457,642547,Lars Nootbaar,Freddy Peralta,0,c5f317b1-7424-481d-b459-3f176c40f902,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
14,2024-08-22,745137,Flyout,field_out,True,572761,642547,Matt Carpenter,Freddy Peralta,0,3c28c212-e522-4b5f-836f-3de584e085af,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
15,2024-08-22,745137,Pop Out,field_out,True,687401,571945,Joey Ortiz,Miles Mikolas,0,c990c388-b9de-456d-97aa-ae05026f1ed3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
16,2024-08-22,745137,Groundout,field_out,True,668930,571945,Brice Turang,Miles Mikolas,0,9f5cb630-c3d8-4f1b-87ba-df535824dddc,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
17,2024-08-22,745137,Groundout,field_out,True,694192,571945,Jackson Chourio,Miles Mikolas,0,1c1de9b9-c37c-4769-8daa-7b72fb5bde49,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
18,2024-08-22,745137,Lineout,field_out,True,502054,642547,Tommy Pham,Freddy Peralta,0,574b15d4-f2d0-4032-8038-ad14cd0e6e87,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
19,2024-08-22,745137,Double,double,False,687363,642547,Victor Scott II,Freddy Peralta,0,26aea438-16f0-4d9b-b65e-6ecc489d4c92,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
20,2024-08-22,745137,Lineout,field_out,True,691026,642547,Masyn Winn,Freddy Peralta,0,9aa5040e-86ac-45f6-a718-9eb1b645754a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
21,2024-08-22,745137,Walk,walk,False,676475,642547,Alec Burleson,Freddy Peralta,0,8d8af88d-8c62-4ca4-a436-a911fc8e7a0a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
22,2024-08-22,745137,Hit By Pitch,hit_by_pitch,False,575929,642547,Willson Contreras,Freddy Peralta,1,40246ba0-d927-4340-aa2f-690836a4fbbd,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
23,2024-08-22,745137,Flyout,field_out,True,680977,642547,Brendan Donovan,Freddy Peralta,0,acd54869-5ec9-43ba-aa54-203a1f3e285b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
24,2024-08-22,745137,Walk,walk,False,661388,571945,William Contreras,Miles Mikolas,0,069e59b4-2c64-450e-91b9-e991b039c6dc,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
25,2024-08-22,745137,Strikeout,strikeout,True,669003,571945,Garrett Mitchell,Miles Mikolas,0,d644c7c3-5cf9-4a9a-b1f2-a8cb01a9b485,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
26,2024-08-22,745137,Lineout,field_out,True,642715,571945,Willy Adames,Miles Mikolas,0,e41e3558-eccb-4d67-9b1b-33a11bd2a161,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
27,2024-08-22,745137,Field Error,field_error,False,656555,571945,Rhys Hoskins,Miles Mikolas,1,9fa80c74-b1de-497c-add9-5eb72dea8580,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
28,2024-08-22,745137,Forceout,force_out,True,686217,571945,Sal Frelick,Miles Mikolas,1,23c18f31-a4b3-4eb6-9d84-e08660386a01,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
29,2024-08-22,745137,Pop Out,field_out,True,571448,642547,Nolan Arenado,Freddy Peralta,0,231eb9dd-b95a-4aa7-b62d-d478dd4ce8ff,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
30,2024-08-22,745137,Flyout,field_out,True,663457,642547,Lars Nootbaar,Freddy Peralta,0,6568005e-f054-403f-8415-3ebf3cc55384,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
31,2024-08-22,745137,Strikeout,strikeout,True,572761,642547,Matt Carpenter,Freddy Peralta,0,1f6d4b51-b9a8-495e-b523-0f5920a3316c,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,,,,98.0,101.0,107.0,,0.541,0.228,0.055,,0.175,0.14,,0.15,-0.49,,1.4,94.3,87.6,,81.3,77.6,,,,,0.194,0.363,0.409,0.236,0.419,0.25,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,
32,2024-08-22,745137,Groundout,field_out,True,596142,571945,Gary Sánchez,Miles Mikolas,0,09eedeb0-58af-4377-b085-e72f7e78a575,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
33,2024-08-22,745137,Groundout,field_out,True,687401,571945,Joey Ortiz,Miles Mikolas,0,1c8172c9-4857-4f6e-afbb-2a2aba142627,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.23,4.41,149.2,109.0,88.0,103.0,0.862,6.13,1.44,9.86,1.26,1.16,0.254,0.389,0.146,0.331,0.49,85.0,103.0,98.0,95.0,107.0,104.0,65.0,107.0,98.0,81.0,111.0,98.0,118.0,112.0,114.0,0.231,0.275,0.287,0.114,0.004,0.09,0.2,2.24,-1.19,-1.85,0.23,-3.0,93.1,85.6,92.4,85.5,76.3,68.4,0.225,0.344,0.111,0.31,0.517,0.153,0.284,0.463,0.173,0.362,0.672,0.168,0.267,0.55,0.232,0.25,0.438,0.255,,,,,,,,,
