,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-20,745181,Walk,walk,False,683002,543243,Gunnar Henderson,Sonny Gray,0,267bd71a-6a3a-4463-bb57-df98ac4eb27d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345,,,,,,,,,
1,2024-05-20,745181,Grounded Into DP,grounded_into_double_play,True,668939,543243,Adley Rutschman,Sonny Gray,1,90f4fcc8-b797-4691-b722-e3c6a6a42cfb,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345,,,,,,,,,
2,2024-05-20,745181,Flyout,field_out,True,656811,543243,Ryan O'Hearn,Sonny Gray,0,e0ea8515-16d9-49d7-ba22-68c010bf755b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345,,,,,,,,,
3,2024-05-20,745181,Single,single,False,680977,665152,Brendan Donovan,Dean Kremer,0,2835e47f-8929-4b7d-861f-49c78ae80400,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,0.112,,-0.75,0.88,0.94,,-0.21,,93.4,86.9,,92.0,,77.4,,,,0.211,0.342,0.061,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.263,0.243,,,,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364
4,2024-05-20,745181,Walk,walk,False,663457,665152,Lars Nootbaar,Dean Kremer,1,2d85dfb6-ca5b-4e39-9696-1a6bc821bbe2,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,0.112,,-0.75,0.88,0.94,,-0.21,,93.4,86.9,,92.0,,77.4,,,,0.211,0.342,0.061,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.263,0.243,,,,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364
5,2024-05-20,745181,Flyout,field_out,True,502671,665152,Paul Goldschmidt,Dean Kremer,0,bc6ef53f-7fcf-4713-bfbf-79a149d00376,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,0.112,,-0.75,0.88,0.94,,-0.21,,93.4,86.9,,92.0,,77.4,,,,0.211,0.342,0.061,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.263,0.243,,,,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364
6,2024-05-20,745181,Flyout,field_out,True,571448,665152,Nolan Arenado,Dean Kremer,1,b2af6e0a-e969-4873-9ece-636d5896a688,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,0.112,,-0.75,0.88,0.94,,-0.21,,93.4,86.9,,92.0,,77.4,,,,0.211,0.342,0.061,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.263,0.243,,,,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364
7,2024-05-20,745181,Flyout,field_out,True,676475,665152,Alec Burleson,Dean Kremer,0,1ba9c2ad-e2a5-48d0-bc7d-b015e3bffc6f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,,,,99.0,104.0,100.0,0.123,0.339,0.273,,0.112,,-0.75,0.88,0.94,,-0.21,,93.4,86.9,,92.0,,77.4,,,,0.211,0.342,0.061,0.247,0.644,0.242,0.23,0.338,0.245,0.211,0.263,0.243,,,,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364
8,2024-05-20,745181,Groundout,field_out,True,676059,543243,Jordan Westburg,Sonny Gray,0,080285e8-035a-4779-917e-610a42b292ec,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345,,,,,,,,,
9,2024-05-20,745181,Strikeout,strikeout,True,623993,543243,Anthony Santander,Sonny Gray,0,12c4e733-b9f3-4ba4-99bf-24c21f90e5fd,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345,,,,,,,,,
