,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
10,2024-06-13,745894,Strikeout,strikeout,True,680869,657746,Zack Gelof,Joe Ryan,0,18ac29d0-e410-4aa9-a059-4808a987e96d,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-13,745894,Single,single,False,596146,665622,Max Kepler,Luis Medina,0,bb07d987-dbaa-44a3-8fe8-a8ddf911ace1,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
12,2024-06-13,745894,Single,single,False,621043,665622,Carlos Correa,Luis Medina,1,53e7fc56-d042-4539-9328-cee2c9988206,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
13,2024-06-13,745894,Flyout,field_out,True,467793,665622,Carlos Santana,Luis Medina,0,5e72215a-f02e-4e6d-bb92-28fe9a1c95f2,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
14,2024-06-13,745894,Single,single,False,621439,665622,Byron Buxton,Luis Medina,1,917291c8-831f-4130-a9c7-91e393d9af30,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
15,2024-06-13,745894,Pop Out,field_out,True,680777,665622,Ryan Jeffers,Luis Medina,0,ac6656aa-78bf-4005-a73e-d62c8d6d60e1,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
16,2024-06-13,745894,Flyout,field_out,True,668885,665622,Austin Martin,Luis Medina,0,02b0ed5e-d2c8-4fee-902a-dd3819f597c8,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
17,2024-06-13,745894,Lineout,field_out,True,649557,657746,Aledmys Díaz,Joe Ryan,0,354d7e95-3afd-4c4d-bfea-468bcdcb8ce4,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-13,745894,Pop Out,field_out,True,647351,657746,Abraham Toro,Joe Ryan,0,c615e6c3-381a-413c-86d4-1e3b56e60462,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-13,745894,Single,single,False,668709,657746,JJ Bleday,Joe Ryan,0,7fcab49a-3e9b-4d23-b0fe-5999ee9150ed,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-13,745894,Strikeout,strikeout,True,667670,657746,Brent Rooker,Joe Ryan,0,a9e05841-0b81-4fd1-b741-2082e0592a9d,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-13,745894,Strikeout,strikeout,True,650489,665622,Willi Castro,Luis Medina,0,29790f22-44fe-4ae1-91cd-a1f81db12003,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
22,2024-06-13,745894,Single,single,False,663616,665622,Trevor Larnach,Luis Medina,0,c82ac40b-6d70-4ae0-963e-b441edb7e457,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
23,2024-06-13,745894,Flyout,field_out,True,668904,665622,Royce Lewis,Luis Medina,0,854e22a5-14d7-438d-a3c4-5ebdc53feae9,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
24,2024-06-13,745894,Walk,walk,False,596146,665622,Max Kepler,Luis Medina,1,f356577e-6fef-45d3-a8dd-9639679304f3,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
25,2024-06-13,745894,Single,single,False,621043,665622,Carlos Correa,Luis Medina,1,cc28e729-8cb1-4afe-a21b-4c6426113f94,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
26,2024-06-13,745894,Pop Out,field_out,True,467793,665622,Carlos Santana,Luis Medina,0,cf6719bd-06ba-40e8-bc95-6387a739468d,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
27,2024-06-13,745894,Flyout,field_out,True,609280,657746,Miguel Andujar,Joe Ryan,0,2a666e44-212c-41cd-843a-3b46d4011866,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-13,745894,Groundout,field_out,True,691016,657746,Tyler Soderstrom,Joe Ryan,0,ebbec507-cd06-44c6-a195-e88b82d472f4,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-13,745894,Single,single,False,669127,657746,Shea Langeliers,Joe Ryan,0,683cacb0-01bf-42c6-a3b4-fce19756837e,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-13,745894,Strikeout,strikeout,True,664913,657746,Seth Brown,Joe Ryan,0,ca507c2b-faf1-4fb7-89cc-368a6e008dcf,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-13,745894,Single,single,False,621439,665622,Byron Buxton,Luis Medina,0,42772a2e-c4a7-46e3-97d1-d0176b40d466,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
32,2024-06-13,745894,Single,single,False,680777,665622,Ryan Jeffers,Luis Medina,1,594955b1-fb2f-43b6-ad70-bc25362f810d,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
33,2024-06-13,745894,Forceout,force_out,True,668885,665622,Austin Martin,Luis Medina,1,7ba8d958-12f7-4a53-a724-9bcea2c02073,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
34,2024-06-13,745894,Flyout,field_out,True,650489,665622,Willi Castro,Luis Medina,0,6577a200-1841-4bb4-b274-5e6c40b7ff00,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,0.143,0.425,,0.251,0.46,,-2.94,-0.29,95.9,,95.9,85.8,0.238,0.365,0.122,,,,0.262,0.357,0.308,0.429,0.667,0.118,103.0,88.0,87.0,107.0,102.0,104.0,0.101,0.079,-0.18,-2.65,89.6,81.2,0.353,0.529,0.067,0.154,0.308,0.433,,,,,,,,,,,,
