,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
10,2024-04-07,745523,Strikeout,strikeout,True,656775,594835,Cedric Mullins,Marco Gonzales,0,a84b2c16-6680-49be-9b35-d3483812046b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
11,2024-04-07,745523,Pop Out,field_out,True,656582,665152,Connor Joe,Dean Kremer,0,726888a3-0a21-4c6a-ac5b-2f3756c3542e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
12,2024-04-07,745523,Groundout,field_out,True,642133,665152,Rowdy Tellez,Dean Kremer,0,3ee704bd-f2fe-4f7b-b7ff-280005ec4795,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
13,2024-04-07,745523,Pop Out,field_out,True,658668,665152,Edward Olivares,Dean Kremer,0,e31d3412-0937-41c2-8979-93c8b0688a6f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
14,2024-04-07,745523,Strikeout,strikeout,True,543510,594835,James McCann,Marco Gonzales,0,f078361b-8986-43b8-bbae-61df10a6b8d9,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
15,2024-04-07,745523,Groundout,field_out,True,622761,594835,Jorge Mateo,Marco Gonzales,0,e024137d-aafc-41ec-aebe-862d5bd09574,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
16,2024-04-07,745523,Flyout,field_out,True,683002,594835,Gunnar Henderson,Marco Gonzales,0,4beb9c9d-281b-4a80-ac6d-5011d96c66b7,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
17,2024-04-07,745523,Single,single,False,669707,665152,Jared Triolo,Dean Kremer,0,d2532f01-5fba-4e17-9cf3-ef8e9dfa058f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
18,2024-04-07,745523,Strikeout,strikeout,True,680779,665152,Henry Davis,Dean Kremer,0,2b0d8748-59a3-4f86-93d6-2bf64ff54f68,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
19,2024-04-07,745523,Double,double,True,665833,665152,Oneil Cruz,Dean Kremer,1,5088fff9-4e1c-46ad-a635-c129f6e56083,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
20,2024-04-07,745523,Flyout,field_out,True,668804,665152,Bryan Reynolds,Dean Kremer,0,318f6676-fe0e-441a-a6b1-48405e6dd7b5,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
21,2024-04-07,745523,Single,single,False,668939,594835,Adley Rutschman,Marco Gonzales,0,d77d5e1c-f86b-404f-b4f1-723a54fbbfe8,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
22,2024-04-07,745523,Double,double,False,663624,594835,Ryan Mountcastle,Marco Gonzales,1,d051432c-8cef-4d4f-b3c6-767d72e2af25,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
23,2024-04-07,745523,Single,single,False,623993,594835,Anthony Santander,Marco Gonzales,1,f3eb4de9-55f9-4522-80fa-95bc15f86eee,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
24,2024-04-07,745523,Lineout,field_out,True,676059,594835,Jordan Westburg,Marco Gonzales,0,8f8881e0-2123-481c-931e-4d41012b0b37,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
25,2024-04-07,745523,Grounded Into DP,grounded_into_double_play,True,669720,594835,Austin Hays,Marco Gonzales,1,e1274c2b-08cf-4a48-8fdb-98a71b7b3ca9,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
26,2024-04-07,745523,Groundout,field_out,True,663647,665152,Ke'Bryan Hayes,Dean Kremer,0,6b55d96b-d6f2-43fa-a401-f67936d03037,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
27,2024-04-07,745523,Pop Out,field_out,True,669261,665152,Jack Suwinski,Dean Kremer,0,3d4da8b5-4692-4059-afdf-4234e83072c2,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
28,2024-04-07,745523,Flyout,field_out,True,656582,665152,Connor Joe,Dean Kremer,0,71f7faca-6a00-4874-9c0c-2cd0888c8500,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
29,2024-04-07,745523,Groundout,field_out,True,656775,594835,Cedric Mullins,Marco Gonzales,0,9ab4330a-8bef-4a43-95b5-425cf075699a,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
30,2024-04-07,745523,Flyout,field_out,True,543510,594835,James McCann,Marco Gonzales,0,05c5c15b-4eec-4b67-b9f1-091b64e2dc96,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
31,2024-04-07,745523,Double,double,False,622761,594835,Jorge Mateo,Marco Gonzales,1,41547ae8-46b9-454c-ab13-774f9f92f648,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
32,2024-04-07,745523,Strikeout,strikeout,True,683002,594835,Gunnar Henderson,Marco Gonzales,0,fe52a7dc-c509-40e0-a0e2-30993b349b37,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.89,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.41,1.25,-8.61,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
33,2024-04-07,745523,Strikeout,strikeout,True,642133,665152,Rowdy Tellez,Dean Kremer,0,7e60b532-f062-4be0-a503-c59d42a4819e,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,,,,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.339,0.273,0.112,,-0.75,0.88,0.94,-0.21,,93.4,86.9,,92.0,77.4,,,,0.247,0.644,0.242,0.211,0.342,0.061,0.23,0.338,0.245,0.211,0.263,0.243,73.0,92.0,91.0,0.153,0.0,83.9,0.114,0.229,0.364,,,,,,,,,
