,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,wFA/C,wFC/C,wFS/C,vFA,vFC,vFS,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-08-31,746667,Walk,walk,False,656555,518585,Rhys Hoskins,Fernando Cruz,1,d4545a1e-957d-48e6-a926-b38c3220050e,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.13,4.05,59.2,95.0,114.0,101.0,0.634,14.33,4.53,7.54,1.21,0.94,0.197,0.455,0.174,0.356,0.388,89.0,98.0,91.0,82.0,96.0,95.0,152.0,93.0,111.0,0.316,0.26,0.424,0.12,-2.19,1.65,94.6,88.6,81.6,0.121,0.159,0.579,0.294,0.5,0.154,0.34,0.78,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-31,746667,Strikeout,strikeout,True,669003,518585,Garrett Mitchell,Fernando Cruz,0,d78b0bd1-4892-4ecb-96df-76fcb461b4de,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.13,4.05,59.2,95.0,114.0,101.0,0.634,14.33,4.53,7.54,1.21,0.94,0.197,0.455,0.174,0.356,0.388,89.0,98.0,91.0,82.0,96.0,95.0,152.0,93.0,111.0,0.316,0.26,0.424,0.12,-2.19,1.65,94.6,88.6,81.6,0.121,0.159,0.579,0.294,0.5,0.154,0.34,0.78,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-31,746667,Strikeout,strikeout,True,687401,518585,Joey Ortiz,Fernando Cruz,0,5c94de5e-5241-4158-b467-5a27214f3726,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.13,4.05,59.2,95.0,114.0,101.0,0.634,14.33,4.53,7.54,1.21,0.94,0.197,0.455,0.174,0.356,0.388,89.0,98.0,91.0,82.0,96.0,95.0,152.0,93.0,111.0,0.316,0.26,0.424,0.12,-2.19,1.65,94.6,88.6,81.6,0.121,0.159,0.579,0.294,0.5,0.154,0.34,0.78,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-31,746667,Pop Out,field_out,True,642086,593423,Dominic Smith,Frankie Montas,0,c41a870b-f88a-4126-8d2d-beaccd96a634,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
14,2024-08-31,746667,Strikeout,strikeout,True,642708,593423,Amed Rosario,Frankie Montas,0,2b1385d2-0b19-46d2-9aaa-05843f8aa32f,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
15,2024-08-31,746667,Walk,walk,False,666181,593423,Will Benson,Frankie Montas,0,89e6df19-8150-46e0-b7e7-0fa1249e13b3,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
16,2024-08-31,746667,Caught Stealing 2B,caught_stealing_2b,True,682622,593423,Noelvi Marte,Frankie Montas,0,bf5b99b8-ede9-41e3-ad01-a50abf67afc2,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
17,2024-08-31,746667,Strikeout,strikeout,True,668930,571656,Brice Turang,Buck Farmer,0,659196c6-b3b6-47bd-8d18-ffabf3d5f237,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.92,4.08,64.2,98.0,93.0,100.0,0.765,8.77,3.62,6.82,0.97,0.82,0.234,0.434,0.194,0.28,0.394,53.0,93.0,81.0,,,,,,,0.211,,,0.79,,,92.7,,,,,,0.182,0.364,0.16,,,,74.0,92.0,90.0,120.0,101.0,111.0,0.236,0.338,0.9,1.77,92.5,82.2,0.27,0.444,0.154,0.125,0.292,0.378,111.0,105.0,109.0,0.216,-0.94,86.8,0.273,0.382,0.328,,,,,,,,,
18,2024-08-31,746667,Double,double,False,694192,571656,Jackson Chourio,Buck Farmer,0,ef6c2d25-f16e-4476-8ddb-0e0080e84892,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.92,4.08,64.2,98.0,93.0,100.0,0.765,8.77,3.62,6.82,0.97,0.82,0.234,0.434,0.194,0.28,0.394,53.0,93.0,81.0,,,,,,,0.211,,,0.79,,,92.7,,,,,,0.182,0.364,0.16,,,,74.0,92.0,90.0,120.0,101.0,111.0,0.236,0.338,0.9,1.77,92.5,82.2,0.27,0.444,0.154,0.125,0.292,0.378,111.0,105.0,109.0,0.216,-0.94,86.8,0.273,0.382,0.328,,,,,,,,,
19,2024-08-31,746667,Walk,walk,False,661388,571656,William Contreras,Buck Farmer,1,adaa352c-5e05-47bc-9c3d-1726de2b7d27,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.92,4.08,64.2,98.0,93.0,100.0,0.765,8.77,3.62,6.82,0.97,0.82,0.234,0.434,0.194,0.28,0.394,53.0,93.0,81.0,,,,,,,0.211,,,0.79,,,92.7,,,,,,0.182,0.364,0.16,,,,74.0,92.0,90.0,120.0,101.0,111.0,0.236,0.338,0.9,1.77,92.5,82.2,0.27,0.444,0.154,0.125,0.292,0.378,111.0,105.0,109.0,0.216,-0.94,86.8,0.273,0.382,0.328,,,,,,,,,
20,2024-08-31,746667,Strikeout,strikeout,True,641343,571656,Jake Bauers,Buck Farmer,0,337f5c1e-1610-4750-bae3-e864489887b2,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.92,4.08,64.2,98.0,93.0,100.0,0.765,8.77,3.62,6.82,0.97,0.82,0.234,0.434,0.194,0.28,0.394,53.0,93.0,81.0,,,,,,,0.211,,,0.79,,,92.7,,,,,,0.182,0.364,0.16,,,,74.0,92.0,90.0,120.0,101.0,111.0,0.236,0.338,0.9,1.77,92.5,82.2,0.27,0.444,0.154,0.125,0.292,0.378,111.0,105.0,109.0,0.216,-0.94,86.8,0.273,0.382,0.328,,,,,,,,,
21,2024-08-31,746667,Home Run,home_run,False,642715,571656,Willy Adames,Buck Farmer,1,a128985b-968f-4fb5-a605-09fd12c3d79d,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.92,4.08,64.2,98.0,93.0,100.0,0.765,8.77,3.62,6.82,0.97,0.82,0.234,0.434,0.194,0.28,0.394,53.0,93.0,81.0,,,,,,,0.211,,,0.79,,,92.7,,,,,,0.182,0.364,0.16,,,,74.0,92.0,90.0,120.0,101.0,111.0,0.236,0.338,0.9,1.77,92.5,82.2,0.27,0.444,0.154,0.125,0.292,0.378,111.0,105.0,109.0,0.216,-0.94,86.8,0.273,0.382,0.328,,,,,,,,,
22,2024-08-31,746667,Strikeout,strikeout,True,663368,571656,Blake Perkins,Buck Farmer,0,c1e6f51f-25d7-4bd9-a1a5-eaba91241b7d,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.92,4.08,64.2,98.0,93.0,100.0,0.765,8.77,3.62,6.82,0.97,0.82,0.234,0.434,0.194,0.28,0.394,53.0,93.0,81.0,,,,,,,0.211,,,0.79,,,92.7,,,,,,0.182,0.364,0.16,,,,74.0,92.0,90.0,120.0,101.0,111.0,0.236,0.338,0.9,1.77,92.5,82.2,0.27,0.444,0.154,0.125,0.292,0.378,111.0,105.0,109.0,0.216,-0.94,86.8,0.273,0.382,0.328,,,,,,,,,
23,2024-08-31,746667,Single,single,False,682622,593423,Noelvi Marte,Frankie Montas,0,985dbe1e-8700-42d7-aa06-870d260ce22f,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
24,2024-08-31,746667,Single,single,False,571912,593423,Luke Maile,Frankie Montas,1,e249e6c8-1d16-44f7-96b1-cfa274f3d3e9,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
25,2024-08-31,746667,Grounded Into DP,grounded_into_double_play,True,668715,593423,Spencer Steer,Frankie Montas,1,72803898-77b8-4545-a2c3-782696d12154,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
26,2024-08-31,746667,Flyout,field_out,True,682829,593423,Elly De La Cruz,Frankie Montas,0,4851d8d3-6bee-43eb-8584-91285c52170d,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
27,2024-08-31,746667,Flyout,field_out,True,656555,571527,Rhys Hoskins,David Buchanan,0,785ff90e-892d-4222-9214-32d312e3d7ae,571527.0,davidbuchanan,"Buchanan, D",Right,David Buchanan,CIN,2.7,3.39,3.1,97.0,89.0,93.0,0.818,2.7,5.4,5.4,0.0,0.43,0.182,0.273,0.182,0.364,0.466,11.0,148.0,125.0,108.0,102.0,97.0,,,,0.017,0.345,,26.91,-2.02,,89.7,89.3,,,,,,,,0.333,0.333,0.0,78.0,80.0,75.0,,,,0.259,,1.58,,92.3,,,,,,,,84.0,103.0,103.0,0.259,0.58,84.1,0.167,0.333,0.143,77.0,102.0,92.0,0.121,6.39,76.4,,,
28,2024-08-31,746667,Walk,walk,False,669003,571527,Garrett Mitchell,David Buchanan,0,c4857f88-6729-47d9-a020-5632015d8484,571527.0,davidbuchanan,"Buchanan, D",Right,David Buchanan,CIN,2.7,3.39,3.1,97.0,89.0,93.0,0.818,2.7,5.4,5.4,0.0,0.43,0.182,0.273,0.182,0.364,0.466,11.0,148.0,125.0,108.0,102.0,97.0,,,,0.017,0.345,,26.91,-2.02,,89.7,89.3,,,,,,,,0.333,0.333,0.0,78.0,80.0,75.0,,,,0.259,,1.58,,92.3,,,,,,,,84.0,103.0,103.0,0.259,0.58,84.1,0.167,0.333,0.143,77.0,102.0,92.0,0.121,6.39,76.4,,,
29,2024-08-31,746667,Flyout,field_out,True,687401,571527,Joey Ortiz,David Buchanan,0,fcfa2266-2d37-4f6e-ade2-25d1f3a6d776,571527.0,davidbuchanan,"Buchanan, D",Right,David Buchanan,CIN,2.7,3.39,3.1,97.0,89.0,93.0,0.818,2.7,5.4,5.4,0.0,0.43,0.182,0.273,0.182,0.364,0.466,11.0,148.0,125.0,108.0,102.0,97.0,,,,0.017,0.345,,26.91,-2.02,,89.7,89.3,,,,,,,,0.333,0.333,0.0,78.0,80.0,75.0,,,,0.259,,1.58,,92.3,,,,,,,,84.0,103.0,103.0,0.259,0.58,84.1,0.167,0.333,0.143,77.0,102.0,92.0,0.121,6.39,76.4,,,
30,2024-08-31,746667,Flyout,field_out,True,668930,571527,Brice Turang,David Buchanan,0,20ecd698-0ae9-45d0-bb4d-776af12265ff,571527.0,davidbuchanan,"Buchanan, D",Right,David Buchanan,CIN,2.7,3.39,3.1,97.0,89.0,93.0,0.818,2.7,5.4,5.4,0.0,0.43,0.182,0.273,0.182,0.364,0.466,11.0,148.0,125.0,108.0,102.0,97.0,,,,0.017,0.345,,26.91,-2.02,,89.7,89.3,,,,,,,,0.333,0.333,0.0,78.0,80.0,75.0,,,,0.259,,1.58,,92.3,,,,,,,,84.0,103.0,103.0,0.259,0.58,84.1,0.167,0.333,0.143,77.0,102.0,92.0,0.121,6.39,76.4,,,
31,2024-08-31,746667,Groundout,field_out,True,670770,593423,TJ Friedl,Frankie Montas,0,2b49bebd-2f76-4dfa-b0a3-1c017b41e1cd,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
32,2024-08-31,746667,Strikeout,strikeout,True,664034,593423,Ty France,Frankie Montas,0,b334cf44-0115-4968-a3fa-f9b4dc1054aa,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
33,2024-08-31,746667,Double,double,False,642086,593423,Dominic Smith,Frankie Montas,0,112f6635-e3a4-4cbc-ad26-84b7cd8c3bcb,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
34,2024-08-31,746667,Lineout,field_out,True,642708,593423,Amed Rosario,Frankie Montas,0,d51a725f-08e4-4fd0-9ef1-b6a6e3b4ecc4,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.69,4.61,132.1,100.0,98.0,100.0,0.785,8.16,3.88,8.43,1.22,1.13,0.226,0.382,0.158,0.298,0.423,84.0,105.0,99.0,108.0,96.0,94.0,121.0,98.0,107.0,0.345,0.183,0.185,0.21,-1.42,-0.41,95.6,90.4,85.9,0.233,0.326,0.416,0.204,0.343,0.223,0.333,0.59,0.221,83.0,100.0,98.0,118.0,101.0,105.0,0.186,0.102,1.35,-1.9,94.7,85.1,0.248,0.376,0.111,0.293,0.585,0.283,,,,,,,,,,,,,,,,,,
35,2024-08-31,746667,Flyout,field_out,True,694192,571527,Jackson Chourio,David Buchanan,0,d54e5a1e-f522-4285-8777-3acd90a69930,571527.0,davidbuchanan,"Buchanan, D",Right,David Buchanan,CIN,2.7,3.39,3.1,97.0,89.0,93.0,0.818,2.7,5.4,5.4,0.0,0.43,0.182,0.273,0.182,0.364,0.466,11.0,148.0,125.0,108.0,102.0,97.0,,,,0.017,0.345,,26.91,-2.02,,89.7,89.3,,,,,,,,0.333,0.333,0.0,78.0,80.0,75.0,,,,0.259,,1.58,,92.3,,,,,,,,84.0,103.0,103.0,0.259,0.58,84.1,0.167,0.333,0.143,77.0,102.0,92.0,0.121,6.39,76.4,,,
