,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
10,2024-07-09,746690,Walk,walk,False,621458,615698,Edwin Ríos,Cal Quantrill,0,f5b6afca-5149-4e99-a0bb-13e2e425c6dc,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
11,2024-07-09,746690,Hit By Pitch,hit_by_pitch,False,682622,615698,Noelvi Marte,Cal Quantrill,1,bdbea711-13f3-4fbc-b22c-ce7a138e3303,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
12,2024-07-09,746690,Strikeout,strikeout,True,677956,615698,Rece Hinds,Cal Quantrill,0,c08c8e21-c91f-4335-8d79-e8374f0f5fac,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
13,2024-07-09,746690,Single,single,False,669289,615698,Santiago Espinal,Cal Quantrill,1,f56d3d7a-1597-4b89-b9d6-eb4ef6be54b1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
14,2024-07-09,746690,Home Run,home_run,False,666181,615698,Will Benson,Cal Quantrill,1,45e27b87-63cd-4ab4-be9e-0c088bbad5a6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
15,2024-07-09,746690,Groundout,field_out,True,668715,615698,Spencer Steer,Cal Quantrill,0,7187b0c6-9d91-4ee0-8d1a-d628a549035b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
16,2024-07-09,746690,Double,double,False,682829,615698,Elly De La Cruz,Cal Quantrill,0,39e41492-e5ef-41d4-966d-576d0b670c93,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
17,2024-07-09,746690,Groundout,field_out,True,600869,615698,Jeimer Candelario,Cal Quantrill,0,8121c549-d7dd-411a-9cc4-670e83fa07ce,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,,,,79.0,97.0,90.0,0.397,,0.107,0.025,,-1.66,0.34,1.78,,84.9,93.8,79.9,,,,0.242,0.424,0.267,0.222,0.222,0.167,0.322,0.573,0.2,80.0,99.0,95.0,115.0,95.0,98.0,0.134,0.336,-1.43,1.52,87.7,86.1,0.178,0.253,0.253,0.347,0.571,0.173,,,,,,,,,
18,2024-07-09,746690,Flyout,field_out,True,669911,666157,Michael Toglia,Nick Lodolo,0,f1144b15-477a-4e7c-9a53-532978ee4d40,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-09,746690,Groundout,field_out,True,666134,666157,Nolan Jones,Nick Lodolo,0,93a66d6a-0982-4a1b-bb12-576bbb18e5f4,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-09,746690,Double,double,False,696100,666157,Hunter Goodman,Nick Lodolo,0,8adee1ba-45bc-42cc-bad2-b141c40fae59,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-09,746690,Hit By Pitch,hit_by_pitch,False,678662,666157,Ezequiel Tovar,Nick Lodolo,0,0f4d697b-260c-418d-ab11-746d93ead97b,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-09,746690,Lineout,field_out,True,663898,666157,Brendan Rodgers,Nick Lodolo,0,be267a5d-7a44-4ee9-8e13-0ad39e1e86f0,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-09,746690,Flyout,field_out,True,663886,663567,Tyler Stephenson,Peter Lambert,0,47410cc4-0be8-44e8-b305-c30568f87dd4,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,0.032,0.382,0.052,0.228,-0.75,-1.55,-5.77,0.42,94.5,86.9,93.8,78.0,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,120.0,94.0,101.0,0.306,0.45,85.8,0.182,0.182,0.316
24,2024-07-09,746690,Groundout,field_out,True,621458,663567,Edwin Ríos,Peter Lambert,0,8527e1e5-0570-41af-8414-5dcc63eb3855,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,0.032,0.382,0.052,0.228,-0.75,-1.55,-5.77,0.42,94.5,86.9,93.8,78.0,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,120.0,94.0,101.0,0.306,0.45,85.8,0.182,0.182,0.316
25,2024-07-09,746690,Groundout,field_out,True,682622,663567,Noelvi Marte,Peter Lambert,0,e71c7cf1-ab1e-439e-aaf7-f46913b0137b,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,0.032,0.382,0.052,0.228,-0.75,-1.55,-5.77,0.42,94.5,86.9,93.8,78.0,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,120.0,94.0,101.0,0.306,0.45,85.8,0.182,0.182,0.316
26,2024-07-09,746690,Strikeout,strikeout,True,641857,666157,Ryan McMahon,Nick Lodolo,0,351414ae-97b9-42d6-b819-5cb27a135e65,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-09,746690,Groundout,field_out,True,553869,666157,Elias Díaz,Nick Lodolo,0,233c9892-1b17-4877-8580-42fdaca3402d,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-09,746690,Home Run,home_run,False,686668,666157,Brenton Doyle,Nick Lodolo,0,c62ad476-5f61-46e1-93d3-045b55dcecd8,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-09,746690,Double,double,False,607732,666157,Jacob Stallings,Nick Lodolo,0,f06113f7-293d-43f8-b32d-73c9ee6ea36f,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-09,746690,Home Run,home_run,False,669911,666157,Michael Toglia,Nick Lodolo,1,0642ba04-0ca2-45dd-9591-ec1d3999bfd3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-09,746690,Single,single,False,666134,666157,Nolan Jones,Nick Lodolo,0,b648cb78-07e8-4a5c-bc1b-8f7f10a938e1,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,0.107,0.45,0.278,0.165,0.57,-1.02,0.16,0.65,94.1,87.9,94.1,81.5,0.221,0.372,0.22,0.198,0.25,0.455,0.2,0.333,0.288,0.289,0.632,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-09,746690,Double,double,False,696100,607259,Hunter Goodman,Nick Martinez,1,4e80a17c-6d4a-40c7-a77e-14a21259db86,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,118.0,115.0,119.0,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,0.152,0.219,0.131,0.217,0.96,1.08,-2.24,0.75,92.6,80.0,91.9,81.1,0.206,0.317,0.188,0.381,0.714,0.37,0.211,0.38,0.384,0.24,0.34,0.053,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,,,,0.345,0.5,0.145,101.0,109.0,111.0,0.083,0.29,84.7,0.235,0.294,0.432
33,2024-07-09,746690,Strikeout,strikeout,True,678662,607259,Ezequiel Tovar,Nick Martinez,0,eb7c89a8-3132-4d1c-8efb-21f5777d1279,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,118.0,115.0,119.0,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,0.152,0.219,0.131,0.217,0.96,1.08,-2.24,0.75,92.6,80.0,91.9,81.1,0.206,0.317,0.188,0.381,0.714,0.37,0.211,0.38,0.384,0.24,0.34,0.053,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,,,,0.345,0.5,0.145,101.0,109.0,111.0,0.083,0.29,84.7,0.235,0.294,0.432
34,2024-07-09,746690,Double,double,False,677956,663567,Rece Hinds,Peter Lambert,0,1e8b9756-a16c-492c-9978-603f2cc2cb29,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,0.032,0.382,0.052,0.228,-0.75,-1.55,-5.77,0.42,94.5,86.9,93.8,78.0,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,120.0,94.0,101.0,0.306,0.45,85.8,0.182,0.182,0.316
