,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
0,2024-06-19,745732,Double,double,False,683002,543037,Gunnar Henderson,Gerrit Cole,0,26321062-da9f-4377-b4d4-faeda50ba1d6,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
1,2024-06-19,745732,Flyout,field_out,True,668939,543037,Adley Rutschman,Gerrit Cole,0,d989e7b7-c998-4294-999a-03f1db629c68,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
2,2024-06-19,745732,Groundout,field_out,True,663624,543037,Ryan Mountcastle,Gerrit Cole,1,b8d2839d-f263-40f9-86aa-1624170b0d7b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
3,2024-06-19,745732,Double,double,False,656811,543037,Ryan O'Hearn,Gerrit Cole,1,b6a4edaf-47ae-4e05-b7f8-0ac2b9b7c1e4,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
4,2024-06-19,745732,Flyout,field_out,True,623993,543037,Anthony Santander,Gerrit Cole,0,3daa88a1-4943-44be-befc-33550e38a88a,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
5,2024-06-19,745732,Single,single,False,683011,700249,Anthony Volpe,Cade Povich,0,567b3801-ea8d-4c21-9225-615e97fa610e,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,107.0,99.0,100.0,,,,97.0,94.0,93.0,0.406,0.151,0.104,,0.091,0.84,-2.61,-4.51,,-2.58,92.2,88.2,86.0,82.9,,0.186,0.256,0.13,0.3,0.75,0.269,0.346,0.615,0.286,0.304,0.652,0.222,0.273,0.545,0.182,93.0,102.0,103.0,79.0,81.0,77.0,0.056,0.192,0.67,-2.39,91.5,75.9,0.0,0.0,0.182,,,
6,2024-06-19,745732,Forceout,force_out,True,665742,700249,Juan Soto,Cade Povich,1,158b6370-1aa6-48f4-9257-3c2648347aa0,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,107.0,99.0,100.0,,,,97.0,94.0,93.0,0.406,0.151,0.104,,0.091,0.84,-2.61,-4.51,,-2.58,92.2,88.2,86.0,82.9,,0.186,0.256,0.13,0.3,0.75,0.269,0.346,0.615,0.286,0.304,0.652,0.222,0.273,0.545,0.182,93.0,102.0,103.0,79.0,81.0,77.0,0.056,0.192,0.67,-2.39,91.5,75.9,0.0,0.0,0.182,,,
7,2024-06-19,745732,Walk,walk,False,519317,700249,Giancarlo Stanton,Cade Povich,1,5d89b893-4446-45e7-8a24-f781ff4ffc6b,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,107.0,99.0,100.0,,,,97.0,94.0,93.0,0.406,0.151,0.104,,0.091,0.84,-2.61,-4.51,,-2.58,92.2,88.2,86.0,82.9,,0.186,0.256,0.13,0.3,0.75,0.269,0.346,0.615,0.286,0.304,0.652,0.222,0.273,0.545,0.182,93.0,102.0,103.0,79.0,81.0,77.0,0.056,0.192,0.67,-2.39,91.5,75.9,0.0,0.0,0.182,,,
8,2024-06-19,745732,Walk,walk,False,657077,700249,Alex Verdugo,Cade Povich,1,1d1f21c6-9c9f-4a3d-8e5f-227c6daba61d,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,107.0,99.0,100.0,,,,97.0,94.0,93.0,0.406,0.151,0.104,,0.091,0.84,-2.61,-4.51,,-2.58,92.2,88.2,86.0,82.9,,0.186,0.256,0.13,0.3,0.75,0.269,0.346,0.615,0.286,0.304,0.652,0.222,0.273,0.545,0.182,93.0,102.0,103.0,79.0,81.0,77.0,0.056,0.192,0.67,-2.39,91.5,75.9,0.0,0.0,0.182,,,
9,2024-06-19,745732,Sac Fly,sac_fly,True,650402,700249,Gleyber Torres,Cade Povich,1,db86f137-599c-4207-8c82-05198d3ee17e,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,107.0,99.0,100.0,,,,97.0,94.0,93.0,0.406,0.151,0.104,,0.091,0.84,-2.61,-4.51,,-2.58,92.2,88.2,86.0,82.9,,0.186,0.256,0.13,0.3,0.75,0.269,0.346,0.615,0.286,0.304,0.652,0.222,0.273,0.545,0.182,93.0,102.0,103.0,79.0,81.0,77.0,0.056,0.192,0.67,-2.39,91.5,75.9,0.0,0.0,0.182,,,
10,2024-06-19,745732,Strikeout,strikeout,True,518934,700249,DJ LeMahieu,Cade Povich,0,f04ba7d7-1818-49ab-9c95-1c3c2bd82dca,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,107.0,99.0,100.0,,,,97.0,94.0,93.0,0.406,0.151,0.104,,0.091,0.84,-2.61,-4.51,,-2.58,92.2,88.2,86.0,82.9,,0.186,0.256,0.13,0.3,0.75,0.269,0.346,0.615,0.286,0.304,0.652,0.222,0.273,0.545,0.182,93.0,102.0,103.0,79.0,81.0,77.0,0.056,0.192,0.67,-2.39,91.5,75.9,0.0,0.0,0.182,,,
11,2024-06-19,745732,Pop Out,field_out,True,681297,543037,Colton Cowser,Gerrit Cole,0,57f2cccb-8a89-421d-be60-4143d4526425,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
12,2024-06-19,745732,Lineout,field_out,True,656775,543037,Cedric Mullins,Gerrit Cole,0,249c219a-64c9-4acc-a8c2-05c7873a599a,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
13,2024-06-19,745732,Groundout,field_out,True,602104,543037,Ramón Urías,Gerrit Cole,0,1664ab4f-d668-4825-8965-b34047b432ca,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,4.6,4.07,29.1,99.0,112.0,104.0,0.763,10.43,3.07,9.51,1.84,0.66,0.305,0.378,0.171,0.268,0.417,75.0,89.0,90.0,115.0,94.0,100.0,129.0,105.0,109.0,109.0,100.0,110.0,103.0,107.0,107.0,0.465,0.235,0.099,0.157,0.044,-1.96,0.19,0.46,4.0,-10.98,95.9,91.2,88.0,88.2,83.4,0.268,0.536,0.22,0.308,0.462,0.25,0.105,0.158,0.294,0.25,0.333,0.357,1.0,2.333,0.3,,,,,,,,,,,,,,,,,,
