,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-18,746662,Groundout,field_out,True,671739,596001,Michael Harris II,Jakob Junis,0,a3692d4b-3385-4184-aea0-5a3e864ced82,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-18,746662,Strikeout,strikeout,True,624585,596001,Jorge Soler,Jakob Junis,0,28302ac9-a98b-45d1-9d1e-40b4f92fc79f,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-18,746662,Strikeout,strikeout,True,542303,596001,Marcell Ozuna,Jakob Junis,0,6f1d1eac-c774-4ad7-b623-4bf968ca0760,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-18,746662,Pop Out,field_out,True,663697,680885,Jonathan India,Spencer Schwellenbach,0,163195ad-2d12-4db0-8abd-6f1f6424836f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
4,2024-09-18,746662,Lineout,field_out,True,682829,680885,Elly De La Cruz,Spencer Schwellenbach,0,1050a9d1-a076-4bfa-92f3-9f5809b71c2b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
5,2024-09-18,746662,Walk,walk,False,663886,680885,Tyler Stephenson,Spencer Schwellenbach,0,95bea242-6604-4999-a29a-29937890640b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
6,2024-09-18,746662,Strikeout,strikeout,True,668715,680885,Spencer Steer,Spencer Schwellenbach,0,bd3a5782-b308-4945-af8d-7d3e01acfa6f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
7,2024-09-18,746662,Groundout,field_out,True,621566,596001,Matt Olson,Jakob Junis,0,92a36988-1f30-4cb4-9804-65884f1be587,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-18,746662,Flyout,field_out,True,657656,596001,Ramón Laureano,Jakob Junis,0,4fc0b39a-0ddf-4bfb-9d13-4b261a1ab55e,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-18,746662,Lineout,field_out,True,593160,596001,Whit Merrifield,Jakob Junis,0,10e75626-c475-4100-b3dd-0c87a609be0d,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-18,746662,Groundout,field_out,True,670770,680885,TJ Friedl,Spencer Schwellenbach,0,67ed49da-b885-45d0-afd8-2b7a1cc735f5,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
11,2024-09-18,746662,Groundout,field_out,True,664034,680885,Ty France,Spencer Schwellenbach,0,b32b926f-4cda-4a08-9798-c29ad8f92758,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
12,2024-09-18,746662,Pop Out,field_out,True,669289,680885,Santiago Espinal,Spencer Schwellenbach,0,ce63d05d-a6df-4b9c-9f50-02d552a489f6,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
13,2024-09-18,746662,Strikeout,strikeout,True,669221,596001,Sean Murphy,Jakob Junis,0,8817ef9a-6daa-433d-92f7-d3eead08698b,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-18,746662,Groundout,field_out,True,606115,596001,Orlando Arcia,Jakob Junis,0,475eb038-52ab-49fb-8fe9-f46a606b1c54,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-18,746662,Lineout,field_out,True,570482,596001,Gio Urshela,Jakob Junis,0,71dba940-f162-48e3-9fdb-a44a219ac9d6,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.61,3.81,62.0,108.0,99.0,109.0,0.773,6.97,1.02,6.53,1.02,0.9,0.266,0.379,0.107,0.288,0.503,89.0,100.0,103.0,75.0,113.0,104.0,79.0,110.0,103.0,122.0,107.0,116.0,97.0,119.0,106.0,0.365,0.094,0.002,0.458,0.08,4.67,-12.87,1.67,1.69,-3.01,92.5,88.2,86.5,91.9,83.0,0.167,0.313,0.302,0.26,0.377,0.2,0.103,0.103,0.25,0.25,0.75,0.281,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-18,746662,Strikeout,strikeout,True,641584,680885,Jake Fraley,Spencer Schwellenbach,0,905e6aa7-86e3-4ec0-8254-51fd3de06461,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.61,3.45,109.2,107.0,101.0,108.0,0.736,9.68,1.81,8.12,1.07,1.04,0.251,0.419,0.182,0.294,0.455,,,,109.0,107.0,107.0,93.0,103.0,101.0,111.0,113.0,118.0,94.0,103.0,99.0,0.074,0.284,0.163,0.193,,-0.43,0.44,0.15,0.62,,96.1,92.8,,95.1,87.1,0.218,0.337,0.285,0.231,0.385,0.078,0.269,0.509,0.213,,,,101.0,104.0,108.0,84.0,106.0,108.0,0.136,0.15,1.86,0.17,84.4,80.5,0.292,0.508,0.211,0.154,0.246,0.469,0.245,0.453,0.397,,,
