,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
10,2024-09-07,746099,Single,single,False,500743,668909,Miguel Rojas,Gavin Williams,1,2001acab-144a-44a0-9c67-777df1c215ea,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,5.25,4.14,60.0,101.0,100.0,102.0,0.794,9.6,3.9,8.4,0.9,1.06,0.322,0.357,0.129,0.31,0.415,98.0,102.0,102.0,,,,107.0,66.0,89.0,98.0,99.0,92.0,,0.528,0.108,0.096,0.27,0.46,,-0.99,96.9,91.6,,88.7,0.333,0.5,0.283,0.272,0.386,0.222,,,,0.167,0.375,0.273,66.0,97.0,101.0,122.0,104.0,108.0,0.209,0.06,-0.12,-4.02,89.4,79.7,0.156,0.328,0.3,0.417,0.833,0.125,,,,,,,,,,,,,,,
11,2024-09-07,746099,Home Run,home_run,False,681624,658648,Andy Pages,Pedro Avila,1,5ee0ea0f-4a1a-4e94-9922-a621dd9d353d,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
12,2024-09-07,746099,Single,single,False,605131,658648,Austin Barnes,Pedro Avila,0,b256154a-76a6-4793-9be5-25b0def86947,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
13,2024-09-07,746099,Groundout,field_out,True,660271,658648,Shohei Ohtani,Pedro Avila,0,e493c9c7-2647-4a6f-9443-31f30b18c3e1,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
14,2024-09-07,746099,Catcher Interference,catcher_interf,False,681807,675627,David Fry,Michael Grove,0,d1ad7e68-fb2d-4a8e-98ae-9cc2f9737e53,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,4.94,3.34,47.1,102.0,105.0,108.0,0.746,10.08,2.85,7.99,0.95,1.45,0.184,0.496,0.224,0.232,0.405,80.0,112.0,107.0,81.0,106.0,99.0,116.0,104.0,116.0,105.0,98.0,97.0,0.222,0.017,0.164,0.522,-1.13,-2.65,0.26,1.3,94.1,92.9,96.0,86.7,0.206,0.294,0.333,,,,0.22,0.366,0.184,0.36,0.64,0.153,,,,,,,,,,,,,0.429,0.429,0.35,,,,,,,107.0,99.0,110.0,0.074,-1.18,79.9,,,,,,
15,2024-09-07,746099,Pop Out,field_out,True,682177,675627,Daniel Schneemann,Michael Grove,0,ea5e98e7-6552-4658-a957-445284a811ed,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,4.94,3.34,47.1,102.0,105.0,108.0,0.746,10.08,2.85,7.99,0.95,1.45,0.184,0.496,0.224,0.232,0.405,80.0,112.0,107.0,81.0,106.0,99.0,116.0,104.0,116.0,105.0,98.0,97.0,0.222,0.017,0.164,0.522,-1.13,-2.65,0.26,1.3,94.1,92.9,96.0,86.7,0.206,0.294,0.333,,,,0.22,0.366,0.184,0.36,0.64,0.153,,,,,,,,,,,,,0.429,0.429,0.35,,,,,,,107.0,99.0,110.0,0.074,-1.18,79.9,,,,,,
16,2024-09-07,746099,Home Run,home_run,False,657041,675627,Lane Thomas,Michael Grove,1,aed8cd7f-db3d-4a9d-9095-a5adeff63019,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,4.94,3.34,47.1,102.0,105.0,108.0,0.746,10.08,2.85,7.99,0.95,1.45,0.184,0.496,0.224,0.232,0.405,80.0,112.0,107.0,81.0,106.0,99.0,116.0,104.0,116.0,105.0,98.0,97.0,0.222,0.017,0.164,0.522,-1.13,-2.65,0.26,1.3,94.1,92.9,96.0,86.7,0.206,0.294,0.333,,,,0.22,0.366,0.184,0.36,0.64,0.153,,,,,,,,,,,,,0.429,0.429,0.35,,,,,,,107.0,99.0,110.0,0.074,-1.18,79.9,,,,,,
17,2024-09-07,746099,Groundout,field_out,True,677587,675627,Brayan Rocchio,Michael Grove,0,17b38fb9-9d07-41db-a2e9-cd42575c8972,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,4.94,3.34,47.1,102.0,105.0,108.0,0.746,10.08,2.85,7.99,0.95,1.45,0.184,0.496,0.224,0.232,0.405,80.0,112.0,107.0,81.0,106.0,99.0,116.0,104.0,116.0,105.0,98.0,97.0,0.222,0.017,0.164,0.522,-1.13,-2.65,0.26,1.3,94.1,92.9,96.0,86.7,0.206,0.294,0.333,,,,0.22,0.366,0.184,0.36,0.64,0.153,,,,,,,,,,,,,0.429,0.429,0.35,,,,,,,107.0,99.0,110.0,0.074,-1.18,79.9,,,,,,
18,2024-09-07,746099,Groundout,field_out,True,595978,675627,Austin Hedges,Michael Grove,0,b7846122-b912-4533-b96e-888813cba3e6,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,4.94,3.34,47.1,102.0,105.0,108.0,0.746,10.08,2.85,7.99,0.95,1.45,0.184,0.496,0.224,0.232,0.405,80.0,112.0,107.0,81.0,106.0,99.0,116.0,104.0,116.0,105.0,98.0,97.0,0.222,0.017,0.164,0.522,-1.13,-2.65,0.26,1.3,94.1,92.9,96.0,86.7,0.206,0.294,0.333,,,,0.22,0.366,0.184,0.36,0.64,0.153,,,,,,,,,,,,,0.429,0.429,0.35,,,,,,,107.0,99.0,110.0,0.074,-1.18,79.9,,,,,,
19,2024-09-07,746099,Flyout,field_out,True,605141,658648,Mookie Betts,Pedro Avila,0,995f5c19-a612-497c-aa76-54f6cbe6bf40,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
20,2024-09-07,746099,Strikeout,strikeout,True,518692,658648,Freddie Freeman,Pedro Avila,0,884c955e-b3c6-4def-b98e-28c543a9f758,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
21,2024-09-07,746099,Single,single,False,571970,658648,Max Muncy,Pedro Avila,0,73eef441-c2e2-47d9-b062-dd02bc079678,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
22,2024-09-07,746099,Forceout,force_out,True,669242,658648,Tommy Edman,Pedro Avila,1,c1180ef9-48da-47d4-acc9-b3c5c953dca8,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.1,4.65,74.2,96.0,89.0,96.0,0.771,9.52,3.86,7.83,0.96,1.33,0.265,0.348,0.123,0.333,0.395,72.0,96.0,89.0,84.0,95.0,84.0,103.0,93.0,96.0,,,,0.13,0.387,,0.094,0.06,,-1.11,-0.95,93.5,,93.1,80.9,0.6,0.7,0.407,0.24,0.423,0.193,0.333,0.5,0.063,,,,117.0,98.0,114.0,84.0,98.0,96.0,0.167,0.222,0.45,1.67,83.4,77.6,0.171,0.229,0.306,0.193,0.318,0.38,0.111,0.111,0.267,,,,,,,,,,,,
23,2024-09-07,746099,Walk,walk,False,680757,680736,Steven Kwan,Justin Wrobleski,0,1958be16-2cd7-428d-a644-2eb3a7e2ff84,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
24,2024-09-07,746099,Strikeout,strikeout,True,665926,680736,Andrés Giménez,Justin Wrobleski,0,cd6e24b9-486f-4707-b9a2-449bbc9f9bb0,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
25,2024-09-07,746099,Walk,walk,False,608070,680736,José Ramírez,Justin Wrobleski,1,c143e6d7-d8be-44f9-9e76-00f0efdecdf1,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
26,2024-09-07,746099,Pop Out,field_out,True,647304,680736,Josh Naylor,Justin Wrobleski,0,f62280bf-4fd0-4a06-a182-4e14a4bc785a,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
27,2024-09-07,746099,Strikeout,strikeout,True,681807,680736,David Fry,Justin Wrobleski,0,65edc347-46fb-4ac8-83cc-d10410ff2b73,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
28,2024-09-07,746099,Groundout,field_out,True,666158,605130,Gavin Lux,Scott Barlow,0,97339518-765e-410c-a103-82860c36e784,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.25,4.11,55.0,92.0,108.0,92.0,0.681,11.13,5.07,7.2,0.98,1.51,0.196,0.5,0.196,0.254,0.354,78.0,93.0,86.0,77.0,97.0,93.0,120.0,86.0,90.0,,,,0.134,0.205,,0.451,0.24,,0.3,0.6,91.4,,91.1,81.0,0.174,0.256,0.413,0.308,0.41,0.176,0.31,0.483,0.192,,,,,,,138.0,98.0,103.0,0.21,,-1.54,,,77.3,0.16,0.42,0.444,,,,,,,,,,,,,,,,,,
29,2024-09-07,746099,Lineout,field_out,True,500743,605130,Miguel Rojas,Scott Barlow,0,d310014b-71e8-44ad-b31d-7246a59aa09e,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.25,4.11,55.0,92.0,108.0,92.0,0.681,11.13,5.07,7.2,0.98,1.51,0.196,0.5,0.196,0.254,0.354,78.0,93.0,86.0,77.0,97.0,93.0,120.0,86.0,90.0,,,,0.134,0.205,,0.451,0.24,,0.3,0.6,91.4,,91.1,81.0,0.174,0.256,0.413,0.308,0.41,0.176,0.31,0.483,0.192,,,,,,,138.0,98.0,103.0,0.21,,-1.54,,,77.3,0.16,0.42,0.444,,,,,,,,,,,,,,,,,,
30,2024-09-07,746099,Flyout,field_out,True,681624,605130,Andy Pages,Scott Barlow,0,842150d8-236b-4ef7-8b37-41bb4c8b9054,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,4.25,4.11,55.0,92.0,108.0,92.0,0.681,11.13,5.07,7.2,0.98,1.51,0.196,0.5,0.196,0.254,0.354,78.0,93.0,86.0,77.0,97.0,93.0,120.0,86.0,90.0,,,,0.134,0.205,,0.451,0.24,,0.3,0.6,91.4,,91.1,81.0,0.174,0.256,0.413,0.308,0.41,0.176,0.31,0.483,0.192,,,,,,,138.0,98.0,103.0,0.21,,-1.54,,,77.3,0.16,0.42,0.444,,,,,,,,,,,,,,,,,,
31,2024-09-07,746099,Double,double,False,682177,680736,Daniel Schneemann,Justin Wrobleski,0,59912f27-1954-42bf-8b68-ddf2f5ae6737,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
32,2024-09-07,746099,Lineout,field_out,True,657041,680736,Lane Thomas,Justin Wrobleski,0,029b12bd-e1c3-4288-974e-cd3d6807d40b,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,6.4,6.82,32.1,96.0,92.0,96.0,0.818,6.12,3.9,8.91,2.51,0.64,0.311,0.223,0.175,0.369,0.46,101.0,97.0,98.0,45.0,88.0,78.0,106.0,105.0,103.0,79.0,97.0,98.0,0.048,0.586,0.11,0.09,0.55,-2.91,-1.15,-6.42,95.0,87.5,91.4,84.4,0.267,0.8,0.3,0.212,0.412,0.209,0.333,0.5,0.0,0.3,0.8,0.16,48.0,88.0,90.0,85.0,88.0,88.0,0.131,0.035,-4.97,-3.53,83.9,82.5,0.385,0.846,0.174,,,,,,,,,,,,,,,,,,
