,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-20,745720,Groundout,field_out,True,676609,641482,José Caballero,Nestor Cortes,0,32fe2164-9a4e-41b3-9147-3f07f130d49c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
11,2024-07-20,745720,Flyout,field_out,True,670764,641482,Taylor Walls,Nestor Cortes,0,f352a3fc-f64d-43c0-9397-16ead27e615a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
12,2024-07-20,745720,Walk,walk,False,650402,671737,Gleyber Torres,Taj Bradley,0,d29f24e5-18c5-40b6-b755-761247d24ab6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
13,2024-07-20,745720,Grounded Into DP,grounded_into_double_play,True,657077,671737,Alex Verdugo,Taj Bradley,1,56fe329d-053f-496c-937d-725dc1afa534,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
14,2024-07-20,745720,Field Error,field_error,False,683011,671737,Anthony Volpe,Taj Bradley,0,8a041420-460b-47a6-8e89-59fafd8c5f32,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
15,2024-07-20,745720,Groundout,field_out,True,663757,671737,Trent Grisham,Taj Bradley,0,fa8d819c-23b3-48e7-ab1b-164acce0ab5e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
16,2024-07-20,745720,Walk,walk,False,656577,641482,Alex Jackson,Nestor Cortes,0,e8fa096e-b631-45df-9ac5-d08c53602896,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
17,2024-07-20,745720,Single,single,False,642708,641482,Amed Rosario,Nestor Cortes,1,13020eec-e5c4-4076-b408-06945f203bee,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
18,2024-07-20,745720,Grounded Into DP,grounded_into_double_play,True,670623,641482,Isaac Paredes,Nestor Cortes,1,d0bd3693-3cc8-411c-b01c-1754229502b9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
19,2024-07-20,745720,Double,double,False,678554,641482,Curtis Mead,Nestor Cortes,1,6d5205e4-8728-4943-937a-91b0c5ea1ee1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
20,2024-07-20,745720,Groundout,field_out,True,668227,641482,Randy Arozarena,Nestor Cortes,0,c7115da2-086e-478d-81a8-5b9d48cb5c67,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
21,2024-07-20,745720,Strikeout,strikeout,True,518934,671737,DJ LeMahieu,Taj Bradley,0,c0113744-d3be-40c6-9f8b-7edb5f2d6fd2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
22,2024-07-20,745720,Groundout,field_out,True,700250,671737,Ben Rice,Taj Bradley,0,216c3c74-538d-413a-9b16-0a47257bfcb1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
23,2024-07-20,745720,Groundout,field_out,True,665742,671737,Juan Soto,Taj Bradley,0,15f24dcf-3a9c-4bb3-acba-a7fc7aaf8c40,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
24,2024-07-20,745720,Flyout,field_out,True,676356,641482,Jonny DeLuca,Nestor Cortes,0,46d67db8-1619-4986-b34d-c6e1bf97b961,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
25,2024-07-20,745720,Single,single,False,642350,641482,Jose Siri,Nestor Cortes,0,254c2987-6b6b-4a27-80ed-3e17677f4157,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
26,2024-07-20,745720,Forceout,force_out,True,676609,641482,José Caballero,Nestor Cortes,1,105ebfe5-2bcb-407f-987d-96aacf8157db,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
27,2024-07-20,745720,Walk,walk,False,670764,641482,Taylor Walls,Nestor Cortes,1,27fa004a-3c12-4178-8bd6-a8e429f3ad23,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
28,2024-07-20,745720,Home Run,home_run,False,656577,641482,Alex Jackson,Nestor Cortes,1,7b94cec6-0386-4700-b416-6a18973d0e41,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
29,2024-07-20,745720,Flyout,field_out,True,642708,641482,Amed Rosario,Nestor Cortes,0,d5449f96-14f7-41db-9302-4057c1994442,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
30,2024-07-20,745720,Walk,walk,False,592450,671737,Aaron Judge,Taj Bradley,0,4f1a5443-920b-4fa2-b81a-00d6bbd3fffc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
31,2024-07-20,745720,Grounded Into DP,grounded_into_double_play,True,669224,671737,Austin Wells,Taj Bradley,1,13d8bdb0-7c9f-4457-a921-fb2cab2591b5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
32,2024-07-20,745720,Groundout,field_out,True,650402,671737,Gleyber Torres,Taj Bradley,0,61d1c9f8-d8e5-4f48-85ad-e52664796d4c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,,0.424,0.206,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,0.163,0.302,0.315,,,,,,,,,,99.0,86.0,90.0,124.0,100.0,116.0,0.28,0.09,2.2,-0.92,90.5,78.8,0.149,0.207,0.348,0.182,0.455,0.333
33,2024-07-20,745720,Home Run,home_run,False,670623,641482,Isaac Paredes,Nestor Cortes,0,0367dd89-fb5d-4376-86fb-76ab218e9bf9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
34,2024-07-20,745720,Groundout,field_out,True,678554,641482,Curtis Mead,Nestor Cortes,0,7f7102f0-35ca-42ef-8972-85578cf5236c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
