,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-04-10,745355,Groundout,field_out,True,671277,663855,Luis García Jr.,Jordan Hicks,0,acc29d9d-38f8-460e-a093-c869d9e7aec1,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-10,745355,Single,single,False,656305,571578,Matt Chapman,Patrick Corbin,0,92ad1674-b272-4429-a89e-33744238f44f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
12,2024-04-10,745355,Flyout,field_out,True,608596,571578,Tom Murphy,Patrick Corbin,0,c1b2692f-4d05-4367-84aa-ae1ed3b29c5e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
13,2024-04-10,745355,Groundout,field_out,True,642731,571578,Thairo Estrada,Patrick Corbin,1,40f5b94f-b277-456f-a53a-ef62cc8b1d2a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
14,2024-04-10,745355,Triple,triple,False,605113,571578,Nick Ahmed,Patrick Corbin,1,de9a892a-2ae7-4cce-be86-61eba5e2ceb2,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
15,2024-04-10,745355,Single,single,False,666149,571578,Tyler Fitzgerald,Patrick Corbin,1,bf21ea7f-a5b5-4df1-b6c9-982f09367c58,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
16,2024-04-10,745355,Single,single,False,596103,571578,Austin Slater,Patrick Corbin,1,37c42fb0-2869-40ca-8420-1294c43c1511,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
17,2024-04-10,745355,Caught Stealing 2B,caught_stealing_2b,True,527038,571578,Wilmer Flores,Patrick Corbin,0,1f26733e-cff4-4f95-b9f7-d0852c46185b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
18,2024-04-10,745355,Single,single,False,686452,663855,Drew Millas,Jordan Hicks,0,57df5f3c-f289-4244-ba12-df86bf68b5d0,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-10,745355,Flyout,field_out,True,696285,663855,Jacob Young,Jordan Hicks,0,badce792-9f71-442f-9a1c-8708b1b35fb7,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-10,745355,Groundout,field_out,True,682928,663855,CJ Abrams,Jordan Hicks,1,61d70397-50b5-4c34-bd95-bbe609f3f484,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-10,745355,Groundout,field_out,True,657041,663855,Lane Thomas,Jordan Hicks,0,e5f8db3f-f5bd-4144-b47a-2219e219bab2,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-10,745355,Groundout,field_out,True,527038,571578,Wilmer Flores,Patrick Corbin,0,7249f3d7-e298-4e57-a71b-af5226937ec0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
23,2024-04-10,745355,Groundout,field_out,True,624424,571578,Michael Conforto,Patrick Corbin,0,73f73c50-38d9-449c-b333-61281739e497,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
24,2024-04-10,745355,Strikeout,strikeout,True,624585,571578,Jorge Soler,Patrick Corbin,0,c2b31dfc-a0f4-4cc4-a62a-efb9223a857e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
25,2024-04-10,745355,Walk,walk,False,608385,663855,Jesse Winker,Jordan Hicks,0,68416444-6d49-4858-90f8-465cc8eb2c3c,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-10,745355,Walk,walk,False,608336,663855,Joey Gallo,Jordan Hicks,1,d30cd2a8-34d3-4351-8339-e55a7e754620,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-10,745355,Flyout,field_out,True,592696,663855,Eddie Rosario,Jordan Hicks,0,f1cc39ae-1437-4e1e-9f57-4f71943de440,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-10,745355,Grounded Into DP,grounded_into_double_play,True,702358,663855,Trey Lipscomb,Jordan Hicks,1,92880521-6eeb-4cd3-9a9c-7b0bc26f6274,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-10,745355,Groundout,field_out,True,656305,571578,Matt Chapman,Patrick Corbin,0,ff5ce8cc-3ebf-46e3-95a9-a59433808e84,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
30,2024-04-10,745355,Groundout,field_out,True,608596,571578,Tom Murphy,Patrick Corbin,0,2e3137e2-67fe-45e6-a3c6-b460e7a9528e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
31,2024-04-10,745355,Groundout,field_out,True,642731,571578,Thairo Estrada,Patrick Corbin,0,04d6405c-0192-4b9d-88ff-937c5581a109,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,0.352,0.103,,0.316,-1.09,,-1.8,0.02,91.3,,91.4,79.7,0.326,0.578,0.089,,,,0.25,0.384,0.352,0.324,0.541,0.117,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,,,,
32,2024-04-10,745355,Single,single,False,671277,663855,Luis García Jr.,Jordan Hicks,0,63a8c6ce-07da-4e1b-9e6c-d2bfc1f32434,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-10,745355,Grounded Into DP,grounded_into_double_play,True,686452,663855,Drew Millas,Jordan Hicks,1,d97fda17-8485-491e-9d13-425d1309552a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-10,745355,Strikeout,strikeout,True,696285,663855,Jacob Young,Jordan Hicks,0,0488c733-7e59-4f24-843c-57ae9aa13fc6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
