,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-05,744966,Grounded Into DP,grounded_into_double_play,True,641680,686799,Jonah Heim,Jack Kochanowicz,1,6ded81dd-8e56-47da-8a32-34b6ce425270,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
11,2024-09-05,744966,Strikeout,strikeout,True,666176,674003,Jo Adell,Cody Bradford,0,b258a787-9705-4cd4-9fd0-8475a63e54c3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-05,744966,Pop Out,field_out,True,592273,674003,Brandon Drury,Cody Bradford,0,61da6dff-c269-4481-8332-ca290f34c4ea,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-05,744966,Walk,walk,False,641779,674003,Charles Leblanc,Cody Bradford,0,ec4f940a-4a77-4103-bf05-0ed152d16477,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-05,744966,Flyout,field_out,True,642136,674003,Matt Thaiss,Cody Bradford,0,f2b9648c-b967-4ffa-8fec-d31a9fde76ee,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-05,744966,Field Error,field_error,False,665750,686799,Leody Taveras,Jack Kochanowicz,0,33c86102-a794-4991-9788-bd602868e213,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
16,2024-09-05,744966,Groundout,field_out,True,608348,686799,Carson Kelly,Jack Kochanowicz,1,8f9634f8-39c0-49b6-a5a1-3173e4d84a24,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
17,2024-09-05,744966,Lineout,field_out,True,543760,686799,Marcus Semien,Jack Kochanowicz,0,c09e2bb5-8864-40ec-927f-ff1a4b4269b3,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
18,2024-09-05,744966,Groundout,field_out,True,683021,674003,Michael Stefanic,Cody Bradford,0,cb7b6d6a-3ed5-41a8-9879-2106b79d2e34,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-05,744966,Walk,walk,False,621493,674003,Taylor Ward,Cody Bradford,0,e7b5bebc-c63d-461a-b6ce-cf3eeb8b4d86,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-05,744966,Single,single,False,687263,674003,Zach Neto,Cody Bradford,1,ea2e0afa-7710-4473-9f9a-42d368a50912,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-05,744966,Forceout,force_out,True,694384,674003,Nolan Schanuel,Cody Bradford,1,b7ebe644-a289-4a40-858c-6e85151691ea,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-05,744966,Pop Out,field_out,True,607680,674003,Kevin Pillar,Cody Bradford,0,4ad5284a-1930-44cd-a452-aa37bb2425fd,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-05,744966,Lineout,field_out,True,694671,686799,Wyatt Langford,Jack Kochanowicz,0,6d0a8246-ea00-430b-8b25-7a37bbb4f2a8,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
24,2024-09-05,744966,Groundout,field_out,True,669701,686799,Josh Smith,Jack Kochanowicz,0,d91214ca-3dbd-45c9-a4e9-5b35c57abbc3,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
25,2024-09-05,744966,Walk,walk,False,666969,686799,Adolis García,Jack Kochanowicz,0,c90cf5dc-2063-475a-bfed-19290c2be3a8,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
26,2024-09-05,744966,Groundout,field_out,True,663993,686799,Nathaniel Lowe,Jack Kochanowicz,0,edafa200-1695-4d52-b7a5-3afe5bdb914e,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
27,2024-09-05,744966,Flyout,field_out,True,666176,674003,Jo Adell,Cody Bradford,0,52fd6d1e-ee37-4eaa-9c0e-460d00bf0213,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-05,744966,Strikeout,strikeout,True,592273,674003,Brandon Drury,Cody Bradford,0,9dce0a47-1c91-4abe-a36a-1f3858b082e3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-05,744966,Strikeout,strikeout,True,641779,674003,Charles Leblanc,Cody Bradford,0,ac2b8448-57ef-4a8c-bbdd-f80b03ed92c4,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-05,744966,Single,single,False,673962,686799,Josh Jung,Jack Kochanowicz,0,3fd4f4af-fc08-4b52-b588-c7dacad9be98,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
31,2024-09-05,744966,Flyout,field_out,True,641680,686799,Jonah Heim,Jack Kochanowicz,0,066aca2e-076f-4f75-9848-780972c28f43,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
32,2024-09-05,744966,Pop Out,field_out,True,665750,686799,Leody Taveras,Jack Kochanowicz,0,8fd877cf-5d21-417e-a9e8-5bb936758d1f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
33,2024-09-05,744966,Flyout,field_out,True,608348,686799,Carson Kelly,Jack Kochanowicz,0,64858a54-9cbd-4af9-a300-191aab943d7f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.89,6.12,38.2,100.0,101.0,102.0,0.875,2.79,1.86,10.94,1.16,2.39,0.225,0.391,0.138,0.362,0.511,70.0,100.0,96.0,112.0,93.0,107.0,91.0,84.0,93.0,,,,,,,0.022,,,0.23,0.038,-11.1,,,-1.19,-4.85,95.8,,88.3,,85.4,,,,0.429,0.571,0.083,0.214,0.429,0.246,,,,100.0,103.0,101.0,0.71,0.0,95.6,0.33,0.473,0.108,,,,,,,,,,,,,,,,,,,,,
