,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-05-29,745084,Lineout,field_out,True,647351,686752,Abraham Toro,Ryan Pepiot,0,116f83e7-82f5-414a-b129-78c3ea2d82b6,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
1,2024-05-29,745084,Groundout,field_out,True,668709,686752,JJ Bleday,Ryan Pepiot,0,2794b938-7caa-493c-b6de-9dd5e4af4273,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
2,2024-05-29,745084,Single,single,False,667670,686752,Brent Rooker,Ryan Pepiot,0,c1f9e173-715a-41ff-9a55-ff6dc5c73abc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
3,2024-05-29,745084,Groundout,field_out,True,609280,686752,Miguel Andujar,Ryan Pepiot,0,ab8daa93-6df9-4500-82bb-719ef72a4983,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
4,2024-05-29,745084,Groundout,field_out,True,680700,683155,Richie Palacios,Joey Estes,0,4b975785-c229-486b-88b4-533b36e032c4,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,,,,84.0,108.0,102.0,115.0,114.0,118.0,111.0,89.0,91.0,0.555,0.014,0.326,,0.099,0.75,-13.92,0.49,,-6.26,92.7,86.4,84.7,79.7,,0.231,0.427,0.194,0.529,1.059,0.282,0.261,0.522,0.213,,,,,,,57.0,108.0,118.0,0.006,-1.29,90.9,0.333,0.333,0.0
5,2024-05-29,745084,Strikeout,strikeout,True,650490,683155,Yandy Díaz,Joey Estes,0,74674fa3-2ee7-4308-9192-c3da3a26040b,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,,,,84.0,108.0,102.0,115.0,114.0,118.0,111.0,89.0,91.0,0.555,0.014,0.326,,0.099,0.75,-13.92,0.49,,-6.26,92.7,86.4,84.7,79.7,,0.231,0.427,0.194,0.529,1.059,0.282,0.261,0.522,0.213,,,,,,,57.0,108.0,118.0,0.006,-1.29,90.9,0.333,0.333,0.0
6,2024-05-29,745084,Strikeout,strikeout,True,670623,683155,Isaac Paredes,Joey Estes,0,eeed9cd9-910a-4327-a200-51f521a24c54,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,,,,84.0,108.0,102.0,115.0,114.0,118.0,111.0,89.0,91.0,0.555,0.014,0.326,,0.099,0.75,-13.92,0.49,,-6.26,92.7,86.4,84.7,79.7,,0.231,0.427,0.194,0.529,1.059,0.282,0.261,0.522,0.213,,,,,,,57.0,108.0,118.0,0.006,-1.29,90.9,0.333,0.333,0.0
7,2024-05-29,745084,Groundout,field_out,True,669127,686752,Shea Langeliers,Ryan Pepiot,0,6f6945d7-be47-4b57-8380-5214d18c46df,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
8,2024-05-29,745084,Strikeout,strikeout,True,664913,686752,Seth Brown,Ryan Pepiot,0,d4e9ea4b-16b1-45c6-b6f7-10c61d9a623a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
9,2024-05-29,745084,Pop Out,field_out,True,680869,686752,Zack Gelof,Ryan Pepiot,0,bb127228-9576-4047-a39b-9af644ce9840,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,
10,2024-05-29,745084,Strikeout,strikeout,True,664040,683155,Brandon Lowe,Joey Estes,0,c3926915-5607-42d8-8f11-90528a88a589,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,,,,84.0,108.0,102.0,115.0,114.0,118.0,111.0,89.0,91.0,0.555,0.014,0.326,,0.099,0.75,-13.92,0.49,,-6.26,92.7,86.4,84.7,79.7,,0.231,0.427,0.194,0.529,1.059,0.282,0.261,0.522,0.213,,,,,,,57.0,108.0,118.0,0.006,-1.29,90.9,0.333,0.333,0.0
11,2024-05-29,745084,Groundout,field_out,True,623912,683155,Harold Ramírez,Joey Estes,0,881e8d4f-21b1-41c4-9e1a-715ec30dbe9f,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,,,,84.0,108.0,102.0,115.0,114.0,118.0,111.0,89.0,91.0,0.555,0.014,0.326,,0.099,0.75,-13.92,0.49,,-6.26,92.7,86.4,84.7,79.7,,0.231,0.427,0.194,0.529,1.059,0.282,0.261,0.522,0.213,,,,,,,57.0,108.0,118.0,0.006,-1.29,90.9,0.333,0.333,0.0
