,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,vSC (sc),SC%,wSC/C,FF_ba,FF_slg,FF_whiff
10,2024-08-24,745457,Lineout,field_out,True,669289,663765,Santiago Espinal,Jake Woodford,0,442e828e-005a-4c1f-ab58-e83746ec1b04,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
11,2024-08-24,745457,Strikeout,strikeout,True,666181,663765,Will Benson,Jake Woodford,0,8b87eaa0-7734-4f51-a6e9-31f0ebcb7e0a,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
12,2024-08-24,745457,Groundout,field_out,True,663697,663765,Jonathan India,Jake Woodford,0,61a1a41d-7e58-45b3-be67-7b5936ac26c9,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
13,2024-08-24,745457,Walk,walk,False,663698,687924,Joey Bart,Julian Aguiar,0,30679174-15c2-4198-97b2-8004f944df1e,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
14,2024-08-24,745457,Home Run,home_run,False,642133,687924,Rowdy Tellez,Julian Aguiar,1,114bce90-dca0-4cd5-891e-4730970caab1,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
15,2024-08-24,745457,Strikeout,strikeout,True,650559,687924,Bryan De La Cruz,Julian Aguiar,0,9acb4824-4c7b-40ba-963d-ba899859d9ad,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
16,2024-08-24,745457,Flyout,field_out,True,641856,687924,Billy McKinney,Julian Aguiar,0,e68595a9-1ef4-4d88-ae78-08ec79d8c8ea,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
17,2024-08-24,745457,Flyout,field_out,True,669707,687924,Jared Triolo,Julian Aguiar,0,0efe23c7-f4ee-436a-93a8-ff742da1e025,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
18,2024-08-24,745457,Groundout,field_out,True,682829,663765,Elly De La Cruz,Jake Woodford,0,a2deeebf-0253-462e-9527-e0851b531d16,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
19,2024-08-24,745457,Groundout,field_out,True,663886,663765,Tyler Stephenson,Jake Woodford,0,c0186072-4fda-4501-bfa6-44e5ec899ecf,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
20,2024-08-24,745457,Double,double,False,670770,663765,TJ Friedl,Jake Woodford,0,f1ff52a4-cdb9-4bc6-acba-fcc25270249d,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
21,2024-08-24,745457,Walk,walk,False,668715,663765,Spencer Steer,Jake Woodford,0,c6606bd6-1023-4aa1-a499-f6be711b41e9,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
22,2024-08-24,745457,Strikeout,strikeout,True,664034,663765,Ty France,Jake Woodford,0,430039a6-0305-4cd0-8f17-57a73afc0a74,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
23,2024-08-24,745457,Strikeout,strikeout,True,678225,687924,Ji Hwan Bae,Julian Aguiar,0,ee7f0c2b-492b-4d46-83b7-a56eb4c1da44,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
24,2024-08-24,745457,Pop Out,field_out,True,643396,687924,Isiah Kiner-Falefa,Julian Aguiar,0,186b2a77-3319-4cd7-9443-7ecfbcda3295,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
25,2024-08-24,745457,Lineout,field_out,True,668804,687924,Bryan Reynolds,Julian Aguiar,0,eac8a675-7e75-45d7-a5ed-e4d701272255,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
26,2024-08-24,745457,Double,double,False,642086,663765,Dominic Smith,Jake Woodford,0,e3e69f98-6869-479e-b979-00d8b130f9e9,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
27,2024-08-24,745457,Flyout,field_out,True,669289,663765,Santiago Espinal,Jake Woodford,1,b4bcd121-404c-4885-aa02-7c8c90c26ccd,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
28,2024-08-24,745457,Single,single,False,666181,663765,Will Benson,Jake Woodford,1,237bc37e-bba9-432f-93cb-57c011bc54a0,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
29,2024-08-24,745457,Single,single,False,663697,663765,Jonathan India,Jake Woodford,1,287df62b-eea2-47b5-92d3-4139bebf7ef7,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
30,2024-08-24,745457,Single,single,False,682829,663765,Elly De La Cruz,Jake Woodford,1,cf662f0e-1383-44e7-a8d1-3eb1ca28fe3c,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,
31,2024-08-24,745457,Groundout,field_out,True,663886,656222,Tyler Stephenson,Jalen Beeks,1,3db0e313-3504-4741-ba43-c369e4380890,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,74.0,96.0,90.0,,,,,,,85.0,98.0,93.0,0.002,0.556,0.175,0.003,0.251,1.02,-0.15,-0.49,0.64,-1.25,94.5,85.0,89.0,89.3,82.9,,,,,,,0.259,0.481,0.227,0.265,0.388,0.433,92.0,123.0,129.0,0.012,0.91,74.8,,,,0.2,0.2,0.167,82.9,0.001,-2.43,0.262,0.356,0.172
32,2024-08-24,745457,Groundout,field_out,True,670770,656222,TJ Friedl,Jalen Beeks,0,ffa3d639-a401-45cc-872f-f7b18ae2f05b,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,74.0,96.0,90.0,,,,,,,85.0,98.0,93.0,0.002,0.556,0.175,0.003,0.251,1.02,-0.15,-0.49,0.64,-1.25,94.5,85.0,89.0,89.3,82.9,,,,,,,0.259,0.481,0.227,0.265,0.388,0.433,92.0,123.0,129.0,0.012,0.91,74.8,,,,0.2,0.2,0.167,82.9,0.001,-2.43,0.262,0.356,0.172
33,2024-08-24,745457,Double,double,False,665833,687924,Oneil Cruz,Julian Aguiar,0,29f4729d-b2c0-4518-af58-98058eff1f0b,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
34,2024-08-24,745457,Fielders Choice Out,fielders_choice_out,True,663698,687924,Joey Bart,Julian Aguiar,1,fd2f4091-7d3a-47a7-a664-4e9ca922408f,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
35,2024-08-24,745457,Flyout,field_out,True,642133,687924,Rowdy Tellez,Julian Aguiar,0,61012a29-73ea-4b9d-b2bf-20bcf3e4c8e5,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,,,,87.0,100.0,100.0,81.0,112.0,119.0,,,,0.522,,,0.177,0.204,,,-0.9,1.52,-0.1,,,83.5,94.0,79.3,0.303,0.667,0.145,,,,,,,0.231,0.308,0.391,81.0,90.0,96.0,0.097,-17.48,78.2,0.143,0.143,0.25,0.6,1.8,0.0,,,,,,
