,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
12,2024-09-24,745605,Pop Out,field_out,True,665750,687765,Leody Taveras,Mitch Spence,0,8f9aed97-ac2d-4204-80e7-0fa6548d1c7c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-24,745605,Strikeout,strikeout,True,679822,687765,Justin Foscue,Mitch Spence,0,61e18111-f7f5-4d2f-a4d4-7ab7f4de397e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-24,745605,Strikeout,strikeout,True,664913,543135,Seth Brown,Nathan Eovaldi,0,61cc3b57-953d-418e-8a52-a69cda773e42,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
15,2024-09-24,745605,Groundout,field_out,True,805779,543135,Jacob Wilson,Nathan Eovaldi,0,4ad80f68-9ae5-4173-9b14-5c70e0bb98bf,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
16,2024-09-24,745605,Strikeout,strikeout,True,687231,543135,Darell Hernaiz,Nathan Eovaldi,0,7a4d10ff-4be7-4423-8efb-24fd0a8fcdda,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
17,2024-09-24,745605,Single,single,False,680716,687765,Jonathan Ornelas,Mitch Spence,0,0e543349-0b5f-40d7-a044-f67fd7b948b5,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-24,745605,Grounded Into DP,grounded_into_double_play,True,543760,687765,Marcus Semien,Mitch Spence,1,32aed3e0-068c-4619-85e7-08a0fc1b74ce,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-24,745605,Hit By Pitch,hit_by_pitch,False,669701,687765,Josh Smith,Mitch Spence,0,a5ec4d47-ee32-4050-991a-f97ebb8fc542,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-24,745605,Walk,walk,False,694671,687765,Wyatt Langford,Mitch Spence,1,70fbf229-69f8-4f9a-9c3e-e2522d95212a,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-24,745605,Flyout,field_out,True,666969,687765,Adolis García,Mitch Spence,0,665b94cc-be82-4c0f-b425-0fbaffbd7e85,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-24,745605,Double,double,False,671732,543135,Lawrence Butler,Nathan Eovaldi,0,368a3ef9-9649-415a-a328-1dcefc542ba0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
23,2024-09-24,745605,Groundout,field_out,True,667670,543135,Brent Rooker,Nathan Eovaldi,1,4e8b1802-a114-4bf9-961d-be8978ab3802,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
24,2024-09-24,745605,Groundout,field_out,True,668709,543135,JJ Bleday,Nathan Eovaldi,1,4f69e034-e4ca-4d52-9fbc-d7be17ef7e99,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
25,2024-09-24,745605,Lineout,field_out,True,669127,543135,Shea Langeliers,Nathan Eovaldi,0,9bc1deb7-040f-4555-b869-0a9d244b2464,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
26,2024-09-24,745605,Home Run,home_run,False,663993,687765,Nathaniel Lowe,Mitch Spence,0,cd5c7b90-d398-458b-ac9f-7f3d2ea6f898,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-24,745605,Groundout,field_out,True,641680,687765,Jonah Heim,Mitch Spence,0,712643f7-723e-4917-aba4-f7abdf536423,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-24,745605,Single,single,False,665750,687765,Leody Taveras,Mitch Spence,0,c31429da-c271-4602-a5e3-10863d09c70e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-24,745605,Flyout,field_out,True,679822,687765,Justin Foscue,Mitch Spence,0,5855258e-f12f-478b-94fe-c9a0a8972ee6,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-24,745605,Groundout,field_out,True,680716,687765,Jonathan Ornelas,Mitch Spence,1,01dcd0bf-e992-49af-985f-75640267ab31,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.11,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.278,0.493,0.274,0.196,0.351,0.31,0.338,0.403,0.16,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-24,745605,Groundout,field_out,True,691016,543135,Tyler Soderstrom,Nathan Eovaldi,0,a6ea427e-fa29-482b-a832-20549983cf90,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.269,0.462,0.25,0.214,0.471,0.355,,,,,,,75.0,105.0,98.0,127.0,101.0,110.0,0.374,0.308,0.83,1.55,95.4,88.4,0.212,0.335,0.178,0.2,0.286,0.366,,,,,,,,,
