,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-25,744827,Strikeout,strikeout,True,669134,571578,Luis Campusano,Patrick Corbin,0,095f6cfb-b66a-4b36-ac04-58d65652cc6e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
11,2024-07-25,744827,Strikeout,strikeout,True,669369,571578,Bryce Johnson,Patrick Corbin,0,50ff9145-4aa9-4c72-9dbf-7bb110af4cb4,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
12,2024-07-25,744827,Double,double,False,595777,571578,Jurickson Profar,Patrick Corbin,1,be6e2b3c-4161-4c43-ae66-cf91b4103393,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
13,2024-07-25,744827,Lineout,field_out,True,456781,571578,Donovan Solano,Patrick Corbin,0,0ba8e097-b6de-4586-9c52-e94f4087e339,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
14,2024-07-25,744827,Groundout,field_out,True,660766,656302,Juan Yepez,Dylan Cease,0,98dd5a30-011a-4c1d-a009-545577f27e31,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
15,2024-07-25,744827,Strikeout,strikeout,True,695578,656302,James Wood,Dylan Cease,0,62e5670e-594c-4c1d-82da-e8f5f6288089,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
16,2024-07-25,744827,Groundout,field_out,True,660688,656302,Keibert Ruiz,Dylan Cease,0,7faa25ba-bd4a-4ceb-95b4-877c04965809,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
17,2024-07-25,744827,Groundout,field_out,True,593428,571578,Xander Bogaerts,Patrick Corbin,0,8e9aea16-a4d7-4366-aca0-5d60c636bdac,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
18,2024-07-25,744827,Lineout,field_out,True,592518,571578,Manny Machado,Patrick Corbin,0,97b4a828-8c8b-43fa-bb94-1de8680e4e9a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
19,2024-07-25,744827,Groundout,field_out,True,630105,571578,Jake Cronenworth,Patrick Corbin,0,aabe7595-3be6-4552-941d-66bca211c94a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
20,2024-07-25,744827,Strikeout,strikeout,True,671277,656302,Luis García Jr.,Dylan Cease,0,96f2095c-7d77-4343-a5de-6723009ed302,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
21,2024-07-25,744827,Groundout,field_out,True,545121,656302,Ildemaro Vargas,Dylan Cease,0,b32a392b-1263-490b-9484-e305a9eb0cd0,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
22,2024-07-25,744827,Strikeout,strikeout,True,696285,656302,Jacob Young,Dylan Cease,0,0be81a4d-cdbc-417d-b63d-a4b298d74716,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
23,2024-07-25,744827,Strikeout,strikeout,True,673490,571578,Ha-Seong Kim,Patrick Corbin,0,8b87c8ed-2ce9-47f6-b3fc-8389bed2310c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
24,2024-07-25,744827,Groundout,field_out,True,701538,571578,Jackson Merrill,Patrick Corbin,0,2a3153bf-c714-4191-bf24-3c0818c13b1a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
25,2024-07-25,744827,Flyout,field_out,True,669134,571578,Luis Campusano,Patrick Corbin,0,aa1245a5-8c2c-43f4-9ea2-e0932026f2fd,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
26,2024-07-25,744827,Flyout,field_out,True,682928,656302,CJ Abrams,Dylan Cease,0,e861e17f-ddb0-4839-9777-0378fed9ab6b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
27,2024-07-25,744827,Walk,walk,False,657041,656302,Lane Thomas,Dylan Cease,0,ef78d433-811f-4a71-aefb-dd42ce29be96,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
28,2024-07-25,744827,Grounded Into DP,grounded_into_double_play,True,608385,656302,Jesse Winker,Dylan Cease,1,fb5c9f1b-db1f-48c9-8919-4f408a4f673b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
29,2024-07-25,744827,Bunt Groundout,field_out,True,669369,571578,Bryce Johnson,Patrick Corbin,0,c363247b-d716-47d2-b638-79f541e39c37,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
30,2024-07-25,744827,Strikeout,strikeout,True,595777,571578,Jurickson Profar,Patrick Corbin,0,af149bbd-0518-4fcc-bc8b-a166c437b4d7,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
31,2024-07-25,744827,Strikeout,strikeout,True,456781,571578,Donovan Solano,Patrick Corbin,0,c5fcf80f-f38d-4891-bdaa-8aeea5fdcb96,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.03,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.341,0.393,88.0,95.0,96.0,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,79.0,106.0,99.0,0.352,0.103,0.179,0.316,0.05,-1.09,0.22,-1.81,0.01,-4.61,91.3,84.5,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.253,0.38,0.236,0.324,0.541,0.117,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,
32,2024-07-25,744827,Flyout,field_out,True,660766,656302,Juan Yepez,Dylan Cease,0,dc9fa685-fda3-4e30-9b87-1e7f011bd08d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.76,3.27,122.0,101.0,124.0,108.0,0.695,11.73,2.73,6.57,1.11,0.74,0.208,0.419,0.152,0.315,0.397,55.0,72.0,68.0,124.0,98.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.439,0.009,0.458,0.012,0.27,-5.13,,1.66,-4.19,96.9,91.8,69.8,,87.2,,,,0.173,0.28,0.441,0.25,1.0,0.0,0.229,0.417,0.214,0.25,1.0,0.2,109.0,97.0,103.0,0.082,-0.69,82.6,0.242,0.455,0.327,0.182,0.273,0.379,,,,,,
