,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-09-28,745281,Walk,walk,False,691026,663941,Masyn Winn,Tristan Beck,0,be84322b-95bc-4c04-8e2d-195ee41d8194,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-28,745281,Single,single,False,676475,663941,Alec Burleson,Tristan Beck,1,cad32119-0713-4fe6-8911-37303c2f90e4,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-28,745281,Sac Fly,sac_fly,True,502671,663941,Paul Goldschmidt,Tristan Beck,1,2bc67552-bfc0-4b5b-af14-ddebf687f84d,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-28,745281,Single,single,False,680977,663941,Brendan Donovan,Tristan Beck,1,160a4f49-1ca9-4fbb-8f14-dec3a8cdda12,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-28,745281,Strikeout,strikeout,True,663457,663941,Lars Nootbaar,Tristan Beck,0,af5392db-3176-4adb-88e3-41cdae89de30,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-28,745281,Strikeout,strikeout,True,691023,663941,Jordan Walker,Tristan Beck,0,9867df17-9481-4a8e-9e09-6062e407df44,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-28,745281,Double,double,False,592192,669467,Mark Canha,Andre Pallante,0,a1454c74-50ae-4f99-b0c5-402bbc7eecee,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,1.34,-0.64,,94.5,87.5,,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,85.0,98.0,89.0,88.0,102.0,109.0,0.19,0.126,-0.25,0.42,94.8,79.5,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,
7,2024-09-28,745281,Single,single,False,671218,669467,Heliot Ramos,Andre Pallante,1,58675c8e-813d-4ff6-86a2-500bc695ea34,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,1.34,-0.64,,94.5,87.5,,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,85.0,98.0,89.0,88.0,102.0,109.0,0.19,0.126,-0.25,0.42,94.8,79.5,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,
8,2024-09-28,745281,Single,single,False,664774,669467,LaMonte Wade Jr.,Andre Pallante,1,9926bfbd-940c-4a71-ae7d-9c074771e4e5,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,1.34,-0.64,,94.5,87.5,,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,85.0,98.0,89.0,88.0,102.0,109.0,0.19,0.126,-0.25,0.42,94.8,79.5,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,
9,2024-09-28,745281,Strikeout,strikeout,True,656305,669467,Matt Chapman,Andre Pallante,0,015e92c4-5b0c-4878-a52c-ed071789a75e,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,1.34,-0.64,,94.5,87.5,,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,85.0,98.0,89.0,88.0,102.0,109.0,0.19,0.126,-0.25,0.42,94.8,79.5,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,
10,2024-09-28,745281,Single,single,False,666464,669467,Jerar Encarnacion,Andre Pallante,1,8a38fc5d-660e-4ef3-a327-55ecdc0bad1c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,1.34,-0.64,,94.5,87.5,,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,85.0,98.0,89.0,88.0,102.0,109.0,0.19,0.126,-0.25,0.42,94.8,79.5,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,
11,2024-09-28,745281,Grounded Into DP,grounded_into_double_play,True,672275,669467,Patrick Bailey,Andre Pallante,1,a24ba3ed-24b7-4862-bef5-42e0899f0a4e,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,111.0,105.0,110.0,0.512,0.172,,1.34,-0.64,,94.5,87.5,,0.23,0.297,0.162,0.157,0.257,0.345,,,,0.294,0.435,0.282,85.0,98.0,89.0,88.0,102.0,109.0,0.19,0.126,-0.25,0.42,94.8,79.5,0.265,0.373,0.132,,,,,,,,,,,,,,,,,,
12,2024-09-28,745281,Lineout,field_out,True,695336,663941,Thomas Saggese,Tristan Beck,0,c1b5a3ce-529c-4071-ad8e-353c31f48dd5,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-28,745281,Groundout,field_out,True,686780,663941,Pedro Pagés,Tristan Beck,0,179d8cf5-f46e-4814-bfb5-b51676fcec47,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-28,745281,Walk,walk,False,672279,663941,Michael Siani,Tristan Beck,0,59b8db37-67b2-4954-b072-4f6ae6b81ce0,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-28,745281,Flyout,field_out,True,691026,663941,Masyn Winn,Tristan Beck,0,ae225505-3ff0-4b55-b630-e7184a032c71,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,1.69,3.94,16.0,97.0,91.0,97.0,0.806,7.88,2.25,7.88,1.13,0.62,0.354,0.208,0.208,0.333,0.459,93.0,113.0,111.0,86.0,90.0,88.0,94.0,98.0,104.0,0.504,0.298,0.198,1.83,-3.44,-1.22,93.1,83.6,80.0,0.13,0.217,0.2,0.176,0.353,0.185,0.273,0.545,0.273,0.5,0.7,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
