,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,KC%,wFC/C,wSL/C,wKC/C,vFC,vSL,vKC,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff
10,2024-07-20,746852,Single,single,False,553993,543294,Eugenio Suárez,Kyle Hendricks,1,042c7f57-0a58-4ecf-93eb-04c4ceacad00,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-20,746852,Lineout,field_out,True,677950,543294,Alek Thomas,Kyle Hendricks,0,1c1cbb8a-c8c9-45b8-ac08-12134e2da8ac,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-20,746852,Strikeout,strikeout,True,666624,668678,Christopher Morel,Zac Gallen,0,05b2431d-ba63-44b8-950c-fce120efe1ab,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
13,2024-07-20,746852,Groundout,field_out,True,643565,668678,Mike Tauchman,Zac Gallen,0,e0e08963-344f-410c-9647-ca626e258b0b,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
14,2024-07-20,746852,Walk,walk,False,621020,668678,Dansby Swanson,Zac Gallen,0,57201409-a652-410c-89d4-43100040be12,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
15,2024-07-20,746852,Single,single,False,665804,668678,Miguel Amaya,Zac Gallen,1,9d4063f2-5b2b-42b5-ba2f-b741a958213e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
16,2024-07-20,746852,Groundout,field_out,True,691718,668678,Pete Crow-Armstrong,Zac Gallen,0,94e4484d-fa29-4cb1-b2ff-9b1ee3e950aa,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
17,2024-07-20,746852,Groundout,field_out,True,672695,543294,Geraldo Perdomo,Kyle Hendricks,0,b011531f-7bb7-4708-9ab5-3332f7621609,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-20,746852,Flyout,field_out,True,682998,543294,Corbin Carroll,Kyle Hendricks,0,3950c29c-04c1-48fe-bee7-01cd316e30e5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-20,746852,Walk,walk,False,606466,543294,Ketel Marte,Kyle Hendricks,0,2a747de4-524c-40d2-bbcc-670c0b6ba992,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-20,746852,Lineout,field_out,True,592626,543294,Joc Pederson,Kyle Hendricks,0,103d9650-41f8-44c3-bde3-5a439d25a60b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-20,746852,Groundout,field_out,True,663538,668678,Nico Hoerner,Zac Gallen,0,cb567e87-b0c2-4825-b0c3-0451d49d635e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
22,2024-07-20,746852,Groundout,field_out,True,683737,668678,Michael Busch,Zac Gallen,0,169ae0b5-975a-4555-9807-af79b389a84e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
23,2024-07-20,746852,Walk,walk,False,673548,668678,Seiya Suzuki,Zac Gallen,0,c562132d-d95f-45a0-ba47-156d991cc21f,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
24,2024-07-20,746852,Walk,walk,False,664023,668678,Ian Happ,Zac Gallen,1,6789b43c-2ee8-44fa-9309-fc095c62e0d4,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
25,2024-07-20,746852,Forceout,force_out,True,666624,668678,Christopher Morel,Zac Gallen,1,b451e11a-7da9-4c97-b608-803bc6840cf3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
26,2024-07-20,746852,Strikeout,strikeout,True,572233,543294,Christian Walker,Kyle Hendricks,0,5e2bd335-4768-468b-a94f-b63aa0d18408,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-20,746852,Flyout,field_out,True,666971,543294,Lourdes Gurriel Jr.,Kyle Hendricks,0,51e54f0b-7a4b-4039-8de7-cc2eaa62444f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-20,746852,Groundout,field_out,True,672515,543294,Gabriel Moreno,Kyle Hendricks,0,33cb1fd6-0107-4dbe-bee3-18cbda35639b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,0.365,0.119,0.127,0.39,-3.58,-0.85,1.57,-1.24,87.8,80.9,87.8,74.3,0.278,0.421,0.244,0.357,0.504,0.101,0.12,0.24,0.381,0.4,1.067,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-20,746852,Lineout,field_out,True,643565,668678,Mike Tauchman,Zac Gallen,0,a2509592-c094-46b8-989e-cb2391a37053,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
30,2024-07-20,746852,Flyout,field_out,True,621020,668678,Dansby Swanson,Zac Gallen,0,5986dfc3-7f02-4dea-880e-8e73ea3311ac,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
31,2024-07-20,746852,Single,single,False,665804,668678,Miguel Amaya,Zac Gallen,0,62f15e13-6e21-45c4-976b-e51a83fd77ed,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
32,2024-07-20,746852,Flyout,field_out,True,691718,668678,Pete Crow-Armstrong,Zac Gallen,0,8a0afc9e-3e12-4a7a-af8b-2da731303b04,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,0.002,0.494,,0.108,-0.54,-0.99,,-0.12,93.4,86.7,94.7,,0.282,0.462,0.23,,,,0.163,0.239,0.382,0.287,0.463,0.141,102.0,101.0,100.0,103.0,106.0,110.0,89.0,93.0,85.0,0.031,0.092,0.273,-1.0,-0.07,2.38,90.4,86.4,80.6,0.286,0.476,0.304,0.25,1.0,0.4,,,,,,,,,
