,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-02,746992,Strikeout,strikeout,True,681297,623167,Colton Cowser,Chris Flexen,0,1f02c5eb-3171-4d58-8b2d-04dc138ac49a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
11,2024-09-02,746992,Pop Out,field_out,True,656775,623167,Cedric Mullins,Chris Flexen,0,2217ddea-44bf-46d8-b70a-c67a536e2417,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
12,2024-09-02,746992,Groundout,field_out,True,666150,669203,Dominic Fletcher,Corbin Burnes,0,0471fd00-6764-4ccf-a808-c9f7760454d6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
13,2024-09-02,746992,Single,single,False,678246,669203,Miguel Vargas,Corbin Burnes,0,24692aeb-cb30-4a59-b7b3-139fe6f3f477,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
14,2024-09-02,746992,Strikeout,strikeout,True,676070,669203,Jacob Amaya,Corbin Burnes,1,230f7e21-5a9a-4881-a1b4-03c46de673fb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
15,2024-09-02,746992,Strikeout,strikeout,True,670032,669203,Nicky Lopez,Corbin Burnes,0,1e448c5e-e50c-4ab7-bb21-4204295c97da,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
16,2024-09-02,746992,Single,single,False,596103,623167,Austin Slater,Chris Flexen,0,5871e01d-a406-4947-81a8-8dbb5d6777b8,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
17,2024-09-02,746992,Lineout,field_out,True,702616,623167,Jackson Holliday,Chris Flexen,0,dd279899-8de5-4679-a3c7-36c510bb1470,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
18,2024-09-02,746992,Flyout,field_out,True,656896,623167,Emmanuel Rivera,Chris Flexen,0,d3aab23e-a85f-4264-98e8-36dce24af8bc,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
19,2024-09-02,746992,Groundout,field_out,True,683002,623167,Gunnar Henderson,Chris Flexen,0,f9334340-59b8-40a2-a216-c42b4f913703,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
20,2024-09-02,746992,Walk,walk,False,667452,669203,Corey Julks,Corbin Burnes,0,2f67d65c-1dbc-491d-b06b-ded00841865a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
21,2024-09-02,746992,Pop Out,field_out,True,643217,669203,Andrew Benintendi,Corbin Burnes,0,c89317d8-0d6b-425a-ac60-6933c56a8741,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
22,2024-09-02,746992,Single,single,False,657757,669203,Gavin Sheets,Corbin Burnes,1,e01b0d6f-3fe6-475a-86af-0d85ad981e04,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
23,2024-09-02,746992,Grounded Into DP,grounded_into_double_play,True,686676,669203,Korey Lee,Corbin Burnes,1,caead170-af9b-4b0c-903b-4de5525da1a3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
24,2024-09-02,746992,Single,single,False,668939,623167,Adley Rutschman,Chris Flexen,0,91104f08-cb54-4511-b593-30c3a6631c59,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
25,2024-09-02,746992,Walk,walk,False,656811,623167,Ryan O'Hearn,Chris Flexen,1,c25021d7-0c77-4318-8616-22d42e5a2128,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
26,2024-09-02,746992,Single,single,False,623993,623167,Anthony Santander,Chris Flexen,1,2f2b3a09-3130-447d-a17b-36644135a07f,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
27,2024-09-02,746992,Strikeout,strikeout,True,681297,623167,Colton Cowser,Chris Flexen,0,c8ad8abb-0b5e-47e0-bedf-4f4f239614bf,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
28,2024-09-02,746992,Strikeout,strikeout,True,656775,623167,Cedric Mullins,Chris Flexen,0,39a828dc-2da8-4b61-86e2-4824de13d18a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
29,2024-09-02,746992,Double,double,False,596103,623167,Austin Slater,Chris Flexen,1,198e70c6-1997-4a08-96cd-87a234c64c87,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
30,2024-09-02,746992,Strikeout,strikeout,True,702616,623167,Jackson Holliday,Chris Flexen,0,d6080c65-ae02-4669-8b56-38bdbaae5c5b,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.26,4.93,143.2,97.0,56.0,92.0,0.796,6.58,3.63,10.09,1.38,0.79,0.256,0.407,0.165,0.318,0.37,126.0,98.0,104.0,85.0,99.0,102.0,74.0,108.0,87.0,152.0,101.0,103.0,47.0,101.0,91.0,0.002,0.27,0.085,0.121,0.153,-0.72,2.03,-1.95,0.23,-0.91,87.4,81.4,91.4,80.2,72.1,0.316,0.529,0.215,0.246,0.404,0.308,0.327,0.449,0.256,0.244,0.389,0.366,,,,0.0,92.0,81.0,0.369,-1.14,91.3,0.275,0.514,0.125,,,,,,,,,,,,
31,2024-09-02,746992,Single,single,False,676113,669203,Zach DeLoach,Corbin Burnes,0,c97f3dd4-be8a-4bf6-825d-09e39fed682c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
32,2024-09-02,746992,Strikeout,strikeout,True,666150,669203,Dominic Fletcher,Corbin Burnes,0,8897bc58-6cca-4a88-b299-33538a7714f8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
